Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,block_length
larger+VIX Equal risk capped,Gross before costs,0,circular_block_bootstrap,60,ok,60,2.101447356341406,1.6557887761926744,1.3286115950821173,3.740770518792279,-0.76493357034679,0.3850062307032529,0.40008106288789225,286.96046635322443,False,6
larger+VIX Equal risk capped,Gross before costs,1,circular_block_bootstrap,60,ok,60,-0.1709886908340058,1.560196839853411,0.4945629952059421,1.0555605090319518,-0.8685606634552065,0.3966875143392344,0.43171430929430005,0.39156356657017544,False,6
larger+VIX Equal risk capped,Gross before costs,2,circular_block_bootstrap,60,ok,60,-0.26613138781861645,1.4873841789202942,0.36612928166282854,0.7856266985525977,-0.9239039200179204,0.38751562204621154,0.41783800631884577,0.2128587786188817,False,6
larger+VIX Equal risk capped,Gross before costs,3,circular_block_bootstrap,60,ok,60,-0.22266215883603124,1.2372131240561135,0.30484014875182724,0.6053296098939625,-0.9356874712885206,0.38640243825781095,0.43816938701375036,0.28382395621510914,False,6
larger+VIX Equal risk capped,Gross before costs,4,circular_block_bootstrap,60,ok,60,-0.025270731332745267,1.318423749966962,0.5162539000207624,1.08986263826827,-0.885095148900429,0.38640243825781095,0.4242930840382961,0.8798730893814837,False,6
larger+VIX Equal risk capped,Gross before costs,5,circular_block_bootstrap,60,ok,60,1.8866409049899442,1.8200646276963743,1.2240968239115286,4.100832830302603,-0.7598837776751155,0.3578801612174882,0.3900583670958595,200.43049884777406,False,6
larger+VIX Equal risk capped,Gross before costs,6,circular_block_bootstrap,60,ok,60,0.18940405340384192,1.350776612132794,0.6685329853269542,1.4909312393721728,-0.9436713030979738,0.35923646469177645,0.4207703840891024,2.380384266403552,False,6
larger+VIX Equal risk capped,Gross before costs,7,circular_block_bootstrap,60,ok,60,-0.6871058826946304,0.9391035669141131,-0.7134621681839315,-0.9264427829574603,-0.9959460046567946,0.3955743305508338,0.4168718587822921,0.002999072678660406,False,6
larger+VIX Equal risk capped,Gross before costs,8,circular_block_bootstrap,60,ok,60,0.257987568266987,1.2300375422792649,0.6941320151792436,1.4852622081637483,-0.9175632871543838,0.31954398604394135,0.4168718587822921,3.1505164142850517,False,6
larger+VIX Equal risk capped,Gross before costs,9,circular_block_bootstrap,60,ok,60,-0.6734217218429317,1.372778765167636,-0.23585701176195184,-0.41764903842657275,-0.9963172787558526,0.4178380063188457,0.4282452335504364,0.0037148088773438716,False,6
larger+VIX Equal risk capped,Gross before costs,10,circular_block_bootstrap,60,ok,60,-0.1888040805856469,1.3552013362156388,0.38480887228587096,0.7889321743125877,-0.9634193365078548,0.3966875143392344,0.43171430929430005,0.3512600725915553,False,6
larger+VIX Equal risk capped,Gross before costs,11,circular_block_bootstrap,60,ok,60,-0.16126118978206705,1.7151195385311642,0.49496071980060413,1.209533405969383,-0.9725489165122054,0.38553463569563196,0.4168718587822921,0.4150818044437155,False,6
larger+VIX Equal risk capped,Gross before costs,12,circular_block_bootstrap,60,ok,60,-0.5075697782395248,1.1308956154953325,-0.0923227876351146,-0.1487385189898737,-0.990967907881635,0.3966875143392344,0.4455906122697543,0.028954995012279265,False,6
larger+VIX Equal risk capped,Gross before costs,13,circular_block_bootstrap,60,ok,60,0.12088579365672802,1.4800024303357986,0.6402326425011601,1.5681792382847333,-0.8870602495765569,0.38664781948403254,0.4455906122697543,1.7693217827531396,False,6
larger+VIX Equal risk capped,Gross before costs,14,circular_block_bootstrap,60,ok,60,-0.21390685485816763,1.4083453088104543,0.3965735009901457,0.7989697838846985,-0.9223405694824043,0.39876895978555255,0.45946691524520866,0.3001719080760231,False,6
larger+VIX Equal risk capped,Gross before costs,15,circular_block_bootstrap,60,ok,60,-0.1729766114244501,1.5992938396274623,0.48469019281268727,1.08457045651441,-0.9173861194887097,0.3966875143392344,0.43171430929430005,0.38689129547619533,False,6
larger+VIX Equal risk capped,Gross before costs,16,circular_block_bootstrap,60,ok,60,-0.6365383918278935,1.2827659030475616,-0.22178111298146522,-0.37843483254747584,-0.996624069942993,0.4178380063188457,0.43171430929430005,0.006342970903028941,False,6
larger+VIX Equal risk capped,Gross before costs,17,circular_block_bootstrap,60,ok,60,0.3713318717590497,1.3819277930389111,0.7887682297744637,1.8009652309845658,-0.8511297696160189,0.38751562204621154,0.4455906122697543,4.849677383079,False,6
larger+VIX Equal risk capped,Gross before costs,18,circular_block_bootstrap,60,ok,60,0.011489641949238516,1.6408220069996213,0.6161379596306112,1.4417426479125934,-0.8216001049539299,0.38505190452231497,0.38591970708449397,1.05878358349475,False,6
larger+VIX Equal risk capped,Gross before costs,19,circular_block_bootstrap,60,ok,60,0.06147839876720673,1.3691079930114263,0.5638375355096447,1.2644315807891646,-0.8916865538801741,0.3578801612174882,0.37965113986426874,1.3475838674334806,False,6
