config,fold_id,scheme,strategy,display_strategy,basis,status,solver_status,mode,capacity_infeasible,sum_of_caps,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig,kfold_02,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500001,-0.4106974906951669,-0.634028706860789,-0.6277465850159514,1.0767631607954133,-0.9709176225300721,0.07170836849122014,False
orig,kfold_03,kfold,orig E1 capped,E1 capped,gross,ok,infeasible,hard,True,0.433050675,0.0,0.0,,0.0,0.0,0.0,1.0,False
orig,kfold_03,kfold,orig E1 capped,E1 capped,full_cost_net,ok,infeasible,hard,True,0.433050675,0.0,0.0,,0.0,0.0,0.0,1.0,False
orig,kfold_03,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999969505865808,1.3274783496213591,4.1309739128695,1.927945402499704,1.3505261208126944,-0.7430024675077646,17.545588158015672,False
orig,kfold_03,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999969505865808,-0.47902144641335104,-0.5712520689504765,-1.0,1.9909427875039143,-1.0,0.0,True
orig,kfold_03,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.433050675,0.41139814124999996,0.9169283785593988,2.7310580622851646,0.7041004536490767,1.0244237136312884,-0.6768108543929456,4.143053220555436,False
orig,kfold_03,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.433050675,0.41139814124999996,0.8057886391789836,2.2677160891411248,0.5235409123952448,1.0224710518968303,-0.7052273417091117,3.073342696438333,False
orig,kfold_03,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.433050675,0.41139814124999985,0.9078631133812223,2.6657205833261743,0.6790715118382644,1.000757757944739,-0.6695767449533496,3.982763470315727,False
orig,kfold_03,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.433050675,0.41139814124999985,0.7924843830348905,2.1949105345978532,0.49860269415076797,0.997984958055959,-0.690732143629972,2.9410157981960467,False
orig,cpcv_00,cpcv,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.822376375,0.549665153129649,1.06990620688943,2.9015269081345485,0.9033682873566293,0.9562175051737859,-0.5207223005847148,5.870671505909363,False
orig,cpcv_00,cpcv,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.822376375,0.549665153129649,-0.5690717262110773,-0.5725639514401673,-1.0,8.310714122678634,-1.0,0.0,True
