config,path_id,strategy,display_strategy,basis,status,capacity_infeasible,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig+VIX,4,orig+VIX E1 capped,E1 capped,gross,ok,False,0.7987251882634787,1.8792171537504807,6.3581805875219475,2.6383367976808016,0.9007649112889037,-0.38150267959354167,637.5503584537379,False
orig+VIX,4,orig+VIX GM paper,GM paper,gross,ok,False,0.9999998624935549,2.2692409545975303,8.525903708412745,2.5105184750147167,0.6655089239595385,-0.3824159883398289,533.1584722360103,False
orig+VIX,4,orig+VIX Equal premium capped,Equal premium capped,gross,ok,False,0.9999999999999999,-0.6060955232983243,-0.8896672023409898,-0.8831921766968748,1.5252854831432554,-0.9999885660662858,2.1745012164853742e-05,False
orig+VIX,4,orig+VIX Equal risk capped,Equal risk capped,gross,ok,False,0.9999999999999999,-0.8603281945808136,-1.1529174657614236,-0.8944910200509826,1.3612046217662586,-0.9999923617466074,1.3075163302130522e-05,False
orig+VIX,4,orig+VIX E1 capped,E1 capped,full_cost_net,ok,False,0.7987251882634787,1.497180652341114,4.3739348578577655,1.6429036072512626,0.8990719716149812,-0.4107085689849883,128.94562707729187,False
orig+VIX,4,orig+VIX GM paper,GM paper,full_cost_net,ok,False,0.9999998624935549,-1.0225516311721772,-0.9954670966298691,-1.0,3.5220826457050065,-1.0,0.0,True
orig+VIX,4,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9999999999999999,-0.8763391357452797,-1.187770558959354,-0.9334487200922464,1.529449132749326,-0.9999992799330027,1.3055155858632444e-06,False
orig+VIX,4,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9999999999999999,-1.1751912962586901,-1.4438677051065676,-0.9414803199369592,1.3665061707767934,-0.9999995783826708,6.862932311760957e-07,False
larger,0,larger E1 capped,E1 capped,gross,ok,False,0.6668386717480115,0.9654352603139944,2.4073276532983408,0.7760342121844392,1.3770483076566025,-0.9380788337005528,17.670817321381623,False
larger,0,larger GM paper,GM paper,gross,ok,False,0.9999995358390765,0.4649009038778434,0.6839578584078267,-0.15139046724327676,0.8500523598365044,-0.9553559021518022,0.4400880036232149,False
larger,0,larger Equal premium capped,Equal premium capped,gross,ok,False,1.0,0.6951238689136057,1.674115045840623,0.17432109801436546,1.5821887997987116,-0.9036009372073538,2.233234445109162,False
larger,0,larger Equal risk capped,Equal risk capped,gross,ok,False,0.9999999999999999,0.8333759640600359,2.042808498741356,0.46368373240842087,1.5293764787864597,-0.8280697623825842,6.717941694315766,False
larger,0,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6668386717480115,0.7664623786534045,1.777263730893516,0.3528039820993334,1.368949393785296,-0.9598195805516807,4.530794502488886,False
larger,0,larger GM paper,GM paper,full_cost_net,ok,False,0.9999995358390765,-2.536662511504238,-2.0584054541435965,-1.0,6.7632857760796075,-1.0,0.0,True
larger,0,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,1.0,0.48061024970981153,1.0592186950555493,-0.18171217637850656,1.582205160324416,-0.9642763353009011,0.3668854121141679,False
larger,0,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9999999999999999,0.5760520063478531,1.282771776064305,-0.021737399648344646,1.5246864024820082,-0.9289104560165418,0.8959365463149442,False
larger,1,larger E1 capped,E1 capped,gross,ok,False,0.7213233338216676,0.7541051609057545,1.6596438029659006,0.22912428978179178,1.5412722775304448,-0.9691608584641038,2.8052980260276486,False
larger,1,larger GM paper,GM paper,gross,ok,False,0.9999998118604823,0.8898312672000132,2.0809115092134665,0.48068955514095757,0.6472412842451718,-0.548829215243535,7.117378536372424,False
larger,1,larger Equal premium capped,Equal premium capped,gross,ok,False,1.0,0.6951238689136057,1.674115045840623,0.17432109801436546,1.5821887997987116,-0.9036009372073538,2.233234445109162,False
larger,1,larger Equal risk capped,Equal risk capped,gross,ok,False,1.0,0.8216183095236916,2.01066898736822,0.43894381363274126,1.529357265061461,-0.8384625450810621,6.169062667239991,False
larger,1,larger E1 capped,E1 capped,full_cost_net,ok,False,0.7213233338216676,0.5633578358979185,1.1631533011769488,-0.09174669496849086,1.5335278165980495,-0.9845596256076743,0.6180661150692048,False
larger,1,larger GM paper,GM paper,full_cost_net,ok,False,0.9999998118604823,-3.7250389150232177,-2.5489428323202863,-1.0,3.636955304944372,-1.0,0.0,True
larger,1,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,1.0,0.48061024970981153,1.0592186950555493,-0.18171217637850656,1.582205160324416,-0.9642763353009011,0.3668854121141679,False
larger,1,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,1.0,0.5648193658009918,1.2553391108062373,-0.03809945780174184,1.524688264778945,-0.9306104494902405,0.8234758130213422,False
larger,2,larger E1 capped,E1 capped,gross,ok,False,0.6799418549469349,0.9617610619536388,2.4003837889136337,0.7506790941477297,1.3714542699486734,-0.9304077676090908,16.444956464593982,False
larger,2,larger GM paper,GM paper,gross,ok,False,0.9999998111592395,-0.12403409098461972,-0.1595198323539253,-0.3022266901851499,0.6500510893679324,-0.8866497598992451,0.16541381087311935,False
larger,2,larger Equal premium capped,Equal premium capped,gross,ok,False,1.0,0.6951238689136057,1.674115045840623,0.17432109801436546,1.5821887997987116,-0.9036009372073538,2.233234445109162,False
larger,2,larger Equal risk capped,Equal risk capped,gross,ok,False,1.0,0.8166767669131011,1.9900174136931283,0.43008095996026463,1.5201130438090265,-0.8251629609318225,5.981403803308501,False
larger,2,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6799418549469349,0.7567752304758939,1.7525514864280964,0.321959812169583,1.3624189142029357,-0.9547178450667227,4.0373022479132,False
larger,2,larger GM paper,GM paper,full_cost_net,ok,False,0.9999998111592395,-2.5009623749448067,-2.0390949420378432,-1.0,5.716557968477515,-1.0,0.0,True
larger,2,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,1.0,0.48061024970981153,1.0592186950555493,-0.18171217637850656,1.582205160324416,-0.9642763353009011,0.3668854121141679,False
larger,2,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,1.0,0.5566994610400351,1.230610443516956,-0.046542349426987206,1.515335976348878,-0.9302452510968192,0.7879652034202503,False
