orig E1 capped,orig GM paper,orig Equal premium capped,orig Equal risk capped,orig+VIX E1 capped,orig+VIX GM paper,orig+VIX Equal premium capped,orig+VIX Equal risk capped,larger E1 capped,larger GM paper,larger Equal premium capped,larger Equal risk capped,larger+VIX E1 capped,larger+VIX GM paper,larger+VIX Equal premium capped,larger+VIX Equal risk capped
0.061111300440163024,0.12787166305910863,0.0014638199312754282,0.008410847854003827,0.17117999953556456,0.21593666536233447,-0.257962331555087,-0.23998992464599608,-0.010313312316847557,0.10339260666273616,0.021619024438214396,-0.005198778302646907,0.18660404454960206,0.1299390188247067,-0.08722666828187241,-0.09332851058964906
-0.17047441401685015,0.3199897637728675,-0.3077604184584135,-0.30211417361390036,-0.23626076870401613,0.14802267561360216,-0.4033276877965896,-0.3494911803498289,-0.08476449553816714,-0.15811841455287823,-0.1528887901320052,-0.1232527193510403,-0.06119334679384229,-0.1578753836489809,-0.09915959258778123,-0.047225354525063386
-0.22810663376388532,-0.30147533030745366,-0.35939758850636605,-0.35340914943071666,-0.24594289299195443,-0.3329587268157287,-0.49700102669262164,-0.4268958933592881,-0.27913219711256165,-0.07945298308849758,-0.38854285565391733,-0.3749255892303188,-0.24722202010810954,-0.12051522041382728,-0.3841785241805331,-0.32800470272735416
0.43154109128525103,-0.17826537064650616,0.7991962248412459,0.7702580485644664,0.6564132697701006,0.024227342618873493,0.7217599341849602,0.5503281907642281,0.385980099620831,-0.06784286741292071,0.6452240823616844,0.6176120214550517,0.46583662616509747,-0.045465052217172466,0.5162518961343775,0.5010715500995389
-0.06468433168439908,-0.19761095345621404,-0.021044030815848075,-0.021044030815848186,-0.008215962360962253,-0.13497454938968267,0.029706331364286298,0.03800530844121744,-0.22599411981153328,0.03135002777878845,-0.18242019471235357,-0.12193118285138578,-0.09876045330673386,0.012380474700672522,-0.17822427317702602,-0.14392649076673708
-0.10578077758160959,-0.06046281626619762,-0.013402997340018277,-0.026141868447592892,0.0713068691659229,0.11831781149063503,-0.20377956380126305,-0.2906415781923193,-0.10435677038342482,-0.004736260586068117,-0.0985320081821323,-0.09007502411509032,0.10447193000359181,0.049559828125400246,-0.1783291935237616,-0.15391906379240472
-0.17683806068572883,-0.05728020843181316,-0.29239913195037104,-0.2869005509349316,-0.11714399147086667,-0.024084138020277097,-0.5655771217682648,-0.5533087234349313,-0.05814680061001061,0.13796708203350458,-0.23929265163889327,-0.2676185070466289,0.038819030712821806,0.14725589471695724,-0.27329695333020265,-0.2946197933884712
-0.12602444992469733,-0.06101860855345598,-0.31984296837501436,-0.3065780292061119,-0.12843395051431383,0.049365667832324184,-0.4907355790231851,-0.4767610991177102,-0.13853527652288333,0.005758616693901465,-0.4419524231254975,-0.39791835818866844,-0.09010402400004221,0.059696806534473276,-0.4461700611679802,-0.4178380063188457
0.047215329442335974,0.20010704907935334,-0.06156204462939317,-0.06606791454034852,-0.09925152460552697,-0.07131514120801881,-0.027866658127492755,0.0011947572866250478,0.0787189704928461,0.09203610390572937,-0.1099616387294234,-0.06371427078890345,-0.13267626044708614,-0.0035154321078497384,-0.05444629892401429,-0.009834067820989348
0.39144075782450155,0.8024254537854332,0.5294419922577233,0.49407013512554687,0.4520365935433793,0.6741395097214222,0.4900502671209651,0.3431196669257033,0.6257053345807584,0.0753227079331956,0.860620970277598,0.8511775163158051,0.6228935112920249,0.05869625368629542,0.7387465117356018,0.7882140101574648
