orig E1 capped,orig GM paper,orig Equal premium capped,orig Equal risk capped,orig+VIX E1 capped,orig+VIX GM paper,orig+VIX Equal premium capped,orig+VIX Equal risk capped,larger E1 capped,larger GM paper,larger Equal premium capped,larger Equal risk capped,larger+VIX E1 capped,larger+VIX GM paper,larger+VIX Equal premium capped,larger+VIX Equal risk capped
0.051181332702596664,0.05137199020767248,-0.010571913130522869,-0.0036175064541948635,0.15145982827623825,0.14828013260932027,-0.28214188730784817,-0.26446497023626625,-0.02504740701795965,-0.03358936274984488,-0.0008040243710583372,-0.027247083496911205,0.16234104390913776,0.006288753318558979,-0.11346784263252484,-0.11754099000117968
-0.18332705807691974,0.23436699209430195,-0.3229735317003813,-0.3173106223279987,-0.2567133196761323,0.10423634631197674,-0.42820078702038583,-0.374636691740671,-0.10196470922580539,-2.349159717041916,-0.17898736374438215,-0.14907691408773913,-0.08617322378308716,-1.096992476845061,-0.12720156765368562,-0.0742321284735971
-0.24097937373010134,-0.5700526377155744,-0.3750470078008116,-0.36903822950108256,-0.2676546622683398,-0.5235656486285232,-0.5233750049540246,-0.4535241692639033,-0.295532801022544,-0.1971897210351683,-0.4134536654159905,-0.39942239516826156,-0.27217505884511906,-0.21652783852237695,-0.4118862759791438,-0.3540890884154677
0.41960595895491776,-1.8150988826321273,0.7842617326020426,0.7553547073565037,0.6358809917369641,-1.6963156427883173,0.6952968485821561,0.5236265143651742,0.36935192203376005,-0.5477475635266856,0.6193407253766979,0.5923024759554706,0.4411703974565072,-0.6197102483005162,0.4875759127305412,0.4744952901126127
-0.07522735350158956,-0.683507379441058,-0.0337835439663216,-0.033824072257734046,-0.02772502502709421,-0.3045647157152017,0.005190079354347055,0.013084115397510664,-0.24308097754834435,-0.8308889768548828,-0.20722918539398236,-0.14618600557406533,-0.12463744796043513,-1.100402328665666,-0.20641175049066018,-0.17011185254590042
-0.11705135672069546,-0.15780241054346789,-0.028934623636170827,-0.041517526762571325,0.04914329705518879,0.037775786641935385,-0.23199399275877775,-0.3188567656968471,-0.12149852799673233,-0.5085068494375139,-0.12557174809330937,-0.11674159061121522,0.078328870601695,-0.2744881386276833,-0.20866941828518337,-0.18183091698612147
-0.18876817588244119,-0.1395849663741994,-0.30801279107601975,-0.3023835522308334,-0.13764333679259247,-0.05938358640791739,-0.5930191210511139,-0.580672125631013,-0.07542864150695436,-5.568159831160875,-0.266351858719582,-0.29375888976630665,0.012711790298581854,-1.5837125879746121,-0.30280382469918476,-0.3217417591572076
-0.13799301457824953,-0.40435375053728073,-0.3348626829199589,-0.3215597981958256,-0.14938840587517005,-0.20240709442238738,-0.5308924484590508,-0.5239355677913032,-0.1573615286137142,-1.98176681095438,-0.4715029478945799,-0.42637105573003237,-0.11877403001667328,-1.090769861545117,-0.47767287104109296,-0.4481992110175754
0.03616481263380298,0.14834666401928004,-0.09414467939781966,-0.09883039364348903,-0.11834732681208973,-0.10958876193072956,-0.0711315510498271,-0.04224279936297038,0.062127741875972795,-1.3922740888212373,-0.1539581090598498,-0.10124908915060178,-0.1572814358155238,-0.40460950135703827,-0.10052916301902046,-0.03979282473030593
0.3793529833351362,0.6684410087880527,0.5155522454379006,0.4795910023204462,0.4311328399576696,0.6331063448601368,0.4628120874272679,0.3151625895977116,0.6081708465590643,-1.7735075840354748,0.836125460060927,0.8260062276319257,0.5953407384865058,-1.0214598880427523,0.710959791170804,0.7612954729004573
