config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
larger,kfold_02,kfold,larger Equal risk capped,Equal risk capped,full_cost_net,-1.0827412362006728,-0.8307941879644322,ok
larger,kfold_03,kfold,larger E1 capped,E1 capped,gross,1.076577927283533,1.4504092274925808,ok
larger,kfold_03,kfold,larger E1 capped,E1 capped,full_cost_net,-0.7563536463915029,1.2989033896233955,ok
larger,kfold_03,kfold,larger GM paper,GM paper,gross,3.5564226114158872,0.862907197496247,ok
larger,kfold_03,kfold,larger GM paper,GM paper,full_cost_net,-1.9548374624562541,-2.4682944004197016,ok
larger,kfold_03,kfold,larger Equal premium capped,Equal premium capped,gross,0.8044616222693373,1.2902292509967224,ok
larger,kfold_03,kfold,larger Equal premium capped,Equal premium capped,full_cost_net,-0.9277454846128039,1.1379991689551832,ok
larger,kfold_03,kfold,larger Equal risk capped,Equal risk capped,gross,0.8486236210844589,1.2983203955067468,ok
larger,kfold_03,kfold,larger Equal risk capped,Equal risk capped,full_cost_net,-0.9257318847619621,1.1519542110956684,ok
larger,cpcv_00,cpcv,larger E1 capped,E1 capped,gross,1.5086540194754687,0.7384076967951114,ok
larger,cpcv_00,cpcv,larger E1 capped,E1 capped,full_cost_net,0.9398448043555775,-1.6865037058910508,ok
larger,cpcv_00,cpcv,larger GM paper,GM paper,gross,3.978328946552464,0.16360458566477612,ok
larger,cpcv_00,cpcv,larger GM paper,GM paper,full_cost_net,-2.163171729935928,-4.2841629883253605,ok
larger,cpcv_00,cpcv,larger Equal premium capped,Equal premium capped,gross,1.1021706915451863,0.42894633394217796,ok
larger,cpcv_00,cpcv,larger Equal premium capped,Equal premium capped,full_cost_net,0.5110317604341975,-2.4824632039631562,ok
larger,cpcv_00,cpcv,larger Equal risk capped,Equal risk capped,gross,1.113487926725081,0.5129445400039151,ok
larger,cpcv_00,cpcv,larger Equal risk capped,Equal risk capped,full_cost_net,0.36790234571625413,-2.3356250339788662,ok
larger,cpcv_01,cpcv,larger E1 capped,E1 capped,gross,1.3028863061933431,1.3830909544090255,ok
larger,cpcv_01,cpcv,larger E1 capped,E1 capped,full_cost_net,-0.1175540209564813,0.7007442309427723,ok
larger,cpcv_01,cpcv,larger GM paper,GM paper,gross,3.1901315448605607,0.6834399231129871,ok
larger,cpcv_01,cpcv,larger GM paper,GM paper,full_cost_net,-1.5268042913014443,-1.544998373537428,ok
larger,cpcv_01,cpcv,larger Equal premium capped,Equal premium capped,gross,0.8027733416578815,1.3392426155915997,ok
larger,cpcv_01,cpcv,larger Equal premium capped,Equal premium capped,full_cost_net,-0.8186306022755074,0.41674600263251194,ok
larger,cpcv_01,cpcv,larger Equal risk capped,Equal risk capped,gross,0.8557333894275615,1.4802242205876792,ok
larger,cpcv_01,cpcv,larger Equal risk capped,Equal risk capped,full_cost_net,-0.8069014928151894,0.6694634397893763,ok
larger,cpcv_02,cpcv,larger E1 capped,E1 capped,gross,1.579984631643843,0.39096637299694115,ok
larger,cpcv_02,cpcv,larger E1 capped,E1 capped,full_cost_net,-0.3827393829490064,-0.14866676536880033,ok
larger,cpcv_02,cpcv,larger GM paper,GM paper,gross,3.5150078627843877,0.4726358893242793,ok
larger,cpcv_02,cpcv,larger GM paper,GM paper,full_cost_net,-2.46561392631365,-2.0279587237437435,ok
larger,cpcv_02,cpcv,larger Equal premium capped,Equal premium capped,gross,1.1011838045574445,0.3774534228238975,ok
larger,cpcv_02,cpcv,larger Equal premium capped,Equal premium capped,full_cost_net,-0.9261563828076684,-0.4106465502449446,ok
larger,cpcv_02,cpcv,larger Equal risk capped,Equal risk capped,gross,1.083037225983171,0.3045499759422562,ok
larger,cpcv_02,cpcv,larger Equal risk capped,Equal risk capped,full_cost_net,-1.0827412362006728,-0.8307941879644322,ok
larger,cpcv_03,cpcv,larger E1 capped,E1 capped,gross,1.076577927283533,1.4504092274925808,ok
larger,cpcv_03,cpcv,larger E1 capped,E1 capped,full_cost_net,-0.7563536463915029,1.2989033896233955,ok
larger,cpcv_03,cpcv,larger GM paper,GM paper,gross,3.5564226114158872,0.862907197496247,ok
larger,cpcv_03,cpcv,larger GM paper,GM paper,full_cost_net,-1.9548374624562541,-2.4682944004197016,ok
larger,cpcv_03,cpcv,larger Equal premium capped,Equal premium capped,gross,0.8044616222693373,1.2902292509967224,ok
larger,cpcv_03,cpcv,larger Equal premium capped,Equal premium capped,full_cost_net,-0.9277454846128039,1.1379991689551832,ok
larger,cpcv_03,cpcv,larger Equal risk capped,Equal risk capped,gross,0.8486236210844589,1.2983203955067468,ok
larger,cpcv_03,cpcv,larger Equal risk capped,Equal risk capped,full_cost_net,-0.9257318847619621,1.1519542110956684,ok
larger+VIX,kfold_00,kfold,larger+VIX E1 capped,E1 capped,gross,1.339643300461697,0.18376295354031882,ok
larger+VIX,kfold_00,kfold,larger+VIX E1 capped,E1 capped,full_cost_net,0.805442292246743,-2.7309592680592805,ok
larger+VIX,kfold_00,kfold,larger+VIX GM paper,GM paper,gross,3.0362084449481435,-1.0819831332871468,ok
larger+VIX,kfold_00,kfold,larger+VIX GM paper,GM paper,full_cost_net,-2.7000141935377724,-5.184269316478856,ok
larger+VIX,kfold_00,kfold,larger+VIX Equal premium capped,Equal premium capped,gross,0.9416203777547038,0.41669271343945524,ok
larger+VIX,kfold_00,kfold,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,0.3870937256965796,-2.630552752623379,ok
larger+VIX,kfold_00,kfold,larger+VIX Equal risk capped,Equal risk capped,gross,0.9887911728744285,0.5458218819959174,ok
larger+VIX,kfold_00,kfold,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,0.31948124727126426,-2.4902094646299755,ok
larger+VIX,kfold_01,kfold,larger+VIX E1 capped,E1 capped,gross,1.652271134501768,0.2408119233270258,ok
larger+VIX,kfold_01,kfold,larger+VIX E1 capped,E1 capped,full_cost_net,-0.2896563141534069,-0.19549878048550465,ok
larger+VIX,kfold_01,kfold,larger+VIX GM paper,GM paper,gross,2.5916810963257,0.8634847710469917,ok
larger+VIX,kfold_01,kfold,larger+VIX GM paper,GM paper,full_cost_net,-2.007381617173067,-2.031280452110808,ok
larger+VIX,kfold_01,kfold,larger+VIX Equal premium capped,Equal premium capped,gross,0.64433685799664,1.2919794907100501,ok
larger+VIX,kfold_01,kfold,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,-0.8436519549218559,0.4796915696995929,ok
larger+VIX,kfold_01,kfold,larger+VIX Equal risk capped,Equal risk capped,gross,0.7299072911341744,1.4713660487489575,ok
larger+VIX,kfold_01,kfold,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,-0.9058754121818469,0.7165603612825241,ok
larger+VIX,kfold_02,kfold,larger+VIX E1 capped,E1 capped,gross,1.014262833323797,1.3250103562658746,ok
larger+VIX,kfold_02,kfold,larger+VIX E1 capped,E1 capped,full_cost_net,-0.6800912517415212,0.4811255721268578,ok
larger+VIX,kfold_02,kfold,larger+VIX GM paper,GM paper,gross,2.637775874232082,0.8136982574254109,ok
larger+VIX,kfold_02,kfold,larger+VIX GM paper,GM paper,full_cost_net,-2.3593802238363417,-1.9469344252378917,ok
larger+VIX,kfold_02,kfold,larger+VIX Equal premium capped,Equal premium capped,gross,1.0131403211113899,0.09901696025832146,ok
larger+VIX,kfold_02,kfold,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,-0.8348122689630401,-0.6568862063072474,ok
larger+VIX,kfold_02,kfold,larger+VIX Equal risk capped,Equal risk capped,gross,1.041015341439392,0.09546595084636786,ok
larger+VIX,kfold_02,kfold,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,-1.072800274342422,-0.9280827089589933,ok
larger+VIX,kfold_03,kfold,larger+VIX E1 capped,E1 capped,gross,0.6492633298379874,2.1860312363482923,ok
larger+VIX,kfold_03,kfold,larger+VIX E1 capped,E1 capped,full_cost_net,-0.7966906424412404,1.9473123444229838,ok
larger+VIX,kfold_03,kfold,larger+VIX GM paper,GM paper,gross,3.328981599203521,1.1977953573140054,ok
larger+VIX,kfold_03,kfold,larger+VIX GM paper,GM paper,full_cost_net,-2.4578304337194377,-2.846030943298007,ok
larger+VIX,kfold_03,kfold,larger+VIX Equal premium capped,Equal premium capped,gross,0.624365815817865,0.8691952660586294,ok
larger+VIX,kfold_03,kfold,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,-0.9450170636582905,0.6928039456133817,ok
larger+VIX,kfold_03,kfold,larger+VIX Equal risk capped,Equal risk capped,gross,0.6573853686494116,0.8683408618393395,ok
larger+VIX,kfold_03,kfold,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,-0.9342608837316593,0.6937359197800764,ok
larger+VIX,cpcv_00,cpcv,larger+VIX E1 capped,E1 capped,gross,1.339643300461697,0.18376295354031882,ok
larger+VIX,cpcv_00,cpcv,larger+VIX E1 capped,E1 capped,full_cost_net,0.805442292246743,-2.7309592680592805,ok
larger+VIX,cpcv_00,cpcv,larger+VIX GM paper,GM paper,gross,3.0362084449481435,-1.0819831332871468,ok
larger+VIX,cpcv_00,cpcv,larger+VIX GM paper,GM paper,full_cost_net,-2.7000141935377724,-5.184269316478856,ok
