Return basis,Strategy,Requested method,Status,Simulation,Reason,N paths,Defaulted path share,Ann. return p05,Ann. return p50,Ann. return p95,Sortino p05,Sortino p50,Sortino p95,Max DD p05,Max DD p50,Max DD p95,Terminal wealth p05,Terminal wealth p50,Terminal wealth p95
Full-cost net,orig Equal risk capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.5532417152157832,-0.18323983419696876,0.6292534143792314,-0.7092508706366972,0.4165517531708036,1.9721247462362326,-0.9877509154035478,-0.9635398448531325,-0.6932055700538294,0.018775442611667,0.36462988724268286,11.713007136284341
Full-cost net,orig+VIX E1 capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,0.40350182493046444,1.1493498650271745,3.2293784826392224,1.7319053738720755,2.971477900260192,5.91981168342864,-0.7376504428508098,-0.6225185044588493,-0.35285436002787796,5.637525055266866,47.15853296958251,1428.4986783724473
Full-cost net,orig+VIX E1 capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,0.4502005986843742,1.3943119719297192,3.3753377279583057,1.7020602882599372,3.9104080551937637,7.630370721951079,-0.7954613292062847,-0.5238391141915073,-0.29268365095542254,6.5152364021824365,78.71135613887841,1610.2455910234905
Full-cost net,orig+VIX GM paper,circular_block_bootstrap,ok,circular_block_bootstrap,,20,1.0,-1.0,-1.0,-1.0,-1.7230831469808177,-1.2785795374481488,-0.9883626409078318,-1.0,-1.0,-1.0,0.0,0.0,0.0
Full-cost net,orig+VIX GM paper,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,1.0,-1.0,-1.0,-1.0,-0.9660621384453082,-0.05610149932268045,1.2202092212232754,-1.0,-1.0,-1.0,0.0,0.0,0.0
Full-cost net,orig+VIX Equal premium capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,-0.9740419602003754,-0.9376089670620229,-0.8319115080992496,-1.917410879656296,-1.2706336724167706,-0.5316563149470104,-0.9999999893869098,-0.9999991605994212,-0.999922715949486,1.2157945468939555e-08,9.70326376176517e-07,0.00015974558205207503
Full-cost net,orig+VIX Equal premium capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.9851953463684037,-0.9513351019666401,-0.8880065408256345,-2.1601972153296116,-1.5643200301788167,-0.6629634633614153,-0.9999999978055755,-0.9999998266414791,-0.9999885949743371,7.197062324927041e-10,2.9002376346571803e-07,1.8569249106851488e-05
Full-cost net,orig+VIX Equal risk capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,-0.973364491956964,-0.9362509953497379,-0.8315786447338972,-2.0400370797747813,-1.3866743042400973,-0.6079764853211522,-0.9999999868046016,-0.9999991807659805,-0.9999068661767203,1.3948046727149603e-08,1.07556660771817e-06,0.00016067069957875465
Full-cost net,orig+VIX Equal risk capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.978376920065337,-0.944241412490813,-0.8576408176943444,-2.2866990645224323,-1.6887025213282523,-0.7649347628425248,-0.999999992971962,-0.9999997423253799,-0.999963282801689,4.829320740872625e-09,5.393125653041484e-07,5.8469448418736515e-05
Full-cost net,larger E1 capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,-0.2952966353361449,0.08617819103621716,1.4381080578228003,-0.45086758905667507,1.0093373718120375,3.9191919096487147,-0.9310926167350428,-0.7321233315319571,-0.5500911617145359,0.1789264241413552,1.5223075985648928,86.26706306349097
