method,basis,path_id,strategy,sharpe,sortino,max_drawdown,ann_return,terminal_wealth,defaulted,weight_coverage
joint_garch_block,gross,14,orig E1 capped,-1.5787269747267452,-1.7971362385505765,-0.9999803492986501,-0.875621622128763,2.9766271761132216e-05,False,1.0
joint_garch_block,gross,15,orig E1 capped,-3.6642850458601597,-2.6412982827600846,-0.9999999129240891,-0.9579226013371784,1.3189988399110294e-07,False,1.0
joint_garch_block,gross,16,orig E1 capped,1.699463191445862,9.305871494730376,-0.8572334588080517,8.48080314671998,76599.44911423292,False,1.0
joint_garch_block,gross,17,orig E1 capped,0.5218263411709907,1.0612867270637403,-0.9922468692777549,0.002968289425045123,1.0149298164630365,False,1.0
joint_garch_block,gross,18,orig E1 capped,-2.662577990146654,-2.337084387372326,-0.9999975789610702,-0.9181780864546799,3.6673145372050617e-06,False,1.0
joint_garch_block,gross,19,orig E1 capped,0.41286391596788247,3.3306448049072834,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,0,orig GM paper,0.6430132726747954,1.3721612606045197,-0.8865783967549482,0.10665362134243384,1.6598106527200738,False,1.0
joint_garch_block,gross,1,orig GM paper,-0.6174659665917337,-0.8867399631789883,-0.9939346449572174,-0.5834961658024744,0.012534153779002723,False,1.0
joint_garch_block,gross,2,orig GM paper,-0.7003789108468786,-0.7035088133521328,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,3,orig GM paper,0.04912489567617032,0.08752603242444691,-0.8690948541739002,-0.3647164754516402,0.10347560216539937,False,1.0
joint_garch_block,gross,4,orig GM paper,-1.3739802455466084,-1.5335425064697756,-0.9998808416529799,-0.7702411033566036,0.0006402678351468062,False,1.0
joint_garch_block,gross,5,orig GM paper,0.0490497474004609,0.06421300084523465,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,6,orig GM paper,-1.001297735347089,-0.9711258813990731,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,7,orig GM paper,-0.42743695968463896,-0.6014606389064723,-0.9983559982118538,-0.6872122629211064,0.0029939779014497995,False,1.0
joint_garch_block,gross,8,orig GM paper,-1.7138104892140833,-1.7591542403301468,-0.9999186191280298,-0.798032550543999,0.0003360523255364548,False,1.0
joint_garch_block,gross,9,orig GM paper,-0.2991184449161755,-0.4735427845009203,-0.9998836577331701,-0.6146071938763977,0.008501939662924179,False,1.0
joint_garch_block,gross,10,orig GM paper,0.5707047528879012,0.94185558215653,-0.9600859298236344,-0.13822152117065378,0.47531138977624554,False,1.0
joint_garch_block,gross,11,orig GM paper,-2.65841980260384,-2.4119833872954017,-0.9999998849142964,-0.9450850527937298,4.994049608405628e-07,False,1.0
joint_garch_block,gross,12,orig GM paper,-0.9696991479756206,-1.1856786882790316,-0.9999277242128015,-0.8538138756160539,6.676221887526106e-05,False,1.0
joint_garch_block,gross,13,orig GM paper,-2.528700775417315,-2.335217756059915,-0.9999880913448634,-0.8899533785854683,1.613925814880583e-05,False,1.0
joint_garch_block,gross,14,orig GM paper,-1.727285889668793,-1.8666264751963648,-0.9999600820638714,-0.858597219982907,5.653139981347214e-05,False,1.0
joint_garch_block,gross,15,orig GM paper,-3.366520962506951,-2.5255187031514095,-0.9999997336813585,-0.9480835909663126,3.7715791586521036e-07,False,1.0
joint_garch_block,gross,16,orig GM paper,0.9503010734855221,2.0367590913111693,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,17,orig GM paper,-0.19239725963161391,-0.29353309845072,-0.9938922234468809,-0.4869240520651984,0.03555562204313019,False,1.0
joint_garch_block,gross,18,orig GM paper,-1.7150495435197077,-1.868746841486511,-0.9999478967428344,-0.8508589120638458,7.378813506116633e-05,False,1.0
joint_garch_block,gross,19,orig GM paper,-0.13568952624616704,-0.16500733419959043,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,0,orig Equal premium capped,1.028299561078535,8.128544496812118,-0.9916745523774152,2.3446318678507017,418.54447862598835,False,1.0
joint_garch_block,gross,1,orig Equal premium capped,-0.05517744913622502,-0.11014134780897156,-0.9999528176266368,-0.7860756127896622,0.0004480242103966079,False,1.0
joint_garch_block,gross,2,orig Equal premium capped,0.9841877367014132,21.53382463002256,-0.9541845362799015,26.47456656201636,15655042.416804738,False,1.0
joint_garch_block,gross,3,orig Equal premium capped,0.23941830752300636,0.5111762106403334,-0.995898232042337,-0.6661425784214143,0.004147679352839454,False,1.0
joint_garch_block,gross,4,orig Equal premium capped,0.6776480739934171,2.2591980837826657,-0.9760826544760985,-0.038824349611920606,0.8203776140614671,False,1.0
joint_garch_block,gross,5,orig Equal premium capped,1.1297527841482622,3.3458505620328816,-0.9762031127431966,1.2690861177701698,60.15266790921811,False,1.0
joint_garch_block,gross,6,orig Equal premium capped,2.082718115448049,195.3626587273517,-0.3734875158740326,619487.060640113,9.12356778993673e+28,False,1.0
joint_garch_block,gross,7,orig Equal premium capped,0.9491147654895576,3.1951476320335535,-0.9796900758484625,0.8404032404982327,21.113729166303898,False,1.0
joint_garch_block,gross,8,orig Equal premium capped,0.888562361430713,3.5311159027301255,-0.9961397417189813,0.6183160076474006,11.099838244878528,False,1.0
joint_garch_block,gross,9,orig Equal premium capped,-1.1243097986890362,-1.5640675971026432,-0.9999999993020076,-0.9757898044885869,8.317474549045315e-09,False,1.0
joint_garch_block,gross,10,orig Equal premium capped,0.12037974357785829,0.22445195054841363,-0.9976617110340066,-0.667106271406213,0.0040881617230189736,False,1.0
joint_garch_block,gross,11,orig Equal premium capped,-3.546245260574476,-2.6992991251300618,-0.9999999999998883,-0.9969464997408881,2.654160031701607e-13,False,1.0
joint_garch_block,gross,12,orig Equal premium capped,1.0830373381233118,4.990284307189079,-0.9996582983950825,1.5089585648828372,99.41855470234012,False,1.0
joint_garch_block,gross,13,orig Equal premium capped,-1.1922273700979058,-1.6040300237169842,-0.999999876782433,-0.9528813854656566,2.3225365660817893e-07,False,1.0
joint_garch_block,gross,14,orig Equal premium capped,-1.7973598350204432,-1.9555971678648478,-0.9999999981902986,-0.9804219539070282,2.8763830920218166e-09,False,1.0
joint_garch_block,gross,15,orig Equal premium capped,-4.067754640829982,-2.738631297582667,-0.9999999999992948,-0.9959271040942458,1.1208057707629128e-12,False,1.0
joint_garch_block,gross,16,orig Equal premium capped,1.5709995027680062,8.654167027846036,-0.975939168735484,10.433838176939247,195416.03931322994,False,1.0
joint_garch_block,gross,17,orig Equal premium capped,0.4708382120230163,1.1689013776805568,-0.9996024055700915,-0.3853656598943137,0.08771706763556557,False,1.0
joint_garch_block,gross,18,orig Equal premium capped,-3.32504161943012,-2.569305665890888,-0.9999999999187342,-0.9894748207624339,1.2916580198682927e-10,False,1.0
joint_garch_block,gross,19,orig Equal premium capped,0.7135159741728593,32.708363174844216,-0.8039626193264757,45.73550473819384,222963969.116609,False,1.0
joint_garch_block,gross,0,orig Equal risk capped,1.0056825430989,7.834205738464453,-0.9912402995902223,2.058275995872593,267.536708716043,False,1.0
joint_garch_block,gross,1,orig Equal risk capped,-0.12215284525921566,-0.23478559467532645,-0.9999595158922147,-0.7973950742222149,0.00034138937388533984,False,1.0
joint_garch_block,gross,2,orig Equal risk capped,0.97397155218456,21.212846687426715,-0.9551934499311567,24.257508587153147,10279039.774922797,False,1.0
joint_garch_block,gross,3,orig Equal risk capped,0.20545104891696678,0.42971300605083523,-0.9962868070202935,-0.6733758047641591,0.0037174211322817696,False,1.0
joint_garch_block,gross,4,orig Equal risk capped,0.6170172662179993,1.9550642024400753,-0.9811090963919831,-0.13304144357216074,0.489769443377933,False,1.0
joint_garch_block,gross,5,orig Equal risk capped,1.1331704854073463,3.3293957716931533,-0.9759869044185892,1.282513703695452,61.9536600098974,False,1.0
joint_garch_block,gross,6,orig Equal risk capped,2.0739694170380396,196.8524044388606,-0.3666758933688503,559003.8139690054,5.458555615226199e+28,False,1.0
joint_garch_block,gross,7,orig Equal risk capped,0.9168635427867029,3.0095364062330368,-0.9809096596634194,0.7228112645680489,15.177090144379683,False,1.0
joint_garch_block,gross,8,orig Equal risk capped,0.844094288966685,3.2472492546165275,-0.9967816969750675,0.4603940976485321,6.6427872764557705,False,1.0
joint_garch_block,gross,9,orig Equal risk capped,-1.1444073389329894,-1.5781041321891924,-0.9999999991937389,-0.9753288586765898,9.140000211734313e-09,False,1.0
joint_garch_block,gross,10,orig Equal risk capped,0.12591063379224368,0.23516553057230632,-0.9974096608268127,-0.6604118130727623,0.004516092943250737,False,1.0
joint_garch_block,gross,11,orig Equal risk capped,-3.655463652466209,-2.7183376190891235,-0.9999999999998703,-0.9968835106858639,2.9400953468019467e-13,False,1.0
joint_garch_block,gross,12,orig Equal risk capped,1.0569926939982395,4.6883142120308205,-0.9996944158809925,1.2845325402733403,62.22812881565521,False,1.0
joint_garch_block,gross,13,orig Equal risk capped,-1.2374451183497945,-1.635639171903192,-0.9999998667765447,-0.9524171548515712,2.4392259547049744e-07,False,1.0
joint_garch_block,gross,14,orig Equal risk capped,-1.8298677973305866,-1.9698991317870882,-0.9999999979588772,-0.9800031982728586,3.197442146883657e-09,False,1.0
joint_garch_block,gross,15,orig Equal risk capped,-4.2108735120827285,-2.7657330859451217,-0.9999999999992605,-0.9959001099275093,1.1584335171737419e-12,False,1.0
joint_garch_block,gross,16,orig Equal risk capped,1.5813727985285986,8.58959109915654,-0.9751205460141069,10.346376631009287,188055.4729187849,False,1.0
joint_garch_block,gross,17,orig Equal risk capped,0.4386290854079225,1.0803857556957592,-0.9996378976298156,-0.40803788445917766,0.07268914623639518,False,1.0
joint_garch_block,gross,18,orig Equal risk capped,-3.449536546024665,-2.600588029865458,-0.9999999999141839,-0.9893903625002084,1.3443199852192891e-10,False,1.0
joint_garch_block,gross,19,orig Equal risk capped,0.708344309569879,32.74105819041753,-0.799864107599633,42.900946635553595,163068255.49739,False,1.0
joint_garch_block,full_cost_net_overlay,0,orig E1 capped,0.6483050716621938,3.531297705078732,-0.9979474236500399,-0.2686080875908404,0.2092911037805959,False,1.0
joint_garch_block,full_cost_net_overlay,1,orig E1 capped,-0.2195198258696466,-0.40794091938392607,-0.9982602314652134,-0.6183021966418889,0.008102113133141046,False,1.0
joint_garch_block,full_cost_net_overlay,2,orig E1 capped,0.7067272702346948,16.888399023249445,-0.8707618660883485,4.562231584654441,5324.089336961872,False,1.0
joint_garch_block,full_cost_net_overlay,3,orig E1 capped,0.2871423978846683,0.6642663530314734,-0.9351509745304669,-0.3805041539525945,0.09124141105881778,False,1.0
joint_garch_block,full_cost_net_overlay,4,orig E1 capped,0.5458186332798672,1.7442777582824947,-0.9567347699015356,-0.028419921281513272,0.8657510107304782,False,1.0
joint_garch_block,full_cost_net_overlay,5,orig E1 capped,1.2697836730538055,3.6782877288270144,-0.8802690560092534,1.7814888546807004,166.48941234810195,False,1.0
joint_garch_block,full_cost_net_overlay,6,orig E1 capped,1.6623888223079133,27.855586520270318,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,7,orig E1 capped,0.7285007695853037,2.19302736267721,-0.8968899521108948,0.39695395704427483,5.319985652250741,False,1.0
joint_garch_block,full_cost_net_overlay,8,orig E1 capped,0.7110891327015573,2.1378230845479993,-0.9856517829956185,0.31619835952748,3.9500875899745846,False,1.0
joint_garch_block,full_cost_net_overlay,9,orig E1 capped,-1.2257446654474105,-1.5854340040178658,-0.9999980226336137,-0.8892072746906167,1.6693839240086308e-05,False,1.0
joint_garch_block,full_cost_net_overlay,10,orig E1 capped,0.28808002730087007,0.5304219536725947,-0.9597660244657497,-0.2613103817483402,0.21994291509793942,False,1.0
joint_garch_block,full_cost_net_overlay,11,orig E1 capped,-3.392435854536945,-2.6785637348373985,-0.9999999959891599,-0.9757219013516782,8.434772227081098e-09,False,1.0
joint_garch_block,full_cost_net_overlay,12,orig E1 capped,0.9045169133191847,3.816262298059234,-0.9971524240259039,0.9470475429482912,27.98225958963943,False,1.0
joint_garch_block,full_cost_net_overlay,13,orig E1 capped,-1.5192474439736439,-1.8452700598324359,-0.9999629353613151,-0.8645565646392578,4.558162490987912e-05,False,1.0
joint_garch_block,full_cost_net_overlay,14,orig E1 capped,-1.7800693240661272,-1.909409893561602,-0.9999961035900224,-0.9101266491053338,5.863469528090862e-06,False,1.0
joint_garch_block,full_cost_net_overlay,15,orig E1 capped,-3.9856820907544246,-2.717393475325221,-0.999999975963605,-0.9675276105610395,3.610532295721248e-08,False,1.0
joint_garch_block,full_cost_net_overlay,16,orig E1 capped,1.6293373813975698,8.400726242016432,-0.8833153022122149,7.195267184812286,36967.117316009775,False,1.0
joint_garch_block,full_cost_net_overlay,17,orig E1 capped,0.3597287823822829,0.6962176085302119,-0.9949883176097318,-0.19041661100426854,0.34778267513651984,False,1.0
joint_garch_block,full_cost_net_overlay,18,orig E1 capped,-3.0675176195909315,-2.477878981155486,-0.9999992606888677,-0.935571603986265,1.1101626122407192e-06,False,1.0
joint_garch_block,full_cost_net_overlay,19,orig E1 capped,0.40641458985290185,3.2586489578865523,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,0,orig GM paper,-2.0369902052517004,-1.8769686258882616,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,1,orig GM paper,-1.4187582778093724,-1.325207959116272,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,2,orig GM paper,-1.9587078827853341,-1.7184069006244913,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,3,orig GM paper,-2.719602804340994,-2.1657297282206662,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,4,orig GM paper,-1.7817790398372189,-1.5951277732942832,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,5,orig GM paper,-1.4875239879274353,-1.379305926499853,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,6,orig GM paper,-1.699908331612804,-1.5370068553903027,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,7,orig GM paper,-1.7683190196463119,-1.588092879102997,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,8,orig GM paper,-1.8961405395920392,-1.6741409375220457,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,9,orig GM paper,-1.438737723737477,-1.3445727344995473,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,10,orig GM paper,-1.4452239718482869,-1.345585657011545,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,11,orig GM paper,-1.7634633704486171,-1.582430310165052,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,12,orig GM paper,-1.7287114024032189,-1.5582668204419732,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,13,orig GM paper,-1.7573557069922758,-1.5777303076410458,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,14,orig GM paper,-2.210848306404976,-1.882783632880361,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,15,orig GM paper,-1.7039221561923388,-1.5395667561730717,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,16,orig GM paper,-1.539877191768582,-1.4294807166184287,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,17,orig GM paper,-1.487568887904439,-1.3786618962203505,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,18,orig GM paper,-1.7643467001883968,-1.5836142079497106,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,19,orig GM paper,-1.5777175435770963,-1.4521893915664612,-1.0,-1.0,0.0,True,1.0
joint_garch_block,full_cost_net_overlay,0,orig Equal premium capped,0.9929737098235237,7.41281656928866,-0.9949446097680346,1.5448334827917063,106.73254154813266,False,1.0
joint_garch_block,full_cost_net_overlay,1,orig Equal premium capped,-0.15998334267947326,-0.3064459213101739,-0.9999845431783959,-0.8346732418150654,0.00012351387577005208,False,1.0
joint_garch_block,full_cost_net_overlay,2,orig Equal premium capped,0.9694672423127937,20.217596407092987,-0.9702471052977482,20.953414764292287,5099298.237533291,False,1.0
joint_garch_block,full_cost_net_overlay,3,orig Equal premium capped,0.13678609943450043,0.27894249110576724,-0.9988975889035816,-0.7463110141696956,0.0010507709592414178,False,1.0
joint_garch_block,full_cost_net_overlay,4,orig Equal premium capped,0.5947905344461797,1.8809836507971007,-0.9880329495680766,-0.2530744031803167,0.2324805979056347,False,1.0
joint_garch_block,full_cost_net_overlay,5,orig Equal premium capped,1.0236966634866382,2.851537229226442,-0.9870596773639003,0.7504132902994634,16.43247614881365,False,1.0
joint_garch_block,full_cost_net_overlay,6,orig Equal premium capped,2.075029706752597,173.5751950056269,-0.46660078676104555,536862.0422116886,4.459822151072708e+28,False,1.0
joint_garch_block,full_cost_net_overlay,7,orig Equal premium capped,0.856395278730363,2.745620710338967,-0.9880124157547026,0.4351103040907811,6.087323937982302,False,1.0
joint_garch_block,full_cost_net_overlay,8,orig Equal premium capped,0.8243198996363608,3.1327574425533546,-0.9983117975623783,0.297887254390115,3.6828568444269667,False,1.0
joint_garch_block,full_cost_net_overlay,9,orig Equal premium capped,-1.2392551264414853,-1.6591615015748984,-0.9999999998182736,-0.9823109554165531,1.7318963060446447e-09,False,1.0
joint_garch_block,full_cost_net_overlay,10,orig Equal premium capped,-0.014427618000902314,-0.02545752420686855,-0.9994135055321673,-0.7530421511809992,0.0009185740395499956,False,1.0
joint_garch_block,full_cost_net_overlay,11,orig Equal premium capped,-3.7682148749504516,-2.7525324757119503,-0.9999999999999827,-0.9979377092138997,3.726191559379898e-14,False,1.0
joint_garch_block,full_cost_net_overlay,12,orig Equal premium capped,1.0353479394015155,4.586520551657122,-0.9998148928725119,1.0269472814155978,34.21466299571467,False,1.0
joint_garch_block,full_cost_net_overlay,13,orig Equal premium capped,-1.3332731998269656,-1.721939691068611,-0.9999999666620324,-0.9645437812193307,5.6035350462901856e-08,False,1.0
joint_garch_block,full_cost_net_overlay,14,orig Equal premium capped,-1.9653860002117438,-2.047036003515105,-0.9999999997339867,-0.9866936765580879,4.171481647707658e-10,False,1.0
joint_garch_block,full_cost_net_overlay,15,orig Equal premium capped,-4.277570508207823,-2.781086955473516,-0.9999999999998828,-0.9971603782380678,1.8465973165329189e-13,False,1.0
joint_garch_block,full_cost_net_overlay,16,orig Equal premium capped,1.508579039472555,7.857084970099525,-0.9825059597944473,8.262905255766603,68192.42108516692,False,1.0
joint_garch_block,full_cost_net_overlay,17,orig Equal premium capped,0.3714321988387799,0.8788538422921923,-0.9998384337647526,-0.5272914848125707,0.02360299573583925,False,1.0
joint_garch_block,full_cost_net_overlay,18,orig Equal premium capped,-3.546520518852039,-2.628481750897228,-0.9999999999873145,-0.9927561987945825,1.9944934530617082e-11,False,1.0
joint_garch_block,full_cost_net_overlay,19,orig Equal premium capped,0.7046093400170235,30.03411458115968,-0.8444300443697671,35.59279105414962,65611154.421122074,False,1.0
joint_garch_block,full_cost_net_overlay,0,orig Equal risk capped,0.9676210604902792,7.094990100054438,-0.9949438901102916,1.2911093018935236,63.12901931721285,False,1.0
joint_garch_block,full_cost_net_overlay,1,orig Equal risk capped,-0.2806151193698022,-0.5113095174453073,-0.9999917129405692,-0.8606421738501331,5.256017658828322e-05,False,1.0
joint_garch_block,full_cost_net_overlay,2,orig Equal risk capped,0.957445759588212,19.926170868075083,-0.9727291916940625,19.21399457403336,3374898.56199302,False,1.0
joint_garch_block,full_cost_net_overlay,3,orig Equal risk capped,0.10481602104050772,0.21034842395490153,-0.9989125207635078,-0.7459031862249413,0.0010592442043343355,False,1.0
joint_garch_block,full_cost_net_overlay,4,orig Equal risk capped,0.5004863562758423,1.467020787993326,-0.9936809027928287,-0.38972353280748073,0.08465119970901902,False,1.0
joint_garch_block,full_cost_net_overlay,5,orig Equal risk capped,1.0189227014721371,2.8058011961371823,-0.9839939053129192,0.7381787873754446,15.866174541449492,False,1.0
joint_garch_block,full_cost_net_overlay,6,orig Equal risk capped,2.067266744348111,184.0046726535466,-0.3860918971689864,501206.4247730324,3.1629146990801455e+28,False,1.0
joint_garch_block,full_cost_net_overlay,7,orig Equal risk capped,0.820018009808694,2.524716429801976,-0.987602087983151,0.32293317283299916,4.052187505324835,False,1.0
joint_garch_block,full_cost_net_overlay,8,orig Equal risk capped,0.7620610923593332,2.7449835128247106,-0.9990301707697483,0.08687605421986744,1.5167014534992143,False,1.0
joint_garch_block,full_cost_net_overlay,9,orig Equal risk capped,-1.2961925209513758,-1.7054012705448767,-0.9999999998382383,-0.9833651487796319,1.2737805570349677e-09,False,1.0
joint_garch_block,full_cost_net_overlay,10,orig Equal risk capped,0.0007373256329467258,0.0013141221066740169,-0.9991846370844714,-0.7355158628921974,0.001294190322387607,False,1.0
joint_garch_block,full_cost_net_overlay,11,orig Equal risk capped,-3.8522019047821967,-2.7605118794421855,-0.9999999999999788,-0.9978550029088855,4.540776352888376e-14,False,1.0
joint_garch_block,full_cost_net_overlay,12,orig Equal risk capped,0.9896799099724354,4.147890197535392,-0.999882768432395,0.6866808706683518,13.651004104618076,False,1.0
joint_garch_block,full_cost_net_overlay,13,orig Equal risk capped,-1.4104453640351355,-1.7628790784269834,-0.9999999812424857,-0.9686639208253535,3.0215047327906996e-08,False,1.0
joint_garch_block,full_cost_net_overlay,14,orig Equal risk capped,-2.0057927588548483,-2.0658725216367073,-0.9999999996492814,-0.9859702463930982,5.43563390622178e-10,False,1.0
joint_garch_block,full_cost_net_overlay,15,orig Equal risk capped,-4.474135976937796,-2.8142307716391994,-0.9999999999999531,-0.9976453217888488,7.2424186111472e-14,False,1.0
joint_garch_block,full_cost_net_overlay,16,orig Equal risk capped,1.5140301488009253,7.7629496037593215,-0.9824035831180331,8.023836039017784,59835.094106775156,False,1.0
joint_garch_block,full_cost_net_overlay,17,orig Equal risk capped,0.3482664357564345,0.8217994839446764,-0.9998231722760876,-0.5282021297132176,0.023376521145562747,False,1.0
joint_garch_block,full_cost_net_overlay,18,orig Equal risk capped,-3.6964364647455032,-2.663195553968273,-0.9999999999939377,-0.9937653157686094,9.42045647692822e-12,False,1.0
joint_garch_block,full_cost_net_overlay,19,orig Equal risk capped,0.7016173081806538,31.044715516864915,-0.8211922908654884,35.86859294111758,68121282.73295356,False,1.0
joint_garch_block,gross,0,orig+VIX E1 capped,0.9711242966948502,7.850241448127654,-0.9810632675014542,2.346215042470292,419.53600269662985,False,1.0
joint_garch_block,gross,1,orig+VIX E1 capped,-0.5733388913084088,-0.7013680155507437,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,2,orig+VIX E1 capped,0.9681723122388542,30.674721118026884,-0.6847767862579826,45.396685731039625,214998184.6039438,False,1.0
joint_garch_block,gross,3,orig+VIX E1 capped,0.3427837105719309,0.5866252003397746,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,4,orig+VIX E1 capped,0.3004353371391646,0.5517577873796695,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,5,orig+VIX E1 capped,1.0856947215038943,2.018648712864556,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,6,orig+VIX E1 capped,2.0555363096506425,211.78864944050358,-0.4820559087928993,419844.3828973431,1.3045084834296856e+28,False,1.0
joint_garch_block,gross,7,orig+VIX E1 capped,-0.49919497165220167,-0.5499807166774792,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,8,orig+VIX E1 capped,0.31704093508636294,0.48913947209172487,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,9,orig+VIX E1 capped,-2.184562944712004,-2.0673989439761664,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,10,orig+VIX E1 capped,-0.5096567680599277,-0.7692959543646533,-0.9999882264842072,-0.8898779990406801,1.6194609131270497e-05,False,1.0
joint_garch_block,gross,11,orig+VIX E1 capped,-2.3892780023090876,-2.031074512559747,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,12,orig+VIX E1 capped,1.11900087351258,4.156505249753798,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,13,orig+VIX E1 capped,-1.5048308859408188,-1.6814836465420904,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,14,orig+VIX E1 capped,-1.7821421691283557,-1.7649585293541437,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,15,orig+VIX E1 capped,-4.1913118301489884,-2.7167270188053037,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,16,orig+VIX E1 capped,0.6272202626552281,1.5373271262886088,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,17,orig+VIX E1 capped,0.8304114315798159,2.1965640649801523,-0.997016016533726,0.4641937113830472,6.729653231322555,False,1.0
joint_garch_block,gross,18,orig+VIX E1 capped,-2.1262560761895246,-1.8325742108351866,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,19,orig+VIX E1 capped,0.6201633370697621,9.937982934148883,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,0,orig+VIX GM paper,0.006708777257120053,0.022107583278493728,-0.9994271769955008,-0.77205514040439,0.0006153879870776116,False,1.0
joint_garch_block,gross,1,orig+VIX GM paper,-1.4095894998278133,-1.5249934371196832,-0.9999996681922719,-0.9388780068485325,8.530756375568509e-07,False,1.0
joint_garch_block,gross,2,orig+VIX GM paper,-0.6593353746403563,-0.6578159611790655,-1.0,-1.0,0.0,True,1.0
joint_garch_block,gross,3,orig+VIX GM paper,0.4772078636868663,0.9417974996768965,-0.8754593619667997,-0.0050654451635941955,0.9749280650884652,False,1.0
