path_id,strategy,basis,sharpe,sortino,max_drawdown,ann_return,terminal_wealth,defaulted,n_months,status
path_00,larger E1 capped,full_cost_net,-0.34231736616924435,-0.3911336573101549,-1.0,-1.0,0.0,True,129,complete
path_00,larger E1 capped,gross,1.0126795576603016,2.8722589463877775,-0.7103042668554307,0.8339631879315601,678.3426151841237,False,129,complete
path_00,larger Equal premium capped,full_cost_net,-0.7036547316109065,-0.7776046394946388,-1.0,-1.0,0.0,True,129,complete
path_00,larger Equal premium capped,gross,0.8983839906337995,2.313219572169174,-0.8304931657211816,0.6413374549241875,205.76770375272855,False,129,complete
path_00,larger Equal risk capped,full_cost_net,-0.8057913978459375,-0.8287418366895359,-1.0,-1.0,0.0,True,129,complete
path_00,larger Equal risk capped,gross,0.9447351935706746,2.43209087835964,-0.8304429459306893,0.7515226374799793,413.7322386816197,False,129,complete
path_00,larger GM paper,full_cost_net,-0.8470594855188097,-0.825843412012735,-1.0,-1.0,0.0,True,129,complete
path_00,larger GM paper,gross,0.5729566344442419,0.8018200674452043,-1.0,-1.0,0.0,True,129,complete
path_00,larger+VIX E1 capped,full_cost_net,-0.3294195952276485,-0.39400164533519627,-1.0,-1.0,0.0,True,129,complete
path_00,larger+VIX E1 capped,gross,0.8926861000507135,1.3741218087882787,-1.0,-1.0,0.0,True,129,complete
path_00,larger+VIX Equal premium capped,full_cost_net,-0.6941407570130993,-0.829640115230502,-1.0,-1.0,0.0,True,129,complete
path_00,larger+VIX Equal premium capped,gross,0.7142336536546994,1.7756916392186297,-0.9621023201211515,0.23603081924909497,9.756970024982948,False,129,complete
path_00,larger+VIX Equal risk capped,full_cost_net,-0.8104254820394672,-0.8702990821228667,-1.0,-1.0,0.0,True,129,complete
path_00,larger+VIX Equal risk capped,gross,0.7777919710976116,1.9099153056338734,-0.9405872187169825,0.3639068610940972,28.114843896858453,False,129,complete
path_00,larger+VIX GM paper,full_cost_net,-1.3429960763070392,-1.2564373024209536,-1.0,-1.0,0.0,True,129,complete
path_00,larger+VIX GM paper,gross,0.5335555579745422,0.825901451715827,-0.921987150734813,0.12139290280381299,3.4268601714225024,False,129,complete
path_00,orig E1 capped,full_cost_net,-0.17009089015285447,-0.17397539235706871,-1.0,-1.0,0.0,True,129,complete
path_00,orig E1 capped,gross,0.8897449309781131,2.352230504157319,-0.7437702821852745,0.6112916757015063,168.7027868750902,False,129,complete
path_00,orig Equal premium capped,full_cost_net,-0.20947341350498902,-0.21995716110941527,-1.0,-1.0,0.0,True,129,complete
path_00,orig Equal premium capped,gross,0.8423063955631195,2.1958637251975666,-0.9477495210404968,0.5247823791917512,93.2147294349054,False,129,complete
path_00,orig Equal risk capped,full_cost_net,-0.20596351493945758,-0.216364053403274,-1.0,-1.0,0.0,True,129,complete
path_00,orig Equal risk capped,gross,0.8490012076811598,2.207063588031241,-0.9477495210404968,0.534792660763785,100.00792652223545,False,129,complete
path_00,orig GM paper,full_cost_net,-1.360518298105971,-1.2745791039574308,-1.0,-1.0,0.0,True,129,complete
path_00,orig GM paper,gross,0.9595042916682591,2.2815107870850597,-0.9896985960305242,0.4415758567559105,50.99212694255632,False,129,complete
path_00,orig+VIX E1 capped,full_cost_net,-0.2057442478468191,-0.21365724088569465,-1.0,-1.0,0.0,True,129,complete
path_00,orig+VIX E1 capped,gross,0.6291703086134368,0.9541959221459121,-1.0,-1.0,0.0,True,129,complete
path_00,orig+VIX Equal premium capped,full_cost_net,-0.3500281264397866,-0.380987430978485,-1.0,-1.0,0.0,True,129,complete
path_00,orig+VIX Equal premium capped,gross,0.32318173283520607,0.8123145335695906,-0.9999914378630198,-0.5012448231926582,0.0005653139818216621,False,129,complete
path_00,orig+VIX Equal risk capped,full_cost_net,-0.32118954687699897,-0.344089278448425,-1.0,-1.0,0.0,True,129,complete
path_00,orig+VIX Equal risk capped,gross,0.4365698142039898,1.0135704661069802,-0.9999914252177142,-0.4006760929020695,0.004072510592298578,False,129,complete
path_00,orig+VIX GM paper,full_cost_net,-1.3703734373367475,-1.2978817168861811,-1.0,-1.0,0.0,True,129,complete
path_00,orig+VIX GM paper,gross,0.9028945982179994,1.9175788708508108,-0.9377004631541739,0.5083262361292809,82.95151403066738,False,129,complete
