Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,block_length
orig+VIX E1 capped,Full-cost net,0,circular_block_bootstrap,60,ok,60,4.430555367913924,1.0107783342906371,2.211868795168212,7.715140664791929,-0.3447518711880577,0.19196037871195976,0.269004330732754,4723.035716338383,False,6
orig+VIX E1 capped,Full-cost net,1,circular_block_bootstrap,60,ok,60,0.4401684136556412,1.0670594634647357,0.7985273345594448,1.8286245943919084,-0.5429135885268558,0.33218666006462483,0.3447518711880577,6.195358008882566,False,6
orig+VIX E1 capped,Full-cost net,2,circular_block_bootstrap,60,ok,60,0.42544271319466964,0.9896625072183797,0.7790783198485827,1.78495098554695,-0.6763499182223651,0.2689536080519815,0.31067300902346817,5.885032169100918,False,6
orig+VIX E1 capped,Full-cost net,3,circular_block_bootstrap,60,ok,60,1.710625950918216,0.9555825164721314,1.4968296616986134,3.905497272885931,-0.6379262516983648,0.2572603868057427,0.3146439555399297,146.3349148667759,False,6
orig+VIX E1 capped,Full-cost net,4,circular_block_bootstrap,60,ok,60,1.2631548470720895,0.9963097116853803,1.2719707126598063,3.1990960252046934,-0.5342071317369426,0.2936335779411734,0.31588609005844903,59.3705878333346,False,6
orig+VIX E1 capped,Full-cost net,5,circular_block_bootstrap,60,ok,60,2.223580873872973,1.120108620847092,1.539787291539984,5.001741252043321,-0.4556574650667725,0.2567133196761323,0.2610898567130153,348.09104581612814,False,6
orig+VIX E1 capped,Full-cost net,6,circular_block_bootstrap,60,ok,60,2.081750507358357,0.9902925084659218,1.6061639336311853,4.5614378057388265,-0.6964671482121807,0.2572603868057427,0.276314300825951,277.96324991821643,False,6
orig+VIX E1 capped,Full-cost net,7,circular_block_bootstrap,60,ok,60,1.0196480331415865,0.7565422875500439,1.3110877837961,2.6624915778030696,-0.4388424176101686,0.3315253331633915,0.3315253331633915,33.60303116223106,False,6
orig+VIX E1 capped,Full-cost net,8,circular_block_bootstrap,60,ok,60,1.7236572664519154,0.8510601280535837,1.6059662984965426,3.7434072302655594,-0.5343227063373082,0.23146530216969688,0.3188947480893188,149.88641922403127,False,6
orig+VIX E1 capped,Full-cost net,9,circular_block_bootstrap,60,ok,60,-0.013375052089434791,0.901196601099306,0.3720841033145447,0.7240387520494599,-0.8116366726411551,0.2955281657022843,0.3315253331633915,0.9348898924198711,False,6
orig+VIX E1 capped,Full-cost net,10,circular_block_bootstrap,60,ok,60,0.44455672502521004,1.075102155545735,0.7973262311203564,1.8203937577430023,-0.6370351311093123,0.2955281657022843,0.34034302517983567,6.290323807205583,False,6
orig+VIX E1 capped,Full-cost net,11,circular_block_bootstrap,60,ok,60,1.2991919976990451,0.9618285132817002,1.2839991673068833,3.5333295489557073,-0.6609759695616971,0.22819328765540867,0.2695261058586018,64.25045332056371,False,6
orig+VIX E1 capped,Full-cost net,12,circular_block_bootstrap,60,ok,60,0.5363545309350359,0.8387624383711498,0.9024713520169062,1.7893847884165526,-0.7337564307565811,0.2936335779411734,0.3114355876349939,8.559674061608533,False,6
orig+VIX E1 capped,Full-cost net,13,circular_block_bootstrap,60,ok,60,1.7169530233860395,0.9756918808017486,1.4640253937923389,4.471850856681192,-0.4633455084918242,0.19196037871195976,0.24330526109284803,148.05076209047502,False,6
orig+VIX E1 capped,Full-cost net,14,circular_block_bootstrap,60,ok,60,0.9002980412533275,1.02956312385488,1.0895615444680737,2.4377654387594534,-0.6739584229097485,0.3315253331633915,0.33483196766955803,24.78041661079615,False,6
orig+VIX E1 capped,Full-cost net,15,circular_block_bootstrap,60,ok,60,0.799768245790418,0.9823955513869963,1.0172713282230637,2.6300862615252205,-0.6080169851933432,0.23146530216969688,0.3233035940975409,18.883518817012188,False,6
orig+VIX E1 capped,Full-cost net,16,circular_block_bootstrap,60,ok,60,0.4561997640104427,0.8444262188284216,0.8138986535167432,1.8494688502552998,-0.6209533101063341,0.2572603868057427,0.2889448859000237,6.547941363518533,False,6
orig+VIX E1 capped,Full-cost net,17,circular_block_bootstrap,60,ok,60,3.166158646572132,1.0300944233661335,1.9019421821116038,5.825320684409518,-0.35328080680892116,0.19196037871195976,0.29835051457006245,1255.1019921637112,False,6
orig+VIX E1 capped,Full-cost net,18,circular_block_bootstrap,60,ok,60,1.0355448829822596,1.0827391010878815,1.1311044046311551,2.7438597753156904,-0.6986686070788002,0.2961894926035176,0.3447518711880577,34.946478105830415,False,6
orig+VIX E1 capped,Full-cost net,19,circular_block_bootstrap,60,ok,60,1.3363745768538053,0.9449830980369052,1.3249286989404834,3.444747850317754,-0.6240836988113645,0.2676546622683398,0.2806441201047566,69.61652789882326,False,6
