config,strategy,participation,aum,mode,solver_status,capacity_infeasible,sum_of_caps,n_binding,deployed_gross,gross_sharpe,net_sharpe,gross_ann_ret,net_ann_ret,mean_monthly_capacity_cost,max_capacity_ratio,mean_capacity_ratio,capacity_penalized_share,spread_proxy_fill
larger+VIX,Equal premium,,25000000.0,naive,reference,False,,,1.0,0.48513564180639357,-4.257191309586764,0.7704041686225576,-1649.8995081083995,137.52572898146843,3745.318352059925,87.43135600881304,0.9397582037996546,True
larger+VIX,Equal risk,,25000000.0,naive,reference,False,,,0.9999999999999999,0.5755618640569028,-5.170464806789699,0.632519986416876,-1290.1245642278354,107.53627008263636,3997.226818188951,74.66646804981919,0.9031433506044905,True
orig,GM X=inf,inf,1000000.0,uncapped,optimal,False,,,0.9999997389333717,0.8421199757145471,-1.442586487343064,0.8941654470114354,-7.900043500898921,0.7096108990131873,184.86648191455512,2.346207920948876,0.29229122055674517,False
orig,GM X=0.02,0.02,1000000.0,hard,infeasible,True,0.30235852999999996,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.02,0.02,1000000.0,relaxed,optimal,True,0.30235852999999996,49.0,0.010373448148305889,0.8133160547791779,0.4919709141073997,0.00735044741993994,0.0044572924223830555,3.684710971081251e-09,1.1688651880860856,0.021757701967677734,0.00035688793718772306,False
orig,Equal premium capped X=0.02,0.02,1000000.0,relaxed,reference,True,0.30235852999999996,49.0,0.2872406034999999,0.5411857931289386,0.40486825180141667,0.27655149380465116,0.2068472858979365,0.0002848183648971673,13.055065597667637,0.33706590255970886,0.06745182012847965,False
orig,Equal risk capped X=0.02,0.02,1000000.0,relaxed,reference,True,0.30235852999999996,49.0,0.28724060349999997,0.5578769605187026,0.41400809192197036,0.2782761884708371,0.20647349240106813,0.0004789683733573483,13.055065597667637,0.34250432159877114,0.06745182012847965,False
orig,GM X=0.05,0.05,1000000.0,hard,optimal,True,0.7385426750000001,49.0,0.6135828916039522,0.8502989400453176,0.5801919758457493,0.786470848467228,0.5380803539929547,0.007855363868032877,32.523958148720546,0.7391326760298664,0.18344039971448964,False
orig,GM X=0.05,0.05,1000000.0,relaxed,optimal,True,0.7385426750000001,49.0,0.376047795199745,1.1063832811879337,0.9092291362811301,0.6571649368753779,0.5391276615115654,0.0016165077375756747,32.523964815093564,0.5288791558686373,0.12419700214132762,False
orig,Equal premium capped X=0.05,0.05,1000000.0,relaxed,reference,True,0.7385426750000001,49.0,0.7016155412500003,0.5339601177891415,0.34997817375459306,0.6718324364382067,0.4408374574111397,0.005712824163158211,32.637663994169095,0.8048205705414401,0.20378301213418987,False
orig,Equal risk capped X=0.05,0.05,1000000.0,relaxed,reference,True,0.7385426750000001,49.0,0.7016155412500003,0.5502190612573529,0.3269915262659169,0.6760192024098434,0.4029534858005679,0.009265512217886766,32.637663994169095,0.8180225524450543,0.20092790863668808,False
orig,GM X=0.10,0.10,1000000.0,hard,optimal,False,1.4770853500000003,49.0,0.7563749907731061,1.2658745236282296,0.7794081647929816,1.1184296736506751,0.6941252530457722,0.01924102646776637,65.04783310277962,1.0312848846354399,0.25553176302640973,False
orig,Equal premium capped X=0.10,0.10,1000000.0,hard,reference,False,1.4770853500000003,49.0,1.0,0.4898275940742701,0.22006243184246252,0.8713555088380751,0.39620223055339887,0.019307067526654776,65.27532798833819,1.3759267259687915,0.3515346181299072,False
orig,Equal risk capped X=0.10,0.10,1000000.0,hard,reference,False,1.4770853500000003,49.0,1.0,0.632209636237215,0.25231127125388025,1.0423504044256189,0.41847917507215693,0.03253683375156892,65.0479375696767,1.3611960544112294,0.3386866523911492,False
orig,Equal premium,,1000000.0,naive,reference,False,,,0.9999999999999999,0.26720609586855976,-1.2018621455650496,0.5349314313520563,-3.330750366541321,0.2967765238918966,227.51575546606597,3.2715857376383144,0.4428979300499643,False
orig,Equal risk,,1000000.0,naive,reference,False,,,1.0,0.3398774829634941,-0.7310758622105712,0.45098340578702545,-1.0551161436922953,0.10443665552657001,124.00150562653495,2.4661194513429616,0.3932905067808708,False
orig,GM X=inf,inf,5000000.0,uncapped,optimal,False,,,0.9999997389333717,0.8421199757145471,-1.5952424993557213,0.8941654470114354,-219.84396056954026,18.37160398806663,924.3324095727755,11.731039604744382,0.539971448965025,False
orig,GM X=0.02,0.02,5000000.0,hard,infeasible,True,0.060471706,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.02,0.02,5000000.0,relaxed,optimal,True,0.060471706,49.0,0.0020594799305056967,0.8133170005433881,0.4919700303689673,0.0014593090779203455,0.0008849187287612717,6.59067367760228e-10,1.1602833818721725,0.021598543545576998,0.00035688793718772306,False
orig,Equal premium capped X=0.02,0.02,5000000.0,relaxed,reference,True,0.060471706,49.0,0.0574481207,0.5411857931289389,0.4048682518014168,0.05531029876093028,0.041369457179587316,5.6963672979433604e-05,13.055065597667637,0.3370659025597089,0.06745182012847965,False
orig,Equal risk capped X=0.02,0.02,5000000.0,relaxed,reference,True,0.060471706,49.0,0.0574481207,0.5578769605187028,0.4140080919219707,0.055655237694167456,0.041294698480213665,9.579367467146965e-05,13.055065597667637,0.34250432159877114,0.06745182012847965,False
orig,GM X=0.05,0.05,5000000.0,hard,infeasible,True,0.147708535,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.05,0.05,5000000.0,relaxed,optimal,True,0.147708535,49.0,0.004589843513040386,0.81319000650718,0.4910290913353408,0.003250249293713901,0.0019674548604281857,2.0467437743340525e-07,2.586395861174605,0.048214552109024006,0.0032119914346895075,False
orig,Equal premium capped X=0.05,0.05,5000000.0,relaxed,reference,True,0.147708535,49.0,0.14032310824999997,0.5339601177891415,0.34997817375459295,0.13436648728764125,0.08816749148222791,0.0011425648326316385,32.637663994169095,0.8048205705414399,0.20378301213418987,False
orig,Equal risk capped X=0.05,0.05,5000000.0,relaxed,reference,True,0.147708535,49.0,0.14032310825,0.5502190612573528,0.32699152626591704,0.1352038404819686,0.08059069716011355,0.0018531024435773536,32.637663994169095,0.8180225524450543,0.20092790863668808,False
orig,GM X=0.10,0.10,5000000.0,hard,infeasible,True,0.29541707,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.10,0.10,5000000.0,relaxed,optimal,True,0.29541707,49.0,0.010044847283951717,0.8133240766707247,0.48423636809754633,0.0071175203786841635,0.004247265629705162,5.726296208242725e-06,5.65874905672012,0.10535526911108334,0.01891506067094932,False
orig,Equal premium capped X=0.10,0.10,5000000.0,relaxed,reference,True,0.29541707,49.0,0.28064621649999993,0.5339601177891415,0.1503001995703799,0.2687329745752825,0.07691461803641302,0.010570160075933512,65.27532798833819,1.6096411410828797,0.39828693790149894,False
orig,Equal risk capped X=0.10,0.10,5000000.0,relaxed,reference,True,0.29541707,49.0,0.2806462165,0.5502190612573528,0.01302962512237306,0.2704076809639372,0.006713758426951877,0.01657850787826097,65.27532798833819,1.6360451048901086,0.3975731620271235,False
orig,Equal premium,,5000000.0,naive,reference,False,,,0.9999999999999999,0.26720609586855976,-1.9156461839980148,0.5349314313520563,-92.03770009622774,7.689022334699096,1137.57877733033,16.357928688191574,0.8226266952177016,False
orig,Equal risk,,5000000.0,naive,reference,False,,,1.0,0.3398774829634941,-2.5794989229518643,0.45098340578702545,-33.934365434914525,2.8443740964617557,620.0075281326748,12.330597256714809,0.7498215560314061,False
orig,GM X=inf,inf,10000000.0,uncapped,optimal,False,,,0.9999997389333717,0.8421199757145471,-1.6028502695111866,0.8941654470114354,-885.1997430373058,73.81791919371376,1848.664819145551,23.462079209488763,0.6384725196288366,False
orig,GM X=0.02,0.02,10000000.0,hard,infeasible,True,0.030235853,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.02,0.02,10000000.0,relaxed,optimal,True,0.030235853,49.0,0.0008812960490569797,0.8133229157678218,0.49197645983157173,0.000624473092305241,0.00037868006294561297,0.0,0.9929799444574448,0.01848585801194576,0.0,False
orig,Equal premium capped X=0.02,0.02,10000000.0,relaxed,reference,True,0.030235853,49.0,0.02872406035,0.5411857931289389,0.4048682518014168,0.02765514938046514,0.020684728589793658,2.8481836489716802e-05,13.055065597667637,0.3370659025597089,0.06745182012847965,False
orig,Equal risk capped X=0.02,0.02,10000000.0,relaxed,reference,True,0.030235853,49.0,0.02872406035,0.5578769605187028,0.4140080919219707,0.027827618847083728,0.020647349240106833,4.7896837335734824e-05,13.055065597667637,0.34250432159877114,0.06745182012847965,False
orig,GM X=0.05,0.05,10000000.0,hard,infeasible,True,0.0738542675,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.05,0.05,10000000.0,relaxed,optimal,True,0.0738542675,49.0,0.0023669246651241357,0.8133042437494148,0.49129875845405263,0.0016771215079348682,0.0010156035386101956,1.1818009245075498e-07,2.6673398659726963,0.049644203210757853,0.0032119914346895075,False
orig,Equal premium capped X=0.05,0.05,10000000.0,relaxed,reference,True,0.0738542675,49.0,0.07016155412499998,0.5339601177891415,0.34997817375459295,0.06718324364382063,0.044083745741113955,0.0005712824163158193,32.637663994169095,0.8048205705414399,0.20378301213418987,False
orig,Equal risk capped X=0.05,0.05,10000000.0,relaxed,reference,True,0.0738542675,49.0,0.070161554125,0.5502190612573528,0.32699152626591704,0.0676019202409843,0.040295348580056775,0.0009265512217886768,32.637663994169095,0.8180225524450543,0.20092790863668808,False
orig,GM X=0.10,0.10,10000000.0,hard,infeasible,True,0.147708535,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.10,0.10,10000000.0,relaxed,optimal,True,0.147708535,49.0,0.004589843513040386,0.81319000650718,0.48567488310603,0.003250249293713901,0.0019456813479725942,2.019133748732706e-06,5.17279172234921,0.09642910421804801,0.017130620985010708,False
orig,Equal premium capped X=0.10,0.10,10000000.0,relaxed,reference,True,0.147708535,49.0,0.14032310824999997,0.5339601177891415,0.1503001995703799,0.13436648728764125,0.03845730901820651,0.005285080037966756,65.27532798833819,1.6096411410828797,0.39828693790149894,False
orig,Equal risk capped X=0.10,0.10,10000000.0,relaxed,reference,True,0.147708535,49.0,0.14032310825,0.5502190612573528,0.01302962512237306,0.1352038404819686,0.0033568792134759384,0.008289253939130485,65.27532798833819,1.6360451048901086,0.3975731620271235,False
orig,Equal premium,,10000000.0,naive,reference,False,,,0.9999999999999999,0.26720609586855976,-1.9283390177095479,0.5349314313520563,-370.63277138753733,30.905278275641557,2275.15755466066,32.71585737638315,0.9182726623840114,False
orig,Equal risk,,10000000.0,naive,reference,False,,,1.0,0.3398774829634941,-2.633316066835835,0.45098340578702545,-137.90203579745724,11.508346626673646,1240.0150562653496,24.661194513429617,0.8779443254817987,False
orig,GM X=inf,inf,25000000.0,uncapped,optimal,False,,,0.9999997389333717,0.8421199757145471,-1.606573445393823,0.8941654470114354,-5550.796891771521,462.6176815882317,4621.662047863878,58.6551980237219,0.7466095645967167,False
orig,GM X=0.02,0.02,25000000.0,hard,infeasible,True,0.0120943412,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.02,0.02,25000000.0,relaxed,optimal,True,0.0120943412,49.0,0.0003835671199298721,0.8132977381785275,0.49195855480137124,0.0002717793120354741,0.00016480573380831787,3.101771535193762e-11,1.0805692340390647,0.02011047808179862,0.00035688793718772306,False
orig,Equal premium capped X=0.02,0.02,25000000.0,relaxed,reference,True,0.0120943412,49.0,0.011489624140000002,0.5411857931289388,0.4048682518014168,0.011062059752186052,0.00827389143591746,1.1392734595886708e-05,13.055065597667637,0.3370659025597089,0.06745182012847965,False
orig,Equal risk capped X=0.02,0.02,25000000.0,relaxed,reference,True,0.0120943412,49.0,0.011489624140000002,0.5578769605187027,0.41400809192197063,0.011131047538833488,0.008258939696042732,1.915873493429394e-05,13.055065597667637,0.34250432159877114,0.06745182012847965,False
orig,GM X=0.05,0.05,25000000.0,hard,infeasible,True,0.029541707,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.05,0.05,25000000.0,relaxed,optimal,True,0.029541707,49.0,0.0008426487373042918,0.8133225959781588,0.49154293515333963,0.0005970869469641385,0.00036174951642591535,2.6829029916010034e-08,2.3735383144588464,0.04418855091381896,0.0028551034975017845,False
orig,Equal premium capped X=0.05,0.05,25000000.0,relaxed,reference,True,0.029541707,49.0,0.02806462165,0.5339601177891418,0.3499781737545934,0.02687329745752827,0.0176334982964456,0.00022851296652632783,32.637663994169095,0.8048205705414399,0.20378301213418987,False
orig,Equal risk capped X=0.05,0.05,25000000.0,relaxed,reference,True,0.029541707,49.0,0.02806462165,0.5502190612573531,0.32699152626591715,0.02704076809639374,0.01611813943202272,0.0003706204887154706,32.637663994169095,0.8180225524450543,0.20092790863668808,False
orig,GM X=0.10,0.10,25000000.0,hard,infeasible,True,0.059083414,49.0,0.0,,,0.0,0.0,0.0,,,0.0,False
orig,GM X=0.10,0.10,25000000.0,relaxed,optimal,True,0.059083414,49.0,0.0019955974830539857,0.8133194216657152,0.4844044803643272,0.0014140970512101258,0.0008441392319105923,1.1162943197428232e-06,5.621751126714537,0.1046451738944953,0.018201284796573874,False
orig,Equal premium capped X=0.10,0.10,25000000.0,relaxed,reference,True,0.059083414,49.0,0.0561292433,0.5339601177891418,0.15030019957038007,0.05374659491505654,0.015382923607282621,0.002114032015186703,65.27532798833819,1.6096411410828797,0.39828693790149894,False
orig,Equal risk capped X=0.10,0.10,25000000.0,relaxed,reference,True,0.059083414,49.0,0.0561292433,0.5502190612573531,0.013029625122373408,0.05408153619278748,0.0013427516853904114,0.003315701575652194,65.27532798833819,1.6360451048901086,0.3975731620271235,False
orig,Equal premium,,25000000.0,naive,reference,False,,,0.9999999999999999,0.26720609586855976,-1.933944565856247,0.5349314313520563,-2324.5340431210443,193.7303842534338,5687.893886651649,81.78964344095786,0.9796573875802997,False
orig,Equal risk,,25000000.0,naive,reference,False,,,1.0,0.3398774829634941,-2.652835377993225,0.45098340578702545,-868.9646832010967,72.43023391031026,3100.0376406633745,61.652986283574045,0.9582441113490364,False
larger,GM X=inf,inf,1000000.0,uncapped,optimal,False,,,0.9999998193688079,0.4562219234084396,-1.9905397937377387,0.3166305505330694,-18.158172672371474,1.508848006132055,587.9515697257698,2.731326928721981,0.28014659243075624,True
larger,GM X=0.02,0.02,1000000.0,hard,infeasible,True,0.48436429999999997,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.02,0.02,1000000.0,relaxed,optimal,True,0.48436429999999997,262.0,0.0025256150942204823,0.17965747619446482,-0.5574556657905909,0.00024257272193615163,-0.0007508848597691587,6.689555514750778e-11,1.1560886267412576,0.007641970290190932,7.047713017125943e-05,True
larger,Equal premium capped X=0.02,0.02,1000000.0,relaxed,reference,True,0.48436429999999997,262.0,0.46014608499999987,0.6928163898089704,0.5160331646000942,0.48900848170048355,0.364189246904432,0.0003718311364464714,18.904000000000003,0.3865566431648152,0.08210585664951724,True
larger,Equal risk capped X=0.02,0.02,1000000.0,relaxed,reference,True,0.48436429999999997,262.0,0.46014608499999987,0.7245843490981168,0.5442546001202614,0.511000768317858,0.3836744774802885,0.0006260737451633957,18.904000000000003,0.3867070915342291,0.08140108534780464,True
larger,GM X=0.05,0.05,1000000.0,hard,optimal,False,1.1602636,262.0,0.7543041680661411,1.1874258172652041,0.741260920210792,0.8811709489634254,0.5468517117576397,0.009217860783871093,40.24073947223491,0.7962235567670545,0.20642751427161887,True
larger,Equal premium capped X=0.05,0.05,1000000.0,hard,reference,False,1.1602636,262.0,0.9999999999999998,0.6895406396928402,0.4751308757737148,1.090060796256262,0.7511126045837355,0.005731530932149802,47.26,0.9027545004782364,0.23842413136937063,True
larger,Equal risk capped X=0.05,0.05,1000000.0,hard,reference,False,1.1602636,262.0,1.0,0.8151652010784309,0.5500093125635136,1.2355811984651743,0.8306298094176998,0.011633124134610285,47.26,0.8988242236765438,0.23384311790823878,True
larger,GM X=0.10,0.10,1000000.0,hard,optimal,False,2.3205272,262.0,0.999997277403987,1.05227603811759,0.25918476834143184,0.6975471680187548,0.17086733367261808,0.016950514660251135,55.70399776429794,1.3542629795947536,0.3288462893790965,True
larger,Equal premium capped X=0.10,0.10,1000000.0,hard,reference,False,2.3205272,262.0,1.0,0.7117712867432278,0.3693824006618546,1.1162698537116487,0.5773898124059039,0.019402550051403497,94.52,1.5496019710687399,0.3779688491084643,True
larger,Equal risk capped X=0.10,0.10,1000000.0,hard,reference,False,2.3205272,262.0,1.0,0.752898297617061,0.3477556356301173,0.9789900284470752,0.45239760752002944,0.019823872014047336,80.48148148148148,1.4979462398406134,0.3633800831630136,True
larger,Equal premium,,1000000.0,naive,reference,False,,,1.0,0.5573332492175173,-1.2783891120060853,0.8965943491806048,-2.0858727392801883,0.21883281366309557,152.67175572519082,3.6346067371335633,0.4907322573824794,True
larger,Equal risk,,1000000.0,naive,reference,False,,,1.0,0.6378869106679349,-1.3725183923015594,0.7051891230081884,-1.5913345405585992,0.16475535398125057,162.01104524792848,3.086546372317923,0.44266685460568045,True
larger,GM X=inf,inf,5000000.0,uncapped,optimal,False,,,0.9999998193688079,0.4562219234084396,-2.0176919549782673,0.3166305505330694,-461.6169476011997,38.46374591686774,2939.7578486288494,13.656634643609905,0.46437381069842837,True
larger,GM X=0.02,0.02,5000000.0,hard,infeasible,True,0.09687286,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.02,0.02,5000000.0,relaxed,optimal,True,0.09687286,262.0,0.0004514935381017888,0.17965926835415735,-0.5574517358135862,4.336421308927968e-05,-0.0001342318297990044,5.465520165097241e-13,1.03336885173798,0.006830612019897254,7.047713017125943e-05,True
larger,Equal premium capped X=0.02,0.02,5000000.0,relaxed,reference,True,0.09687286,262.0,0.092029217,0.6928163898089705,0.5160331646000943,0.09780169634009675,0.07283784938088644,7.436622728929433e-05,18.904000000000003,0.3865566431648152,0.08217633377968848,True
larger,Equal risk capped X=0.02,0.02,5000000.0,relaxed,reference,True,0.09687286,262.0,0.09202921699999998,0.7245843490981166,0.5442546001202612,0.1022001536635716,0.07673489549605768,0.00012521474903267913,18.904000000000003,0.3867070915342291,0.08147156247797589,True
larger,GM X=0.05,0.05,5000000.0,hard,infeasible,True,0.23205272000000002,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.05,0.05,5000000.0,relaxed,optimal,True,0.23205272000000002,262.0,0.0008732437566628293,0.17956317897164822,-0.5576118729263372,8.382287805927833e-05,-0.0002596823145671213,1.406503223908556e-09,1.9964686322638765,0.013210803110375034,0.00042286278102755657,True
larger,Equal premium capped X=0.05,0.05,5000000.0,relaxed,reference,True,0.23205272000000002,262.0,0.220450084,0.6962533709241948,0.4740150739015935,0.24023359384904483,0.1634526444023347,0.0015556318064124995,47.26000000000001,0.9146477609188784,0.24117273944604975,True
larger,Equal risk capped X=0.05,0.05,5000000.0,relaxed,reference,True,0.23205272000000002,262.0,0.22045008400000005,0.7252572461437814,0.4715047044340486,0.25018940318544125,0.16240128525069808,0.002493468812881651,47.26000000000001,0.9151770276384552,0.23870603989005568,True
larger,GM X=0.10,0.10,5000000.0,hard,infeasible,True,0.46410544000000004,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.10,0.10,5000000.0,relaxed,optimal,True,0.46410544000000004,262.0,0.0017655279811209603,0.1796847323033151,-0.5579982023540313,0.00016959692462118926,-0.0005253916574779791,4.2552480068839006e-08,4.0416559034839015,0.026711079252633062,0.001339065473253929,True
larger,Equal premium capped X=0.10,0.10,5000000.0,relaxed,reference,True,0.46410544000000004,262.0,0.440900168,0.6962533709241948,0.2709353667619885,0.48046718769808966,0.18715154441697565,0.014757408978466136,94.52000000000002,1.829295521837757,0.4397772922686588,True
larger,Equal risk capped X=0.10,0.10,5000000.0,relaxed,reference,True,0.46410544000000004,262.0,0.4409001680000001,0.7252572461437814,0.16110504025722897,0.5003788063708825,0.11252118069582037,0.022677053442894623,94.52000000000002,1.8303540552769104,0.43872013531608994,True
larger,Equal premium,,5000000.0,naive,reference,False,,,1.0,0.5573332492175173,-4.242734272979551,0.8965943491806048,-68.56427230499762,5.758699444139549,763.3587786259542,18.173033685667818,0.8018887870885898,True
larger,Equal risk,,5000000.0,naive,reference,False,,,1.0,0.6378869106679349,-5.081889569597184,0.7051891230081884,-52.545094361949275,4.410902005763806,810.0552262396424,15.432731861589613,0.7387412784551413,True
larger,GM X=inf,inf,10000000.0,uncapped,optimal,False,,,0.9999998193688079,0.4562219234084396,-2.0214562012160076,0.3166305505330694,-1850.9427586725508,154.24089683948037,5879.515697257699,27.31326928721981,0.5366833462541405,True
larger,GM X=0.02,0.02,10000000.0,hard,infeasible,True,0.04843643,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.02,0.02,10000000.0,relaxed,optimal,True,0.04843643,262.0,0.00025830503911286135,0.17991388519537901,-0.557196526755761,2.4845405047815347e-05,-7.676338899574359e-05,9.592438557222616e-12,1.1846454107085602,0.007816884362402634,7.047713017125943e-05,True
larger,Equal premium capped X=0.02,0.02,10000000.0,relaxed,reference,True,0.04843643,262.0,0.0460146085,0.6928163898089705,0.5160331646000943,0.048900848170048375,0.03641892469044322,3.7183113644647166e-05,18.904000000000003,0.3865566431648152,0.08217633377968848,True
larger,Equal risk capped X=0.02,0.02,10000000.0,relaxed,reference,True,0.04843643,262.0,0.04601460849999999,0.7245843490981166,0.5442546001202612,0.0511000768317858,0.03836744774802884,6.260737451633956e-05,18.904000000000003,0.3867070915342291,0.08147156247797589,True
larger,GM X=0.05,0.05,10000000.0,hard,infeasible,True,0.11602636000000001,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.05,0.05,10000000.0,relaxed,optimal,True,0.11602636000000001,262.0,0.00040550606531529314,0.17967252386751456,-0.5574666434943344,3.895024943896263e-05,-0.00012056240322099911,4.5342878431114986e-10,1.8564212499938402,0.01226987954693391,0.0003523856508562971,True
larger,Equal premium capped X=0.05,0.05,10000000.0,relaxed,reference,True,0.11602636000000001,262.0,0.110225042,0.6962533709241948,0.4740150739015935,0.12011679692452241,0.08172632220116735,0.0007778159032062498,47.26000000000001,0.9146477609188784,0.24117273944604975,True
larger,Equal risk capped X=0.05,0.05,10000000.0,relaxed,reference,True,0.11602636000000001,262.0,0.11022504200000002,0.7252572461437814,0.4715047044340486,0.12509470159272063,0.08120064262534904,0.0012467344064408254,47.26000000000001,0.9151770276384552,0.23870603989005568,True
larger,GM X=0.10,0.10,10000000.0,hard,infeasible,True,0.23205272000000002,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.10,0.10,10000000.0,relaxed,optimal,True,0.23205272000000002,262.0,0.0008732437566628293,0.17956317897164822,-0.5581224257452754,8.382287805927833e-05,-0.00025990846838198206,2.0252654462301333e-08,3.992937264527753,0.026421606220750068,0.0012685883430826697,True
larger,Equal premium capped X=0.10,0.10,10000000.0,relaxed,reference,True,0.23205272000000002,262.0,0.220450084,0.6962533709241948,0.2709353667619885,0.24023359384904483,0.09357577220848783,0.007378704489233068,94.52000000000002,1.829295521837757,0.4397772922686588,True
larger,Equal risk capped X=0.10,0.10,10000000.0,relaxed,reference,True,0.23205272000000002,262.0,0.22045008400000005,0.7252572461437814,0.16110504025722897,0.25018940318544125,0.056260590347910186,0.011338526721447311,94.52000000000002,1.8303540552769104,0.43872013531608994,True
larger,Equal premium,,10000000.0,naive,reference,False,,,1.0,0.5573332492175173,-4.252533837570114,0.8965943491806048,-277.7718114255912,23.192661037522353,1526.7175572519084,36.346067371335636,0.8817393755726267,True
larger,Equal risk,,10000000.0,naive,reference,False,,,1.0,0.6378869106679349,-5.14787178051726,0.7051891230081884,-213.25318831091178,17.803243168177346,1620.1104524792847,30.865463723179225,0.8283881880329833,True
larger,GM X=inf,inf,25000000.0,uncapped,optimal,False,,,0.9999998193688079,0.4562219234084396,-2.0238297120052096,0.3166305505330694,-11585.620107831248,965.4640092693718,14698.789243144245,68.28317321804953,0.6155472549157799,True
larger,GM X=0.02,0.02,25000000.0,hard,infeasible,True,0.019374572,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.02,0.02,25000000.0,relaxed,optimal,True,0.019374572,262.0,8.773355802865342e-05,0.1797619351095322,-0.55734152989633,8.431514537650743e-06,-2.60792242873221e-05,2.3688670588686298e-15,1.0049811495844558,0.006636963523211807,7.047713017125943e-05,True
larger,Equal premium capped X=0.02,0.02,25000000.0,relaxed,reference,True,0.019374572,262.0,0.0184058434,0.6928163898089708,0.5160331646000945,0.019560339268019367,0.014567569876177296,1.4873245457858879e-05,18.904000000000003,0.3865566431648152,0.08217633377968848,True
larger,Equal risk capped X=0.02,0.02,25000000.0,relaxed,reference,True,0.019374572,262.0,0.018405843399999997,0.7245843490981168,0.5442546001202611,0.020440030732714328,0.015346979099211538,2.5042949806535832e-05,18.904000000000003,0.38670709153422916,0.08147156247797589,True
larger,GM X=0.05,0.05,25000000.0,hard,infeasible,True,0.046410544000000005,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.05,0.05,25000000.0,relaxed,optimal,True,0.046410544000000005,262.0,0.00018036999533155754,0.1796675508052241,-0.5574854646167335,1.7324787534462423e-05,-5.362843875021893e-05,3.4070638206823645e-10,2.064514436190351,0.01364414838472207,0.00042286278102755657,True
larger,Equal premium capped X=0.05,0.05,25000000.0,relaxed,reference,True,0.046410544000000005,262.0,0.044090016800000006,0.6962533709241951,0.47401507390159336,0.04804671876980897,0.03269052888046693,0.00031112636128249985,47.25999999999999,0.9146477609188783,0.24117273944604975,True
larger,Equal risk capped X=0.05,0.05,25000000.0,relaxed,reference,True,0.046410544000000005,262.0,0.0440900168,0.7252572461437817,0.47150470443404896,0.05003788063708825,0.03248025705013964,0.0004986937625763301,47.25999999999999,0.9151770276384552,0.23870603989005568,True
larger,GM X=0.10,0.10,25000000.0,hard,infeasible,True,0.09282108800000001,262.0,0.0,,,0.0,0.0,0.0,,,0.0,True
larger,GM X=0.10,0.10,25000000.0,relaxed,optimal,True,0.09282108800000001,262.0,0.00031906241226760764,0.17975140625153443,-0.5577710449364719,3.0660886921700316e-05,-9.49111173090976e-05,5.540064130739501e-09,3.6532167663014836,0.0241366233154911,0.0010571569525688915,True
larger,Equal premium capped X=0.10,0.10,25000000.0,relaxed,reference,True,0.09282108800000001,262.0,0.08818003360000001,0.6962533709241951,0.2709353667619887,0.09609343753961794,0.03743030888339516,0.002951481795693226,94.51999999999998,1.8292955218377567,0.4397772922686588,True
larger,Equal risk capped X=0.10,0.10,25000000.0,relaxed,reference,True,0.09282108800000001,262.0,0.0881800336,0.7252572461437817,0.16110504025722924,0.1000757612741765,0.022504236139164104,0.004535410688578924,94.51999999999998,1.8303540552769104,0.43872013531608994,True
larger,Equal premium,,25000000.0,naive,reference,False,,,1.0,0.5573332492175173,-4.256956552615208,0.8965943491806048,-1746.1549239185135,145.5579204119325,3816.793893129771,90.86516842833909,0.9519345972232011,True
larger,Equal risk,,25000000.0,naive,reference,False,,,1.0,0.6378869106679349,-5.170380210647147,0.7051891230081884,-1342.1763046470733,111.88016952952414,4050.276131198212,77.16365930794808,0.9178941433504828,True
