config,participation,aum,asset_id,train_volume,cap_contracts,w_cap,bound,has_volume,weight,utilization
orig+VIX,0.02,25000000.0,MSFT_put_atm,393.0,7.86,9.9036e-05,9.9036e-05,True,-4.6862382608408416e-06,0.047318533269122755
orig+VIX,0.02,25000000.0,MSFT_put_put_near,277.0,5.54,4.47632e-05,4.47632e-05,True,-1.0952986093281865e-05,0.24468728985599478
orig+VIX,0.02,25000000.0,NVDA_call_atm,216.0,4.32,0.000257472,0.000257472,True,1.2371076135714853e-06,0.004804823878213884
orig+VIX,0.02,25000000.0,NVDA_call_call_near,232.0,4.64,9.651200000000001e-05,9.651200000000001e-05,True,1.3955807475500795e-06,0.014460178501637923
orig+VIX,0.02,25000000.0,NVDA_call_put_near,100.0,2.0,0.00034968,0.00034968,True,2.5474646943527084e-05,0.07285131246719025
orig+VIX,0.02,25000000.0,NVDA_call_put_wing,32.0,1.0,0.00021712,0.00021712,True,1.316828435550029e-06,0.006064979898443391
orig+VIX,0.02,25000000.0,NVDA_put_atm,152.0,3.04,0.00018653440000000003,0.00018653440000000003,True,3.67058173918798e-06,0.01967777385398071
orig+VIX,0.02,25000000.0,NVDA_put_call_near,47.5,1.0,0.00013280000000000003,0.00013280000000000003,True,-3.6677713758253886e-06,0.02761876036013093
orig+VIX,0.02,25000000.0,NVDA_put_put_near,142.0,2.84,7.92928e-05,7.92928e-05,True,3.0731247069733267e-06,0.03875666778034483
orig+VIX,0.02,25000000.0,NVDA_put_put_wing,103.0,2.06,1.46672e-05,1.46672e-05,True,-4.101459021115816e-08,0.002796347647209976
orig+VIX,0.02,25000000.0,TSLA_call_atm,275.0,5.5,0.0007975,0.0007975,True,1.0929907685163792e-05,0.013705213398324503
orig+VIX,0.02,25000000.0,TSLA_call_call_near,223.0,4.46,0.000420132,0.000420132,True,-4.073316410339066e-07,0.0009695325303331015
orig+VIX,0.02,25000000.0,TSLA_call_put_near,53.5,1.07,0.0002941216,0.0002941216,True,2.9164992580797126e-06,0.009915964206912082
orig+VIX,0.02,25000000.0,TSLA_put_atm,209.5,4.19,0.0007159872,0.0007159872,True,-5.043157773286484e-06,0.007043642363001019
orig+VIX,0.02,25000000.0,TSLA_put_call_near,55.0,1.1,0.00031988000000000003,0.00031988000000000003,True,-3.7361763618428876e-06,0.011679931104923368
orig+VIX,0.02,25000000.0,TSLA_put_put_near,234.5,4.69,0.00023450000000000004,0.00023450000000000004,True,1.7688537521929002e-06,0.007543086363295948
orig+VIX,0.02,25000000.0,TSLA_put_put_wing,103.5,2.07,4.264200000000001e-05,4.264200000000001e-05,True,-6.9890234901797436e-06,0.16389999273438727
orig+VIX,0.02,25000000.0,VIX_call_vix_atm,8207.5,164.15,0.0015561420000000002,0.0015561420000000002,True,-1.1405605910992122e-05,0.007329412040155797
orig+VIX,0.02,25000000.0,VIX_call_vix_call_near,13246.5,264.93,0.001642566,0.001642566,True,-1.4644194103701639e-05,0.008915437251046009
orig+VIX,0.02,25000000.0,VIX_call_vix_call_wing,13859.0,277.18,0.00038805199999999995,0.00038805199999999995,True,6.600895854129915e-06,0.01701033844466699
orig+VIX,0.02,25000000.0,VIX_put_vix_atm,8075.0,161.5,0.0017765,0.0017765,True,-9.511223380267356e-05,0.05353911275129387
orig+VIX,0.02,25000000.0,VIX_put_vix_put_near,12904.0,258.08,0.000309696,0.000309696,True,8.367321512150472e-06,0.02701785464504053
orig+VIX,0.05,25000000.0,AAPL_call_atm,2060.5,103.025,0.00111267,0.00111267,True,-8.803573436779585e-07,0.0007912115395202157
orig+VIX,0.05,25000000.0,AAPL_call_call_near,1905.0,95.25,0.00046482,0.00046482,True,1.3958113550339229e-06,0.003002907265250899
orig+VIX,0.05,25000000.0,AAPL_call_put_near,436.0,21.8,0.00078044,0.00078044,True,1.1295291403723354e-05,0.014472978580958631
orig+VIX,0.05,25000000.0,AAPL_put_atm,1139.5,56.975,0.0005355650000000001,0.0005355650000000001,True,2.7277915854153763e-06,0.005093296958194385
orig+VIX,0.05,25000000.0,AAPL_put_call_near,165.5,8.275,0.000286315,0.000286315,True,-1.6845020665474522e-05,0.05883387410884698
orig+VIX,0.05,25000000.0,AAPL_put_put_near,963.0,48.150000000000006,0.00020223000000000005,0.00020223000000000005,True,4.711033362421137e-06,0.023295422847357642
orig+VIX,0.05,25000000.0,AMZN_call_atm,279.0,13.950000000000001,0.00297693,0.00297693,True,5.228935752209184e-06,0.001756485961110669
orig+VIX,0.05,25000000.0,AMZN_call_call_near,194.5,9.725000000000001,0.0004784700000000001,0.0004784700000000001,True,-4.906424285970233e-06,0.010254403172550488
orig+VIX,0.05,25000000.0,AMZN_call_put_near,51.0,2.5500000000000003,0.0026626080000000003,0.0026626080000000003,True,2.9742053940936022e-05,0.011170271380892726
orig+VIX,0.05,25000000.0,AMZN_put_atm,148.5,7.425000000000001,0.001386396,0.001386396,True,-7.996143648287133e-06,0.005767575532738938
orig+VIX,0.05,25000000.0,AMZN_put_put_near,168.5,8.425,0.0007164620000000001,0.0007164620000000001,True,-1.8079115005256325e-06,0.0025233878426568785
orig+VIX,0.05,25000000.0,AMZN_put_put_wing,58.0,2.9000000000000004,0.00011669600000000002,0.00011669600000000002,True,1.6153420267083293e-05,0.1384230844851862
orig+VIX,0.05,25000000.0,GOOGL_call_atm,104.0,5.2,0.00034112,0.00034112,True,1.2505553345848583e-05,0.036660275990409774
orig+VIX,0.05,25000000.0,GOOGL_call_call_near,91.5,4.575,0.000108885,0.000108885,True,1.064322936753941e-06,0.00977474341510714
orig+VIX,0.05,25000000.0,GOOGL_call_put_near,21.0,1.05,0.00030916200000000003,0.00030916200000000003,True,-4.9809842022229506e-05,0.16111243303585013
orig+VIX,0.05,25000000.0,GOOGL_put_atm,64.0,3.2,0.000505216,0.000505216,True,-1.94210513484582e-05,0.038441085295117736
orig+VIX,0.05,25000000.0,GOOGL_put_put_near,42.0,2.1,0.00015624,0.00015624,True,-5.587516454164688e-06,0.035762394099876395
orig+VIX,0.05,25000000.0,JPM_call_atm,331.5,16.575,0.00025989599999999997,0.00025989599999999997,True,3.516129397326171e-05,0.13528986199580492
orig+VIX,0.05,25000000.0,JPM_call_call_near,163.0,8.15,1.956e-05,1.956e-05,True,-5.571178995160373e-06,0.28482510200206407
orig+VIX,0.05,25000000.0,JPM_call_put_near,50.0,2.5,7.35e-05,7.35e-05,True,4.8514727206245305e-05,0.6600643157312287
orig+VIX,0.05,25000000.0,JPM_put_atm,194.0,9.700000000000001,9.700000000000001e-05,9.700000000000001e-05,True,1.0793344141571158e-05,0.11127158908836245
orig+VIX,0.05,25000000.0,JPM_put_put_near,113.0,5.65,2.26e-05,2.26e-05,True,1.0280599713078444e-05,0.45489379261409046
orig+VIX,0.05,25000000.0,META_call_atm,1445.0,72.25,0.001156,0.001156,True,-2.1116022437318638e-05,0.01826645539560436
orig+VIX,0.05,25000000.0,META_call_call_near,810.5,40.525000000000006,0.000136164,0.000136164,True,-5.292825925658295e-07,0.003887096387928009
orig+VIX,0.05,25000000.0,META_call_put_near,287.5,14.375,0.00069,0.00069,True,2.049007183743227e-05,0.029695756286133725
orig+VIX,0.05,25000000.0,META_call_put_wing,47.0,2.35,0.00039856,0.00039856,True,-0.00014279221918709936,0.35827032112379403
orig+VIX,0.05,25000000.0,META_put_atm,698.5,34.925000000000004,0.0015674340000000001,0.0015674340000000001,True,-2.383307198783685e-05,0.015205151851903716
orig+VIX,0.05,25000000.0,META_put_call_near,71.0,3.5500000000000003,0.00022123600000000003,0.00022123600000000003,True,1.665122459017989e-05,0.07526453466063338
orig+VIX,0.05,25000000.0,META_put_put_near,425.0,21.25,0.00034,0.00034,True,-4.62302983858419e-05,0.13597146584071146
orig+VIX,0.05,25000000.0,MSFT_call_atm,818.0,40.900000000000006,0.0005317000000000001,0.0005317000000000001,True,4.330070722836605e-06,0.00814382306345045
orig+VIX,0.05,25000000.0,MSFT_call_call_near,399.5,19.975,0.00012863900000000003,0.00012863900000000003,True,-1.3401526765149947e-05,0.10417934502872336
orig+VIX,0.05,25000000.0,MSFT_call_put_near,116.0,5.800000000000001,0.00021460000000000004,0.00021460000000000004,True,5.0392688873239855e-06,0.023482147657614093
orig+VIX,0.05,25000000.0,MSFT_put_atm,393.0,19.650000000000002,0.00024759000000000006,0.00024759000000000006,True,-1.0934422176857576e-05,0.044163424115907644
orig+VIX,0.05,25000000.0,MSFT_put_put_near,277.0,13.850000000000001,0.00011190800000000001,0.00011190800000000001,True,-2.555178284444995e-05,0.22832847378605592
orig+VIX,0.05,25000000.0,NVDA_call_atm,216.0,10.8,0.0006436800000000001,0.0006436800000000001,True,2.8879697401048077e-06,0.004486654455792952
orig+VIX,0.05,25000000.0,NVDA_call_call_near,232.0,11.600000000000001,0.00024128000000000005,0.00024128000000000005,True,3.2562263938257523e-06,0.01349563326353511
orig+VIX,0.05,25000000.0,NVDA_call_put_near,100.0,5.0,0.0008742,0.0008742,True,5.943480751959375e-05,0.06798765444931795
orig+VIX,0.05,25000000.0,NVDA_call_put_wing,32.0,1.6,0.000347392,0.000347392,True,3.06972104881386e-06,0.008836475937309608
orig+VIX,0.05,25000000.0,NVDA_put_atm,152.0,7.6000000000000005,0.000466336,0.000466336,True,8.560568532826412e-06,0.01835708273182086
orig+VIX,0.05,25000000.0,NVDA_put_call_near,47.5,2.375,0.0003154,0.0003154,True,-8.554883940396092e-06,0.027123918644248863
orig+VIX,0.05,25000000.0,NVDA_put_put_near,142.0,7.1000000000000005,0.00019823200000000004,0.00019823200000000004,True,7.1715945744175255e-06,0.03617778448695228
orig+VIX,0.05,25000000.0,NVDA_put_put_wing,103.0,5.15,3.666800000000001e-05,3.666800000000001e-05,True,-9.57500084755709e-08,0.002611268912282396
orig+VIX,0.05,25000000.0,TSLA_call_atm,275.0,13.75,0.00199375,0.00199375,True,2.5501363275582656e-05,0.01279065242662453
orig+VIX,0.05,25000000.0,TSLA_call_call_near,223.0,11.15,0.0010503300000000001,0.0010503300000000001,True,-9.508666519789451e-07,0.0009053027638732065
orig+VIX,0.05,25000000.0,TSLA_call_put_near,53.5,2.6750000000000003,0.0007353040000000001,0.0007353040000000001,True,6.807396577456233e-06,0.00925793491869517
orig+VIX,0.05,25000000.0,TSLA_put_atm,209.5,10.475000000000001,0.001789968,0.001789968,True,-1.177050673128537e-05,0.006575819641069209
orig+VIX,0.05,25000000.0,TSLA_put_call_near,55.0,2.75,0.0007997,0.0007997,True,-8.716259269632596e-06,0.010899411366303109
orig+VIX,0.05,25000000.0,TSLA_put_put_near,234.5,11.725000000000001,0.0005862500000000002,0.0005862500000000002,True,4.124353368740661e-06,0.007035144339003257
orig+VIX,0.05,25000000.0,TSLA_put_put_wing,103.5,5.175000000000001,0.00010660500000000001,0.00010660500000000001,True,-1.6300696099998708e-05,0.15290742554287984
orig+VIX,0.05,25000000.0,VIX_call_vix_atm,8207.5,410.375,0.003890355,0.003890355,True,-2.661059489215459e-05,0.006840145665923699
orig+VIX,0.05,25000000.0,VIX_call_vix_call_near,13246.5,662.325,0.004106415,0.004106415,True,-3.4167873947291014e-05,0.008320609082932683
orig+VIX,0.05,25000000.0,VIX_call_vix_call_wing,13859.0,692.95,0.00097013,0.00097013,True,1.5401277838951895e-05,0.01587547837810592
orig+VIX,0.05,25000000.0,VIX_put_vix_atm,8075.0,403.75,0.00444125,0.00444125,True,-0.00022191551424424942,0.0499669044175062
orig+VIX,0.05,25000000.0,VIX_put_vix_put_near,12904.0,645.2,0.00077424,0.00077424,True,1.952274152044226e-05,0.025215361542212055
orig+VIX,0.10,25000000.0,AAPL_call_atm,2060.5,206.05,0.00222534,0.00222534,True,-1.844255589068529e-06,0.0008287522756381177
orig+VIX,0.10,25000000.0,AAPL_call_call_near,1905.0,190.5,0.00092964,0.00092964,True,2.9210421265900234e-06,0.0031421218176821385
orig+VIX,0.10,25000000.0,AAPL_call_put_near,436.0,43.6,0.00156088,0.00156088,True,2.365209441048258e-05,0.01515305110609565
orig+VIX,0.10,25000000.0,AAPL_put_atm,1139.5,113.95,0.0010711300000000002,0.0010711300000000002,True,5.711644338334317e-06,0.005332353998426256
orig+VIX,0.10,25000000.0,AAPL_put_call_near,165.5,16.55,0.00057263,0.00057263,True,-3.526203332823411e-05,0.061579088291277284
orig+VIX,0.10,25000000.0,AAPL_put_put_near,963.0,96.30000000000001,0.0004044600000000001,0.0004044600000000001,True,9.86360011569601e-06,0.024387084299302794
orig+VIX,0.10,25000000.0,AMZN_call_atm,279.0,27.900000000000002,0.00595386,0.00595386,True,1.0944919731995908e-05,0.001838289736741527
orig+VIX,0.10,25000000.0,AMZN_call_call_near,194.5,19.450000000000003,0.0009569400000000002,0.0009569400000000002,True,-1.0266788689151266e-05,0.01072876950399321
orig+VIX,0.10,25000000.0,AMZN_call_put_near,51.0,5.1000000000000005,0.005325216000000001,0.005325216000000001,True,6.225982729654587e-05,0.011691512099517815
orig+VIX,0.10,25000000.0,AMZN_put_atm,148.5,14.850000000000001,0.002772792,0.002772792,True,-1.673845500716052e-05,0.006036678916832031
orig+VIX,0.10,25000000.0,AMZN_put_put_near,168.5,16.85,0.0014329240000000001,0.0014329240000000001,True,-3.7842550941252663e-06,0.002640932173740733
orig+VIX,0.10,25000000.0,AMZN_put_put_wing,58.0,5.800000000000001,0.00023339200000000004,0.00023339200000000004,True,3.381894654927951e-05,0.14490190987385815
orig+VIX,0.10,25000000.0,GOOGL_call_atm,104.0,10.4,0.00068224,0.00068224,True,2.6176397936928033e-05,0.038368313111116374
orig+VIX,0.10,25000000.0,GOOGL_call_call_near,91.5,9.15,0.00021777,0.00021777,True,2.2278020716282673e-06,0.010230068749728004
orig+VIX,0.10,25000000.0,GOOGL_call_put_near,21.0,2.1,0.0006183240000000001,0.0006183240000000001,True,-0.00010426114274295843,0.16861894854956044
orig+VIX,0.10,25000000.0,GOOGL_put_atm,64.0,6.4,0.001010432,0.001010432,True,-4.0649261661688305e-05,0.04022958661412971
orig+VIX,0.10,25000000.0,GOOGL_put_put_near,42.0,4.2,0.00031248,0.00031248,True,-1.1698531908579105e-05,0.03743769812013282
orig+VIX,0.10,25000000.0,JPM_call_atm,331.5,33.15,0.0005197919999999999,0.0005197919999999999,True,7.364873895565716e-05,0.14168886584567897
orig+VIX,0.10,25000000.0,JPM_call_call_near,163.0,16.3,3.912e-05,3.912e-05,True,-1.1659343688911803e-05,0.29804048284539375
orig+VIX,0.10,25000000.0,JPM_call_put_near,50.0,5.0,0.000147,0.000147,True,0.00010135565073315179,0.689494222674502
orig+VIX,0.10,25000000.0,JPM_put_atm,194.0,19.400000000000002,0.00019400000000000003,0.00019400000000000003,True,2.2583028919088828e-05,0.11640736556231353
orig+VIX,0.10,25000000.0,JPM_put_put_near,113.0,11.3,4.52e-05,4.52e-05,True,2.1485486156185623e-05,0.47534261407490314
orig+VIX,0.10,25000000.0,META_call_atm,1445.0,144.5,0.002312,0.002312,True,-4.419583988969238e-05,0.019115847703154144
orig+VIX,0.10,25000000.0,META_call_call_near,810.5,81.05000000000001,0.000272328,0.000272328,True,-1.1071258953040376e-06,0.004065413381305035
orig+VIX,0.10,25000000.0,META_call_put_near,287.5,28.75,0.00138,0.00138,True,4.2894773600350994e-05,0.031083169275616662
orig+VIX,0.10,25000000.0,META_call_put_wing,47.0,4.7,0.00079712,0.00079712,True,-0.00029890902107767095,0.37498622676343707
orig+VIX,0.10,25000000.0,META_put_atm,698.5,69.85000000000001,0.0031348680000000003,0.0031348680000000003,True,-4.988376081222201e-05,0.01591255542887994
orig+VIX,0.10,25000000.0,META_put_call_near,71.0,7.1000000000000005,0.00044247200000000007,0.00044247200000000007,True,3.485645488174366e-05,0.07877663418644265
orig+VIX,0.10,25000000.0,META_put_put_near,425.0,42.5,0.00068,0.00068,True,-9.676780749322775e-05,0.14230559925474667
orig+VIX,0.10,25000000.0,MSFT_call_atm,818.0,81.80000000000001,0.0010634000000000002,0.0010634000000000002,True,9.064255809648927e-06,0.008523844094084
orig+VIX,0.10,25000000.0,MSFT_call_call_near,399.5,39.95,0.00025727800000000005,0.00025727800000000005,True,-2.805229419751856e-05,0.10903495128817292
orig+VIX,0.10,25000000.0,MSFT_call_put_near,116.0,11.600000000000001,0.0004292000000000001,0.0004292000000000001,True,1.055455428061773e-05,0.024591226189696478
orig+VIX,0.10,25000000.0,MSFT_put_atm,393.0,39.300000000000004,0.0004951800000000001,0.0004951800000000001,True,-2.28885604947593e-05,0.04622270789361302
orig+VIX,0.10,25000000.0,MSFT_put_put_near,277.0,27.700000000000003,0.00022381600000000003,0.00022381600000000003,True,-5.3481454385678137e-05,0.23895277543016644
orig+VIX,0.10,25000000.0,NVDA_call_atm,216.0,21.6,0.0012873600000000002,0.0012873600000000002,True,6.044549893322092e-06,0.004695306591258149
orig+VIX,0.10,25000000.0,NVDA_call_call_near,232.0,23.200000000000003,0.0004825600000000001,0.0004825600000000001,True,6.815735876739972e-06,0.014124121097355708
orig+VIX,0.10,25000000.0,NVDA_call_put_near,100.0,10.0,0.0017484,0.0017484,True,0.00012440910335181435,0.07115597309071972
orig+VIX,0.10,25000000.0,NVDA_call_put_wing,32.0,3.2,0.000694784,0.000694784,True,6.4281682414539e-06,0.009252038391001952
orig+VIX,0.10,25000000.0,NVDA_put_atm,152.0,15.200000000000001,0.000932672,0.000932672,True,1.7923664388615962e-05,0.019217543132651095
orig+VIX,0.10,25000000.0,NVDA_put_call_near,47.5,4.75,0.0006308,0.0006308,True,-1.7910297211950997e-05,0.028392988604868413
orig+VIX,0.10,25000000.0,NVDA_put_put_near,142.0,14.200000000000001,0.00039646400000000007,0.00039646400000000007,True,1.5008237223058486e-05,0.037855233320196746
orig+VIX,0.10,25000000.0,NVDA_put_put_wing,103.0,10.3,7.333600000000002e-05,7.333600000000002e-05,True,-2.0046509590478775e-07,0.0027335155435909745
orig+VIX,0.10,25000000.0,TSLA_call_atm,275.0,27.5,0.0039875,0.0039875,True,5.3378576247155424e-05,0.013386476801794464
orig+VIX,0.10,25000000.0,TSLA_call_call_near,223.0,22.3,0.0021006600000000003,0.0021006600000000003,True,-1.9896714776406203e-06,0.0009471649279943541
orig+VIX,0.10,25000000.0,TSLA_call_put_near,53.5,5.3500000000000005,0.0014706080000000002,0.0014706080000000002,True,1.424790037326478e-05,0.009688442041159016
orig+VIX,0.10,25000000.0,TSLA_put_atm,209.5,20.950000000000003,0.003579936,0.003579936,True,-2.4630400038947443e-05,0.006880123007491598
orig+VIX,0.10,25000000.0,TSLA_put_call_near,55.0,5.5,0.0015994,0.0015994,True,-1.8246310766502278e-05,0.011408222312431085
orig+VIX,0.10,25000000.0,TSLA_put_put_near,234.5,23.450000000000003,0.0011725000000000004,0.0011725000000000004,True,8.636176612958223e-06,0.007365609051563514
orig+VIX,0.10,25000000.0,TSLA_put_put_wing,103.5,10.350000000000001,0.00021321000000000003,0.00021321000000000003,True,-3.4127685623601906e-05,0.1600660645542043
orig+VIX,0.10,25000000.0,VIX_call_vix_atm,8207.5,820.75,0.00778071,0.00778071,True,-5.5701644209369234e-05,0.007158941049000571
orig+VIX,0.10,25000000.0,VIX_call_vix_call_near,13246.5,1324.65,0.00821283,0.00821283,True,-7.151888339483549e-05,0.008708189916853933
orig+VIX,0.10,25000000.0,VIX_call_vix_call_wing,13859.0,1385.9,0.00194026,0.00194026,True,3.2237486650792225e-05,0.016615034403014144
orig+VIX,0.10,25000000.0,VIX_put_vix_atm,8075.0,807.5,0.0088825,0.0088825,True,-0.0004645057405825061,0.05229448247481071
orig+VIX,0.10,25000000.0,VIX_put_vix_put_near,12904.0,1290.4,0.00154848,0.00154848,True,4.086386748914185e-05,0.026389664373541698
larger+VIX,0.02,1000000.0,AAL_call_atm,201.0,4.0200000000000005,0.00028542000000000004,0.00028542000000000004,True,0.0002854194108753621,0.9999979359377831
larger+VIX,0.02,1000000.0,AAL_call_call_near,206.0,4.12,0.00015656,0.00015656,True,0.0001565576512274152,0.9999849976201789
larger+VIX,0.02,1000000.0,AAL_call_put_near,54.0,1.08,0.000135,0.000135,True,0.00013499855396277512,0.999989288613149
larger+VIX,0.02,1000000.0,AAL_put_atm,166.0,3.3200000000000003,0.00028552000000000004,0.00028552000000000004,True,0.0002855199242071423,0.9999997345444882
larger+VIX,0.02,1000000.0,AAL_put_call_near,49.5,1.0,0.00016,0.00016,True,0.00015999988340708655,0.9999992712942909
larger+VIX,0.02,1000000.0,AAL_put_put_near,100.0,2.0,8.4e-05,8.4e-05,True,8.399993967022433e-05,0.9999992817883849
larger+VIX,0.02,1000000.0,AAPL_call_atm,2060.5,41.21,0.011126700000000002,0.011126700000000002,True,-0.0009450484211725505,0.08493519382858802
larger+VIX,0.02,1000000.0,AAPL_call_call_near,1905.0,38.1,0.0046482,0.0046482,True,-0.0006160553695861431,0.13253633010329657
larger+VIX,0.02,1000000.0,AAPL_call_put_near,436.0,8.72,0.0078043999999999995,0.0078043999999999995,True,0.007804396879081141,0.9999996001077779
larger+VIX,0.02,1000000.0,AAPL_put_atm,1139.5,22.79,0.00535565,0.00535565,True,0.0010402031939807572,0.19422538701759023
larger+VIX,0.02,1000000.0,AAPL_put_call_near,165.5,3.31,0.00286315,0.00286315,True,0.0028631489888316956,0.9999996468336257
larger+VIX,0.02,1000000.0,AAPL_put_put_near,963.0,19.26,0.0020223000000000003,0.0020223000000000003,True,-0.0002467667338786456,0.1220228125790662
larger+VIX,0.02,1000000.0,ADBE_call_atm,86.5,1.73,0.00186321,0.00186321,True,0.0016097526981105209,0.8639673993326147
larger+VIX,0.02,1000000.0,ADBE_call_call_near,98.0,1.96,8.428e-05,8.428e-05,True,8.427992692118603e-05,0.999999132904438
larger+VIX,0.02,1000000.0,ADBE_call_put_near,22.0,1.0,0.002715,0.002715,True,0.002714977986287747,0.9999918918186914
larger+VIX,0.02,1000000.0,ADBE_put_atm,60.0,1.2,0.0008279999999999999,0.0008279999999999999,True,0.0008279983445167109,0.9999980006240471
larger+VIX,0.02,1000000.0,ADBE_put_put_near,78.0,1.56,0.0002652,0.0002652,True,-0.0002651998263046562,0.9999993450401817
larger+VIX,0.02,1000000.0,AMAT_call_atm,129.5,2.59,0.0004920999999999999,0.0004920999999999999,True,0.0004920997746634068,0.9999995420918654
larger+VIX,0.02,1000000.0,AMAT_call_call_near,111.0,2.22,0.0002442000000000001,0.0002442000000000001,True,-0.00024419986736389984,0.9999994568546264
larger+VIX,0.02,1000000.0,AMAT_call_put_near,30.0,1.0,0.000674,0.000674,True,0.0006739996724861201,0.999999514074362
larger+VIX,0.02,1000000.0,AMAT_put_atm,80.0,1.6,0.00032320000000000005,0.00032320000000000005,True,-0.00020623985628427966,0.6381183672162117
larger+VIX,0.02,1000000.0,AMAT_put_call_near,26.0,1.0,0.00044000000000000007,0.00044000000000000007,True,0.00043999985197292363,0.9999996635748263
larger+VIX,0.02,1000000.0,AMAT_put_put_near,41.0,1.0,0.00011399999999999998,0.00011399999999999998,True,0.00011399984541915679,0.9999986440276913
larger+VIX,0.02,1000000.0,AMD_call_atm,720.0,14.4,0.006350400000000001,0.006350400000000001,True,0.004061247830214081,0.6395263023138826
larger+VIX,0.02,1000000.0,AMD_call_call_near,905.5,18.11,0.0032054699999999998,0.0032054699999999998,True,-0.001077735046456058,0.33621748026219495
larger+VIX,0.02,1000000.0,AMD_call_put_near,287.0,5.74,0.004247600000000001,0.004247600000000001,True,0.004247598606891163,0.9999996720244756
larger+VIX,0.02,1000000.0,AMD_call_put_wing,122.0,2.44,0.00246196,0.00246196,True,0.0005059602993655565,0.20551117782805428
larger+VIX,0.02,1000000.0,AMD_put_atm,361.5,7.23,0.00188703,0.00188703,True,0.00188702955655587,0.9999997650041971
larger+VIX,0.02,1000000.0,AMD_put_call_near,132.0,2.64,0.002442,0.002442,True,0.0020043137628829796,0.8207673066678868
larger+VIX,0.02,1000000.0,AMD_put_put_near,374.0,7.48,0.00075548,0.00075548,True,-0.0004261410678086229,0.5640666434698773
larger+VIX,0.02,1000000.0,AMZN_call_atm,279.0,5.58,0.0297693,0.0297693,True,-8.380030058634728e-05,0.0028149906308293205
larger+VIX,0.02,1000000.0,AMZN_call_call_near,194.5,3.89,0.0047847,0.0047847,True,-0.0026370095187092835,0.55113372180268
larger+VIX,0.02,1000000.0,AMZN_call_put_near,51.0,1.02,0.026626080000000003,0.026626080000000003,True,0.011460481289497169,0.43042315239408757
larger+VIX,0.02,1000000.0,AMZN_put_atm,148.5,2.97,0.013863960000000002,0.013863960000000002,True,0.0008248434982176164,0.059495519189150595
larger+VIX,0.02,1000000.0,AMZN_put_put_near,168.5,3.37,0.007164620000000001,0.007164620000000001,True,-0.00023357110268307243,0.03260062678593874
larger+VIX,0.02,1000000.0,AMZN_put_put_wing,58.0,1.16,0.0011669599999999999,0.0011669599999999999,True,0.0006736444819763826,0.5772644152125032
larger+VIX,0.02,1000000.0,AVGO_call_atm,100.0,2.0,0.00168,0.00168,True,-0.0010474900777420382,0.6235059986559751
larger+VIX,0.02,1000000.0,AVGO_call_call_near,101.0,2.02,0.00041410000000000004,0.00041410000000000004,True,-0.0004140999031258559,0.9999997660609898
larger+VIX,0.02,1000000.0,AVGO_put_atm,40.0,1.0,0.00095,0.00095,True,0.00016875584146037613,0.1776377278530275
larger+VIX,0.02,1000000.0,AVGO_put_put_near,45.5,1.0,0.000186,0.000186,True,0.0001859985956623758,0.9999924497977194
larger+VIX,0.02,1000000.0,AVGO_put_put_wing,20.0,1.0,0.000338,0.000338,True,-0.00033799963601489674,0.9999989231209964
larger+VIX,0.02,1000000.0,BAC_call_atm,1479.5,29.59,0.00144991,0.00144991,True,-0.001449909168953586,0.9999994268289659
larger+VIX,0.02,1000000.0,BAC_call_put_near,494.0,9.88,0.0024502400000000002,0.0024502400000000002,True,0.002450239533400398,0.9999998095698371
larger+VIX,0.02,1000000.0,BAC_call_put_wing,106.0,2.12,0.0007123199999999999,0.0007123199999999999,True,0.0007123196590389835,0.9999995213372973
larger+VIX,0.02,1000000.0,BAC_put_atm,667.0,13.34,0.0008003999999999999,0.0008003999999999999,True,0.0008003998899696348,0.9999998625307782
larger+VIX,0.02,1000000.0,BAC_put_call_near,178.0,3.56,0.00070488,0.00070488,True,0.000704879851717661,0.9999997896346343
larger+VIX,0.02,1000000.0,BA_call_atm,130.5,2.61,0.0013311,0.0013311,True,0.001331099823924037,0.9999998677214612
larger+VIX,0.02,1000000.0,BA_call_call_near,139.0,2.7800000000000002,0.0007089,0.0007089,True,-0.00016841797322474425,0.23757648924353822
larger+VIX,0.02,1000000.0,BA_call_put_near,33.5,1.0,0.001125,0.001125,True,0.0011249998142730572,0.9999998349093843
larger+VIX,0.02,1000000.0,BA_put_atm,136.5,2.73,0.002184,0.002184,True,0.002183999487713902,0.9999997654367683
larger+VIX,0.02,1000000.0,BA_put_call_near,32.5,1.0,0.0016600000000000002,0.0016600000000000002,True,0.001659999810657137,0.9999998859380342
larger+VIX,0.02,1000000.0,BA_put_put_near,115.0,2.3000000000000003,0.00044620000000000006,0.00044620000000000006,True,0.00044619988752967886,0.9999997479374245
larger+VIX,0.02,1000000.0,BA_put_put_wing,66.0,1.32,0.00027852000000000004,0.00027852000000000004,True,0.00027851995984182914,0.9999998558158448
larger+VIX,0.02,1000000.0,CCL_call_atm,50.0,1.0,0.00011399999999999998,0.00011399999999999998,True,-0.00011399817785542893,0.9999840162756926
larger+VIX,0.02,1000000.0,CCL_put_atm,47.0,1.0,0.00016,0.00016,True,0.00015999974972887474,0.999998435805467
larger+VIX,0.02,1000000.0,CHTR_call_atm,32.0,1.0,0.002674,0.002674,True,0.002673999863623889,0.9999999489992104
larger+VIX,0.02,1000000.0,CMCSA_call_atm,141.0,2.82,0.00030738,0.00030738,True,-0.0003073733425199057,0.9999783412060177
