config,return_date,decision_date,asset_id,weight
orig+VIX,2021-01-29,2020-12-31,AAPL_call_atm,0.00027
orig+VIX,2021-01-29,2020-12-31,AAPL_call_call_near,0.000244
orig+VIX,2021-01-29,2020-12-31,AAPL_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,AAPL_put_atm,-0.001175
orig+VIX,2021-01-29,2020-12-31,AAPL_put_call_near,-0.0
orig+VIX,2021-01-29,2020-12-31,AAPL_put_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,AMZN_call_atm,0.0
orig+VIX,2021-01-29,2020-12-31,AMZN_call_call_near,0.0
orig+VIX,2021-01-29,2020-12-31,AMZN_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,AMZN_put_atm,-0.0
orig+VIX,2021-01-29,2020-12-31,AMZN_put_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,AMZN_put_put_wing,0.0
orig+VIX,2021-01-29,2020-12-31,GOOGL_call_atm,0.0
orig+VIX,2021-01-29,2020-12-31,GOOGL_call_call_near,0.0
orig+VIX,2021-01-29,2020-12-31,GOOGL_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,GOOGL_put_atm,0.0
orig+VIX,2021-01-29,2020-12-31,GOOGL_put_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,JPM_call_atm,0.0
orig+VIX,2021-01-29,2020-12-31,JPM_call_call_near,0.0
orig+VIX,2021-01-29,2020-12-31,JPM_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,JPM_put_atm,0.0
orig+VIX,2021-01-29,2020-12-31,JPM_put_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,META_call_atm,0.0
orig+VIX,2021-01-29,2020-12-31,META_call_call_near,0.0
orig+VIX,2021-01-29,2020-12-31,META_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,META_call_put_wing,0.0
orig+VIX,2021-01-29,2020-12-31,META_put_atm,0.0
orig+VIX,2021-01-29,2020-12-31,META_put_call_near,0.0
orig+VIX,2021-01-29,2020-12-31,META_put_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,MSFT_call_atm,0.000325
orig+VIX,2021-01-29,2020-12-31,MSFT_call_call_near,0.00161
orig+VIX,2021-01-29,2020-12-31,MSFT_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,MSFT_put_atm,-0.00063
orig+VIX,2021-01-29,2020-12-31,MSFT_put_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_call_atm,0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_call_call_near,0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_call_put_wing,0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_put_atm,0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_put_call_near,-0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_put_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,NVDA_put_put_wing,0.0
orig+VIX,2021-01-29,2020-12-31,TSLA_call_atm,0.0
orig+VIX,2021-01-29,2020-12-31,TSLA_call_call_near,0.0
orig+VIX,2021-01-29,2020-12-31,TSLA_call_put_near,0.0
orig+VIX,2021-01-29,2020-12-31,TSLA_put_atm,-0.0
orig+VIX,2021-01-29,2020-12-31,TSLA_put_call_near,-0.0
orig+VIX,2021-01-29,2020-12-31,TSLA_put_put_near,-0.0
orig+VIX,2021-01-29,2020-12-31,TSLA_put_put_wing,0.0
orig+VIX,2021-01-29,2020-12-31,VIX_call_vix_atm,-0.001896
orig+VIX,2021-01-29,2020-12-31,VIX_call_vix_call_near,-0.002945
orig+VIX,2021-01-29,2020-12-31,VIX_call_vix_call_wing,-0.0
orig+VIX,2021-01-29,2020-12-31,VIX_put_vix_atm,-0.0308
orig+VIX,2021-01-29,2020-12-31,VIX_put_vix_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,AAPL_call_atm,0.000844
orig+VIX,2021-02-26,2021-01-29,AAPL_call_call_near,0.00081
orig+VIX,2021-02-26,2021-01-29,AAPL_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,AAPL_put_atm,-0.000653
orig+VIX,2021-02-26,2021-01-29,AAPL_put_call_near,-0.0
orig+VIX,2021-02-26,2021-01-29,AAPL_put_put_near,-0.0
orig+VIX,2021-02-26,2021-01-29,AMZN_call_atm,-0.0
orig+VIX,2021-02-26,2021-01-29,AMZN_call_call_near,-0.0
orig+VIX,2021-02-26,2021-01-29,AMZN_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,AMZN_put_atm,-0.0
orig+VIX,2021-02-26,2021-01-29,AMZN_put_put_near,-0.0
orig+VIX,2021-02-26,2021-01-29,AMZN_put_put_wing,-0.0
orig+VIX,2021-02-26,2021-01-29,GOOGL_call_atm,0.0
orig+VIX,2021-02-26,2021-01-29,GOOGL_call_call_near,0.0
orig+VIX,2021-02-26,2021-01-29,GOOGL_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,GOOGL_put_atm,0.0
orig+VIX,2021-02-26,2021-01-29,GOOGL_put_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,JPM_call_atm,0.002648
orig+VIX,2021-02-26,2021-01-29,JPM_call_call_near,0.0
orig+VIX,2021-02-26,2021-01-29,JPM_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,JPM_put_atm,0.0
orig+VIX,2021-02-26,2021-01-29,JPM_put_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,META_call_atm,0.0
orig+VIX,2021-02-26,2021-01-29,META_call_call_near,0.000282
orig+VIX,2021-02-26,2021-01-29,META_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,META_call_put_wing,0.0
orig+VIX,2021-02-26,2021-01-29,META_put_atm,-0.0
orig+VIX,2021-02-26,2021-01-29,META_put_call_near,-0.0
orig+VIX,2021-02-26,2021-01-29,META_put_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,MSFT_call_atm,0.0
orig+VIX,2021-02-26,2021-01-29,MSFT_call_call_near,0.0
orig+VIX,2021-02-26,2021-01-29,MSFT_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,MSFT_put_atm,-0.0
orig+VIX,2021-02-26,2021-01-29,MSFT_put_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_call_atm,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_call_call_near,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_call_put_wing,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_put_atm,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_put_call_near,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_put_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,NVDA_put_put_wing,0.0
orig+VIX,2021-02-26,2021-01-29,TSLA_call_atm,0.0
orig+VIX,2021-02-26,2021-01-29,TSLA_call_call_near,0.0
orig+VIX,2021-02-26,2021-01-29,TSLA_call_put_near,0.0
orig+VIX,2021-02-26,2021-01-29,TSLA_put_atm,-0.0
orig+VIX,2021-02-26,2021-01-29,TSLA_put_call_near,-0.0
orig+VIX,2021-02-26,2021-01-29,TSLA_put_put_near,-0.0
orig+VIX,2021-02-26,2021-01-29,TSLA_put_put_wing,0.0
orig+VIX,2021-02-26,2021-01-29,VIX_call_vix_atm,-0.00117
orig+VIX,2021-02-26,2021-01-29,VIX_call_vix_call_near,-0.00114
orig+VIX,2021-02-26,2021-01-29,VIX_call_vix_call_wing,-0.000525
orig+VIX,2021-02-26,2021-01-29,VIX_put_vix_atm,-0.03008
orig+VIX,2021-02-26,2021-01-29,VIX_put_vix_put_near,-0.013395
orig+VIX,2021-03-31,2021-02-26,AAPL_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,AAPL_call_call_near,0.00048
orig+VIX,2021-03-31,2021-02-26,AAPL_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,AAPL_put_atm,-0.0
orig+VIX,2021-03-31,2021-02-26,AAPL_put_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,AAPL_put_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,AMZN_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,AMZN_call_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,AMZN_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,AMZN_put_atm,-0.0
orig+VIX,2021-03-31,2021-02-26,AMZN_put_put_near,-0.0
orig+VIX,2021-03-31,2021-02-26,AMZN_put_put_wing,0.0
orig+VIX,2021-03-31,2021-02-26,GOOGL_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,GOOGL_call_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,GOOGL_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,GOOGL_put_atm,0.0
orig+VIX,2021-03-31,2021-02-26,GOOGL_put_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,JPM_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,JPM_call_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,JPM_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,JPM_put_atm,0.0
orig+VIX,2021-03-31,2021-02-26,JPM_put_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,META_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,META_call_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,META_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,META_call_put_wing,0.0
orig+VIX,2021-03-31,2021-02-26,META_put_atm,-0.0
orig+VIX,2021-03-31,2021-02-26,META_put_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,META_put_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,MSFT_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,MSFT_call_call_near,0.00018
orig+VIX,2021-03-31,2021-02-26,MSFT_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,MSFT_put_atm,-0.0
orig+VIX,2021-03-31,2021-02-26,MSFT_put_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_call_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_call_put_wing,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_put_atm,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_put_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_put_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,NVDA_put_put_wing,0.0
orig+VIX,2021-03-31,2021-02-26,TSLA_call_atm,0.0
orig+VIX,2021-03-31,2021-02-26,TSLA_call_call_near,0.0
orig+VIX,2021-03-31,2021-02-26,TSLA_call_put_near,0.0
orig+VIX,2021-03-31,2021-02-26,TSLA_put_atm,-0.0
orig+VIX,2021-03-31,2021-02-26,TSLA_put_call_near,-0.0
orig+VIX,2021-03-31,2021-02-26,TSLA_put_put_near,-0.0
orig+VIX,2021-03-31,2021-02-26,TSLA_put_put_wing,0.0
orig+VIX,2021-03-31,2021-02-26,VIX_call_vix_atm,-0.00297
orig+VIX,2021-03-31,2021-02-26,VIX_call_vix_call_near,-0.0018900000000000002
orig+VIX,2021-03-31,2021-02-26,VIX_call_vix_call_wing,-0.000548
orig+VIX,2021-03-31,2021-02-26,VIX_put_vix_atm,-0.02782
orig+VIX,2021-03-31,2021-02-26,VIX_put_vix_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,AAPL_call_atm,0.000398
orig+VIX,2021-04-30,2021-03-31,AAPL_call_call_near,0.000351
orig+VIX,2021-04-30,2021-03-31,AAPL_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,AAPL_put_atm,-0.000368
orig+VIX,2021-04-30,2021-03-31,AAPL_put_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,AAPL_put_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,AMZN_call_atm,0.0
orig+VIX,2021-04-30,2021-03-31,AMZN_call_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,AMZN_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,AMZN_put_atm,-0.0
orig+VIX,2021-04-30,2021-03-31,AMZN_put_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,AMZN_put_put_wing,0.0
orig+VIX,2021-04-30,2021-03-31,GOOGL_call_atm,0.0
orig+VIX,2021-04-30,2021-03-31,GOOGL_call_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,GOOGL_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,GOOGL_put_atm,0.0
orig+VIX,2021-04-30,2021-03-31,GOOGL_put_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,JPM_call_atm,0.0
orig+VIX,2021-04-30,2021-03-31,JPM_call_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,JPM_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,JPM_put_atm,0.0
orig+VIX,2021-04-30,2021-03-31,JPM_put_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,META_call_atm,0.0
orig+VIX,2021-04-30,2021-03-31,META_call_call_near,0.000552
orig+VIX,2021-04-30,2021-03-31,META_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,META_call_put_wing,0.0
orig+VIX,2021-04-30,2021-03-31,META_put_atm,-0.0
orig+VIX,2021-04-30,2021-03-31,META_put_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,META_put_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,MSFT_call_atm,0.00168
orig+VIX,2021-04-30,2021-03-31,MSFT_call_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,MSFT_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,MSFT_put_atm,-0.0
orig+VIX,2021-04-30,2021-03-31,MSFT_put_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_call_atm,0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_call_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_call_put_wing,0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_put_atm,-0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_put_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_put_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,NVDA_put_put_wing,0.0
orig+VIX,2021-04-30,2021-03-31,TSLA_call_atm,0.0
orig+VIX,2021-04-30,2021-03-31,TSLA_call_call_near,0.0
orig+VIX,2021-04-30,2021-03-31,TSLA_call_put_near,0.0
orig+VIX,2021-04-30,2021-03-31,TSLA_put_atm,-0.0
orig+VIX,2021-04-30,2021-03-31,TSLA_put_call_near,-0.0
orig+VIX,2021-04-30,2021-03-31,TSLA_put_put_near,-0.0
orig+VIX,2021-04-30,2021-03-31,TSLA_put_put_wing,-0.0
orig+VIX,2021-04-30,2021-03-31,VIX_call_vix_atm,-0.00185
orig+VIX,2021-04-30,2021-03-31,VIX_call_vix_call_near,-0.0018900000000000002
orig+VIX,2021-04-30,2021-03-31,VIX_call_vix_call_wing,-0.000945
orig+VIX,2021-04-30,2021-03-31,VIX_put_vix_atm,-0.0166
orig+VIX,2021-04-30,2021-03-31,VIX_put_vix_put_near,-0.00323
orig+VIX,2021-06-30,2021-04-30,AAPL_call_atm,0.000435
orig+VIX,2021-06-30,2021-04-30,AAPL_call_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,AAPL_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,AAPL_put_atm,-0.0
orig+VIX,2021-06-30,2021-04-30,AAPL_put_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,AAPL_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,AMZN_call_atm,0.0
orig+VIX,2021-06-30,2021-04-30,AMZN_call_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,AMZN_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,AMZN_put_atm,-0.0
orig+VIX,2021-06-30,2021-04-30,AMZN_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,AMZN_put_put_wing,0.0
orig+VIX,2021-06-30,2021-04-30,GOOGL_call_atm,0.0
orig+VIX,2021-06-30,2021-04-30,GOOGL_call_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,GOOGL_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,GOOGL_put_atm,0.0
orig+VIX,2021-06-30,2021-04-30,GOOGL_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,JPM_call_atm,0.0
orig+VIX,2021-06-30,2021-04-30,JPM_call_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,JPM_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,JPM_put_atm,0.0
orig+VIX,2021-06-30,2021-04-30,JPM_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,META_call_atm,0.0
orig+VIX,2021-06-30,2021-04-30,META_call_call_near,0.000424
orig+VIX,2021-06-30,2021-04-30,META_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,META_call_put_wing,0.0
orig+VIX,2021-06-30,2021-04-30,META_put_atm,0.0
orig+VIX,2021-06-30,2021-04-30,META_put_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,META_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,MSFT_call_atm,0.000325
orig+VIX,2021-06-30,2021-04-30,MSFT_call_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,MSFT_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,MSFT_put_atm,0.0
orig+VIX,2021-06-30,2021-04-30,MSFT_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_call_atm,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_call_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_call_put_wing,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_put_atm,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_put_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,NVDA_put_put_wing,0.0
orig+VIX,2021-06-30,2021-04-30,TSLA_call_atm,0.0
orig+VIX,2021-06-30,2021-04-30,TSLA_call_call_near,0.0
orig+VIX,2021-06-30,2021-04-30,TSLA_call_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,TSLA_put_atm,-0.0
orig+VIX,2021-06-30,2021-04-30,TSLA_put_call_near,-0.0
orig+VIX,2021-06-30,2021-04-30,TSLA_put_put_near,0.0
orig+VIX,2021-06-30,2021-04-30,TSLA_put_put_wing,0.0
orig+VIX,2021-06-30,2021-04-30,VIX_call_vix_atm,-0.00528
orig+VIX,2021-06-30,2021-04-30,VIX_call_vix_call_near,-0.0009
orig+VIX,2021-06-30,2021-04-30,VIX_call_vix_call_wing,-0.000264
orig+VIX,2021-06-30,2021-04-30,VIX_put_vix_atm,-0.01394
orig+VIX,2021-06-30,2021-04-30,VIX_put_vix_put_near,-0.00093
orig+VIX,2021-07-30,2021-06-30,AAPL_call_atm,0.00198
orig+VIX,2021-07-30,2021-06-30,AAPL_call_call_near,0.0
orig+VIX,2021-07-30,2021-06-30,AAPL_call_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,AAPL_put_atm,-0.001254
orig+VIX,2021-07-30,2021-06-30,AAPL_put_call_near,0.0
orig+VIX,2021-07-30,2021-06-30,AAPL_put_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,AMZN_call_atm,0.0
orig+VIX,2021-07-30,2021-06-30,AMZN_call_call_near,0.0
orig+VIX,2021-07-30,2021-06-30,AMZN_call_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,AMZN_put_atm,-0.0
orig+VIX,2021-07-30,2021-06-30,AMZN_put_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,AMZN_put_put_wing,0.0
orig+VIX,2021-07-30,2021-06-30,GOOGL_call_atm,0.0
orig+VIX,2021-07-30,2021-06-30,GOOGL_call_call_near,0.0
orig+VIX,2021-07-30,2021-06-30,GOOGL_call_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,GOOGL_put_atm,-0.0
orig+VIX,2021-07-30,2021-06-30,GOOGL_put_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,JPM_call_atm,0.0
orig+VIX,2021-07-30,2021-06-30,JPM_call_call_near,0.0
orig+VIX,2021-07-30,2021-06-30,JPM_call_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,JPM_put_atm,0.0
orig+VIX,2021-07-30,2021-06-30,JPM_put_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,META_call_atm,0.000585
orig+VIX,2021-07-30,2021-06-30,META_call_call_near,0.001064
orig+VIX,2021-07-30,2021-06-30,META_call_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,META_call_put_wing,0.0
orig+VIX,2021-07-30,2021-06-30,META_put_atm,-0.0
orig+VIX,2021-07-30,2021-06-30,META_put_call_near,-0.0
orig+VIX,2021-07-30,2021-06-30,META_put_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,MSFT_call_atm,0.001209
orig+VIX,2021-07-30,2021-06-30,MSFT_call_call_near,0.000134
orig+VIX,2021-07-30,2021-06-30,MSFT_call_put_near,0.00119
orig+VIX,2021-07-30,2021-06-30,MSFT_put_atm,-0.00154
orig+VIX,2021-07-30,2021-06-30,MSFT_put_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_call_atm,0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_call_call_near,0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_call_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_call_put_wing,0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_put_atm,-0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_put_call_near,-0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_put_put_near,-0.0
orig+VIX,2021-07-30,2021-06-30,NVDA_put_put_wing,0.0
orig+VIX,2021-07-30,2021-06-30,TSLA_call_atm,0.0
orig+VIX,2021-07-30,2021-06-30,TSLA_call_call_near,0.0
orig+VIX,2021-07-30,2021-06-30,TSLA_call_put_near,0.0
orig+VIX,2021-07-30,2021-06-30,TSLA_put_atm,-0.0
orig+VIX,2021-07-30,2021-06-30,TSLA_put_call_near,-0.0
orig+VIX,2021-07-30,2021-06-30,TSLA_put_put_near,-0.0
orig+VIX,2021-07-30,2021-06-30,TSLA_put_put_wing,0.0
orig+VIX,2021-07-30,2021-06-30,VIX_call_vix_atm,-0.001881
orig+VIX,2021-07-30,2021-06-30,VIX_call_vix_call_near,-0.0037400000000000003
orig+VIX,2021-07-30,2021-06-30,VIX_call_vix_call_wing,-7.5e-05
orig+VIX,2021-07-30,2021-06-30,VIX_put_vix_atm,-0.01908
orig+VIX,2021-07-30,2021-06-30,VIX_put_vix_put_near,-0.0007150000000000001
orig+VIX,2021-08-31,2021-07-30,AAPL_call_atm,0.001464
orig+VIX,2021-08-31,2021-07-30,AAPL_call_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,AAPL_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,AAPL_put_atm,-0.000252
orig+VIX,2021-08-31,2021-07-30,AAPL_put_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,AAPL_put_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,AMZN_call_atm,0.0
orig+VIX,2021-08-31,2021-07-30,AMZN_call_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,AMZN_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,AMZN_put_atm,0.0
orig+VIX,2021-08-31,2021-07-30,AMZN_put_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,AMZN_put_put_wing,0.0
orig+VIX,2021-08-31,2021-07-30,GOOGL_call_atm,0.0
orig+VIX,2021-08-31,2021-07-30,GOOGL_call_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,GOOGL_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,GOOGL_put_atm,0.0
orig+VIX,2021-08-31,2021-07-30,GOOGL_put_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,JPM_call_atm,0.0
orig+VIX,2021-08-31,2021-07-30,JPM_call_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,JPM_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,JPM_put_atm,0.0
orig+VIX,2021-08-31,2021-07-30,JPM_put_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,META_call_atm,0.00040999999999999994
orig+VIX,2021-08-31,2021-07-30,META_call_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,META_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,META_call_put_wing,0.0
orig+VIX,2021-08-31,2021-07-30,META_put_atm,0.0
orig+VIX,2021-08-31,2021-07-30,META_put_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,META_put_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,MSFT_call_atm,0.000405
orig+VIX,2021-08-31,2021-07-30,MSFT_call_call_near,9.2e-05
orig+VIX,2021-08-31,2021-07-30,MSFT_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,MSFT_put_atm,-0.002457
orig+VIX,2021-08-31,2021-07-30,MSFT_put_put_near,-0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_call_atm,0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_call_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_call_put_wing,0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_put_atm,0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_put_call_near,-0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_put_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,NVDA_put_put_wing,0.0
orig+VIX,2021-08-31,2021-07-30,TSLA_call_atm,0.0
orig+VIX,2021-08-31,2021-07-30,TSLA_call_call_near,0.0
orig+VIX,2021-08-31,2021-07-30,TSLA_call_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,TSLA_put_atm,-0.0
orig+VIX,2021-08-31,2021-07-30,TSLA_put_call_near,-0.0
orig+VIX,2021-08-31,2021-07-30,TSLA_put_put_near,0.0
orig+VIX,2021-08-31,2021-07-30,TSLA_put_put_wing,0.0
orig+VIX,2021-08-31,2021-07-30,VIX_call_vix_atm,-0.00301
orig+VIX,2021-08-31,2021-07-30,VIX_call_vix_call_near,-0.002093
orig+VIX,2021-08-31,2021-07-30,VIX_call_vix_call_wing,-0.00044000000000000007
orig+VIX,2021-08-31,2021-07-30,VIX_put_vix_atm,-0.0096
orig+VIX,2021-08-31,2021-07-30,VIX_put_vix_put_near,-0.0028
orig+VIX,2021-09-30,2021-08-31,AAPL_call_atm,0.00039
orig+VIX,2021-09-30,2021-08-31,AAPL_call_call_near,0.000212
orig+VIX,2021-09-30,2021-08-31,AAPL_call_put_near,0.0
orig+VIX,2021-09-30,2021-08-31,AAPL_put_atm,-0.0
orig+VIX,2021-09-30,2021-08-31,AAPL_put_call_near,-0.0
orig+VIX,2021-09-30,2021-08-31,AAPL_put_put_near,0.0
orig+VIX,2021-09-30,2021-08-31,AMZN_call_atm,0.0
orig+VIX,2021-09-30,2021-08-31,AMZN_call_call_near,0.0
orig+VIX,2021-09-30,2021-08-31,AMZN_call_put_near,0.0
