Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
larger+VIX Equal premium capped,Gross before costs,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3278642357182171,1.1566555315648632,0.1978499734640553,0.3355501116395449,-0.9917936893555961,0.3879429604091589,0.44409532245254685,0.13717817599762583,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.533069857842483,0.9511709316236568,-0.34057714233555486,-0.5259247481563878,-0.9933284939852178,0.35506133460845973,0.3842923695200214,0.022195224959528838,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5321383641312885,1.0470900820344444,-0.22893388862371256,-0.3655153911959495,-0.9927321491602998,0.3740492700026532,0.39950509491158687,0.022417499820313616,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3995631767971768,1.1405852132270276,0.09948376282836296,0.16483354008579285,-0.9863461701971689,0.42284127622947665,0.49684007279506986,0.07804347389494935,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6736526756258281,1.5349454874458754,0.05343707328757837,0.08527994911070044,-0.9986868027183365,0.49996905145821663,0.6453109747447999,0.0037016920136805275,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.20716507895869474,1.2788513457243371,0.40603775957638183,0.7254977922634698,-0.9571446162465247,0.4167284237648348,0.44641455078538117,0.313266427003798,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6499444274114983,1.0220842817569693,-0.48442347955396436,-0.6815052569292042,-0.9984855280872706,0.4112071544206713,0.49705557366932845,0.005256358505105312,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7108148262570442,1.4565119712430186,-0.10425346880250007,-0.1633690199540534,-0.9993643623354548,0.47837348022716925,0.6278888666562087,0.0020224608179374914,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8192106619126934,1.028314004014583,-1.0473708190970945,-1.3161575433950186,-0.9998098163465464,0.41013871175347644,0.5251926603005745,0.00019313637399103573,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Gross before costs,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5048391006938191,1.1101088011212048,-0.07226512484308054,-0.1092879612998777,-0.977369484360306,0.43167547434394105,0.4759301887217047,0.02976677022902318,False,insufficient_egarch_obs
