config,return_date,strategy,display_strategy,train_start,train_end,status,solver_status,capacity_infeasible,deployed_gross,gross_ret,net_ret
orig,2025-04-30,orig E1 capped,E1 capped,2022-01-31,2025-02-28,ok,optimal,False,0.649996,0.028318863769530897,0.01563476888088388
orig,2025-04-30,orig GM paper,GM paper,2022-01-31,2025-02-28,ok,optimal,False,1.004479,0.15919286059570295,0.10669401427899944
orig,2025-04-30,orig Equal premium capped,Equal premium capped,2022-01-31,2025-02-28,ok,reference,False,0.9774459999999999,0.07934181280517519,0.06141230671993773
orig,2025-04-30,orig Equal risk capped,Equal risk capped,2022-01-31,2025-02-28,ok,reference,False,0.979106,0.07768181280517517,0.05979362614685489
orig,2025-05-30,orig E1 capped,E1 capped,2022-02-28,2025-04-30,ok,optimal,False,0.6321640000000001,0.797195005554199,0.7858831322288202
orig,2025-05-30,orig GM paper,GM paper,2022-02-28,2025-04-30,ok,optimal,False,1.00267,0.5507210787963862,0.3306284055962095
orig,2025-05-30,orig Equal premium capped,Equal premium capped,2022-02-28,2025-04-30,ok,reference,False,0.9849450000000001,0.9713509906005866,0.9520556731172529
orig,2025-05-30,orig Equal risk capped,Equal risk capped,2022-02-28,2025-04-30,ok,reference,False,0.9809019999999999,0.8581789561157231,0.8392089174492402
orig,2025-06-30,orig E1 capped,E1 capped,2022-04-29,2025-05-30,ok,optimal,True,0.578628,-0.15223099487304687,-0.16265597264509332
orig,2025-06-30,orig GM paper,GM paper,2022-04-29,2025-05-30,ok,optimal,False,1.004073,0.1417281219482422,0.06354210777796847
orig,2025-06-30,orig Equal premium capped,Equal premium capped,2022-04-29,2025-05-30,ok,reference,True,0.879848,-0.3121661121826172,-0.3274368248342897
orig,2025-06-30,orig Equal risk capped,Equal risk capped,2022-04-29,2025-05-30,ok,reference,True,0.8807930000000002,-0.3515951026611328,-0.36661180069913524
orig,2025-07-31,orig E1 capped,E1 capped,2022-05-31,2025-06-30,ok,optimal,True,0.596547,-0.08315601684570331,-0.09353752984407511
orig,2025-07-31,orig GM paper,GM paper,2022-05-31,2025-06-30,ok,optimal,False,1.000716,0.028957932373046794,-4.010099337070661
orig,2025-07-31,orig Equal premium capped,Equal premium capped,2022-05-31,2025-06-30,ok,reference,True,0.7869430000000001,-0.2706471192626955,-0.28419762656964825
orig,2025-07-31,orig Equal risk capped,Equal risk capped,2022-05-31,2025-06-30,ok,reference,True,0.7876780000000001,-0.2598021265869143,-0.27310646556857093
orig,2025-08-29,orig E1 capped,E1 capped,2022-06-30,2025-07-31,ok,optimal,True,0.519361,-0.046721115783691064,-0.05705509057916109
orig,2025-08-29,orig GM paper,GM paper,2022-06-30,2025-07-31,ok,optimal,False,0.825559,-0.09851910455322263,-0.171490048779743
orig,2025-08-29,orig Equal premium capped,Equal premium capped,2022-06-30,2025-07-31,ok,reference,True,0.8156570000000001,-0.08564717028808531,-0.10210043438002725
orig,2025-08-29,orig Equal risk capped,Equal risk capped,2022-06-30,2025-07-31,ok,reference,True,0.8143320000000001,-0.03233417590331966,-0.04862019731157395
orig,2025-09-30,orig E1 capped,E1 capped,2022-07-29,2025-08-29,ok,optimal,True,0.552121,0.4217040316772457,0.41089243481769766
orig,2025-09-30,orig GM paper,GM paper,2022-07-29,2025-08-29,ok,optimal,False,0.998673,0.6122440153198241,-45.03097190064122
orig,2025-09-30,orig Equal premium capped,Equal premium capped,2022-07-29,2025-08-29,ok,reference,True,0.8648339999999999,0.9457560598144524,0.929855311227566
orig,2025-09-30,orig Equal risk capped,Equal risk capped,2022-07-29,2025-08-29,ok,reference,True,0.868973,0.9069780507202142,0.8910532539489835
orig,2025-10-31,orig E1 capped,E1 capped,2022-08-31,2025-09-30,ok,optimal,False,0.560752,-0.31918796997070314,-0.3295200055272749
orig,2025-10-31,orig GM paper,GM paper,2022-08-31,2025-09-30,ok,optimal,False,1.003284,-0.22950189758300776,-0.8656664398835371
orig,2025-10-31,orig Equal premium capped,Equal premium capped,2022-08-31,2025-09-30,ok,reference,False,0.9791019999999999,-0.7323579765624999,-0.7486483009351603
orig,2025-10-31,orig Equal risk capped,Equal risk capped,2022-08-31,2025-09-30,ok,reference,False,0.978094,-0.7313499765625,-0.7475329653078134
orig,2025-11-28,orig E1 capped,E1 capped,2022-09-30,2025-10-31,ok,optimal,False,0.565614,0.05023703503417969,0.039985819323132714
orig,2025-11-28,orig GM paper,GM paper,2022-09-30,2025-10-31,ok,optimal,False,1.001109,-0.05014595764160157,-0.1259853065912891
orig,2025-11-28,orig Equal premium capped,Equal premium capped,2022-09-30,2025-10-31,ok,reference,False,0.97937,0.01103297912597656,-0.007812586853774808
orig,2025-11-28,orig Equal risk capped,Equal risk capped,2022-09-30,2025-10-31,ok,reference,False,0.977221,0.0640099820556641,0.043529047976125
orig,2025-12-31,orig E1 capped,E1 capped,2022-10-31,2025-11-28,ok,optimal,False,0.522427,-0.19768090783691342,-0.20921204822452516
orig,2025-12-31,orig GM paper,GM paper,2022-10-31,2025-11-28,ok,optimal,False,1.001602,-0.0433429088134761,-0.3309649874637591
orig,2025-12-31,orig Equal premium capped,Equal premium capped,2022-10-31,2025-11-28,ok,reference,False,0.979473,-0.3438578419189443,-0.3631244685442075
orig,2025-12-31,orig Equal risk capped,Equal risk capped,2022-10-31,2025-11-28,ok,reference,False,0.9796279999999999,-0.33353283703613174,-0.352820882153828
orig,2026-01-30,orig E1 capped,E1 capped,2022-11-30,2025-12-31,ok,optimal,True,0.495853,-0.0921679875488282,-0.10333878038131623
orig,2026-01-30,orig GM paper,GM paper,2022-11-30,2025-12-31,ok,optimal,False,0.992221,-0.11362207666015647,-0.2658678154877835
orig,2026-01-30,orig Equal premium capped,Equal premium capped,2022-11-30,2025-12-31,ok,reference,True,0.704553,-0.24729898754882823,-0.2620685832505231
orig,2026-01-30,orig Equal risk capped,Equal risk capped,2022-11-30,2025-12-31,ok,reference,True,0.704482,-0.24597798754882821,-0.26074648602766914
orig,2026-02-27,orig E1 capped,E1 capped,2022-12-30,2026-01-30,ok,optimal,False,0.558959,-0.12011002099609375,-0.13118550231763995
orig,2026-02-27,orig GM paper,GM paper,2022-12-30,2026-01-30,ok,optimal,False,1.003992,-0.26639197283935545,-0.3112092509205733
orig,2026-02-27,orig Equal premium capped,Equal premium capped,2022-12-30,2026-01-30,ok,reference,False,0.9803649999999999,-0.3995460999755858,-0.4187064241777379
orig,2026-02-27,orig Equal risk capped,Equal risk capped,2022-12-30,2026-01-30,ok,reference,False,0.981624,-0.4051530980224609,-0.4240492648088178
orig,2026-03-31,orig E1 capped,E1 capped,2023-01-31,2026-02-27,ok,optimal,False,0.580968,-0.1781510101318361,-0.18940930090892072
orig,2026-03-31,orig GM paper,GM paper,2023-01-31,2026-02-27,ok,optimal,False,1.0019719999999999,-0.02956212329101575,-0.07327770928848032
orig,2026-03-31,orig Equal premium capped,Equal premium capped,2023-01-31,2026-02-27,ok,reference,False,0.9842000000000001,-0.40704084991455086,-0.42529069605047054
orig,2026-03-31,orig Equal risk capped,Equal risk capped,2023-01-31,2026-02-27,ok,reference,False,0.983333,-0.3813808628540041,-0.3993917559115293
orig,2026-04-30,orig E1 capped,E1 capped,2023-02-28,2026-03-31,ok,optimal,True,0.557113,1.081399798828125,1.0641775215072566
orig,2026-04-30,orig GM paper,GM paper,2023-02-28,2026-03-31,ok,optimal,False,0.9964099999999999,-0.2643700380859374,-0.30961683755018576
orig,2026-04-30,orig Equal premium capped,Equal premium capped,2023-02-28,2026-03-31,ok,reference,True,0.8780370000000001,1.9588999079589846,1.9349442884193604
orig,2026-04-30,orig Equal risk capped,Equal risk capped,2023-02-28,2026-03-31,ok,reference,True,0.8767440000000001,1.9042069277343752,1.8804328724850197
orig+VIX,2021-01-29,orig+VIX E1 capped,E1 capped,2017-11-30,2020-12-31,ok,optimal,False,0.7646109999999999,0.1913569935607909,0.17099633498477484
orig+VIX,2021-01-29,orig+VIX GM paper,GM paper,2017-11-30,2020-12-31,ok,optimal,False,1.009862,0.0021149101867676268,-0.027389298554147644
orig+VIX,2021-01-29,orig+VIX Equal premium capped,Equal premium capped,2017-11-30,2020-12-31,ok,reference,False,0.9513860000000001,-0.20978800228881847,-0.2332181989120359
orig+VIX,2021-01-29,orig+VIX Equal risk capped,Equal risk capped,2017-11-30,2020-12-31,ok,reference,False,0.9472870000000001,-0.1945500022888184,-0.21825905309342852
orig+VIX,2021-02-26,orig+VIX E1 capped,E1 capped,2017-12-29,2021-01-29,ok,optimal,False,0.8524579999999999,-0.4704209511718751,-0.4934291340335626
orig+VIX,2021-02-26,orig+VIX GM paper,GM paper,2017-12-29,2021-01-29,ok,optimal,False,0.9988929999999999,-0.18948496783447272,-0.21573225467375823
orig+VIX,2021-02-26,orig+VIX Equal premium capped,Equal premium capped,2017-12-29,2021-01-29,ok,reference,False,0.964941,-0.24475395996093752,-0.2711748616897454
orig+VIX,2021-02-26,orig+VIX Equal risk capped,Equal risk capped,2017-12-29,2021-01-29,ok,reference,False,0.96412,-0.1978409479370117,-0.22199697389349887
orig+VIX,2021-03-31,orig+VIX E1 capped,E1 capped,2018-01-31,2021-02-26,ok,optimal,False,0.8599620000000001,-0.2881850686645506,-0.31384023312461745
orig+VIX,2021-03-31,orig+VIX GM paper,GM paper,2018-01-31,2021-02-26,ok,optimal,False,0.9912969999999999,-0.21343197088623056,-0.3771480729655087
orig+VIX,2021-03-31,orig+VIX Equal premium capped,Equal premium capped,2018-01-31,2021-02-26,ok,reference,False,0.967619,-0.4854210999450682,-0.5140491643064071
orig+VIX,2021-03-31,orig+VIX Equal risk capped,Equal risk capped,2018-01-31,2021-02-26,ok,reference,False,0.9503120000000002,-0.39879509115600575,-0.42446937224995396
orig+VIX,2021-04-30,orig+VIX E1 capped,E1 capped,2018-02-28,2021-03-31,ok,optimal,False,0.791277,0.8014570193481448,0.7787681975437086
orig+VIX,2021-04-30,orig+VIX GM paper,GM paper,2018-02-28,2021-03-31,ok,optimal,False,1.0044779999999998,0.2129090616455081,0.07516318033481537
orig+VIX,2021-04-30,orig+VIX Equal premium capped,Equal premium capped,2018-02-28,2021-03-31,ok,reference,False,0.946331,0.4279550149536136,0.40145407374432446
orig+VIX,2021-04-30,orig+VIX Equal risk capped,Equal risk capped,2018-02-28,2021-03-31,ok,reference,False,0.950241,0.42404501495361363,0.39736829935404866
orig+VIX,2021-06-30,orig+VIX E1 capped,E1 capped,2018-04-30,2021-04-30,ok,optimal,False,0.854465,0.09548490429687555,0.07286505018143022
orig+VIX,2021-06-30,orig+VIX GM paper,GM paper,2018-04-30,2021-04-30,ok,optimal,False,1.0065,-0.1769300773925781,-1.0794619631965292
orig+VIX,2021-06-30,orig+VIX Equal premium capped,Equal premium capped,2018-04-30,2021-04-30,ok,reference,False,0.9597209999999999,0.14879181982421963,0.12311139919711271
orig+VIX,2021-06-30,orig+VIX Equal risk capped,Equal risk capped,2018-04-30,2021-04-30,ok,reference,False,0.951272,0.15895681982421964,0.1358029834350852
orig+VIX,2021-07-30,orig+VIX E1 capped,E1 capped,2018-05-31,2021-06-30,ok,optimal,True,0.71274,0.16001806866455076,0.12259274149461943
orig+VIX,2021-07-30,orig+VIX GM paper,GM paper,2018-05-31,2021-06-30,ok,optimal,False,1.004059,0.28794001196289065,0.25561155044979217
orig+VIX,2021-07-30,orig+VIX Equal premium capped,Equal premium capped,2018-05-31,2021-06-30,ok,reference,True,0.854064,-0.18367493280029298,-0.2245469952350489
orig+VIX,2021-07-30,orig+VIX Equal risk capped,Equal risk capped,2018-05-31,2021-06-30,ok,reference,True,0.853597,-0.17777691961669925,-0.21881490143558108
orig+VIX,2021-08-31,orig+VIX E1 capped,E1 capped,2018-06-29,2021-07-30,ok,optimal,False,0.7323850000000001,-0.07993301921081541,-0.10048311516084901
orig+VIX,2021-08-31,orig+VIX GM paper,GM paper,2018-06-29,2021-07-30,ok,optimal,False,0.9963589999999999,0.2360439324035644,0.14905896938937088
orig+VIX,2021-08-31,orig+VIX Equal premium capped,Equal premium capped,2018-06-29,2021-07-30,ok,reference,False,0.9446689999999999,-0.5540490192108154,-0.5840843869239993
orig+VIX,2021-08-31,orig+VIX Equal risk capped,Equal risk capped,2018-06-29,2021-07-30,ok,reference,False,0.9444169999999998,-0.5537970192108153,-0.5837475820844109
orig+VIX,2021-09-30,orig+VIX E1 capped,E1 capped,2018-07-31,2021-08-31,ok,optimal,True,0.709852,-0.17629397711181635,-0.20458681892363
orig+VIX,2021-09-30,orig+VIX GM paper,GM paper,2018-07-31,2021-08-31,ok,optimal,False,1.002819,-0.1875250907287598,-0.49132968437671787
orig+VIX,2021-09-30,orig+VIX Equal premium capped,Equal premium capped,2018-07-31,2021-08-31,ok,reference,True,0.7362780000000001,-0.37465797711181636,-0.39760685213608643
orig+VIX,2021-09-30,orig+VIX Equal risk capped,Equal risk capped,2018-07-31,2021-08-31,ok,reference,True,0.734108,-0.3445789771118164,-0.37312329822087487
orig+VIX,2021-10-29,orig+VIX E1 capped,E1 capped,2018-08-31,2021-09-30,ok,optimal,False,0.80455,-0.30686788922119135,-0.3264789056653344
orig+VIX,2021-10-29,orig+VIX GM paper,GM paper,2018-08-31,2021-09-30,ok,optimal,False,0.9858499999999999,-0.19060708886718747,-0.2878079606658737
orig+VIX,2021-10-29,orig+VIX Equal premium capped,Equal premium capped,2018-08-31,2021-09-30,ok,reference,False,0.947004,0.08570008660888669,0.06038619476203622
orig+VIX,2021-10-29,orig+VIX Equal risk capped,Equal risk capped,2018-08-31,2021-09-30,ok,reference,False,0.950888,0.2863921107788086,0.2629654353628777
orig+VIX,2021-11-30,orig+VIX E1 capped,E1 capped,2018-09-28,2021-10-29,ok,optimal,False,0.8880180000000001,0.277470850769043,0.25405720004118915
orig+VIX,2021-11-30,orig+VIX GM paper,GM paper,2018-09-28,2021-10-29,ok,optimal,False,1.007855,0.34857785406494135,0.3184799243505051
orig+VIX,2021-11-30,orig+VIX Equal premium capped,Equal premium capped,2018-09-28,2021-10-29,ok,reference,False,0.964369,0.31668215960693363,0.29227459376993614
orig+VIX,2021-11-30,orig+VIX Equal risk capped,Equal risk capped,2018-09-28,2021-10-29,ok,reference,False,0.960296,0.3421211517944336,0.32161077300280355
orig+VIX,2021-12-31,orig+VIX E1 capped,E1 capped,2018-10-31,2021-11-30,ok,optimal,False,0.878279,-0.038126925796508865,-0.058462924095459626
orig+VIX,2021-12-31,orig+VIX GM paper,GM paper,2018-10-31,2021-11-30,ok,optimal,False,0.9919800000000001,-0.18631106303405767,-0.30450173425259264
orig+VIX,2021-12-31,orig+VIX Equal premium capped,Equal premium capped,2018-10-31,2021-11-30,ok,reference,False,0.9665089999999998,-0.28824192410278315,-0.3105321554620556
orig+VIX,2021-12-31,orig+VIX Equal risk capped,Equal risk capped,2018-10-31,2021-11-30,ok,reference,False,0.966338,-0.2277619194641113,-0.2491865277107828
orig+VIX,2022-01-31,orig+VIX E1 capped,E1 capped,2018-11-30,2021-12-31,ok,optimal,False,0.8642579999999999,0.24888983142089846,0.22211582208528474
orig+VIX,2022-01-31,orig+VIX GM paper,GM paper,2018-11-30,2021-12-31,ok,optimal,False,1.005241,-0.5428299149780268,-0.5906208126923731
orig+VIX,2022-01-31,orig+VIX Equal premium capped,Equal premium capped,2018-11-30,2021-12-31,ok,reference,False,0.9522069999999999,0.5093747376708984,0.48177076049466494
orig+VIX,2022-01-31,orig+VIX Equal risk capped,Equal risk capped,2018-11-30,2021-12-31,ok,reference,False,0.9587389999999999,0.48141177539062496,0.45710499011951716
orig+VIX,2022-02-28,orig+VIX E1 capped,E1 capped,2018-12-31,2022-01-31,ok,optimal,False,0.8728380000000001,0.021609005844116333,0.00031355399598897993
orig+VIX,2022-02-28,orig+VIX GM paper,GM paper,2018-12-31,2022-01-31,ok,optimal,False,1.012382,0.33491298045349127,0.23443028984218317
orig+VIX,2022-02-28,orig+VIX Equal premium capped,Equal premium capped,2018-12-31,2022-01-31,ok,reference,False,0.973699,-0.2545530076141355,-0.27924466730019476
orig+VIX,2022-02-28,orig+VIX Equal risk capped,Equal risk capped,2018-12-31,2022-01-31,ok,reference,False,0.9594090000000001,-0.22563800651550278,-0.24749775121186174
orig+VIX,2022-04-29,orig+VIX E1 capped,E1 capped,2019-01-31,2022-02-28,ok,optimal,False,0.882853,-0.11751097412109361,-0.13933012947288237
orig+VIX,2022-04-29,orig+VIX GM paper,GM paper,2019-01-31,2022-02-28,ok,optimal,False,0.9796000000000001,0.009730970001220779,-0.9044241147772061
orig+VIX,2022-04-29,orig+VIX Equal premium capped,Equal premium capped,2019-01-31,2022-02-28,ok,reference,False,0.9647659999999999,-0.6294659925537107,-0.6558611896381655
orig+VIX,2022-04-29,orig+VIX Equal risk capped,Equal risk capped,2019-01-31,2022-02-28,ok,reference,False,0.9590310000000002,-0.5893229772949218,-0.6123556946304514
orig+VIX,2022-05-31,orig+VIX E1 capped,E1 capped,2019-02-28,2022-04-29,ok,optimal,False,0.8680350000000001,0.10105701000976557,0.06259962781861793
orig+VIX,2022-05-31,orig+VIX GM paper,GM paper,2019-02-28,2022-04-29,ok,optimal,False,0.9952510000000001,-0.13662000250244144,-0.4076502362019696
orig+VIX,2022-05-31,orig+VIX Equal premium capped,Equal premium capped,2019-02-28,2022-04-29,ok,reference,False,0.979575,0.04283499639892576,0.018470617683073818
orig+VIX,2022-05-31,orig+VIX Equal risk capped,Equal risk capped,2019-02-28,2022-04-29,ok,reference,False,0.9655009999999999,0.0899079972534179,0.0595693963766355
orig+VIX,2022-06-30,orig+VIX E1 capped,E1 capped,2019-04-30,2022-05-31,ok,optimal,False,0.8730800000000001,0.08197802738952628,0.05955696456545498
orig+VIX,2022-06-30,orig+VIX GM paper,GM paper,2019-04-30,2022-05-31,ok,optimal,False,0.9945879999999999,0.08221597428894048,-0.18525428703540095
orig+VIX,2022-06-30,orig+VIX Equal premium capped,Equal premium capped,2019-04-30,2022-05-31,ok,reference,False,0.9573429999999999,0.05671505339813224,0.0312029836160465
orig+VIX,2022-06-30,orig+VIX Equal risk capped,Equal risk capped,2019-04-30,2022-05-31,ok,reference,False,0.95799,-0.011367925300598228,-0.03308553939834771
orig+VIX,2022-07-29,orig+VIX E1 capped,E1 capped,2019-05-31,2022-06-30,ok,optimal,True,0.7801050000000002,-0.25009107127380376,-0.26951732128843797
orig+VIX,2022-07-29,orig+VIX GM paper,GM paper,2019-05-31,2022-06-30,ok,optimal,False,0.99633,-0.10735101133727999,-0.26227469814994114
orig+VIX,2022-07-29,orig+VIX Equal premium capped,Equal premium capped,2019-05-31,2022-06-30,ok,reference,True,0.8441340000000002,-0.2900160703582766,-0.3114879373088816
orig+VIX,2022-07-29,orig+VIX Equal risk capped,Equal risk capped,2019-05-31,2022-06-30,ok,reference,True,0.8420690000000002,-0.2619030712738039,-0.28241079258722923
orig+VIX,2022-08-31,orig+VIX E1 capped,E1 capped,2019-06-28,2022-07-29,ok,optimal,True,0.8493439999999999,-0.34309090528869635,-0.35360745366059376
orig+VIX,2022-08-31,orig+VIX GM paper,GM paper,2019-06-28,2022-07-29,ok,optimal,False,0.998387,-0.07243898413085942,-0.19464192426570048
orig+VIX,2022-08-31,orig+VIX Equal premium capped,Equal premium capped,2019-06-28,2022-07-29,ok,reference,True,0.9094439999999999,-0.35179090528869633,-0.3622889720412729
orig+VIX,2022-08-31,orig+VIX Equal risk capped,Equal risk capped,2019-06-28,2022-07-29,ok,reference,True,0.9094439999999999,-0.35179090528869633,-0.3622889720412729
orig+VIX,2022-09-30,orig+VIX E1 capped,E1 capped,2019-07-31,2022-08-31,ok,infeasible,True,0.0,0.0,0.0
orig+VIX,2022-09-30,orig+VIX GM paper,GM paper,2019-07-31,2022-08-31,ok,optimal,False,0.9971250000000002,0.08558410134887666,-0.6243852114201228
orig+VIX,2022-09-30,orig+VIX Equal premium capped,Equal premium capped,2019-07-31,2022-08-31,ok,reference,True,0.585753,-0.27326891719055185,-0.29014673906492
orig+VIX,2022-09-30,orig+VIX Equal risk capped,Equal risk capped,2019-07-31,2022-08-31,ok,reference,True,0.586419,-0.2992999287872315,-0.3160711575119536
orig+VIX,2022-10-31,orig+VIX E1 capped,E1 capped,2019-08-30,2022-09-30,ok,optimal,False,0.708514,-0.016044982818603518,-0.031073904815976595
orig+VIX,2022-10-31,orig+VIX GM paper,GM paper,2019-08-30,2022-09-30,ok,optimal,False,0.9986349999999999,0.26354406112670886,-0.6279128103152163
orig+VIX,2022-10-31,orig+VIX Equal premium capped,Equal premium capped,2019-08-30,2022-09-30,ok,reference,False,0.980969,-0.49813798281860344,-0.5233815938987705
orig+VIX,2022-10-31,orig+VIX Equal risk capped,Equal risk capped,2019-08-30,2022-09-30,ok,reference,False,0.9805189999999999,-0.49440298281860345,-0.5204878739107196
orig+VIX,2022-11-30,orig+VIX E1 capped,E1 capped,2019-09-30,2022-10-31,ok,infeasible,True,0.0,0.0,0.0
orig+VIX,2022-11-30,orig+VIX GM paper,GM paper,2019-09-30,2022-10-31,ok,optimal,False,0.9993969999999999,-0.19565804550170884,-0.5804447606608498
orig+VIX,2022-11-30,orig+VIX Equal premium capped,Equal premium capped,2019-09-30,2022-10-31,ok,reference,True,0.582617,-0.037974976196289145,-0.0544393502369677
orig+VIX,2022-11-30,orig+VIX Equal risk capped,Equal risk capped,2019-09-30,2022-10-31,ok,reference,True,0.5818380000000001,-0.04565097497558603,-0.06140275664132464
orig+VIX,2022-12-30,orig+VIX E1 capped,E1 capped,2019-10-31,2022-11-30,ok,infeasible,True,0.0,0.0,0.0
orig+VIX,2022-12-30,orig+VIX GM paper,GM paper,2019-10-31,2022-11-30,ok,optimal,False,1.00093,0.05538012820434582,-0.000612755550354456
orig+VIX,2022-12-30,orig+VIX Equal premium capped,Equal premium capped,2019-10-31,2022-11-30,ok,reference,True,0.5564089999999999,-0.1818909270629883,-0.19917116731426127
orig+VIX,2022-12-30,orig+VIX Equal risk capped,Equal risk capped,2019-10-31,2022-11-30,ok,reference,True,0.556275,-0.18175692706298827,-0.19883475156666458
orig+VIX,2023-01-31,orig+VIX E1 capped,E1 capped,2019-11-29,2022-12-30,ok,optimal,True,0.578445,0.15231889782714841,0.13518977924574532
orig+VIX,2023-01-31,orig+VIX GM paper,GM paper,2019-11-29,2022-12-30,ok,optimal,False,1.0001069999999999,-0.15165801211547858,-1.1825705449432808
orig+VIX,2023-01-31,orig+VIX Equal premium capped,Equal premium capped,2019-11-29,2022-12-30,ok,reference,True,0.631572,0.1618289066162109,0.14239800327065538
orig+VIX,2023-01-31,orig+VIX Equal risk capped,Equal risk capped,2019-11-29,2022-12-30,ok,reference,True,0.63187,0.1858158991088867,0.16649627482088805
orig+VIX,2023-02-28,orig+VIX E1 capped,E1 capped,2019-12-31,2023-01-31,ok,optimal,True,0.627287,0.19538109063720696,0.17843889564438462
orig+VIX,2023-02-28,orig+VIX GM paper,GM paper,2019-12-31,2023-01-31,ok,optimal,False,0.999801,0.15974508187866215,-0.1903092009477504
orig+VIX,2023-02-28,orig+VIX Equal premium capped,Equal premium capped,2019-12-31,2023-01-31,ok,reference,True,0.6469620000000001,-0.0010969212646485121,-0.01834340130973322
orig+VIX,2023-02-28,orig+VIX Equal risk capped,Equal risk capped,2019-12-31,2023-01-31,ok,reference,True,0.6464100000000002,0.034300090637206945,0.01683846622707241
orig+VIX,2023-03-31,orig+VIX E1 capped,E1 capped,2020-01-31,2023-02-28,ok,optimal,True,0.613862,0.21008793382263186,0.194467402289889
orig+VIX,2023-03-31,orig+VIX GM paper,GM paper,2020-01-31,2023-02-28,ok,optimal,False,0.9995820000000001,0.31048407296752933,0.23297653651952194
orig+VIX,2023-03-31,orig+VIX Equal premium capped,Equal premium capped,2020-01-31,2023-02-28,ok,reference,True,0.614166,0.08288593382263187,0.0671668031230098
orig+VIX,2023-03-31,orig+VIX Equal risk capped,Equal risk capped,2020-01-31,2023-02-28,ok,reference,True,0.613811,0.07534493772888187,0.05984801711427565
orig+VIX,2023-04-28,orig+VIX E1 capped,E1 capped,2020-02-28,2023-03-31,ok,optimal,True,0.670651,-0.2021879617004395,-0.2195839064612113
orig+VIX,2023-04-28,orig+VIX GM paper,GM paper,2020-02-28,2023-03-31,ok,optimal,False,1.001679,-0.19803588348388668,-0.2385296556460319
orig+VIX,2023-04-28,orig+VIX Equal premium capped,Equal premium capped,2020-02-28,2023-03-31,ok,reference,True,0.6559689999999999,-0.007999978363037091,-0.024284426767456516
orig+VIX,2023-04-28,orig+VIX Equal risk capped,Equal risk capped,2020-02-28,2023-03-31,ok,reference,True,0.6570269999999999,-0.04506997482299803,-0.06117173691836533
orig+VIX,2023-05-31,orig+VIX E1 capped,E1 capped,2020-03-31,2023-04-28,ok,optimal,True,0.619222,0.07246606472778327,0.05776473932265616
orig+VIX,2023-05-31,orig+VIX GM paper,GM paper,2020-03-31,2023-04-28,ok,optimal,False,0.998775,0.3309150989074716,0.27423072882699506
orig+VIX,2023-05-31,orig+VIX Equal premium capped,Equal premium capped,2020-03-31,2023-04-28,ok,reference,True,0.638078,-0.010037941131591732,-0.02598941298617002
orig+VIX,2023-05-31,orig+VIX Equal risk capped,Equal risk capped,2020-03-31,2023-04-28,ok,reference,True,0.6393129999999999,-0.01842593704223626,-0.034410593732998304
orig+VIX,2023-06-30,orig+VIX E1 capped,E1 capped,2020-04-30,2023-05-31,ok,optimal,True,0.702841,0.38295600982666017,0.36363452670363633
orig+VIX,2023-06-30,orig+VIX GM paper,GM paper,2020-04-30,2023-05-31,ok,optimal,False,0.9994230000000001,0.13303404214477552,0.03638634773402202
orig+VIX,2023-06-30,orig+VIX Equal premium capped,Equal premium capped,2020-04-30,2023-05-31,ok,reference,True,0.722863,0.6977129950256347,0.6786678886364642
orig+VIX,2023-06-30,orig+VIX Equal risk capped,Equal risk capped,2020-04-30,2023-05-31,ok,reference,True,0.7233010000000001,0.6431710021667478,0.6239829899877739
orig+VIX,2023-07-31,orig+VIX E1 capped,E1 capped,2020-05-29,2023-06-30,ok,optimal,True,0.705096,-0.2756080489501952,-0.2899274021030986
orig+VIX,2023-07-31,orig+VIX GM paper,GM paper,2020-05-29,2023-06-30,ok,optimal,False,0.9980280000000001,-0.046506082672118976,-0.07463769207192375
orig+VIX,2023-07-31,orig+VIX Equal premium capped,Equal premium capped,2020-05-29,2023-06-30,ok,reference,True,0.7319799999999999,-0.4252100297851561,-0.44016953326666824
orig+VIX,2023-07-31,orig+VIX Equal risk capped,Equal risk capped,2020-05-29,2023-06-30,ok,reference,True,0.731455,-0.43253903967285146,-0.44772430798654533
orig+VIX,2023-08-31,orig+VIX E1 capped,E1 capped,2020-06-30,2023-07-31,ok,optimal,True,0.692424,0.35468682681274394,0.3411296918636784
orig+VIX,2023-08-31,orig+VIX GM paper,GM paper,2020-06-30,2023-07-31,ok,optimal,False,1.001375,0.13291981491088795,-0.013682927594448224
orig+VIX,2023-08-31,orig+VIX Equal premium capped,Equal premium capped,2020-06-30,2023-07-31,ok,reference,True,0.7179370000000002,0.23097082916259748,0.21670889478917646
orig+VIX,2023-08-31,orig+VIX Equal risk capped,Equal risk capped,2020-06-30,2023-07-31,ok,reference,True,0.7168770000000001,0.21997882830810528,0.20572503898491598
orig+VIX,2023-09-29,orig+VIX E1 capped,E1 capped,2020-07-31,2023-08-31,ok,optimal,True,0.5957680000000001,-0.10204088336181642,-0.11402762316579548
orig+VIX,2023-09-29,orig+VIX GM paper,GM paper,2020-07-31,2023-08-31,ok,optimal,False,1.001717,-0.07764087976074217,-1.4618347063692962
orig+VIX,2023-09-29,orig+VIX Equal premium capped,Equal premium capped,2020-07-31,2023-08-31,ok,reference,True,0.6093729999999999,-0.14784683831787113,-0.16079727678366287
