config,path_id,strategy,display_strategy,basis,status,capacity_infeasible,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig,184,orig E1 capped,E1 capped,gross,ok,True,0.577793,1.040995879214143,2.801714327881965,0.9077967263133426,1.087041778789257,-0.7250310373217195,25.273215243317964,False
orig,184,orig GM paper,GM paper,gross,ok,False,0.9884910000000001,0.9246337717839496,1.9429279459833042,-0.3145870951598444,1.5109318065870272,-0.9996277579251747,0.1512729878773926,False
orig,184,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,184,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,184,orig E1 capped,E1 capped,full_cost_net,ok,True,0.577793,0.861389190191469,2.15234166478226,0.5753309599342269,1.0855083335625975,-0.7808005957387381,9.701950206051405,False
orig,184,orig GM paper,GM paper,full_cost_net,ok,False,0.9884910000000001,-1.262448601704033,-1.2567952229621084,-1.0,3.1382845185394372,-1.0,0.0,True
orig,184,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,184,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,185,orig E1 capped,E1 capped,gross,ok,True,0.565904,1.0627319584728467,2.9321726869198086,0.9704065237216442,1.1210174404658872,-0.7398526977546798,29.701554764198818,False
orig,185,orig GM paper,GM paper,gross,ok,False,0.997216,1.074682725619021,2.4276741060421165,0.9413196831740793,1.2852525874533571,-0.9212864084545431,27.573080549219803,False
orig,185,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,185,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,185,orig E1 capped,E1 capped,full_cost_net,ok,True,0.565904,0.8976870851642146,2.2976393680652105,0.6435099039372185,1.1203120105517193,-0.7904136815270779,11.991171865236655,False
orig,185,orig GM paper,GM paper,full_cost_net,ok,False,0.997216,-1.2635178038422097,-1.1971887291801604,-1.0,14.570240614627215,-1.0,0.0,True
orig,185,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,185,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,186,orig E1 capped,E1 capped,gross,ok,True,0.5439120000000001,0.8974438774313841,2.3729228553081607,0.6612299628612195,1.1576307724332102,-0.8041414052047839,12.651696887066175,False
orig,186,orig GM paper,GM paper,gross,ok,False,0.9974689999999998,0.7551724192179533,1.494317476776086,0.20122636863644905,1.420878626901872,-0.9616123944795512,2.5010610053710876,False
orig,186,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,186,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,186,orig E1 capped,E1 capped,full_cost_net,ok,True,0.5439120000000001,0.736032503531006,1.819515454811984,0.38031022339416687,1.156622938490436,-0.8502462933267962,5.010528343557218,False
orig,186,orig GM paper,GM paper,full_cost_net,ok,False,0.9974689999999998,-1.3286450108276713,-1.2530626965345695,-1.0,9.782703123100017,-1.0,0.0,True
orig,186,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,186,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,187,orig E1 capped,E1 capped,gross,ok,True,0.57436,1.0426240053881142,2.8347453841724226,0.913737577185874,1.08914667392554,-0.7429041878692332,25.66917570406076,False
orig,187,orig GM paper,GM paper,gross,ok,False,1.0005009999999999,1.019845700564988,2.001640309433435,-0.0056499817731094915,1.5803448225513819,-0.9990617200054432,0.9720675155604294,False
orig,187,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,187,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,187,orig E1 capped,E1 capped,full_cost_net,ok,True,0.57436,0.868164488102393,2.1933613517933392,0.5886677834800405,1.0874956482721123,-0.7949537113011971,10.11964885343602,False
orig,187,orig GM paper,GM paper,full_cost_net,ok,False,1.0005009999999999,-1.3936687205109888,-1.3339159075520088,-1.0,4.214953646911796,-1.0,0.0,True
orig,187,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,187,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,188,orig E1 capped,E1 capped,gross,ok,True,0.5520660000000001,0.8255183175045542,2.211338479663786,0.5410931098866467,1.1366569123480919,-0.7715343854536904,8.692493883226753,False
orig,188,orig GM paper,GM paper,gross,ok,False,1.0047300000000001,0.6040274505922083,0.9832957663339545,-1.0,1.2916719245275443,-1.0,0.0,True
orig,188,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,188,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,188,orig E1 capped,E1 capped,full_cost_net,ok,True,0.5520660000000001,0.6657263858054077,1.6523422286048088,0.2854170534247158,1.1354779486325153,-0.8245615722392667,3.5092983051308226,False
orig,188,orig GM paper,GM paper,full_cost_net,ok,False,1.0047300000000001,-1.7370792058763338,-1.5680210163529098,-1.0,6.532291423272391,-1.0,0.0,True
orig,188,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,188,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,189,orig E1 capped,E1 capped,gross,ok,True,0.579923,0.9452125317895705,2.493332272450242,0.7333491127848129,1.0999604046687481,-0.7456729706874523,15.64696865467409,False
orig,189,orig GM paper,GM paper,gross,ok,False,1.0080550000000001,0.45530279943868535,0.7523241964360673,-0.4915333394441629,1.6152247666430983,-0.9981927695756277,0.033986967057483206,False
orig,189,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,189,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,189,orig E1 capped,E1 capped,full_cost_net,ok,True,0.579923,0.7646413868672042,1.8749676749166997,0.4248285518779982,1.0984097128208206,-0.807896875615083,5.872365066195595,False
orig,189,orig GM paper,GM paper,full_cost_net,ok,False,1.0080550000000001,-1.4166545857153563,-1.4270429664861621,-1.0,2.4131423796045084,-1.0,0.0,True
orig,189,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,189,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,190,orig E1 capped,E1 capped,gross,ok,True,0.592309,1.0929331226723087,2.961982747681333,1.0262454652116322,1.1271979840517574,-0.7563685004327866,34.15547107042811,False
orig,190,orig GM paper,GM paper,gross,ok,False,0.9981039999999999,1.095688918869081,2.4456499929444684,0.9240046954049843,1.2286012410297689,-0.9229156936981595,26.365173756894528,False
orig,190,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,190,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,190,orig E1 capped,E1 capped,full_cost_net,ok,True,0.592309,0.917004247797162,2.315695133249956,0.6691092248118344,1.1258852942256006,-0.8045369409391423,12.954593413841001,False
orig,190,orig GM paper,GM paper,full_cost_net,ok,False,0.9981039999999999,-1.3012404037729386,-1.231264908645599,-1.0,7.589262211209319,-1.0,0.0,True
orig,190,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,190,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,191,orig E1 capped,E1 capped,gross,ok,True,0.5842430000000001,0.8702123537708899,2.278775488182621,0.612333148007751,1.1832009188071302,-0.7246384882114143,10.896171087547135,False
orig,191,orig GM paper,GM paper,gross,ok,False,0.9916409999999999,0.9008448435400835,1.8156520172502586,0.5308371402552172,1.209714820278025,-0.8821812384442738,8.40707557233663,False
orig,191,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,191,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,191,orig E1 capped,E1 capped,full_cost_net,ok,True,0.5842430000000001,0.7019111776127269,1.6910299046399329,0.31815740102698675,1.1841590443445513,-0.7953126760557062,3.979571958865124,False
orig,191,orig GM paper,GM paper,full_cost_net,ok,False,0.9916409999999999,-1.5251632438727105,-1.4118286707421484,-1.0,5.888144749788836,-1.0,0.0,True
orig,191,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,191,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,192,orig E1 capped,E1 capped,gross,ok,True,0.562374,0.7211954868667599,1.8520221663906975,0.3559535826122515,1.234423277263146,-0.8267717324776511,4.583783684720916,False
orig,192,orig GM paper,GM paper,gross,ok,False,1.0069679999999999,0.7825668481835731,1.5690289352191518,0.35781982725699124,1.2185182126765397,-0.9100405524805667,4.615414715031687,False
orig,192,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,192,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,192,orig E1 capped,E1 capped,full_cost_net,ok,True,0.562374,0.5704898893142302,1.3628491421963824,0.12225722695769048,1.2340496246090398,-0.8694853562421219,1.7801723613146456,False
orig,192,orig GM paper,GM paper,full_cost_net,ok,False,1.0069679999999999,-1.5876477880999633,-1.4599649767614684,-1.0,5.5641643014559525,-1.0,0.0,True
orig,192,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,192,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,193,orig E1 capped,E1 capped,gross,ok,True,0.592581,1.08682050523102,2.8936147942822865,1.0108558667947314,1.1407149654950421,-0.773317232327052,32.87794864461261,False
orig,193,orig GM paper,GM paper,gross,ok,False,1.001674,0.9612642341528642,1.9872218709530898,0.621986433611921,1.2497327822359472,-0.9494203541081706,11.226285613646192,False
orig,193,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,193,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,193,orig E1 capped,E1 capped,full_cost_net,ok,True,0.592581,0.9121527467945608,2.267863286866935,0.654179061635467,1.1395957006028576,-0.8188228086145835,12.385472986545844,False
orig,193,orig GM paper,GM paper,full_cost_net,ok,False,1.001674,-1.255163466427007,-1.1928852016720568,-1.0,8.417559319276549,-1.0,0.0,True
orig,193,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,193,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,194,orig E1 capped,E1 capped,gross,ok,True,0.587689,1.0000334635791566,2.624403814917599,0.8397466876622874,1.1350877033375089,-0.7538435443704279,21.07609504511084,False
orig,194,orig GM paper,GM paper,gross,ok,False,0.99814,1.045120632914423,2.23659217253691,0.818243541193967,1.2244558708598103,-0.9475318730096823,19.87285517870954,False
orig,194,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,194,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,194,orig E1 capped,E1 capped,full_cost_net,ok,True,0.587689,0.8245619623798228,2.018464798278721,0.5119190519335952,1.1334308030669864,-0.8057442695722316,7.900283905372168,False
orig,194,orig GM paper,GM paper,full_cost_net,ok,False,0.99814,-1.2216952594745702,-1.2127146072294497,-1.0,2.770162268770862,-1.0,0.0,True
orig,194,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,194,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,195,orig E1 capped,E1 capped,gross,ok,True,0.560975,0.9688534197781695,2.6455678049099403,0.784838166373278,1.0973371888873322,-0.7341825240509582,18.113159895305,False
orig,195,orig GM paper,GM paper,gross,ok,False,0.9966389999999999,0.9363352455328869,1.785558231840343,0.20937711583973062,1.3759492110877063,-0.9910179948604106,2.5870732923684536,False
orig,195,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,195,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,195,orig E1 capped,E1 capped,full_cost_net,ok,True,0.560975,0.8022198854643513,2.0368051853672147,0.49090438476937437,1.0952980629933946,-0.7862954138725482,7.366292504699122,False
orig,195,orig GM paper,GM paper,full_cost_net,ok,False,0.9966389999999999,-1.3680180452785118,-1.2900007616808025,-1.0,6.180107448534092,-1.0,0.0,True
orig,195,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,195,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,196,orig E1 capped,E1 capped,gross,ok,True,0.5934170000000001,0.9109772793017158,2.354099811425866,0.6803662392510585,1.2284997640518076,-0.7798562983607549,13.3973757209148,False
orig,196,orig GM paper,GM paper,gross,ok,False,0.985068,0.5301968667110128,0.8580935362087496,-0.5756481309570651,1.4632375958013182,-0.9994299904108245,0.013760385368203256,False
orig,196,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,196,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,196,orig E1 capped,E1 capped,full_cost_net,ok,True,0.5934170000000001,0.742454401764953,1.7642593081244096,0.36075366835988953,1.2313719570045263,-0.8338490355774878,4.6654932869784025,False
orig,196,orig GM paper,GM paper,full_cost_net,ok,False,0.985068,-1.480658335567666,-1.3751906092422612,-1.0,8.386944048296682,-1.0,0.0,True
orig,196,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,196,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,197,orig E1 capped,E1 capped,gross,ok,True,0.615967,1.0068832892813357,2.6660792156269975,0.8724473300076492,1.216722780265592,-0.7880065296508119,23.01696468947616,False
orig,197,orig GM paper,GM paper,gross,ok,False,1.002909,1.0258869218782902,2.1599686697404312,0.675080818531445,1.189044781274561,-0.942339056216244,13.187996633147858,False
orig,197,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,197,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,197,orig E1 capped,E1 capped,full_cost_net,ok,True,0.615967,0.8335684158644999,2.0478443041641827,0.5190230933393074,1.216234861962484,-0.8337005669297313,8.087641310928284,False
orig,197,orig GM paper,GM paper,full_cost_net,ok,False,1.002909,-1.386554141717063,-1.3243073693519667,-1.0,3.3764800097023167,-1.0,0.0,True
orig,197,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,197,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,198,orig E1 capped,E1 capped,gross,ok,True,0.579001,1.0745802224947925,2.916431694257709,0.9474217371146738,1.035841667669137,-0.6983677820332399,28.00915883969076,False
orig,198,orig GM paper,GM paper,gross,ok,False,1.0049289999999997,0.9379231822477383,1.9996348834711513,0.635737827471859,1.0199583536369257,-0.8282383857882314,11.710312524181848,False
orig,198,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,198,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,198,orig E1 capped,E1 capped,full_cost_net,ok,True,0.579001,0.8821809711623969,2.213108092888613,0.6031401229152218,1.0346630647372372,-0.7611683777169131,10.589060221945223,False
orig,198,orig GM paper,GM paper,full_cost_net,ok,False,1.0049289999999997,-1.6030083143466212,-1.5079717684793426,-1.0,2.442654001860438,-1.0,0.0,True
orig,198,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,198,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig,199,orig E1 capped,E1 capped,gross,ok,True,0.585575,1.060318168784884,2.8417594507344544,0.9398160825312099,1.0801120429615956,-0.7321817233416628,27.466465626885135,False
orig,199,orig GM paper,GM paper,gross,ok,False,1.002501,0.9451304413605812,1.8998316897394183,0.30673237785769936,1.134547958336532,-0.9661354439000726,3.810072680613121,False
orig,199,orig Equal premium capped,Equal premium capped,gross,ok,True,0.663429,0.5401552947517212,1.139832418175551,0.05601309799444021,1.2106447578962978,-0.8209730481231491,1.3132473238657332,False
orig,199,orig Equal risk capped,Equal risk capped,gross,ok,True,0.652759,0.5538304016019553,1.1608691103983806,0.08624500442435479,1.168673301015054,-0.8003372322541719,1.5123035124197886,False
orig,199,orig E1 capped,E1 capped,full_cost_net,ok,True,0.585575,0.8767635197387854,2.1821758514667495,0.5977959395856065,1.0787580154507161,-0.785247371761054,10.41373605328843,False
orig,199,orig GM paper,GM paper,full_cost_net,ok,False,1.002501,-1.1519115238550461,-1.1095191328703906,-1.0,5.982317710860459,-1.0,0.0,True
orig,199,orig Equal premium capped,Equal premium capped,full_cost_net,ok,True,0.663429,0.3603984406628363,0.7127165030163127,-0.159063766932249,1.2117251138370964,-0.8517332758831379,0.42054776158958634,False
orig,199,orig Equal risk capped,Equal risk capped,full_cost_net,ok,True,0.652759,0.36988745662925243,0.7258437964189176,-0.13184444124547756,1.1700093681565003,-0.8338014251079626,0.49315989538211497,False
orig+VIX,0,orig+VIX E1 capped,E1 capped,gross,ok,False,0.70441,1.570081415909109,4.700474531210012,1.9924474696963252,0.9798819321955802,-0.4407104657732016,239.95658749641356,False
orig+VIX,0,orig+VIX GM paper,GM paper,gross,ok,False,1.000613,1.1290365284893342,2.6538722216873047,1.097226082263413,1.3606432124165715,-0.8563822412629056,40.571984510397876,False
orig+VIX,0,orig+VIX Equal premium capped,Equal premium capped,gross,ok,False,0.953357,-0.65584655751789,-0.947972194512588,-0.8753170770708636,1.4583979933397329,-0.9999839160797172,3.0132479809283314e-05,False
orig+VIX,0,orig+VIX Equal risk capped,Equal risk capped,gross,ok,False,0.9580839999999999,-0.7367670070874656,-1.0356880655475544,-0.8720143461957064,1.3801407810181814,-0.9999808899849965,3.434048754574996e-05,False
orig+VIX,0,orig+VIX E1 capped,E1 capped,full_cost_net,ok,False,0.70441,1.306555975958486,3.504593973731717,1.3420352652804444,0.9773171180274461,-0.5117667576579866,70.46397696000264,False
orig+VIX,0,orig+VIX GM paper,GM paper,full_cost_net,ok,False,1.000613,-1.0643030854690416,-1.1167313930234348,-1.0,2.391723045314493,-1.0,0.0,True
orig+VIX,0,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.953357,-0.9077030912464754,-1.2189374183070858,-0.9233256348957952,1.4597740146162899,-0.9999985209681148,2.650030928749292e-06,False
orig+VIX,0,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9580839999999999,-1.0124704768219903,-1.3153711294849944,-0.9223375943167973,1.381547673629458,-0.9999983550352867,2.825232516063434e-06,False
orig+VIX,1,orig+VIX E1 capped,E1 capped,gross,ok,False,0.7165,1.6722976064030965,4.991644197834786,2.164221002677877,0.9424255765959001,-0.41361724485992946,317.2006322652222,False
orig+VIX,1,orig+VIX GM paper,GM paper,gross,ok,False,1.0007460000000001,1.1663445332014646,2.6155973227759826,1.1402619309939572,1.1998092706294796,-0.783061931941354,44.90912915516984,False
orig+VIX,1,orig+VIX Equal premium capped,Equal premium capped,gross,ok,False,0.953357,-0.65584655751789,-0.947972194512588,-0.8753170770708636,1.4583979933397329,-0.9999839160797172,3.0132479809283314e-05,False
orig+VIX,1,orig+VIX Equal risk capped,Equal risk capped,gross,ok,False,0.959342,-0.7432522257082183,-1.0424602568610288,-0.8735631189809551,1.3802744580441677,-0.9999819794501129,3.2312374227751135e-05,False
orig+VIX,1,orig+VIX E1 capped,E1 capped,full_cost_net,ok,False,0.7165,1.3835224120220764,3.6878630231546508,1.4481097904633131,0.9402206672345859,-0.437209992423061,87.93351903415069,False
orig+VIX,1,orig+VIX GM paper,GM paper,full_cost_net,ok,False,1.0007460000000001,-1.22406688112022,-1.1659338890823423,-1.0,8.437553570228234,-1.0,0.0,True
orig+VIX,1,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.953357,-0.9077030912464754,-1.2189374183070858,-0.9233256348957952,1.4597740146162899,-0.9999985209681148,2.650030928749292e-06,False
orig+VIX,1,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.959342,-1.019456764585678,-1.3214157136694262,-0.923410346176425,1.3817063449331142,-0.9999984620109492,2.6354242198254917e-06,False
orig+VIX,2,orig+VIX E1 capped,E1 capped,gross,ok,False,0.751338,1.981463302571382,7.352938361968361,3.256627237184593,0.9612910706582876,-0.3555722766828531,1397.4236799454675,False
orig+VIX,2,orig+VIX GM paper,GM paper,gross,ok,False,1.008729,1.7440708011672759,4.929112226052708,1.7841749107724127,0.7538502101861333,-0.5898277122497178,167.29485229612268,False
orig+VIX,2,orig+VIX Equal premium capped,Equal premium capped,gross,ok,False,0.953357,-0.65584655751789,-0.947972194512588,-0.8753170770708636,1.4583979933397329,-0.9999839160797172,3.0132479809283314e-05,False
orig+VIX,2,orig+VIX Equal risk capped,Equal risk capped,gross,ok,False,0.957142,-0.8294607169146024,-1.1277869510596268,-0.8813508143771095,1.3414118645303126,-0.9999864675648018,2.3513853518472892e-05,False
orig+VIX,2,orig+VIX E1 capped,E1 capped,full_cost_net,ok,False,0.751338,1.6787108452038468,5.45149699728709,2.2527436362686033,0.9580465062759234,-0.404578042970544,364.1238947509342,False
orig+VIX,2,orig+VIX GM paper,GM paper,full_cost_net,ok,False,1.008729,-1.260277519942262,-1.1960217419825943,-1.0,5.860365386389202,-1.0,0.0,True
