Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
larger+VIX E1 capped,Gross before costs,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.680707463005621,0.6845826860815502,2.311676329950309,6.9766290378148,-0.2893809448527518,0.1587975622749349,0.24520673115345007,675.5484607774018,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.0147235530277912,0.9578411863872129,1.1853398604253904,2.575254910758186,-0.7335729815256471,0.28945530797388486,0.3050233486757376,33.195355026612894,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.939725490111722,0.7085064280912008,1.8951087601945025,6.1919848511381534,-0.2993912484825182,0.17758075976257798,0.22987815689371516,219.5502271020118,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,3.494726049795351,0.760592145485541,2.4332219031858116,8.394529546238836,-0.5456857947373006,0.15013743287182282,0.2182757601443742,1834.4933202925722,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,3.067131104327843,0.6841604675777228,2.4637454221440507,10.148608412089217,-0.3357331715899179,0.10067816449501144,0.17550244063497944,1112.8608407231743,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.7579374048765155,0.8015960592754352,2.0903519345798895,6.678549759861114,-0.3230922461506951,0.1927727195639382,0.25670642712587105,749.4587068540274,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.698136476323862,0.569072330277935,2.673050628974135,11.346338457872426,-0.17226238541357664,0.10281339625015104,0.13488841169562396,691.6950564531884,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.6154024072584243,0.8344944868936133,1.9934095493379116,5.3865180375267805,-0.49678012309967556,0.2186000432685382,0.2739644891882081,617.70798336893,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.1113208704568955,0.644847686998678,1.4772459546269698,4.217541348031863,-0.47527989631371315,0.14698400169462844,0.16512577349790789,41.953790354112485,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.2281417448514738,0.6152275146334343,2.2706641117618687,7.5214896888617595,-0.284924350764142,0.13649770043393564,0.1680170305570822,350.5605001068968,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,10,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,4.497838424645068,0.6044029283677108,3.2818933290809253,18.228587097494252,-0.21815513584014246,0.07135227845723098,0.10960221649979518,5022.961637923145,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,11,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,4.911851321908891,0.8709985034952914,2.565853807391222,9.285825083732618,-0.347260803380953,0.16515232779674327,0.25640982238425164,7221.335405638928,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,12,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.957601789325222,0.7742089772424673,1.8077035216601702,4.877627428224009,-0.3516896932372555,0.23128949567308282,0.2798058360663104,226.30726785944913,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,13,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.472287796010558,0.8366302284603302,1.9410837824856069,5.04848889176488,-0.5200311905152626,0.2537175195262207,0.27960651233510764,504.7526057289292,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,14,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,3.1623145399450854,0.6926079245418845,2.497345368142763,7.2933719559064505,-0.2796900226468343,0.1932632354217722,0.23378467741908007,1249.3222668362278,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,15,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.823882844843189,0.7665633835957493,2.1725755024811444,8.257214669980481,-0.34950872991229753,0.14048731785493765,0.17696615374154714,817.5661276201741,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,16,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.7284580276736645,0.8712381400697455,1.0287326524065885,2.271957436753078,-0.5997890040452278,0.2830821620448078,0.31215607597499956,15.42745150585798,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,17,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.2119068546272063,0.6876112573409112,2.075959910764611,7.2764704017082895,-0.361561332844745,0.13998968332481562,0.18823725586314707,341.8335704172228,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,18,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,3.3153755677640016,0.8286241014071256,2.230296796668223,7.346329863997685,-0.4136997457565712,0.16068451664187955,0.2487506876116213,1496.5560674960177,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,19,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,4.912854898062319,0.7918123418492897,2.754683444680142,10.266711811898212,-0.2788779000159679,0.12183186046951747,0.2137949801448352,7227.466835997522,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,20,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,5.157147244371121,0.6198885075345206,3.428913198401468,17.80488431252593,-0.14165575865625468,0.09410828038619469,0.11176959216961314,8849.071373823688,False,insufficient_egarch_obs
larger+VIX E1 capped,Gross before costs,21,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.480215515132525,0.5854240865791368,2.498222498731931,8.877430858976657,-0.3226054156507093,0.13829155770497029,0.1722488054463289,510.5410815461873,False,insufficient_egarch_obs
