Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
orig Equal premium capped,Gross before costs,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.09808938524914668,1.0186024083257372,0.5412740130919611,1.077894314969147,-0.965436984411806,0.2614242424585036,0.3283833966898622,1.5965718478695163,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.24112102664367285,0.9097868956724859,0.11106227555493495,0.18885449279145558,-0.9689426938117184,0.3010151012263499,0.30595019518367533,0.2516880516740766,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.09789624036470035,0.8466902200336041,0.4838276037165931,0.961082882042378,-0.7745594108810869,0.2395229676899622,0.3010387515548845,1.5951682224957162,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.15622360322566853,1.095154412756989,0.6287907788467566,1.1847788026766182,-0.9050771602124511,0.3630251822424977,0.37234634268287176,2.0663750729742896,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.11218827637679496,1.1009986449765872,0.5909935537498687,1.1245905514044654,-0.8297545256866001,0.32239282167541616,0.3575171801560657,1.7017335621598169,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.2281693394060706,0.983898946351233,1.2679484994046928,3.0489471287150463,-0.6212140490755975,0.2607144276748534,0.32377510090612216,54.921320324596174,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.1641810333892223,0.81598196107952,0.15303520089631265,0.2668986078312651,-0.9399060427857711,0.2597429500203119,0.3235460105412795,0.4079069548935541,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.15675903480916853,1.1801025830681595,0.41314317850275645,0.7110804366447293,-0.965523864757625,0.4060089484116116,0.4578547214384459,0.42634235857582337,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.44224712490851636,0.8570548012978051,-0.26641830004050115,-0.40397931367022616,-0.9660547851983121,0.3016560365882338,0.3470694477813492,0.053977042894355995,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.028342485204562173,0.9372321003015586,0.46301851368253283,0.827302887775945,-0.7835120900891818,0.30982396662296957,0.3477036102699265,1.1499763095960498,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,10,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.27076530313584923,0.7997288963527931,0.6642996249987673,1.2982588172817289,-0.6746404624988187,0.2357910115357157,0.2765956199668836,3.313803420559906,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,11,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9233965148453895,1.406135772602841,1.0841149007529702,2.4330918712085454,-0.8150644421742889,0.3819836373953116,0.4702673277630239,26.323529752243562,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,12,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.34637570229893555,1.1599816705752386,0.17373473581746898,0.29599105301457734,-0.9474230067923253,0.43152917142793223,0.4454819066606876,0.1193001366185946,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,13,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.12852739632456667,1.0804263563409675,0.36313227058615655,0.6509712034570404,-0.9743557849323017,0.3376873655721085,0.385061375954604,0.5026534805653068,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,14,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1430588521592835,0.9290440997757138,0.573314562987371,1.044961007221458,-0.9199251335750683,0.31430411075086406,0.35828260957247665,1.9513849738098121,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,15,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.2618197624797374,0.931276529936683,0.1047723588030972,0.17421243489951826,-0.9456186166880974,0.30933957979940224,0.3339028415256597,0.2191856262825548,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,16,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6540455975911682,1.0515819449934598,-0.4917279956660922,-0.7362433362830607,-0.9980660161492507,0.3884025215428492,0.4171561900260379,0.004955577902784843,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,17,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.29273253308687663,0.9067403290010047,0.047370333804606396,0.07592879976104729,-0.8291570267933477,0.31060124315315046,0.36610893129733996,0.176977643762745,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,18,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.02033432280170555,1.1562010927846424,0.4972993575539841,0.9373229454224542,-0.9340951770260291,0.33870825113569136,0.35501468162620653,0.9023800048905396,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,19,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9826130657829,0.888741604467583,1.194322956074735,2.6010070817807267,-0.6132835926916002,0.27689249996397397,0.29907602112362963,30.633020366825857,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,20,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.7279910508573919,1.161429877278075,0.9899640141494653,2.191451419741359,-0.8212663873353512,0.30375029214475335,0.33565617530852476,15.406622621446568,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,21,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.20805360734787093,0.9586191678886249,0.6289918762610623,1.217201140301016,-0.76819357490828,0.2913818230129718,0.3273331054589686,2.572948139284865,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,22,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.19245640972831257,1.0041863708488246,0.2510790110114193,0.43209870332916117,-0.9062799480716263,0.32243457986782476,0.3702739983801096,0.343423390666981,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,23,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.4210149796366194,1.1119233401053925,0.8158599027200933,1.6674849929662388,-0.7095255155194455,0.3259358768799637,0.37885324435577866,5.794197312414331,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,24,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4358888615742774,1.0048436747369909,-0.11124310753000054,-0.18692849773547962,-0.9743718511682877,0.3013161032167068,0.3642670232724534,0.057124626690262685,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,25,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.1953399988640433,0.9833060359993854,0.23153020554788326,0.4007320087351734,-0.9663317518106519,0.33667294409673126,0.3763557104437992,0.337335515787642,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,26,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.17167869918657996,1.1325611172796557,0.6456766162752213,1.2825307678762492,-0.9057160515937825,0.33227110509890895,0.3774411952011087,2.208221699130044,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,27,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.12115850875996781,0.9100398011166432,0.26506489562162466,0.4794878821745375,-0.9336715543605066,0.296734568644985,0.3079956960731525,0.5242672894532001,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,28,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.3494696590911721,0.9941878735921335,0.7608218665036715,1.4710499888730661,-0.8121234240367251,0.3123872745327857,0.3689965089642504,4.475232701652628,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,29,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.07232054307102453,0.9780100499723404,0.5219145566628438,0.9533398019240809,-0.878191057022643,0.3399695374004392,0.35192677068821204,1.4178266345011568,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,30,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.027198010973548792,1.1525009282621466,0.5578724239577039,1.0239727261126252,-0.8111330708322413,0.427220250527239,0.4428919229600026,1.143591316111829,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,31,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.15822475344536568,0.875891147498055,0.21513156715779863,0.36160210932992626,-0.8205317907291664,0.3161539411138995,0.41702154215910864,0.4226498830688351,False,insufficient_egarch_obs
orig Equal premium capped,Gross before costs,32,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.10183741696087734,0.7731026153766991,0.48834302737838964,0.8591130578990835,-0.6716496234346253,0.2753362492946227,0.30764591477923386,1.6240058218902917,False,insufficient_egarch_obs
