config,fold_id,scheme,strategy,display_strategy,basis,status,solver_status,mode,capacity_infeasible,sum_of_caps,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig+VIX,cpcv_01_03,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.129387125,0.970468,1.2314682239114318,5.962046226639852,3.843084524308537,4.6779485187645795,-0.636487921399697,8.19400198630769,False
orig+VIX,cpcv_01_03,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.129387125,0.970468,1.1135133247801674,4.988273123248279,1.8008056282145852,4.671609915997793,-0.7033756908174695,3.94800136327289,False
orig+VIX,cpcv_01_03,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.129387125,0.970673,1.338222298842624,6.028630224143521,4.859100173573462,4.176887474248858,-0.6200268219767773,10.562690736363251,False
orig+VIX,cpcv_01_03,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.129387125,0.970673,1.2149598673493922,5.043652386375383,2.518495883117253,4.164192252546473,-0.6494036501674756,5.351506570036954,False
orig+VIX,cpcv_01_04,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.099377125,0.833991,0.9458030695803801,2.7975344480717097,0.8468709646721275,1.4569632392454326,-0.5356018863853456,2.2659417334489618,False
orig+VIX,cpcv_01_04,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.099377125,0.833991,0.6573239675799754,1.6571837718852729,0.22256366361191238,1.3977183309985208,-0.5768931541059662,1.3072600170951743,False
orig+VIX,cpcv_01_04,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9995329999999999,0.5585424695090554,1.1515995625715572,0.18987131291139825,0.81338954244004,-0.37520391970591016,1.2608593947856863,False
orig+VIX,cpcv_01_04,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9995329999999999,-1.759736009743854,-1.7150679492554608,-1.0,1.3098001576340592,-1.0,0.0,True
orig+VIX,cpcv_01_04,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.099377125,0.980977,0.07657261563187266,0.14071893598861,-0.7536621596037454,1.9093229475151607,-0.877414432944776,0.1544216444393848,False
orig+VIX,cpcv_01_04,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.099377125,0.980977,-0.22397624265700128,-0.36479294304747006,-0.8662425556402615,1.8378139717290745,-0.9298021539329553,0.06840543617146537,False
orig+VIX,cpcv_01_04,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.099377125,0.9794609999999999,0.17651643851332957,0.33775709843775525,-0.6871030748373612,1.9123186029873713,-0.8307567145270252,0.212423092520629,False
orig+VIX,cpcv_01_04,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.099377125,0.9794609999999999,-0.09955560150922417,-0.16904663077739987,-0.8229267866420419,1.8463210522860711,-0.8941968185441387,0.09943451460255459,False
orig+VIX,cpcv_01_05,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.1006502999999999,0.8355600000000001,0.635998180800272,1.7603553413049382,0.2503203047445659,1.3053203098836337,-0.43816088731199854,1.3469817513517033,False
orig+VIX,cpcv_01_05,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.1006502999999999,0.8355600000000001,0.1285952078629817,0.25373231806216867,-0.3806750595659659,1.260150638391584,-0.6268669009288346,0.527907816842294,False
orig+VIX,cpcv_01_05,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,1.00043,0.007961763517601998,0.01371325852825969,-0.21830811505534675,0.7560349130911963,-0.35133572369820365,0.7200800925773523,False
orig+VIX,cpcv_01_05,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,1.00043,-2.516634226388941,-2.1797453561653937,-1.0,1.2705755370746936,-1.0,0.0,True
orig+VIX,cpcv_01_05,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.1006502999999999,0.9736170000000001,-0.26537557212063545,-0.41632699567898374,-0.912520477523631,1.9608893653336839,-0.9632417982687219,0.03883367916560373,False
orig+VIX,cpcv_01_05,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.1006502999999999,0.9736170000000001,-0.681751709586002,-0.941237634610208,-0.9646748248210703,1.8797339935642592,-0.9865705708538964,0.0115907738493804,False
orig+VIX,cpcv_01_05,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.1006502999999999,0.9740330000000001,-0.19310207073087685,-0.3108726374813292,-0.9001208316680948,1.9905581779490393,-0.9539143335355835,0.04634112327700183,False
orig+VIX,cpcv_01_05,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.1006502999999999,0.9740330000000001,-0.5897546090431725,-0.8394888296692684,-0.9578060113235652,1.9038681905641242,-0.9819345778099131,0.01468928902286346,False
orig+VIX,cpcv_01_06,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.087425875,0.8492410000000001,1.065543740944899,3.5848094492815914,1.1074371411940414,1.1512338795761063,-0.2752214484963835,2.7019221999234246,False
orig+VIX,cpcv_01_06,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.087425875,0.8492410000000001,0.6538501701579603,1.651514371471049,0.31237045489081616,1.0369078222610304,-0.32287781314042374,1.436840605791708,False
orig+VIX,cpcv_01_06,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.998893,-0.10819056157510394,-0.15252839336037236,-0.2879154040771972,0.7069697931541674,-0.2897525120640152,0.6358804234007316,False
orig+VIX,cpcv_01_06,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.998893,-3.608871103274578,-2.5480428547274427,-1.0,1.5243472039458252,-1.0,0.0,True
orig+VIX,cpcv_01_06,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.087425875,0.974908,-0.24319252655293283,-0.41519194341124044,-0.8616490643945289,1.8482127716633303,-0.931758176541114,0.07155546372471651,False
orig+VIX,cpcv_01_06,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.087425875,0.974908,-0.6187582420532759,-0.9132842586950101,-0.9299771103425777,1.7359592892043643,-0.9663457200570368,0.028861575758586337,False
orig+VIX,cpcv_01_06,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.087425875,0.9724820000000001,-0.18694056071234444,-0.3289369037308352,-0.8434319577456315,1.8661377981633664,-0.9218525826843202,0.08438608294997212,False
orig+VIX,cpcv_01_06,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.087425875,0.9724820000000001,-0.5427718021255835,-0.8251017031285204,-0.9196489859919335,1.7590600819090756,-0.9573043353915018,0.034672765503878204,False
orig+VIX,cpcv_01_07,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.05528205,0.8222250000000001,1.3286266205436816,3.331725928818232,1.787262289580259,1.3469364024502528,-0.45239268234353414,3.9225677377170456,False
orig+VIX,cpcv_01_07,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.05528205,0.8222250000000001,0.9909792685586638,2.107430775504503,0.7563432705582533,1.2679756444993249,-0.5154173775700142,2.119072756453761,False
orig+VIX,cpcv_01_07,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9992090000000001,0.7178481411603203,1.4224485700039557,0.3381590960314471,0.8588601287486151,-0.24811563719024043,1.4746094090797133,False
orig+VIX,cpcv_01_07,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9992090000000001,-2.24785096832818,-2.0010061970633792,-1.0,1.2449004828057668,-1.0,0.0,True
orig+VIX,cpcv_01_07,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.05528205,0.9724820000000001,0.8481894238737159,1.6940901312755925,0.03984196353384428,1.889160948809053,-0.5792175442229648,1.0534722972042685,False
orig+VIX,cpcv_01_07,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.05528205,0.9724820000000001,0.5302441796675978,0.9293399461810252,-0.4474748239840901,1.8011857493769372,-0.6998276270906238,0.45338738145072427,False
orig+VIX,cpcv_01_07,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.05528205,0.9735250000000001,0.8486631519734316,1.7066367389943722,0.0513539039273081,1.8870114190310219,-0.5721490318565625,1.0690513728775282,False
orig+VIX,cpcv_01_07,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.05528205,0.9735250000000001,0.5349711665628466,0.9443335215418215,-0.4375651426756798,1.8016334059714771,-0.6924622508810028,0.46426182196777477,False
orig+VIX,cpcv_01_08,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.0396051,0.8232880000000001,1.833971704658979,7.991266393492562,4.858885601933601,1.3968041067290256,-0.2716438475635201,10.56217497114977,False
orig+VIX,cpcv_01_08,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.0396051,0.8232880000000001,1.5015417052768318,5.176695673719659,2.6745877897949004,1.331022771295307,-0.314380656983391,5.67037137468403,False
orig+VIX,cpcv_01_08,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,1.001242,1.3106243124086487,3.2805945868559716,1.0052926178690527,0.7047988029613865,-0.1967321724712997,2.5287370597760757,False
orig+VIX,cpcv_01_08,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,1.001242,-2.510007458100455,-2.16559785565958,-1.0,1.302276582455729,-1.0,0.0,True
orig+VIX,cpcv_01_08,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.0396051,0.9728829999999999,0.8565163809887654,1.985925586289574,-0.08745426485339591,2.3561235735402413,-0.7173903777217239,0.8851282179483201,False
orig+VIX,cpcv_01_08,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.0396051,0.9728829999999999,0.57649912218037,1.1909131476835166,-0.5468364012744544,2.2882492005328148,-0.8278806842752308,0.34807542014223364,False
orig+VIX,cpcv_01_08,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.0396051,0.9728829999999999,0.8565163809887654,1.985925586289574,-0.08745426485339591,2.3561235735402413,-0.7173903777217239,0.8851282179483201,False
orig+VIX,cpcv_01_08,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.0396051,0.9728829999999999,0.57649912218037,1.1909131476835166,-0.5468364012744544,2.2882492005328148,-0.8278806842752308,0.34807542014223364,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.055914725,0.823263,1.9023058695540598,8.337108830693344,5.045758831480632,1.3589697183042329,-0.27299597338653947,11.013729991331843,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.055914725,0.823263,1.5722595686065004,5.252951220917995,2.7962944601948023,1.285750964228298,-0.3231190624896114,5.922156158554085,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,1.000012,1.1501923413463964,3.0469043299270306,0.8508296490754081,0.7473141317378926,-0.20328551312095888,2.2724199706861863,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,1.000012,-1.0323751496262392,-1.1869265821444808,-0.8690990260558908,1.0564680857753557,-0.9436348122533673,0.06646461658849216,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.055914725,0.9702480000000001,0.7185778201256083,1.4021963713196615,-0.18231345054300951,1.8945604032219423,-0.6702159616836088,0.7646261355971388,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.055914725,0.9702480000000001,0.38154376963758346,0.6501104577681845,-0.5845264552153495,1.8028249772915101,-0.7660035809993928,0.3100210388095108,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.055914725,0.9694,0.7064241963844673,1.3772113244491406,-0.19825503825073654,1.89360313603158,-0.6869274588315004,0.7448148368307314,False
orig+VIX,cpcv_01_09,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.055914725,0.9694,0.3758767653793189,0.6412530508058619,-0.5893426394545415,1.8057572019222303,-0.7713990135925195,0.30523862035801813,False
orig+VIX,cpcv_01_10,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.06998615,0.8293750000000001,1.448186301627745,5.132371370923693,2.4065524478479414,1.3159391232498656,-0.27015764085933747,4.6280053224995275,False
orig+VIX,cpcv_01_10,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.06998615,0.8293750000000001,1.1204947762079078,3.0937907217871934,1.1694047313155056,1.21930782770324,-0.32070441946895756,2.6328476463336927,False
orig+VIX,cpcv_01_10,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,1.004545,1.201594331913678,2.699570568801677,0.8536647156657773,0.7067502008450632,-0.19673639110074626,2.1629126421172784,False
orig+VIX,cpcv_01_10,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,1.004545,-1.2051226451618222,-1.287925982061331,-1.0,1.2296606585259082,-1.0,0.0,True
orig+VIX,cpcv_01_10,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.06998615,0.97434,0.4919652633960502,0.9415864567351988,-0.518724971807285,2.009579944300079,-0.7765555619580427,0.40085901977579946,False
orig+VIX,cpcv_01_10,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.06998615,0.97434,0.18070402671272323,0.3036718846365427,-0.7481693411017586,1.9098745900009264,-0.8731953761500469,0.17839626282981152,False
orig+VIX,cpcv_01_10,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.06998615,0.972728,0.4977527056322264,0.9579544518766085,-0.5038709048352077,2.001643897767839,-0.7729833025821604,0.4163833652462284,False
orig+VIX,cpcv_01_10,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.06998615,0.972728,0.19908775221083794,0.3371538075481202,-0.7349263007566658,1.9072294119330246,-0.8659574710544669,0.19019903040743816,False
orig+VIX,cpcv_01_11,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,True,0.9973089,0.827499,0.696783795336097,1.698057147118208,0.3255359901338928,1.1919673714251533,-0.5634020154849744,1.42229408826183,False
orig+VIX,cpcv_01_11,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.9973089,0.827499,0.2988207748428057,0.6164639127408261,-0.1624677832524789,1.1395065613190647,-0.6338401817108292,0.8012202224308688,False
orig+VIX,cpcv_01_11,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.999229,-0.6361550377171353,-0.8789673343766295,-0.5064156013619674,0.7068667770343591,-0.6200430182855101,0.4137154882995059,False
orig+VIX,cpcv_01_11,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.999229,-2.107939537870765,-1.8558685849755363,-1.0,2.1338450708370544,-1.0,0.0,True
orig+VIX,cpcv_01_11,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.9973089,0.9199930000000001,0.22097516707425485,0.4543603290668643,-0.8420370740284842,2.501816894142086,-0.9721669444944848,0.0995850078766302,False
orig+VIX,cpcv_01_11,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.9973089,0.9199930000000001,0.0004846271008875463,0.0009126210366983955,-0.9181038080385545,2.460750464699812,-0.9833007043989056,0.04381064381040837,False
orig+VIX,cpcv_01_11,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.9973089,0.9216319999999999,0.24146169856138028,0.5084031602986483,-0.8509415183429657,2.604492625061052,-0.9745700204977645,0.09261809976316818,False
orig+VIX,cpcv_01_11,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.9973089,0.9216319999999999,0.028461128060450605,0.054887557418750295,-0.922746371973228,2.5579718952031425,-0.9836497738328238,0.04072851777562893,False
orig+VIX,cpcv_02_03,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.148156625,0.8116059999999998,0.6711304447020404,0.8770625419120706,-1.0,3.2974494472413833,-1.0,0.0,True
orig+VIX,cpcv_02_03,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.148156625,0.8116059999999998,0.5594846742113452,0.720962380628989,-1.0,3.288349318597715,-1.0,0.0,True
orig+VIX,cpcv_02_03,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,1.0093839999999998,1.1879991530786724,1.8656389386197445,-1.0,1.4196992661631547,-1.0,0.0,True
orig+VIX,cpcv_02_03,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,1.0093839999999998,-0.7269279802303493,-0.8465156867838253,-1.0,1.3985722330321897,-1.0,0.0,True
orig+VIX,cpcv_02_03,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.148156625,0.971892,1.3405592313231214,7.750607714874141,8.158499446119174,4.654082962299979,-0.693366081898027,19.16162917850429,False
orig+VIX,cpcv_02_03,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.148156625,0.971892,1.2445243457495818,6.67707754537877,4.960257736892025,4.651139928581921,-0.7408914589675533,10.806541365644204,False
orig+VIX,cpcv_02_03,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.148156625,0.9708899999999998,1.5555373851068592,8.642992159532877,14.013175666188186,4.125938499591017,-0.6273812183934068,37.036512772439224,False
orig+VIX,cpcv_02_03,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.148156625,0.9708899999999998,1.437251200464375,7.438541358337679,8.70871579178344,4.124959830925397,-0.6705304327029162,20.71169858644114,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.1341454750000002,0.8115509999999999,1.6170233733417418,6.6335534129230656,4.132587046788082,1.6044816073997097,-0.49203734146823086,8.853502170745971,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.1341454750000002,0.8115509999999999,1.4120783040639093,5.122050371768879,2.7565855142876172,1.586941567025164,-0.5238959556567178,5.839706755964998,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,1.0026410000000001,2.008579782249523,8.4590546320466,3.487742782523484,0.9702620986983913,-0.28069710513100143,7.402366939391258,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,1.0026410000000001,-0.663449074927356,-0.8863163053688181,-0.6900660399911358,0.9777916564793099,-0.8262106465384405,0.2097452915286671,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.1341454750000002,0.9739510000000001,0.2929115478977584,0.6512712987310081,-0.5298529090677472,1.9342012204093453,-0.8436393756397901,0.3655765564041951,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.1341454750000002,0.9739510000000001,0.06818477219571638,0.13766221920217617,-0.7093548446950564,1.9092144602191794,-0.8719952162619075,0.1925236636781634,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.1341454750000002,0.9743069999999999,0.5347525607590766,1.2347410447013645,-0.23408383415965717,1.8753287034389716,-0.8062042494661966,0.7007691610086922,False
orig+VIX,cpcv_02_04,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.1341454750000002,0.9743069999999999,0.2797713248929244,0.5847300320881881,-0.5354951583762978,1.8437155422820468,-0.8359252949218959,0.3597385612975742,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.134267525,0.8115480000000002,1.331330317468516,5.899891549291363,2.5366272584966096,1.5947548649508831,-0.4549357148520988,5.388307679683679,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.134267525,0.8115480000000002,1.020359988655816,3.275768680905917,1.1439419689525807,1.6118549553286592,-0.6066387488164184,2.7645049245943016,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9914370000000001,1.8539746361720493,9.237945157491637,2.9246284891485432,0.9581937591807349,-0.23277405067662837,6.190580890961299,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9914370000000001,-0.7655886875945292,-1.0364168525339679,-0.7561705557693805,1.0364596508511241,-0.8348520619571166,0.15232862842028025,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.134267525,0.9787640000000001,0.023415628078745206,0.04324839961366102,-0.7965591124163546,1.9962668166078381,-0.9421169219831749,0.11965136457132565,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.134267525,0.9787640000000001,-0.2652572046123134,-0.44750654155499947,-0.8986115869399623,1.9793952710834024,-0.9673462475920143,0.047277129588096795,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.134267525,0.9817090000000002,0.18155338616077193,0.3366253350744251,-0.7360102097103245,1.9965144134446597,-0.9459702027408902,0.1693490798810369,False
orig+VIX,cpcv_02_05,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.134267525,0.9817090000000002,-0.13636007236481895,-0.23218167884086244,-0.8720703298472943,1.9683850067386066,-0.9695341297615189,0.06446070338685396,False
orig+VIX,cpcv_02_06,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.1146897999999998,0.814288,1.8185917360612276,14.37630901218746,5.285614529654263,1.4166866662408253,-0.21921878766634695,11.600151433118809,False
orig+VIX,cpcv_02_06,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.1146897999999998,0.814288,1.5800384629451243,9.734078546088632,3.5812799518844587,1.3965717163076734,-0.26843340868018783,7.608793105621945,False
orig+VIX,cpcv_02_06,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,1.003986,1.8834040568187917,8.091599161349128,2.2806841794379533,0.7879953661657583,-0.1913375333205608,4.87475244467671,False
orig+VIX,cpcv_02_06,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,1.003986,-2.818295718502331,-2.2455354368500333,-1.0,1.5232111338784091,-1.0,0.0,True
orig+VIX,cpcv_02_06,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.1146897999999998,0.969688,0.07624011524479146,0.16010363809421652,-0.681282271449459,1.885612823502693,-0.9064623343545519,0.21770828775241138,False
orig+VIX,cpcv_02_06,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.1146897999999998,0.969688,-0.16794872529092106,-0.3201583912388567,-0.8099337900690886,1.8562027426968633,-0.9326473395903362,0.10927979865775256,False
orig+VIX,cpcv_02_06,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.1146897999999998,0.970662,0.22921280234103106,0.4881618450500753,-0.5656742086835169,1.8462637342490984,-0.8978411481749287,0.3289178878585167,False
orig+VIX,cpcv_02_06,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.1146897999999998,0.970662,-0.05381217006431503,-0.1031548408443595,-0.7544998857193923,1.8146728491814623,-0.9291350314607965,0.1537218484875362,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.091924425,0.7982140000000002,1.9074023703740255,6.463170587863106,5.648722915466182,1.4809060232396687,-0.3562766791359473,12.502138686387541,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.091924425,0.7982140000000002,1.6629113940868827,5.05366317987634,3.743952365850804,1.4660332634763675,-0.4261057582428639,7.971139803377707,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.998864,2.0946729588959627,8.18312792419572,3.950593765843747,0.9951351815001611,-0.2093260351438646,8.437421024622271,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.998864,-1.3846788524085278,-1.4829198313988428,-0.9271391753193875,1.1274990158595306,-0.9532886810273913,0.03043164600487772,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.091924425,0.9723840000000001,1.0553942473678517,2.5635538135288427,0.9278791094807743,1.8178513434571184,-0.6794614156432126,2.3994206736297317,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.091924425,0.9723840000000001,0.793672894828154,1.7558030878352833,0.17667238870810453,1.7941575562884948,-0.7224769243808529,1.2422454559651195,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.091924425,0.9715720000000001,1.1132148502034862,2.719719869088612,1.11523336336852,1.7037148695716615,-0.6458119670029934,2.7152576789844187,False
orig+VIX,cpcv_02_07,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.091924425,0.9715720000000001,0.8072268140995436,1.7825920381349059,0.24896325089806215,1.6824214305402314,-0.6880291761043993,1.345032814993725,False
orig+VIX,cpcv_02_08,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.0666600250000002,0.803131,2.2805453016606023,15.461803824406715,10.408508559657536,1.4803859376442972,-0.25874151810177937,25.682570962890633,False
orig+VIX,cpcv_02_08,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.0666600250000002,0.803131,2.023059755141218,11.251985003087023,7.170721255029612,1.4720252177166162,-0.30433684710518916,16.456868277049608,False
