Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,block_length
orig+VIX GM paper,Gross before costs,0,circular_block_bootstrap,60,ok,60,4.330347371000714,0.8755397317176863,2.4211455215007223,8.108596160114308,-0.37436865135136443,0.17359746988919716,0.22464210320672703,4303.061582438109,False,6
orig+VIX GM paper,Gross before costs,1,circular_block_bootstrap,60,ok,60,0.5672867484016673,0.8920972873747522,0.8816116038995566,2.227308823904585,-0.6039440484615722,0.198155335722803,0.29211134728560917,9.456758707082312,False,6
orig+VIX GM paper,Gross before costs,2,circular_block_bootstrap,60,ok,60,0.5504431254771056,0.9156354503836445,0.8745798829274836,2.0356106553713103,-0.7166679294905944,0.29211134728560917,0.3124253670138934,8.959405616915674,False,6
orig+VIX GM paper,Gross before costs,3,circular_block_bootstrap,60,ok,60,1.3744093260031325,0.9051972547613429,1.4062947470234417,3.047987054634197,-0.6942059830299556,0.3348776937689925,0.37550552727847614,75.47062506561298,False,6
orig+VIX GM paper,Gross before costs,4,circular_block_bootstrap,60,ok,60,1.9119715451413186,0.9431729385751152,1.5911769020668398,4.196823830182692,-0.5595028703807235,0.20681271038318677,0.3199094072832315,209.3802116020158,False,6
orig+VIX GM paper,Gross before costs,5,circular_block_bootstrap,60,ok,60,1.8798545763986616,0.9726547707756267,1.5492171939972403,4.071627276928635,-0.5367863044411637,0.20681271038318677,0.31919670692332147,198.08554697896415,False,6
orig+VIX GM paper,Gross before costs,6,circular_block_bootstrap,60,ok,60,1.9416482883453163,1.010641663386085,1.5436893557059248,4.189414607683475,-0.8391584426291155,0.20681271038318677,0.31919670692332147,220.26917754036808,False,6
orig+VIX GM paper,Gross before costs,7,circular_block_bootstrap,60,ok,60,2.08885220131126,0.8379635583591843,1.800986120375126,4.090914190795131,-0.4738722599441504,0.19101703676193424,0.37550552727847614,281.1807863014994,False,6
orig+VIX GM paper,Gross before costs,8,circular_block_bootstrap,60,ok,60,2.6125998993737922,0.9126624226560397,1.8780482538323569,5.205818547125102,-0.4072794668691432,0.18190227452214322,0.25701303940069514,615.3175858723231,False,6
orig+VIX GM paper,Gross before costs,9,circular_block_bootstrap,60,ok,60,-0.19423208435814687,0.7427397705102928,0.04593115521025553,0.07791067813240421,-0.8684639986996429,0.2941427492584376,0.34699476692094383,0.33966426029284613,False,6
orig+VIX GM paper,Gross before costs,10,circular_block_bootstrap,60,ok,60,0.33600149143791813,0.834444613246452,0.7077979631876128,1.6130391476452612,-0.7140708879620072,0.19321028248265532,0.23878409368161052,4.256324341938497,False,6
orig+VIX GM paper,Gross before costs,11,circular_block_bootstrap,60,ok,60,0.5005078051122562,0.8226387942610918,0.8629669561311117,1.8614341324184882,-0.591648663041603,0.19321028248265532,0.23149193663347925,7.606612522829342,False,6
orig+VIX GM paper,Gross before costs,12,circular_block_bootstrap,60,ok,60,0.35086233545235523,0.8167086463430066,0.7361333714283164,1.5255235630890724,-0.7640863863200966,0.19321028248265532,0.26612838040098363,4.498373008063945,False,6
orig+VIX GM paper,Gross before costs,13,circular_block_bootstrap,60,ok,60,1.4911701924469454,0.990732092532256,1.3715638296008241,3.5916714261101306,-0.6166441614680065,0.29211134728560917,0.323116902147968,95.94381737154724,False,6
orig+VIX GM paper,Gross before costs,14,circular_block_bootstrap,60,ok,60,0.9050161248290773,0.9067443362308968,1.147973380109756,2.364500651662814,-0.5691604650514801,0.3348776937689925,0.37550552727847614,25.089573592096002,False,6
orig+VIX GM paper,Gross before costs,15,circular_block_bootstrap,60,ok,60,0.1293095018693693,0.8525951957391966,0.5187587101612161,1.02823784947124,-0.8238009234107695,0.29211134728560917,0.3338084372820426,1.8368128597536864,False,6
orig+VIX GM paper,Gross before costs,16,circular_block_bootstrap,60,ok,60,0.7006775756305046,0.8341852385432003,1.026977439421464,2.1478412189298397,-0.5595028703807234,0.3327393867421776,0.35412245701032685,14.226888462121865,False,6
orig+VIX GM paper,Gross before costs,17,circular_block_bootstrap,60,ok,60,2.5722103278948647,0.991660547223716,1.780616470461243,4.855961572748488,-0.5917905566958093,0.29211134728560917,0.3338084372820426,581.6813087866267,False,6
orig+VIX GM paper,Gross before costs,18,circular_block_bootstrap,60,ok,60,0.9703649008494284,0.8284813659959634,1.1963395528743788,2.9728498198040594,-0.6652031599389758,0.1801775853230698,0.23971998390249608,29.698417818154695,False,6
orig+VIX GM paper,Gross before costs,19,circular_block_bootstrap,60,ok,60,1.1392914036579036,0.9031160163871231,1.2633425822116633,3.0042297716627373,-0.6292827726773838,0.19366593378057026,0.2892673606417698,44.80739855386247,False,6
orig+VIX GM paper,Gross before costs,20,circular_block_bootstrap,60,ok,60,3.9680177039491573,0.9565233570438352,2.224973290227659,5.778417536187088,-0.6942059830299556,0.29211134728560917,0.3338084372820426,3026.3257566290563,False,6
