config,fold_id,scheme,strategy,display_strategy,basis,status,solver_status,mode,capacity_infeasible,sum_of_caps,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig,kfold_02,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.817744,-6.058499771006887,-3.084180645388245,-0.9114300547388742,0.3515057893444203,-0.5637473071588945,0.3642246406118781,False
orig,kfold_02,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.817744,-10.662154504055685,-3.3264926753030966,-0.9892252735947489,0.3473632589889691,-0.8109700881924362,0.15141512916180333,False
orig,kfold_02,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.786901175,0.7233170000000001,-2.395748815289503,-2.173305873901892,-0.8824729051294452,0.7177312458544872,-0.48628379029734004,0.409786361790596,False
orig,kfold_02,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.786901175,0.7233170000000001,-2.6655402135934123,-2.2952840465528013,-0.9067647097459307,0.7156493391520221,-0.5084217043645629,0.3720989715394972,False
orig,kfold_02,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.786901175,0.7233170000000001,-2.395748815289503,-2.173305873901892,-0.8824729051294452,0.7177312458544872,-0.48628379029734004,0.409786361790596,False
orig,kfold_02,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.786901175,0.7233170000000001,-2.6655402135934123,-2.2952840465528013,-0.9067647097459307,0.7156493391520221,-0.5084217043645629,0.3720989715394972,False
orig,kfold_03,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7651611,0.516077,-0.2002068168020026,-0.33407451248645476,-0.19272516870576983,0.5236376922723318,-0.2591141260306684,0.9146583888434942,False
orig,kfold_03,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7651611,0.516077,-0.4682596117119845,-0.7243034366860516,-0.3014010131998295,0.5231704947895961,-0.28542902671780324,0.8611820712374387,False
orig,kfold_03,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.807538,-0.2594890443596512,-0.37366868081572635,-0.2064039660122211,0.4931412733837902,-0.26141819442906444,0.9081685405894723,False
orig,kfold_03,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.807538,-2.6253258365377645,-2.251521737468844,-0.937757557297865,0.7972832719390918,-0.6736368153284114,0.3144387745711786,False
orig,kfold_03,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7651611,0.698658,-2.6204486835975733,-2.2686470348176297,-0.7156732241637815,0.42531467696355035,-0.44423168672474134,0.592139546577411,False
orig,kfold_03,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7651611,0.698658,-3.1704606227800296,-2.488488284879782,-0.7759529330414769,0.4187475202539783,-0.48069437258063796,0.5361768095798122,False
orig,kfold_03,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7651611,0.698658,-2.6204486835975733,-2.2686470348176297,-0.7156732241637815,0.42531467696355035,-0.44423168672474134,0.592139546577411,False
orig,kfold_03,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7651611,0.698658,-3.1704606227800296,-2.488488284879782,-0.7759529330414769,0.4187475202539783,-0.48069437258063796,0.5361768095798122,False
orig,kfold_04,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7733793250000001,0.525667,2.702888006791379,8.42163271655289,2.036704897011432,0.4602594419250186,0.0,1.5885506956382105,False
orig,kfold_04,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7733793250000001,0.525667,2.364253940377258,6.640663984281507,1.6143589466110506,0.4569180117131789,0.0,1.4924581880001309,False
orig,kfold_04,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.999825,1.8470145125155115,7.449255382505518,1.9323627988072651,0.7045148523339986,-0.10176419602538778,1.5655755931295383,False
orig,kfold_04,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.999825,-2.64846624773218,-2.266583051527288,-1.0,2.0706990807877097,-1.0,0.0,True
orig,kfold_04,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7733793250000001,0.7088880000000001,3.653959407166792,21.672671948819158,11.878575328262908,0.8449878819888658,-0.09195939829782307,2.900313379592951,False
orig,kfold_04,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7733793250000001,0.7088880000000001,3.385339723038712,16.80025881039605,9.68597067867613,0.8453997193015823,-0.10996203373964408,2.6833201436658736,False
orig,kfold_04,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7733793250000001,0.7088880000000001,3.653959407166792,21.672671948819158,11.878575328262908,0.8449878819888658,-0.09195939829782307,2.900313379592951,False
orig,kfold_04,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7733793250000001,0.7088880000000001,3.385339723038712,16.80025881039605,9.68597067867613,0.8453997193015823,-0.10996203373964408,2.6833201436658736,False
orig,kfold_05,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.774903975,0.511943,0.7900389233785075,1.451752437271411,0.45769997925112405,0.967154624503324,-0.2840280812435608,1.170024784626326,False
orig,kfold_05,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.774903975,0.511943,0.65750898008117,1.1600139770675915,0.28229833639953483,0.9650332527352353,-0.2933027351896672,1.1091631935199278,False
orig,kfold_05,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.831827,1.7486237328761136,6.344237762921849,1.9108165506063175,0.7554236681776508,-0.08679726658334286,1.5607721780910528,False
orig,kfold_05,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.831827,0.23562151099589307,0.3803632793400245,-0.023213570665383987,0.6586272349164133,-0.11313612529151973,0.9902613766711146,False
orig,kfold_05,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.774903975,0.708027,0.1985701989417942,0.3195701388662465,-0.39300317102252624,1.3317354708308908,-0.41194750826795834,0.8121963048116922,False
orig,kfold_05,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.774903975,0.708027,0.056385673022660385,0.08732743371961174,-0.508530318910188,1.3313295089056139,-0.4269047272905713,0.7438013655531192,False
orig,kfold_05,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.774903975,0.708027,0.1985701989417942,0.3195701388662465,-0.39300317102252624,1.3317354708308908,-0.41194750826795834,0.8121963048116922,False
orig,kfold_05,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.774903975,0.708027,0.056385673022660385,0.08732743371961174,-0.508530318910188,1.3313295089056139,-0.4269047272905713,0.7438013655531192,False
orig,kfold_06,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7706209000000002,0.50231,1.3019503765079845,5.251281847409195,2.2129158943045915,1.362171335513892,-0.21799936036675238,1.6263277237850378,False
orig,kfold_06,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7706209000000002,0.50231,1.2012329709781637,4.62664158855955,1.8179736079726418,1.3574574973636309,-0.22750031709396756,1.5398333351363138,False
orig,kfold_06,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.8940739999999999,2.066740045585909,12.169350559347983,4.9056824209731165,1.1211578081151699,-0.08311863965894994,2.0958612931479883,False
orig,kfold_06,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.8940739999999999,-0.21996961554889602,-0.32771040188998585,-0.6632684889763516,1.290172967485911,-0.17579230987563488,0.635381988728155,False
orig,kfold_06,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7706209000000002,0.704094,1.1986919945510803,6.126539996919631,3.0894971519777146,2.4919514301219703,-0.3027080469873358,1.798301317791659,False
orig,kfold_06,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7706209000000002,0.704094,1.1007910972707182,5.262813302397901,2.2442983848645155,2.4874344891500977,-0.31660194365611205,1.6329278495227137,False
orig,kfold_06,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7706209000000002,0.704094,1.1986919945510803,6.126539996919631,3.0894971519777146,2.4919514301219703,-0.3027080469873358,1.798301317791659,False
orig,kfold_06,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7706209000000002,0.704094,1.1007910972707182,5.262813302397901,2.2442983848645155,2.4874344891500977,-0.31660194365611205,1.6329278495227137,False
orig,kfold_07,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7764355500000001,0.521705,3.893981437399693,70.08440355822682,9.529578008436326,0.711318970871768,0.0,2.6668867234597102,False
orig,kfold_07,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7764355500000001,0.521705,3.466389429879598,30.745214052289743,7.594507083787843,0.7322339814786498,0.0,2.450522752106956,False
orig,kfold_07,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.998454,4.231365766282397,26.962622589300302,4.577677082101637,0.45469971531191106,-0.046061438496102225,2.046549419741389,False
orig,kfold_07,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.998454,-1.2001471926606158,-1.322494802427901,-0.961350594670904,1.4256771684617717,-0.5696941536253342,0.25781578667578015,False
orig,kfold_07,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7764355500000001,0.715461,3.9785523686207065,28.504588333064284,28.184227240309216,1.0734693591093674,-0.09671511161831836,4.078292925044686,False
orig,kfold_07,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7764355500000001,0.715461,3.6683609832953836,20.378088837160085,22.0068218270163,1.0833918974585157,-0.12588922989290152,3.6935183597544747,False
orig,kfold_07,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7764355500000001,0.715461,3.9785523686207065,28.504588333064284,28.184227240309216,1.0734693591093674,-0.09671511161831836,4.078292925044686,False
orig,kfold_07,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7764355500000001,0.715461,3.6683609832953836,20.378088837160085,22.0068218270163,1.0833918974585157,-0.12588922989290152,3.6935183597544747,False
orig,kfold_08,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.777554525,0.507887,0.7648725805082282,2.303515684967452,0.5659144142766217,1.1925059672471134,-0.18864124015399475,1.205461494383194,False
orig,kfold_08,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.777554525,0.507887,0.6481843247443332,1.827374802976343,0.3628206435972332,1.1894506785082397,-0.2108761589026692,1.1376695296099248,False
orig,kfold_08,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.785734,1.232820140308999,3.892275333812329,1.037553514564571,0.7532387315207278,-0.03091349227744744,1.3452265390867266,False
orig,kfold_08,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.785734,0.2770366006299217,0.5496770070120294,-0.007126360048087643,0.7704159634910704,-0.10264665404963857,0.9970244882038731,False
orig,kfold_08,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.777554525,0.70914,0.7078268271623689,1.7332076894630388,0.38570678136632264,1.4228235708969779,-0.3235152023012924,1.1455913505580602,False
orig,kfold_08,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.777554525,0.70914,0.5275859844025692,1.1937924193114826,0.05884151654538461,1.431242306029179,-0.33998878264274834,1.0241091205497028,False
orig,kfold_08,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.777554525,0.70914,0.7078268271623689,1.7332076894630388,0.38570678136632264,1.4228235708969779,-0.3235152023012924,1.1455913505580602,False
orig,kfold_08,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.777554525,0.70914,0.5275859844025692,1.1937924193114826,0.05884151654538461,1.431242306029179,-0.33998878264274834,1.0241091205497028,False
orig,kfold_09,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7780511999999999,0.511692,1.2113464968468886,2.676326364101989,0.9098872713329897,0.7105893369003901,-0.2075680182947135,1.3094428722105937,False
orig,kfold_09,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7780511999999999,0.511692,1.0284891333822295,2.150445129581937,0.68448707486722,0.7112983448611461,-0.2191376115894571,1.2426863689319554,False
orig,kfold_09,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.858717,1.6884532386526785,18.427316780231337,3.224740806346868,1.1190954734843674,-0.06618940147124741,1.8228462073040308,False
orig,kfold_09,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.858717,0.8553994619947576,3.5082647438801,0.7282027828006647,1.0630130422494033,-0.1574292489448763,1.256023577091382,False
orig,kfold_09,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7780511999999999,0.713902,0.7842999688788101,2.1963367392573607,0.5807189026872759,1.2627008800590842,-0.22974672100037796,1.2101970858233502,False
orig,kfold_09,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7780511999999999,0.713902,0.6354229129795913,1.641816754923423,0.30839317384037157,1.2644661889794777,-0.255882341009412,1.1185127671967838,False
orig,kfold_09,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7780511999999999,0.713902,0.7842999688788101,2.1963367392573607,0.5807189026872759,1.2627008800590842,-0.22974672100037796,1.2101970858233502,False
orig,kfold_09,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7780511999999999,0.713902,0.6354229129795913,1.641816754923423,0.30839317384037157,1.2644661889794777,-0.255882341009412,1.1185127671967838,False
orig,kfold_10,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.778804225,0.510597,0.1334750200270056,0.2508735407176016,-0.2817240185112416,1.1324877393356967,-0.44054096937982923,0.8712070746146674,False
orig,kfold_10,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.778804225,0.510597,0.02018726265388456,0.036271280017029506,-0.3758028699881596,1.1351905081459785,-0.4578208864792399,0.8217077879334005,False
orig,kfold_10,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9117500000000001,0.21450692747615108,0.386357001927557,-0.19519899630115445,1.0841683302144893,-0.47262214405734404,0.9134894701070057,False
orig,kfold_10,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9117500000000001,-0.24113417648540394,-0.3728505932433499,-0.55051446957717,1.1200742252635698,-0.551944131742286,0.716635329816843,False
orig,kfold_10,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.778804225,0.715453,-0.3658411343917527,-0.5909357189550304,-0.8169017310134139,1.6082576977983158,-0.630171776653417,0.49292982861868495,False
orig,kfold_10,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.778804225,0.715453,-0.4778357273636489,-0.7428917703407609,-0.8557342961072021,1.612178837904742,-0.6507674530959665,0.44632507977465824,False
orig,kfold_10,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.778804225,0.715453,-0.3658411343917527,-0.5909357189550304,-0.8169017310134139,1.6082576977983158,-0.630171776653417,0.49292982861868495,False
orig,kfold_10,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.778804225,0.715453,-0.4778357273636489,-0.7428917703407609,-0.8557342961072021,1.612178837904742,-0.6507674530959665,0.44632507977465824,False
orig,kfold_11,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.9234303999999999,0.5727669999999999,0.4020170143129985,1.3291416829332112,-0.08908050527375078,1.625449368805168,-0.40836905527345824,0.9618706325695346,False
orig,kfold_11,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.9234303999999999,0.5727669999999999,0.3058494765731226,0.9365719290116042,-0.22414138312268428,1.6150618030300399,-0.4328922694053938,0.8996551663661178,False
orig,kfold_11,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9909730000000001,0.004976633396757955,0.01166046338054234,-0.5385536925592211,1.5749743435472952,-0.5729514039833714,0.7245201854398707,False
orig,kfold_11,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9909730000000001,-0.8896234744305214,-1.395591083068847,-0.915797971858568,1.5818649406206093,-0.6868067577479583,0.3566298822063081,False
orig,kfold_11,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.9234303999999999,0.8537069999999999,0.5225485862201833,1.8885308930487064,-0.345834876079841,2.84395681346765,-0.5294989746959866,0.8379210054861789,False
orig,kfold_11,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.9234303999999999,0.8537069999999999,0.39959666208353845,1.3120218659892977,-0.5607097116215916,2.843133125746292,-0.582636649947176,0.7098171707917058,False
orig,kfold_11,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.9234303999999999,0.8537469999999999,0.4736029209733514,1.648759123743079,-0.39597683536237116,2.7279020605757793,-0.543166519403841,0.8105360413729326,False
orig,kfold_11,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.9234303999999999,0.8537469999999999,0.37191767453441305,1.194033245271722,-0.5575966518034472,2.7182653915130492,-0.5803602635778964,0.711908757594679,False
orig,cpcv_00_01,cpcv,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7751712999999999,0.515003,0.15181725358635628,0.33194703397706743,-0.25214793101904565,1.1111549869108313,-0.4123889893020849,0.7849579932431013,False
orig,cpcv_00_01,cpcv,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7751712999999999,0.515003,0.017624220696150487,0.03632586703571077,-0.36228721025637833,1.1125988216405467,-0.4724134977558774,0.6873653030251421,False
orig,cpcv_00_01,cpcv,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.8269980000000001,1.0081121440172038,3.189447638491983,0.9994438523023406,1.1814819077761827,-0.26096167170185414,1.7813845339859702,False
orig,cpcv_00_01,cpcv,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.8269980000000001,0.2809532991875995,0.5749114796443561,-0.13310541497132067,1.073794492162217,-0.4726381382606444,0.8877797646122219,False
orig,cpcv_00_01,cpcv,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7751712999999999,0.710371,-0.24538938652460507,-0.45001296487300546,-0.7044450459036911,1.4718953317195431,-0.7301688242506175,0.3621305821739398,False
orig,cpcv_00_01,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7751712999999999,0.710371,-0.48697144858760316,-0.8159785613196416,-0.8128284785621805,1.4958258646053364,-0.8109210854280046,0.2474760309476488,False
orig,cpcv_00_01,cpcv,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7751712999999999,0.710371,-0.24538938652460507,-0.45001296487300546,-0.7044450459036911,1.4718953317195431,-0.7301688242506175,0.3621305821739398,False
orig,cpcv_00_01,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7751712999999999,0.710371,-0.48697144858760316,-0.8159785613196416,-0.8128284785621805,1.4958258646053364,-0.8109210854280046,0.2474760309476488,False
orig,cpcv_00_02,cpcv,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.772265325,0.519242,-0.8915915703154014,-1.51572565273884,-0.6976328343069329,0.933585042648466,-0.5931579837636506,0.3690729284632446,False
orig,cpcv_00_02,cpcv,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.772265325,0.519242,-1.03755008783117,-1.6597932848820993,-0.7401531755870192,0.9317668860186786,-0.6279574639932648,0.3252853553654857,False
orig,cpcv_00_02,cpcv,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.79737,-0.6396721980349285,-1.1808747462420377,-0.7142003260494059,1.1545095556764784,-0.7325357132243819,0.35214222785095767,False
orig,cpcv_00_02,cpcv,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.79737,-1.219022645355635,-1.7549314116879509,-0.8667450598535289,1.136763544493572,-0.8357619005403935,0.18645302431737812,False
orig,cpcv_00_02,cpcv,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.772265325,0.711306,-0.6468663588128066,-1.0732585636636296,-0.7875406771608552,1.3007116306109991,-0.6783735462678211,0.2750404020039146,False
orig,cpcv_00_02,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.772265325,0.711306,-0.7930706041117167,-1.2461113718409567,-0.8307140769984965,1.2997866055018346,-0.7294290350281711,0.22760617383373508,False
orig,cpcv_00_02,cpcv,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.772265325,0.711306,-0.6468663588128066,-1.0732585636636296,-0.7875406771608552,1.3007116306109991,-0.6783735462678211,0.2750404020039146,False
orig,cpcv_00_02,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.772265325,0.711306,-0.7930706041117167,-1.2461113718409567,-0.8307140769984965,1.2997866055018346,-0.7294290350281711,0.22760617383373508,False
orig,cpcv_00_03,cpcv,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.756269575,0.517416,-0.04435463100267348,-0.09650976551783666,-0.3694486771524015,1.0702961917753646,-0.4346161242420722,0.6809267060662862,False
orig,cpcv_00_03,cpcv,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.756269575,0.517416,-0.1749329466899977,-0.35893002478827823,-0.45686824176773677,1.0691327208954946,-0.4523467610689309,0.6012951000861476,False
orig,cpcv_00_03,cpcv,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.811491,0.2745857101124961,0.6883483069232457,-0.16355960107667522,1.2493809226845571,-0.37568980442646194,0.8617127133642853,False
orig,cpcv_00_03,cpcv,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.811491,-0.39498113077201685,-0.7122653773323998,-0.6735137205943011,1.2584386034116186,-0.6609024514963042,0.3934480938682197,False
orig,cpcv_00_03,cpcv,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.756269575,0.6939190000000001,-0.529012863631422,-0.9815073760283968,-0.7002706852808391,1.212788021204209,-0.5729592966363243,0.36638781114943325,False
orig,cpcv_00_03,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.756269575,0.6939190000000001,-0.6928273793352367,-1.204090394846353,-0.7613071263661771,1.211906915542163,-0.6411292831120502,0.3030629717551267,False
