Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
larger+VIX Equal premium capped,Full-cost net,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5237627002697652,1.1135521139110152,-0.11513784314429425,-0.17647505712436964,-0.9980181147353929,0.401574179345194,0.4549187279234051,0.02449723314540332,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6710535978510512,0.9045460843745038,-0.7480870096638589,-1.0221261692366372,-0.997705238211454,0.3601697073704452,0.39610550329421207,0.003851462762811315,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6709864976021196,1.006733144585872,-0.5847777950263898,-0.8322365049546235,-0.9985146899181875,0.3842808126359579,0.4186908074006624,0.003855392575746011,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5762017753252738,1.0928355092166084,-0.22853768030609717,-0.34313218843432264,-0.9968361718009401,0.44685834580424016,0.5024697928653937,0.013670854636063287,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7658083453670218,1.4629238905256423,-0.20006639617448393,-0.295288146048007,-0.9996961532054031,0.5109535825594888,0.6433662774471195,0.0007044611949756426,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4697502436199371,1.2498230981832714,0.09551024586743767,0.15463439697230127,-0.9792930362066322,0.43206089463045755,0.4635947949941981,0.04191817710921485,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7506408440391323,0.9677656212605715,-0.8714270267411086,-1.1088523796537488,-0.9996141422404142,0.4196516323565885,0.4994508137676797,0.0009641100195014984,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7846843716843808,1.3854167141087284,-0.35252795130404846,-0.5117102132108338,-0.9997426678765698,0.4862880493474589,0.6272570541465591,0.0004627833946554623,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8695350189152296,0.9835642044159498,-1.4096458329702044,-1.6106917259379687,-0.9999585819471045,0.4343844540869004,0.5308618344105022,3.7798083335292076e-05,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6526164624355394,1.0630633947414652,-0.4194602261610973,-0.5787070245493392,-0.9946409734299732,0.43478828374669803,0.4881512429019553,0.00505878436180144,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,10,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3509472337794516,0.8196122659545925,-0.1323962308630469,-0.2073063440554135,-0.9112346671949041,0.3039261941433263,0.3579011011796953,0.1151860872403876,False,insufficient_egarch_obs
larger+VIX Equal premium capped,Full-cost net,11,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6311800207056857,1.5849524730494675,0.14259396882526493,0.23586842750389156,-0.9942357652204932,0.5130353776302145,0.5530388603700714,0.006824521331990108,False,insufficient_egarch_obs
