Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,block_length
larger GM paper,Gross before costs,0,circular_block_bootstrap,60,ok,60,0.2833940931813499,0.7544037909931609,0.7644074582946385,1.112604712399634,-0.7776465306356295,0.45995208122862563,0.47648464348670816,3.4817708149513527,False,6
larger GM paper,Gross before costs,1,circular_block_bootstrap,60,ok,60,-0.19783940086225815,0.7599787760523209,0.12406783412340165,0.17611256100625775,-0.8939059446407661,0.46200217966022383,0.5009540498605896,0.33212887279805614,False,6
larger GM paper,Gross before costs,2,circular_block_bootstrap,60,ok,60,0.020221162834188844,0.6629647269027579,0.36892151770749143,0.5753886242387483,-0.6895507002976708,0.2572050897394309,0.3688290776420192,1.105278291202834,False,6
larger GM paper,Gross before costs,3,circular_block_bootstrap,60,ok,60,-0.43783401995478277,0.6729030751394498,-0.4259762457542607,-0.5011846423813754,-0.9497691097109847,0.5009540498605896,0.501283486873832,0.056146514604259685,False,6
larger GM paper,Gross before costs,4,circular_block_bootstrap,60,ok,60,-0.2835780897469121,0.7166283285052248,-0.05607034526753604,-0.07481718943518938,-0.8833269113549009,0.5009540498605896,0.501283486873832,0.18873145880300482,False,6
larger GM paper,Gross before costs,5,circular_block_bootstrap,60,ok,60,-0.09534067389433987,0.8640546442344892,0.3557234921284428,0.5255933884196685,-0.7631313170843109,0.46200217966022383,0.5013932992115794,0.6059340016751641,False,6
larger GM paper,Gross before costs,6,circular_block_bootstrap,60,ok,60,-0.1146661820180126,0.7198751775073418,0.23930893530546984,0.32984262798722547,-0.8427531762790481,0.46200217966022383,0.5013932992115794,0.5439203011091043,False,6
larger GM paper,Gross before costs,7,circular_block_bootstrap,60,ok,60,0.40394921675471984,0.399289749545182,1.0617916126803704,1.7676135553886212,-0.34873308977744744,0.21260128302065479,0.2203751155898494,5.454525727183512,False,6
larger GM paper,Gross before costs,8,circular_block_bootstrap,60,ok,60,0.6003881836691292,0.6110487783246392,1.106617221997322,1.8290288364578149,-0.45995208122862563,0.23259972861204872,0.4016260509758293,10.498486176089187,False,6
larger GM paper,Gross before costs,9,circular_block_bootstrap,60,ok,60,0.02729426865695861,0.6284938433059442,0.3414747942705948,0.5974770940230081,-0.6524452719633076,0.24331314781178792,0.311196358805899,1.1441272404539762,False,6
