config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
orig,kfold_07,kfold,orig E1 capped,E1 capped,full_cost_net,-0.10502979635182282,1.4005684326460743,ok
orig,kfold_07,kfold,orig GM paper,GM paper,gross,1.6985394108683576,2.756453045006345,ok
orig,kfold_07,kfold,orig GM paper,GM paper,full_cost_net,-1.110879098495261,-0.6619531524968084,ok
orig,kfold_07,kfold,orig Equal premium capped,Equal premium capped,gross,0.8087632835022712,1.5503990288329674,ok
orig,kfold_07,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.15251412840134046,1.3838191206029116,ok
orig,kfold_07,kfold,orig Equal risk capped,Equal risk capped,gross,0.8087632835022712,1.5503990288329674,ok
orig,kfold_07,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.15251412840134046,1.3838191206029116,ok
orig,kfold_08,kfold,orig E1 capped,E1 capped,gross,0.9274378539975151,1.6213091046755537,ok
orig,kfold_08,kfold,orig E1 capped,E1 capped,full_cost_net,-0.11366862902791647,1.4551264340700691,ok
orig,kfold_08,kfold,orig GM paper,GM paper,gross,1.5749323444553573,2.01677909028348,ok
orig,kfold_08,kfold,orig GM paper,GM paper,full_cost_net,-1.1317461411886893,-0.9531787355322154,ok
orig,kfold_08,kfold,orig Equal premium capped,Equal premium capped,gross,0.6467970098241218,1.6744321898777228,ok
orig,kfold_08,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.19828551717352136,1.5435919067401571,ok
orig,kfold_08,kfold,orig Equal risk capped,Equal risk capped,gross,0.6467970098241218,1.6744321898777228,ok
orig,kfold_08,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.19828551717352136,1.5435919067401571,ok
orig,kfold_09,kfold,orig E1 capped,E1 capped,gross,0.9744683745632481,1.9114847219964672,ok
orig,kfold_09,kfold,orig E1 capped,E1 capped,full_cost_net,-0.13720993673611873,1.758664278860849,ok
orig,kfold_09,kfold,orig GM paper,GM paper,gross,1.662968483102684,2.098940401809801,ok
orig,kfold_09,kfold,orig GM paper,GM paper,full_cost_net,-0.8723221920656704,1.1904108027228446,ok
orig,kfold_09,kfold,orig Equal premium capped,Equal premium capped,gross,0.731022434150393,1.685663500068134,ok
orig,kfold_09,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.17768256186929723,1.4722137506131001,ok
orig,kfold_09,kfold,orig Equal risk capped,Equal risk capped,gross,0.731022434150393,1.685663500068134,ok
orig,kfold_09,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.17768256186929723,1.4722137506131001,ok
orig,kfold_10,kfold,orig E1 capped,E1 capped,gross,1.0977000548785392,1.3636797935841596,ok
orig,kfold_10,kfold,orig E1 capped,E1 capped,full_cost_net,-0.10623326931192487,1.2169394802917723,ok
orig,kfold_10,kfold,orig GM paper,GM paper,gross,1.728755553544621,2.777550271440598,ok
orig,kfold_10,kfold,orig GM paper,GM paper,full_cost_net,-0.9182502632362101,2.221498300954256,ok
orig,kfold_10,kfold,orig Equal premium capped,Equal premium capped,gross,0.8460520722812663,0.873584008885894,ok
orig,kfold_10,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1493812858112174,0.7450715667276581,ok
orig,kfold_10,kfold,orig Equal risk capped,Equal risk capped,gross,0.8460520722812663,0.873584008885894,ok
orig,kfold_10,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1493812858112174,0.7450715667276581,ok
