config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
orig,kfold_06,kfold,orig GM paper,GM paper,gross,1.6268330034830638,2.066740045585909,ok
orig,kfold_06,kfold,orig GM paper,GM paper,full_cost_net,-1.2808284604811646,-0.21996961554889602,ok
orig,kfold_06,kfold,orig Equal premium capped,Equal premium capped,gross,0.7463235091132028,1.1986919945510803,ok
orig,kfold_06,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.15997212829704474,1.1007910972707182,ok
orig,kfold_06,kfold,orig Equal risk capped,Equal risk capped,gross,0.7463235091132028,1.1986919945510803,ok
orig,kfold_06,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.15997212829704474,1.1007910972707182,ok
orig,kfold_07,kfold,orig E1 capped,E1 capped,gross,1.0314649516227554,3.893981437399693,ok
orig,kfold_07,kfold,orig E1 capped,E1 capped,full_cost_net,-0.10505883322647248,3.466389429879598,ok
orig,kfold_07,kfold,orig GM paper,GM paper,gross,1.6040394068661314,4.231365766282397,ok
orig,kfold_07,kfold,orig GM paper,GM paper,full_cost_net,-1.105986640239296,-1.2001471926606158,ok
orig,kfold_07,kfold,orig Equal premium capped,Equal premium capped,gross,0.7297224486913545,3.9785523686207065,ok
orig,kfold_07,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.17110722267696651,3.6683609832953836,ok
orig,kfold_07,kfold,orig Equal risk capped,Equal risk capped,gross,0.7297224486913545,3.9785523686207065,ok
orig,kfold_07,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.17110722267696651,3.6683609832953836,ok
orig,kfold_08,kfold,orig E1 capped,E1 capped,gross,1.0366881794032305,0.7648725805082282,ok
orig,kfold_08,kfold,orig E1 capped,E1 capped,full_cost_net,-0.10818972481763989,0.6481843247443332,ok
orig,kfold_08,kfold,orig GM paper,GM paper,gross,1.65510081937751,1.232820140308999,ok
orig,kfold_08,kfold,orig GM paper,GM paper,full_cost_net,-1.0243009337157754,0.2770366006299217,ok
orig,kfold_08,kfold,orig Equal premium capped,Equal premium capped,gross,0.8044705259613291,0.7078268271623689,ok
orig,kfold_08,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1479034080040741,0.5275859844025692,ok
orig,kfold_08,kfold,orig Equal risk capped,Equal risk capped,gross,0.8044705259613291,0.7078268271623689,ok
orig,kfold_08,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1479034080040741,0.5275859844025692,ok
orig,kfold_09,kfold,orig E1 capped,E1 capped,gross,1.0215962301539747,1.2113464968468886,ok
orig,kfold_09,kfold,orig E1 capped,E1 capped,full_cost_net,-0.12280364565680245,1.0284891333822295,ok
orig,kfold_09,kfold,orig GM paper,GM paper,gross,1.6189512897186147,1.6884532386526785,ok
orig,kfold_09,kfold,orig GM paper,GM paper,full_cost_net,-1.0487053360918595,0.8553994619947576,ok
orig,kfold_09,kfold,orig Equal premium capped,Equal premium capped,gross,0.7894422319068757,0.7842999688788101,ok
orig,kfold_09,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1568350650046345,0.6354229129795913,ok
orig,kfold_09,kfold,orig Equal risk capped,Equal risk capped,gross,0.7894422319068757,0.7842999688788101,ok
orig,kfold_09,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1568350650046345,0.6354229129795913,ok
orig,kfold_10,kfold,orig E1 capped,E1 capped,gross,1.1516597650010088,0.1334750200270056,ok
orig,kfold_10,kfold,orig E1 capped,E1 capped,full_cost_net,-0.08685860274070117,0.02018726265388456,ok
orig,kfold_10,kfold,orig GM paper,GM paper,gross,1.875379058721846,0.21450692747615108,ok
orig,kfold_10,kfold,orig GM paper,GM paper,full_cost_net,-1.2205025519916959,-0.24113417648540394,ok
