Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
orig Equal premium capped,Full-cost net,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.1161266446698036,1.007492072957386,0.33011105285696907,0.6066341000570463,-0.9821248522518548,0.2792836289110215,0.3478681794292149,0.5394487743391001,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3943713142056151,0.8988864390294354,-0.13381977840578213,-0.21099380237996399,-0.9843494061591108,0.3123136059353738,0.3195394060977746,0.08147646673881244,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.11657648196715009,0.836417156449059,0.22786363336591367,0.41233595427418956,-0.862613868898584,0.253261697927253,0.3235736248845793,0.5380774392910987,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.08288609734462293,1.0983956131538415,0.4272055571722932,0.7550228870310038,-0.942053792619723,0.38134021702673004,0.3955078014222943,0.6488082822149877,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.07763157849909885,1.0994977331306195,0.4283355325607007,0.7686627659289151,-0.893749982119428,0.3427653133201507,0.3727931451561308,0.6676089181244121,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8234165583038251,0.989542032772604,1.056899771455684,2.3649252563677865,-0.6632911392607368,0.27769849141212777,0.34031642349557994,20.157165954355584,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3365610502466807,0.8222968793524715,-0.11116854013940722,-0.17833692108095378,-0.9751933706466145,0.27744867551867863,0.33677973578704257,0.1285300937624649,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3336877488366202,1.1806397736887402,0.23015889409996235,0.3736223119436333,-0.9810999024077678,0.42534562199978965,0.472185084340879,0.13133757477611308,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5507334639174015,0.8515063841874766,-0.5067348683145486,-0.7166429889119423,-0.9877183848420475,0.310325942682933,0.36134766628935,0.01830291890235064,False,insufficient_egarch_obs
orig Equal premium capped,Full-cost net,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.1975291665081872,0.9596505648439303,0.22308185551977203,0.3706080443781939,-0.8883664390754996,0.3236431999809292,0.36695063272697576,0.3327716213740014,False,insufficient_egarch_obs
