path_id,return_date,strategy,basis,ret
path_00,2015-04-30,larger+VIX Equal risk capped,full_cost_net,-0.459703823802037
path_00,2015-04-30,larger+VIX Equal risk capped,gross,-0.3118163606556577
path_00,2015-04-30,larger+VIX GM paper,full_cost_net,-1.2401404658785344
path_00,2015-04-30,larger+VIX GM paper,gross,-0.21025261628347788
path_00,2015-04-30,orig E1 capped,full_cost_net,-0.23100636277330683
path_00,2015-04-30,orig E1 capped,gross,-0.13707138534858482
path_00,2015-04-30,orig Equal premium capped,full_cost_net,-0.6158756867171836
path_00,2015-04-30,orig Equal premium capped,gross,-0.2126474786228667
path_00,2015-04-30,orig Equal risk capped,full_cost_net,-0.6103021407456621
path_00,2015-04-30,orig Equal risk capped,gross,-0.21264747862286665
path_00,2015-04-30,orig GM paper,full_cost_net,-12.64855444476072
path_00,2015-04-30,orig GM paper,gross,0.037932965125234655
path_00,2015-04-30,orig+VIX E1 capped,full_cost_net,-0.34827554455434523
path_00,2015-04-30,orig+VIX E1 capped,gross,-0.24335533482576438
path_00,2015-04-30,orig+VIX Equal premium capped,full_cost_net,-0.6302626375994816
path_00,2015-04-30,orig+VIX Equal premium capped,gross,-0.21511165509655106
path_00,2015-04-30,orig+VIX Equal risk capped,full_cost_net,-0.5870995354530054
path_00,2015-04-30,orig+VIX Equal risk capped,gross,-0.18617619087066323
path_00,2015-04-30,orig+VIX GM paper,full_cost_net,-1.0981322231071171
path_00,2015-04-30,orig+VIX GM paper,gross,-0.22003860397865674
path_00,2015-05-29,larger E1 capped,full_cost_net,-0.9443346956646321
path_00,2015-05-29,larger E1 capped,gross,-0.0942327141516454
path_00,2015-05-29,larger Equal premium capped,full_cost_net,-1.2987209841900136
path_00,2015-05-29,larger Equal premium capped,gross,-0.23295963833102065
path_00,2015-05-29,larger Equal risk capped,full_cost_net,-1.4076277481045558
path_00,2015-05-29,larger Equal risk capped,gross,-0.175046054237781
path_00,2015-05-29,larger GM paper,full_cost_net,-10.049593640781643
path_00,2015-05-29,larger GM paper,gross,-0.16203440601999625
path_00,2015-05-29,larger+VIX E1 capped,full_cost_net,-0.8032164223535463
path_00,2015-05-29,larger+VIX E1 capped,gross,-0.1703683326174391
path_00,2015-05-29,larger+VIX Equal premium capped,full_cost_net,-1.209287322247182
path_00,2015-05-29,larger+VIX Equal premium capped,gross,-0.2158560675234622
path_00,2015-05-29,larger+VIX Equal risk capped,full_cost_net,-1.3278476343317602
path_00,2015-05-29,larger+VIX Equal risk capped,gross,-0.15253968984986963
path_00,2015-05-29,larger+VIX GM paper,full_cost_net,-3.103868539840678
path_00,2015-05-29,larger+VIX GM paper,gross,-0.23596835274610062
path_00,2015-05-29,orig E1 capped,full_cost_net,-0.31842423289343236
path_00,2015-05-29,orig E1 capped,gross,-0.09752050244361629
path_00,2015-05-29,orig Equal premium capped,full_cost_net,-0.5419053587091749
path_00,2015-05-29,orig Equal premium capped,gross,-0.22229717080740888
path_00,2015-05-29,orig Equal risk capped,full_cost_net,-0.5327171958015955
path_00,2015-05-29,orig Equal risk capped,gross,-0.21367304621643327
path_00,2015-05-29,orig GM paper,full_cost_net,-2.0910382509216077
path_00,2015-05-29,orig GM paper,gross,0.06896284219121313
path_00,2015-05-29,orig+VIX E1 capped,full_cost_net,-0.43425664269181563
path_00,2015-05-29,orig+VIX E1 capped,gross,-0.1986650314952795
path_00,2015-05-29,orig+VIX Equal premium capped,full_cost_net,-0.5741750752554621
path_00,2015-05-29,orig+VIX Equal premium capped,gross,-0.24113623569643422
path_00,2015-05-29,orig+VIX Equal risk capped,full_cost_net,-0.510152070993257
path_00,2015-05-29,orig+VIX Equal risk capped,gross,-0.18028589719935714
path_00,2015-05-29,orig+VIX GM paper,full_cost_net,-0.47534939993381387
path_00,2015-05-29,orig+VIX GM paper,gross,-0.14472250796810177
path_00,2015-06-30,larger E1 capped,full_cost_net,-0.25487337680386746
path_00,2015-06-30,larger E1 capped,gross,-0.12336097851934942
path_00,2015-06-30,larger Equal premium capped,full_cost_net,-0.847765179386549
path_00,2015-06-30,larger Equal premium capped,gross,-0.17332892946208717
path_00,2015-06-30,larger Equal risk capped,full_cost_net,-1.3959400407016103
path_00,2015-06-30,larger Equal risk capped,gross,-0.06709423320097008
path_00,2015-06-30,larger GM paper,full_cost_net,-4.49740851799111
path_00,2015-06-30,larger GM paper,gross,-0.16222898234359154
path_00,2015-06-30,larger+VIX E1 capped,full_cost_net,-0.05472363074246281
path_00,2015-06-30,larger+VIX E1 capped,gross,0.13515887631114032
path_00,2015-06-30,larger+VIX Equal premium capped,full_cost_net,-0.7080711981733347
path_00,2015-06-30,larger+VIX Equal premium capped,gross,-0.22191182902767403
path_00,2015-06-30,larger+VIX Equal risk capped,full_cost_net,-1.0879414461961598
path_00,2015-06-30,larger+VIX Equal risk capped,gross,-0.1219181022466783
path_00,2015-06-30,larger+VIX GM paper,full_cost_net,-0.983114633295205
path_00,2015-06-30,larger+VIX GM paper,gross,-0.03214907810695798
path_00,2015-06-30,orig E1 capped,full_cost_net,-0.33221346007867936
path_00,2015-06-30,orig E1 capped,gross,-0.1837017210480606
path_00,2015-06-30,orig Equal premium capped,full_cost_net,-0.5698954081151686
path_00,2015-06-30,orig Equal premium capped,gross,-0.22952293007228258
path_00,2015-06-30,orig Equal risk capped,full_cost_net,-0.5874277276187239
path_00,2015-06-30,orig Equal risk capped,gross,-0.24764782755460102
path_00,2015-06-30,orig GM paper,full_cost_net,-0.5843306067944313
path_00,2015-06-30,orig GM paper,gross,-0.14464640611284738
path_00,2015-06-30,orig+VIX E1 capped,full_cost_net,-0.3706568478333938
path_00,2015-06-30,orig+VIX E1 capped,gross,-0.06375193675883098
path_00,2015-06-30,orig+VIX Equal premium capped,full_cost_net,-0.8308866473328135
path_00,2015-06-30,orig+VIX Equal premium capped,gross,-0.475547075856353
path_00,2015-06-30,orig+VIX Equal risk capped,full_cost_net,-0.9042434499892607
path_00,2015-06-30,orig+VIX Equal risk capped,gross,-0.5508294463753753
path_00,2015-06-30,orig+VIX GM paper,full_cost_net,-2.7797442045985603
path_00,2015-06-30,orig+VIX GM paper,gross,0.01383841834273615
path_00,2015-07-31,larger E1 capped,full_cost_net,-2.1297998948887047
path_00,2015-07-31,larger E1 capped,gross,0.40798488800263577
path_00,2015-07-31,larger Equal premium capped,full_cost_net,-1.5703914307356883
path_00,2015-07-31,larger Equal premium capped,gross,0.689341065293001
path_00,2015-07-31,larger Equal risk capped,full_cost_net,-6.313987582694517
