Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
larger+VIX GM paper,Gross before costs,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1873537270762018,0.5516732279823557,0.5891349719705042,0.9373559241698931,-0.593121992734897,0.24422384097308975,0.2873189287992855,2.3599380311457567,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.009237084133836504,0.5326374272180894,0.2838537991562617,0.44053280077184714,-0.5982094233775548,0.24501665097836017,0.29371943439840886,1.0470465757941811,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5283045896595879,0.8042218681111598,-0.47604102681765087,-0.6126466398004934,-0.9937065084627692,0.40662192703180894,0.45094136407815005,0.023351148871003327,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.38558980376574303,0.5227886634493462,0.9067030616155712,1.4005376119698232,-0.4976114310106817,0.2625178919910514,0.31433943753087285,5.107088621308019,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.31304429290305835,0.6310893440299223,0.7623390731723227,1.2054466935641097,-0.6225467032615437,0.30978225575102536,0.35731952616525864,3.902984997572933,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8173701398563902,0.4551407321338034,1.5716012254804879,2.951463070760195,-0.47623280150497516,0.17253626946868272,0.26283546921915796,19.82517094140332,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.13431781771757267,0.6513116171466214,0.11515305553058183,0.1644204164096824,-0.8900355794818983,0.32222604671097743,0.34592817274358184,0.48617474399109695,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.04332686589478829,0.4900624281064557,0.33881493802318374,0.4898340658646725,-0.5493330292536542,0.22425446609747712,0.28396065232494583,1.236237614387894,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.12252032954742464,0.5832083719711879,0.07260937791710877,0.10535654929724395,-0.759214654135653,0.28221701251023257,0.3311421121704751,0.520217930842532,False,insufficient_egarch_obs
larger+VIX GM paper,Gross before costs,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.18663220607020614,0.5298383019369916,0.5919619663360911,0.9227689422739813,-0.4406049371464188,0.2608429596986349,0.2883158034920367,2.3527764049947844,False,insufficient_egarch_obs
