path_id,strategy,basis,sharpe,sortino,max_drawdown,ann_return,terminal_wealth,defaulted,n_months,n_months_le_neg100,status
path_00,larger E1 capped,full_cost_net,0.6902329804417445,1.5772930140642545,-0.8365008582235828,0.3210615136818582,4.023603733847837,False,60,0,complete
path_00,larger E1 capped,gross,1.0736402783474688,2.981466155960985,-0.6819169258240628,0.9387249626497218,27.3893049325949,False,60,0,complete
path_00,larger Equal premium capped,full_cost_net,0.44906258074823485,0.8655648210670102,-0.9885556297971201,-0.26975148946327077,0.20766026273457674,False,60,0,complete
path_00,larger Equal premium capped,gross,0.992951560728683,2.4924171754302966,-0.755708747623786,0.8335406402444945,20.723003602028363,False,60,0,complete
path_00,larger Equal risk capped,full_cost_net,0.227137090095157,0.40147185801566826,-0.9923234271708341,-0.40649556057007175,0.07364103083730916,False,60,0,complete
path_00,larger Equal risk capped,gross,1.0064459130280783,2.4788868142048517,-0.7311756105841714,0.8584798840488241,22.171206326306738,False,60,0,complete
path_00,larger GM paper,full_cost_net,-1.935525730426679,-1.7005690743335253,-1.0,-1.0,0.0,True,60,32,complete
path_00,larger GM paper,gross,1.2351596210470546,2.094198701661192,-1.0,-1.0,0.0,True,60,1,complete
path_00,larger+VIX E1 capped,full_cost_net,1.4391750437443498,3.6517189719028296,-0.5184308073542778,1.6470713045886298,129.96553551041967,False,60,0,complete
path_00,larger+VIX E1 capped,gross,2.071058670186729,7.22459151239268,-0.345085963401084,3.7186238110569487,2339.2507345100225,False,60,0,complete
path_00,larger+VIX Equal premium capped,full_cost_net,0.18506937587840194,0.330438011601721,-0.9940677031224897,-0.4801538844817189,0.03796417927479779,False,60,0,complete
path_00,larger+VIX Equal premium capped,gross,0.7393225590814568,1.6841031455170978,-0.8697165594876912,0.2853765493952545,3.5087454426803997,False,60,0,complete
path_00,larger+VIX Equal risk capped,full_cost_net,0.12647912615223283,0.21813011086945697,-0.9928353428263984,-0.46524267888678694,0.043730424690203086,False,60,0,complete
path_00,larger+VIX Equal risk capped,gross,0.805875516282455,1.8411842734096864,-0.7937876731191094,0.42212843317029347,5.816933483043323,False,60,0,complete
path_00,larger+VIX GM paper,full_cost_net,-1.8183419023394256,-1.620795327743989,-1.0,-1.0,0.0,True,60,21,complete
path_00,larger+VIX GM paper,gross,1.7377014076935677,3.6265913696503764,-0.6796280176769367,1.4932299964683335,96.34112571648595,False,60,0,complete
path_00,orig E1 capped,full_cost_net,0.5122659388725339,1.10153636284694,-0.7442632955068593,0.11320295176629758,1.7095103959395153,False,60,0,complete
path_00,orig E1 capped,gross,0.6623083626160756,1.5108847464883113,-0.7201609745236273,0.2907116523599591,3.5821696838755694,False,60,0,complete
path_00,orig Equal premium capped,full_cost_net,0.38258513595456234,0.8105133597153474,-0.9343941643131427,-0.24015248873129869,0.25329827185921044,False,60,0,complete
path_00,orig Equal premium capped,gross,0.5509127387024102,1.2526661536312842,-0.8859330431161907,-0.006562722865571136,0.9676142617280494,False,60,0,complete
path_00,orig Equal risk capped,full_cost_net,0.38042198964888435,0.8011118090399559,-0.9343941643131427,-0.24002199710054106,0.2535158461670354,False,60,0,complete
path_00,orig Equal risk capped,gross,0.5459074875340789,1.23202725172133,-0.8859330431161907,-0.01319118841769229,0.935761329772968,False,60,0,complete
