path_id,strategy,basis,sharpe,sortino,max_drawdown,ann_return,terminal_wealth,defaulted,n_months,n_months_le_neg100,status
path_00,larger E1 minus Equal premium capped,full_cost_net,0.017712546704622825,0.02331550878159421,-0.9679137368141175,-0.37047441274819526,0.0988705463747798,False,60,0,complete
path_00,larger E1 minus Equal premium capped,gross,-0.5118501103526336,-0.5846860173349089,-0.993440070578575,-0.6005049735446077,0.01017552637929213,False,60,0,complete
path_00,larger E1 minus Equal risk capped,full_cost_net,0.5148061658638766,0.7298848165080326,-0.8268599006252993,0.02119767642494952,1.110578060755953,False,60,0,complete
path_00,larger E1 minus Equal risk capped,gross,-0.4803961341150601,-0.5474212510568982,-0.9841722094895337,-0.5296817302648027,0.02301225867838279,False,60,0,complete
path_00,larger+VIX E1 minus Equal premium capped,full_cost_net,1.5678225860203343,2.6307146739796847,-0.4822199348781574,1.324973856532075,67.9344977375147,False,60,0,complete
path_00,larger+VIX E1 minus Equal premium capped,gross,1.3466207895814264,2.1591370111050963,-0.513336934108805,0.972410822470821,29.85292459857428,False,60,0,complete
path_00,larger+VIX E1 minus Equal risk capped,full_cost_net,1.8757315823079128,3.4819825853776996,-0.4151527652133079,1.7167615571471377,147.99860305905068,False,60,0,complete
path_00,larger+VIX E1 minus Equal risk capped,gross,1.4159141470044374,2.3614799730704643,-0.46084688400419493,1.0107179066799907,32.86667179653628,False,60,0,complete
path_00,orig E1 minus Equal premium capped,full_cost_net,-0.09510779801265105,-0.11415238891218862,-0.9249939720254747,-0.306582194337469,0.16031529061397318,False,60,0,complete
path_00,orig E1 minus Equal premium capped,gross,-0.24340036506217683,-0.28444727648408535,-0.9440524461702064,-0.3729775696677473,0.09692044179740321,False,60,0,complete
path_00,orig E1 minus Equal risk capped,full_cost_net,-0.08524844610166422,-0.10290172493275708,-0.9141586892195275,-0.2876145774994733,0.18347424941805737,False,60,0,complete
path_00,orig E1 minus Equal risk capped,gross,-0.2273341923331741,-0.26714626031163036,-0.9338782384796368,-0.3516705652099744,0.1145456753743436,False,60,0,complete
path_00,orig+VIX E1 minus Equal premium capped,full_cost_net,2.3888720687643525,3.845978178755844,-1.0,-1.0,0.0,True,60,1,complete
path_00,orig+VIX E1 minus Equal premium capped,gross,2.327414366489325,3.7166767680487927,-1.0,-1.0,0.0,True,60,1,complete
path_00,orig+VIX E1 minus Equal risk capped,full_cost_net,2.4457873480510015,4.077868416213745,-0.9041008668625985,3.5190545989094044,1884.6813908411234,False,60,0,complete
path_00,orig+VIX E1 minus Equal risk capped,gross,2.3879242114041506,3.9489483739905173,-0.9048866797765719,3.290795133107417,1454.4168478204424,False,60,0,complete
path_01,larger E1 minus Equal premium capped,full_cost_net,0.02589503861799921,0.033862448999051026,-0.9422321294289367,-0.33117154462142895,0.13383623463969269,False,60,0,complete
path_01,larger E1 minus Equal premium capped,gross,-0.5113143052429463,-0.5849835612071999,-0.9897841601487966,-0.5732592273247354,0.014152093726482937,False,60,0,complete
path_01,larger E1 minus Equal risk capped,full_cost_net,0.43307663428363385,0.6008511050119542,-0.816288473761502,-0.03406039417218587,0.8409106788991177,False,60,0,complete
path_01,larger E1 minus Equal risk capped,gross,-0.517577550103914,-0.589483599163607,-0.9839812415080982,-0.5371241660529045,0.021248219180166224,False,60,0,complete
path_01,larger+VIX E1 minus Equal premium capped,full_cost_net,1.6680325830835858,2.913316680091151,-0.45453941031818534,1.4402959586248336,86.5391257377665,False,60,0,complete
