universe_family,basis,path_id,strategy,sharpe,sortino,max_drawdown,ann_return,terminal_wealth,defaulted
resampled,gross,8,orig GM paper,1.7475737769084103,5.629244652683465,-0.4260276910690358,2.3930789167339293,449.7485825141842,False
resampled,gross,8,orig Equal premium capped,0.7765203834978572,1.5459677364085542,-0.8253955960523065,0.39980453024936513,5.374486465322569,False
resampled,gross,8,orig Equal risk capped,0.8133680221791929,1.6297785591934257,-0.8127696446155412,0.4468416122895955,6.340229150666399,False
resampled,gross,9,orig E1 capped,-0.2351443974385925,-0.41132245050296484,-0.9316872141655791,-0.36539950468395566,0.10292053466940101,False
resampled,gross,9,orig GM paper,-0.5996031437933446,-0.8975092611922029,-0.9838611428486858,-0.5829344727271892,0.012618899242528693,False
resampled,gross,9,orig Equal premium capped,-0.3359214817779191,-0.5690034233560801,-0.9933527714340364,-0.6225481637136547,0.007661392508374072,False
resampled,gross,9,orig Equal risk capped,-0.35681112744498866,-0.5975858108308653,-0.9929328943240393,-0.6184235672431323,0.008089239949636987,False
resampled,gross,10,orig E1 capped,0.5304124202502015,1.1379018360505537,-0.7226997747852493,0.13314135384492087,1.868187434974714,False
resampled,gross,10,orig GM paper,0.3031135256761739,0.5566284113261819,-0.8867832956435456,-0.0907099421786054,0.6216017274102192,False
resampled,gross,10,orig Equal premium capped,0.14823672450403705,0.27648078955916133,-0.9561301096673147,-0.39820438906584055,0.07893054107076675,False
resampled,gross,10,orig Equal risk capped,0.16871567710206636,0.31536791467960795,-0.9442442557864641,-0.37068912187328407,0.09870205494771361,False
resampled,gross,11,orig E1 capped,0.8527052245229805,2.478208175125552,-0.6918317702180664,0.5805736261573429,9.864467688385645,False
resampled,gross,11,orig GM paper,0.36179135700072934,0.6768177015343938,-0.8832314817534347,-0.06543925113561755,0.7129148882977826,False
resampled,gross,11,orig Equal premium capped,0.4900919239319185,1.2235140702802472,-0.8841149461961825,0.026066464362229924,1.1373063591677948,False
resampled,gross,11,orig Equal risk capped,0.499892598932744,1.2359946515145006,-0.8769715655376187,0.047010634478342306,1.2582167549377792,False
resampled,gross,12,orig E1 capped,0.26817315987564383,0.4730615315578764,-0.9050497960779696,-0.045796691129475375,0.7910511952854883,False
resampled,gross,12,orig GM paper,0.15915080469708132,0.2691911034176693,-0.9505742871825521,-0.19214849712940218,0.34407861882096635,False
resampled,gross,12,orig Equal premium capped,-0.1661162413561468,-0.24390965907427553,-0.9910547963182569,-0.44216939797482224,0.05401466385269771,False
resampled,gross,12,orig Equal risk capped,-0.14044881992135974,-0.20805018751761598,-0.9897181000576949,-0.42485200216637653,0.0629358441154306,False
resampled,gross,13,orig E1 capped,1.0738972244361131,3.029936167981652,-0.5100187894162174,0.833488352942195,20.720048968429253,False
resampled,gross,13,orig GM paper,0.9107640711667194,2.090127955190373,-0.8826178387234774,0.6290468520978258,11.47275911003748,False
resampled,gross,13,orig Equal premium capped,0.659593234639254,1.481787401051962,-0.7816252311159007,0.22265007473449838,2.7321899763580135,False
resampled,gross,13,orig Equal risk capped,0.6744469407582134,1.5238005315418475,-0.766485865265601,0.25222212745061534,3.0789800057201737,False
resampled,gross,14,orig E1 capped,0.8419140983587715,1.8936334490427937,-0.6687586433208753,0.49457527577951277,7.457426265440578,False
resampled,gross,14,orig GM paper,0.4425712356427799,0.7624497301761226,-0.9248247270368426,-0.04693756942536664,0.7863334500924402,False
resampled,gross,14,orig Equal premium capped,0.48575774991831183,0.9920179536000507,-0.8040650135731694,-0.026668760498699817,0.8735812667695094,False
resampled,gross,14,orig Equal risk capped,0.49573617994122404,1.0028183011931173,-0.7987505419215781,-0.007468608695780032,0.9632106072148925,False
resampled,gross,15,orig E1 capped,0.5182032523690803,1.2135281488089744,-0.7747424954411062,0.14620616024184585,1.9783981221755456,False
resampled,gross,15,orig GM paper,0.10112088281090463,0.17890945471420844,-0.9649632150595236,-0.31281584133581697,0.15323772536069571,False
resampled,gross,15,orig Equal premium capped,0.2420908915301083,0.497264733123569,-0.9538654401655214,-0.2964276303817154,0.17240262674682105,False
resampled,gross,15,orig Equal risk capped,0.2579713866338784,0.5292161317247281,-0.9472751611012709,-0.2671647642347438,0.21136433779025088,False
resampled,gross,16,orig E1 capped,0.2553932716662697,0.48555010441491225,-0.7902241298398145,-0.039648535999618706,0.8168663645859665,False
resampled,gross,16,orig GM paper,0.25656759670927887,0.48253351167257114,-0.8729189513597787,-0.14715117504556707,0.451190843161597,False
resampled,gross,16,orig Equal premium capped,0.09248830310901267,0.1639985278707892,-0.944715028443851,-0.3355535583996706,0.12950898498498187,False
resampled,gross,16,orig Equal risk capped,0.07360392817295168,0.12908053637142342,-0.9436677289282205,-0.33416789873099384,0.1308650417973177,False
resampled,gross,17,orig E1 capped,1.5662520383639296,4.521381575192227,-0.39829062809600424,1.725941684148586,150.51604697410207,False
resampled,gross,17,orig GM paper,1.105713624592749,2.4114869103291268,-0.8749223818289761,0.9738686919631625,29.963413882829403,False
resampled,gross,17,orig Equal premium capped,1.087914986886921,2.4264496814190335,-0.5637795067993396,0.9457336434227286,27.887972496408572,False
resampled,gross,17,orig Equal risk capped,1.1194197630256886,2.52328763788824,-0.5597272071414754,1.013322508642263,33.08009472982237,False
resampled,gross,18,orig E1 capped,0.9347861692705237,2.299512220654414,-0.7439954722057129,0.6609254217754679,12.640104424910463,False
resampled,gross,18,orig GM paper,0.8768560543547604,1.9287694108107554,-0.8004752336031614,0.5622984410122283,9.307220369781053,False
resampled,gross,18,orig Equal premium capped,0.4070076238581542,0.8331345948734044,-0.9445337330052451,-0.2053252001867415,0.31691821847721713,False
resampled,gross,18,orig Equal risk capped,0.4295011979022624,0.8805907071803059,-0.9356280444349189,-0.1643145918999075,0.4075811544545876,False
resampled,gross,19,orig E1 capped,0.9426543722367176,2.22605849058901,-0.7738632704893097,0.6337433769202714,11.639094651264248,False
resampled,gross,19,orig GM paper,0.7296783445205619,1.531059942878413,-0.837830098176052,0.3531309308359951,4.536272213071431,False
resampled,gross,19,orig Equal premium capped,0.5135628007852546,1.0412082451013864,-0.9191240169550323,0.026032514774938287,1.1371182206412755,False
resampled,gross,19,orig Equal risk capped,0.530186208034377,1.072883836247827,-0.9114723620401834,0.054492435884838875,1.3038191153624283,False
resampled,full_cost_net,0,orig E1 capped,1.7801493384653901,5.526354239370307,-0.36443877916933964,2.397944014666326,452.9821567970461,False
resampled,full_cost_net,0,orig GM paper,-1.2528857159882898,-1.1922397910677127,-1.0,-1.0,0.0,True
resampled,full_cost_net,0,orig Equal premium capped,1.1763146765701433,2.956131952070579,-0.5938271175062702,1.3058148520343869,65.18117138553372,False
resampled,full_cost_net,0,orig Equal risk capped,1.1812778738574539,2.9315986269855894,-0.5826387712404432,1.292962120298362,63.38469446864994,False
resampled,full_cost_net,1,orig E1 capped,0.25580166238100444,0.5023564004945316,-0.745725761023103,-0.11662722405093806,0.5379229265706846,False
resampled,full_cost_net,1,orig GM paper,-1.5288393474083986,-1.4270741129872495,-1.0,-1.0,0.0,True
resampled,full_cost_net,1,orig Equal premium capped,-0.021969473558986177,-0.038122324421834504,-0.9908265478911072,-0.5492632166099807,0.018604371601869896,False
resampled,full_cost_net,1,orig Equal risk capped,-0.025323887900848885,-0.043828811001438865,-0.9890999150265021,-0.5372306387700584,0.021223792380250097,False
resampled,full_cost_net,2,orig E1 capped,0.2081000183177053,0.40514940914247133,-0.8701509197540525,-0.13854052551710827,0.47443231128040625,False
resampled,full_cost_net,2,orig GM paper,-1.1772875251125072,-1.1288446643985528,-1.0,-1.0,0.0,True
resampled,full_cost_net,2,orig Equal premium capped,-0.10058508716168707,-0.17469291473884507,-0.9836376899804528,-0.5598547341680131,0.01651886389579161,False
resampled,full_cost_net,2,orig Equal risk capped,-0.13415865068138777,-0.23045066427829505,-0.983704139930365,-0.5615328828518314,0.016206347428530034,False
resampled,full_cost_net,3,orig E1 capped,0.7690479229655948,1.73720865347445,-0.7373936200788918,0.39531734430554955,5.288895224432762,False
resampled,full_cost_net,3,orig GM paper,-2.207434223092401,-1.8816058262523299,-1.0,-1.0,0.0,True
resampled,full_cost_net,3,orig Equal premium capped,0.4167231038909914,0.8031632072103575,-0.9083594576942087,-0.07563549458397445,0.6748640648864013,False
resampled,full_cost_net,3,orig Equal risk capped,0.41151367235528935,0.7849998489384621,-0.900896713704034,-0.07934837796921235,0.6614189191169,False
resampled,full_cost_net,4,orig E1 capped,0.6867032229277922,1.435045762506182,-0.5876705889722034,0.30215191000786445,3.743762256258805,False
resampled,full_cost_net,4,orig GM paper,-1.2907513800865449,-1.2226189790428523,-1.0,-1.0,0.0,True
resampled,full_cost_net,4,orig Equal premium capped,0.3566137885423036,0.6462051029864279,-0.8155895023227362,-0.18745213557811902,0.35419690832744577,False
resampled,full_cost_net,4,orig Equal risk capped,0.3397928269586411,0.6117404379880788,-0.8160932925577556,-0.1994278186278614,0.32885350489405957,False
resampled,full_cost_net,5,orig E1 capped,1.17002027833466,3.6280485207086914,-0.5110808730763878,1.183119434422911,49.5892430424367,False
resampled,full_cost_net,5,orig GM paper,-1.3352505610439644,-1.2785820100184546,-1.0,-1.0,0.0,True
resampled,full_cost_net,5,orig Equal premium capped,0.696130159579234,1.7605201287451513,-0.8409745678271148,0.23510477695011578,2.8742133820962703,False
resampled,full_cost_net,5,orig Equal risk capped,0.7136832886885234,1.7987823807900238,-0.8276081119062806,0.2782334767358836,3.4123293164651307,False
resampled,full_cost_net,6,orig E1 capped,0.9131895436991206,2.099222719218072,-0.8329140852303587,0.5764556561534384,9.736632881780139,False
resampled,full_cost_net,6,orig GM paper,-1.347346032686053,-1.2684604894904028,-1.0,-1.0,0.0,True
resampled,full_cost_net,6,orig Equal premium capped,0.5987862974927765,1.2001725157417622,-0.9395993527037821,0.09458536551260122,1.5712604782396602,False
resampled,full_cost_net,6,orig Equal risk capped,0.565060204148881,1.1128748659524408,-0.9396204310231479,0.05532479498327403,1.308973065677329,False
resampled,full_cost_net,7,orig E1 capped,0.4351269597863315,0.7391543110150463,-0.6893147571420657,0.09425490465432973,1.5688900525297045,False
resampled,full_cost_net,7,orig GM paper,-1.7707062549201495,-1.5879821090389985,-1.0,-1.0,0.0,True
resampled,full_cost_net,7,orig Equal premium capped,0.016200382859293174,0.024715435839060284,-0.8462281950578019,-0.26097107861007907,0.22044851249830275,False
resampled,full_cost_net,7,orig Equal risk capped,-0.027063208571783594,-0.04071619144951688,-0.8534193379756313,-0.2851353074304134,0.18668921869340468,False
resampled,full_cost_net,8,orig E1 capped,1.1144800844014542,2.4914454854394816,-0.6140342635945661,0.7511906846676204,16.46899857003533,False
resampled,full_cost_net,8,orig GM paper,-1.5626710109498538,-1.4353021897565743,-1.0,-1.0,0.0,True
resampled,full_cost_net,8,orig Equal premium capped,0.5040262012569191,0.9267309422721066,-0.8873984252561502,0.07910601758537994,1.4632568701179076,False
resampled,full_cost_net,8,orig Equal risk capped,0.4613093766798801,0.8386897338187174,-0.8894998996247232,0.03997751739444855,1.2165214007429217,False
resampled,full_cost_net,9,orig E1 capped,-0.4699371875348234,-0.7584115871338639,-0.9629337349875131,-0.4748540220326596,0.03993927877595463,False
resampled,full_cost_net,9,orig GM paper,-2.80773784223469,-2.2120372103020474,-1.0,-1.0,0.0,True
resampled,full_cost_net,9,orig Equal premium capped,-0.5146150880029048,-0.8223027416932692,-0.9978179006453972,-0.6999206663504618,0.0024332147125892467,False
resampled,full_cost_net,9,orig Equal risk capped,-0.5608898632232069,-0.880174933179366,-0.9979522776453416,-0.7041116941533334,0.0022679788809365216,False
resampled,full_cost_net,10,orig E1 capped,0.34598625607987066,0.6899693307708391,-0.7737592612061039,-0.04944779166152624,0.7760324391633838,False
resampled,full_cost_net,10,orig GM paper,-1.8985115336665732,-1.6894938457756374,-1.0,-1.0,0.0,True
resampled,full_cost_net,10,orig Equal premium capped,-0.007485583837051066,-0.013230837229640045,-0.9853361101104918,-0.5174508550518002,0.02616421758093939,False
resampled,full_cost_net,10,orig Equal risk capped,-0.007324452947864959,-0.012885429754397944,-0.9833860603475248,-0.5068630970064694,0.02916335717670905,False
resampled,full_cost_net,11,orig E1 capped,0.6460193973115089,1.7070268661484764,-0.7544877750242076,0.30289807282614967,3.7545008630150125,False
resampled,full_cost_net,11,orig GM paper,-1.5940156280678435,-1.4607816771182904,-1.0,-1.0,0.0,True
resampled,full_cost_net,11,orig Equal premium capped,0.3314487496421687,0.7709699667555472,-0.9103617862061946,-0.1719507271352434,0.38929685991202945,False
resampled,full_cost_net,11,orig Equal risk capped,0.30962879137874977,0.7068975010758558,-0.9089096782237606,-0.182785278665216,0.36448604659746187,False
resampled,full_cost_net,12,orig E1 capped,0.019376943032552107,0.03164082366904711,-0.9499543224133318,-0.20647848020305448,0.3146252293914166,False
resampled,full_cost_net,12,orig GM paper,-1.6853306813278213,-1.5274742901198863,-1.0,-1.0,0.0,True
resampled,full_cost_net,12,orig Equal premium capped,-0.38964588349443785,-0.540449142959338,-0.9960503941593026,-0.5536055138198881,0.01772532096493792,False
resampled,full_cost_net,12,orig Equal risk capped,-0.3899477736541281,-0.542172803922077,-0.9957904017301754,-0.5519260868909148,0.018061270623626433,False
resampled,full_cost_net,13,orig E1 capped,0.8767901439464049,2.2760398890272397,-0.5521721313623462,0.5557112239131743,9.112654928432358,False
resampled,full_cost_net,13,orig GM paper,-1.4048372467993806,-1.3161777556577838,-1.0,-1.0,0.0,True
resampled,full_cost_net,13,orig Equal premium capped,0.4912968831945311,1.0356114807461578,-0.8246798632588188,-0.008073614932657458,0.960278516482245,False
resampled,full_cost_net,13,orig Equal risk capped,0.4857088748868049,1.0256244143193125,-0.8126790097905331,-0.0018246583462208088,0.9909099413553291,False
resampled,full_cost_net,14,orig E1 capped,0.627788154482341,1.310575432649482,-0.7197751873437392,0.2431800117260845,2.969409501758646,False
resampled,full_cost_net,14,orig GM paper,-2.45014415116916,-2.023540612742742,-1.0,-1.0,0.0,True
resampled,full_cost_net,14,orig Equal premium capped,0.31534158846301674,0.6052292055024572,-0.8865336154716593,-0.22202739127086146,0.28498469167908913,False
resampled,full_cost_net,14,orig Equal risk capped,0.2979930400053223,0.5616429439672894,-0.8941046592623536,-0.23006863858628968,0.2705577944546179,False
resampled,full_cost_net,15,orig E1 capped,0.348216301531111,0.7537046470169045,-0.8280170625919085,-0.019492636830226395,0.9062630990132697,False
resampled,full_cost_net,15,orig GM paper,-1.939593336148684,-1.7147058784933618,-1.0,-1.0,0.0,True
resampled,full_cost_net,15,orig Equal premium capped,0.09533171718983462,0.18466290509122815,-0.976693884693599,-0.42842616582759574,0.061004475283432266,False
resampled,full_cost_net,15,orig Equal risk capped,0.09879195537033497,0.19008000777531245,-0.9744128494308907,-0.4116324228837114,0.07050885485772675,False
resampled,full_cost_net,16,orig E1 capped,0.05392561783958677,0.09513827790485539,-0.8583642749456131,-0.16990057770321154,0.3941400415905098,False
resampled,full_cost_net,16,orig GM paper,-2.0585776858287916,-1.8150363428238618,-1.0,-1.0,0.0,True
resampled,full_cost_net,16,orig Equal premium capped,-0.08299487377002758,-0.1392991380559344,-0.9687895274965146,-0.4595365365976567,0.04611388368365459,False
resampled,full_cost_net,16,orig Equal risk capped,-0.10998155471238671,-0.18216055854865296,-0.9683477943632457,-0.4597543623177647,0.046021031002041614,False
resampled,full_cost_net,17,orig E1 capped,1.3526672659235557,3.615998707386455,-0.42901304847945365,1.2926087642932629,63.335870154863166,False
resampled,full_cost_net,17,orig GM paper,-1.6760895018339392,-1.5349276810598615,-1.0,-1.0,0.0,True
resampled,full_cost_net,17,orig Equal premium capped,0.9089456580437798,1.9016305337561261,-0.6450998591726604,0.5672998864704311,9.45715507880341,False
resampled,full_cost_net,17,orig Equal risk capped,0.9127756232628967,1.9109842114165747,-0.6487007920782224,0.5758560455151109,9.718130143783755,False
resampled,full_cost_net,18,orig E1 capped,0.740881603019794,1.6893782887878477,-0.7777176180383067,0.3725037421126358,4.870434264419986,False
resampled,full_cost_net,18,orig GM paper,-1.5304105762270312,-1.4120974741237593,-1.0,-1.0,0.0,True
resampled,full_cost_net,18,orig Equal premium capped,0.25825995906443144,0.5012589482699554,-0.9601862977960455,-0.3650537593586828,0.10320120801787998,False
resampled,full_cost_net,18,orig Equal risk capped,0.254526155946151,0.49181510621784574,-0.9553306263423639,-0.35246856665275006,0.11384246134041381,False
resampled,full_cost_net,19,orig E1 capped,0.6975730005491384,1.5104577672844304,-0.808124555037803,0.32455057833642464,4.077018977927481,False
resampled,full_cost_net,19,orig GM paper,-1.2407595450778195,-1.1793032719366905,-1.0,-1.0,0.0,True
resampled,full_cost_net,19,orig Equal premium capped,0.32332162105295353,0.6141555957075068,-0.9541628074847206,-0.1918692289649957,0.3446737570501718,False
resampled,full_cost_net,19,orig Equal risk capped,0.3008116701618147,0.5627564209613535,-0.9558674029269445,-0.20505436146969014,0.3174586423767704,False
