Variant,Sharpe,Monthly Sharpe,Probabilistic Sharpe,Deflated Sharpe,DSR trials,Reality check p,Centered max stat,Centered max p95,N,Block size,Seed
orig E1 capped::gross,0.9536794133099092,0.27530353299754023,0.9920026983911894,0.9729640317074789,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
orig GM paper::gross,0.8533112017636689,0.24632972602038866,0.9799558624983129,0.9444259495052489,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
orig Equal premium capped::gross,0.5392379625987882,0.15566459143183786,0.9036617473852228,0.7998231476247615,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
orig Equal risk capped::gross,0.5555151377806686,0.16036340716829056,0.909916310892405,0.8103377477553996,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
orig E1 capped::full_cost_net,0.7241215889649831,0.20903589715747628,0.9628375384593301,0.35436668232937896,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
orig GM paper::full_cost_net,-1.4147928991911154,-0.4084155305977808,5.040705385979038e-09,8.832941974270463e-21,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
orig Equal premium capped::full_cost_net,0.3590178087634934,0.10363951426673625,0.8006337251980751,0.1122831867879821,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
orig Equal risk capped::full_cost_net,0.34076381392153887,0.09837003984884202,0.7872477156169579,0.10546924100377592,4,0.1,2.1324919969030747,2.7029471283882733,60,8,20260625
