Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Greek Markowitz + VIX,Full-spread post-cost,0,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.6120637066741004,0.8141907892987617,0.9683923798908003,1.987176961446305,-0.6658314507712031,0.22817895049927117,0.2699024176928504,10.887069687529841,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,1,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4494678473676018,1.1433208960696006,0.05508405990245001,0.08834136077662393,-0.9949244174619778,0.4500683669737645,0.5836450138034516,0.05057238556658842,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,2,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.0044962052590797885,0.7288835555365888,0.32906186715343894,0.5841030708230626,-0.8818974858659786,0.2323948486760189,0.2939897602374076,0.9777202254168483,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,3,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.4483652264118354,1.0035862453940612,1.7615592839726526,3.9985546435505226,-0.6370647026158904,0.280734668538386,0.33962010884008126,487.6029056263738,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,4,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9440582498450711,0.7103980855659524,1.2846058294823552,2.891243299602253,-0.508804643853915,0.19152768017083685,0.21927502581249328,27.768112986766113,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,5,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.7900355609459209,0.8023180974820686,1.1171654273458975,2.2809494132792762,-0.4570116782447917,0.2487873802671357,0.29351183885420934,18.378425151445583,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,6,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.2701429086635143,0.805311591698307,0.669677660408834,1.2564589396994983,-0.5072499499897255,0.25006695824599734,0.3070090988372385,3.3056962052342906,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,7,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.7121322729787658,0.8158725883405573,1.6368956109777257,4.168851157831517,-0.500610088199904,0.22115551219388943,0.24235644689406777,146.74196592846852,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,8,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.09684380770134782,0.6611993586599102,0.44490294045608847,0.8115613161563838,-0.7821705265771832,0.22850178795403367,0.2609897004734931,1.587537302620509,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,9,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.4854504490512763,0.8784332134970229,0.8775412056316205,1.663706343379941,-0.7630209806613144,0.24991259147212408,0.4067422608449131,7.2325400457196425,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,10,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.3106760122654126,1.0561720252539324,1.6625719172978923,4.078893156054839,-0.6617616690818144,0.2685174182891285,0.41218788984320276,397.72547629733134,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,11,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.0755836884222338,1.1589040957157963,1.2036287221713746,2.5474422707806923,-0.71499938380145,0.270953437747997,0.4594773341967522,38.52132749249853,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,12,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.20177220078580427,0.956250896599944,0.22874600852503632,0.3883437902826897,-0.9260721221799793,0.2921935628421342,0.4752424603513605,0.3240665775696755,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,13,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.2588386711366919,1.2299528572331302,0.4217852451124465,0.6902698716848695,-0.9606138853741768,0.44718589001794185,0.6348884502457814,0.22364734998884195,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,14,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8717908722244045,0.9288336533407192,1.1587406886562088,2.16694617275158,-0.7460758374801123,0.2810803756355082,0.4875981052785239,22.97664559865226,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,15,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9166632475862013,1.1695481553973501,1.0827874247047893,2.4143045784486823,-0.9137447439908782,0.2927360190315869,0.38510952619713246,25.865988266264083,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,16,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7196735700974863,1.4860783940165105,-0.07625893851091799,-0.12048962669650697,-0.9995947677762292,0.57293810405487,0.6796820258286091,0.0017310923234727371,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,17,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.5940879409329793,1.0622098112624498,0.9196396646157893,1.8889614915161905,-0.5474324716496031,0.3033380738459818,0.39498299635247225,10.293460020292077,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,18,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.020615190466646394,1.3480579275136653,0.6415109940611774,1.1589463989547388,-0.9915385693546861,0.462671372898568,0.6068997232656744,0.9010871960995552,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,19,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.508774982841578,1.2779890931290183,1.5972825852956438,3.8607567025030693,-0.5686183585362652,0.3354862471872205,0.4094850677682731,531.835826076365,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,20,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.366432045668939,1.2091207982896193,1.2851000195071158,2.8620590335584004,-0.6349003056321898,0.3019654831391968,0.4553992566307441,74.21132556408558,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,21,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8226102392998513,0.9265374147565998,1.0666202247602274,2.4870316632626315,-0.868337585460545,0.23851107458891863,0.2591184637364415,20.112637626655534,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,22,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.18965125875280997,1.1270900153298202,0.3357428083557036,0.5821000778380663,-0.8805175287367856,0.32538238991190266,0.4121189654724671,0.3494296950777631,insufficient_egarch_obs
Greek Markowitz + VIX,Full-spread post-cost,23,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.1672275787594546,1.2796059779030835,1.1933984549947592,2.6291153673418397,-0.9480709626848935,0.37160835148159915,0.4423214977568613,47.810423767235314,insufficient_egarch_obs
