Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal risk,Gross before costs,0,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5749025195668176,1.1595884214573544,-0.1568110127200652,-0.23967464452267312,-0.9980581505018935,0.4186293705375954,0.475097918599658,0.013881699997956198,insufficient_egarch_obs
Equal risk,Gross before costs,1,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6135333770278873,0.9235026704535325,-0.5377981031935615,-0.7350399164059751,-0.9940974593208199,0.36818026504739215,0.44530372348107533,0.008621045973528115,insufficient_egarch_obs
Equal risk,Gross before costs,2,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4161580771001425,0.8882986081177445,-0.1751075967417109,-0.27193306183106175,-0.9715147271214437,0.3323562640192545,0.384379252816006,0.06783852271167469,insufficient_egarch_obs
Equal risk,Gross before costs,3,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.42406638041944933,1.1567906597904798,0.11080661425449662,0.17112954029397695,-0.9827231286971039,0.47071819993245684,0.5223104531667092,0.06336685515746081,insufficient_egarch_obs
Equal risk,Gross before costs,4,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5869967911197624,1.2530694157816897,-0.04907070713967978,-0.07451569979099554,-0.9940024212406972,0.5156223114102405,0.6085709455257123,0.012016199492885453,insufficient_egarch_obs
Equal risk,Gross before costs,5,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.1835298525984329,1.1700043738741772,0.3965120341606509,0.6630667462268748,-0.9472057493038393,0.4630313754687922,0.47710449522060355,0.3628286319352579,insufficient_egarch_obs
Equal risk,Gross before costs,6,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6835921178883912,0.9270208619267046,-0.715191103531043,-0.9271271521634047,-0.9979782833778629,0.38237478421739834,0.500874867491245,0.0031712937297522182,insufficient_egarch_obs
Equal risk,Gross before costs,7,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5788418236711785,1.3927116719689603,0.10504087151431621,0.16683944835953368,-0.9935045404133223,0.4985282623951668,0.6441653771337629,0.01325031437270987,insufficient_egarch_obs
Equal risk,Gross before costs,8,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7542630856802245,0.9359269294418251,-0.9475241813271208,-1.1764566576305677,-0.9990016613436931,0.4100708893698925,0.4726117345513913,0.0008960907680061376,insufficient_egarch_obs
Equal risk,Gross before costs,9,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4389736160588089,0.8955709802495034,-0.18076201561742616,-0.25722450010755404,-0.9632624715923975,0.34019497639426693,0.4184330959600336,0.05557972948346971,insufficient_egarch_obs
Equal risk,Gross before costs,10,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.43571500052216616,0.8925076443879799,-0.20713093395507992,-0.31524828055195053,-0.9747870402700289,0.3493202971549311,0.36969070665595666,0.057212711031340825,insufficient_egarch_obs
Equal risk,Gross before costs,11,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.07976087864174009,1.3382815792578933,0.5736832331293814,1.0204013862730625,-0.8791546353840005,0.4576785115826266,0.5109921044223519,0.6599384928501543,insufficient_egarch_obs
Equal risk,Gross before costs,12,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8483049782404779,1.4458416333279234,-0.4678967918842483,-0.6537044200083222,-0.999930176579919,0.5693399230545991,0.6807021504951812,8.032609285929408e-05,insufficient_egarch_obs
Equal risk,Gross before costs,13,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4585267762779345,1.0403968256650564,-0.07982593181657235,-0.12350322344668216,-0.9937568542443997,0.3738189934223519,0.42642161100309933,0.04654627450697601,insufficient_egarch_obs
Equal risk,Gross before costs,14,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5029657823397203,0.8382064660981084,-0.38661068798001824,-0.5194370240315787,-0.9887647902298639,0.34726113583331647,0.3960242102597911,0.03033412282658242,insufficient_egarch_obs
Equal risk,Gross before costs,15,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6413003815259087,1.007852504176403,-0.4538538843214529,-0.6016464529880361,-0.9983925696648213,0.42237095591418605,0.49071770024008105,0.005938196623752814,insufficient_egarch_obs
Equal risk,Gross before costs,16,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7785145590868157,1.0172883238997268,-0.8776366139069768,-1.111173419618505,-0.9995148583076927,0.4811669674427487,0.5202832932661622,0.0005329984159020696,insufficient_egarch_obs
