Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,block_length
Greek Markowitz + VIX,Full-spread post-cost,0,circular_block_bootstrap,60,ok,60,2.825192581746403,0.8679955278661422,2.0134363183243935,5.570741088702783,-0.4304254720244094,0.20842232196274552,0.2506219281424462,818.9672300473252,6
Greek Markowitz + VIX,Full-spread post-cost,1,circular_block_bootstrap,60,ok,60,0.1633132747129713,0.8785479354121309,0.5483309504687586,1.171221678241321,-0.6634899787956303,0.23903389575417472,0.32712224309938936,2.130509227630243,6
Greek Markowitz + VIX,Full-spread post-cost,2,circular_block_bootstrap,60,ok,60,0.15679638412858465,0.9111662148063295,0.5576935726095232,1.126417338213452,-0.8389355571355728,0.32712224309938936,0.337497607621981,2.07149844800291,6
Greek Markowitz + VIX,Full-spread post-cost,3,circular_block_bootstrap,60,ok,60,0.7623378314757379,0.8828763734194373,1.0719582790581352,2.103603950889943,-0.7522399845653286,0.349620315470239,0.3828198386579002,16.999878633148985,6
Greek Markowitz + VIX,Full-spread post-cost,4,circular_block_bootstrap,60,ok,60,1.1469326976604735,0.9272022674581634,1.2615613695186096,2.8956274044395465,-0.6759406717004673,0.23903389575417472,0.3456881082855596,45.61336913139948,6
Greek Markowitz + VIX,Full-spread post-cost,5,circular_block_bootstrap,60,ok,60,0.9929740482833114,0.9550340928694729,1.1597751658633357,2.623053526155909,-0.5719066536540138,0.21820998196340738,0.3409560624628449,31.44185913365531,6
Greek Markowitz + VIX,Full-spread post-cost,6,circular_block_bootstrap,60,ok,60,1.1209018749397424,0.9986803983854519,1.2102970977353715,2.850421393659089,-0.8963578741226664,0.23903389575417472,0.3409560624628449,42.9143837224902,6
Greek Markowitz + VIX,Full-spread post-cost,7,circular_block_bootstrap,60,ok,60,1.4664206771843649,0.8176595077245944,1.5339648623609012,3.20931290228619,-0.5427831022164329,0.2154741187775232,0.3828198386579002,91.27162087720187,6
Greek Markowitz + VIX,Full-spread post-cost,8,circular_block_bootstrap,60,ok,60,1.7626422414430913,0.9047858006757402,1.569683543449409,3.8421327582916622,-0.478535443466097,0.20694641602637107,0.2764944297464296,160.92489704481312,6
Greek Markowitz + VIX,Full-spread post-cost,9,circular_block_bootstrap,60,ok,60,-0.3799592170118713,0.7325642154067707,-0.29876216558481866,-0.4483786911640182,-0.9330053397258474,0.32815977955164854,0.3595219276490151,0.09164341832103992,6
Greek Markowitz + VIX,Full-spread post-cost,10,circular_block_bootstrap,60,ok,60,-0.02320490479230486,0.8257401590027496,0.33374605005572466,0.6470365419069208,-0.8033004236385919,0.23439766694653186,0.27150320987437393,0.8892366442158827,6
Greek Markowitz + VIX,Full-spread post-cost,11,circular_block_bootstrap,60,ok,60,0.13179734519011976,0.8177278392212113,0.5202466797250224,0.9783576407756681,-0.7079079969420699,0.23439766694653186,0.27150320987437393,1.857134485063803,6
Greek Markowitz + VIX,Full-spread post-cost,12,circular_block_bootstrap,60,ok,60,0.033839262872974674,0.8073087279739036,0.4105493619384176,0.745194149254588,-0.9144373231981311,0.23439766694653186,0.29376653563107913,1.1810413640232766,6
Greek Markowitz + VIX,Full-spread post-cost,13,circular_block_bootstrap,60,ok,60,0.7946645547410689,0.9739926906652709,1.0340491437100199,2.3692905165533786,-0.6829543097658632,0.32712224309938936,0.34623432425031286,18.61728842954365,6
Greek Markowitz + VIX,Full-spread post-cost,14,circular_block_bootstrap,60,ok,60,0.4127916466773738,0.8886459963142991,0.8118579385166027,1.5225103128157085,-0.6745656716588688,0.349620315470239,0.3828198386579002,5.628473064500078,6
Greek Markowitz + VIX,Full-spread post-cost,15,circular_block_bootstrap,60,ok,60,-0.18551156396387558,0.8356202894704187,0.13562977824433625,0.23373082300610176,-0.894913009219059,0.32712224309938936,0.35497104087864473,0.3584467221203887,6
Greek Markowitz + VIX,Full-spread post-cost,16,circular_block_bootstrap,60,ok,60,0.2734581833124681,0.817041886249332,0.6779804035787143,1.2591717899973405,-0.6821945582893244,0.3478729721445726,0.36534640540123636,3.349063968239572,6
Greek Markowitz + VIX,Full-spread post-cost,17,circular_block_bootstrap,60,ok,60,1.6131100010033568,0.9733865552785372,1.4570048160233162,3.4988868768561585,-0.6510196668255596,0.32712224309938936,0.35497104087864473,121.83959885785988,6
Greek Markowitz + VIX,Full-spread post-cost,18,circular_block_bootstrap,60,ok,60,0.4598702093822742,0.8239812505598442,0.8293774800944602,1.7467378268270513,-0.7471147096801277,0.21357375315576452,0.2722227686792121,6.630880961618144,6
Greek Markowitz + VIX,Full-spread post-cost,19,circular_block_bootstrap,60,ok,60,0.5285215596235666,0.8962839394414645,0.8840743217725338,1.8057708126239753,-0.7160158145850335,0.23439766694653186,0.2911353195455522,8.343683926727822,6
