return_date,strategy,scenario,asset_id,repair_reason,decision_mark,effective_fill_price,extra_cost_nav,fill_fraction,foregone_gross_return_nav
2021-06-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_near,capacity_partial_fill,10.18,10.337585139318884,0.0,0.5451278201377151,-0.0057762731263343
2021-06-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.9,0.8192307692307692,0.0,0.28715607841872415,0.0007149388950633505
2021-06-30,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,6.05,5.9427619521390795,0.0,0.8407172390815957,-0.008518305215508927
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,2.32,2.232708969075408,0.0,0.7929882829199043,0.00010295917729800346
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_call_atm,capacity_partial_fill,13.8,14.068482490272373,0.0,0.6782092750062821,0.004980053790258936
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_put_atm,capacity_partial_fill,21.2,20.878439492539275,0.0,0.6035146525476388,0.003481891173026062
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.68,0.6704225352112677,0.0,0.9684375767661001,3.701042657194772e-05
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_atm,capacity_partial_fill,6.56,6.610852713178295,0.0,0.14589079626053894,0.013883775950450082
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,20.6,20.700243309002435,0.0,0.10151098785095272,-0.02172425490688411
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,13.85,13.923539823008847,0.0,0.11140733619851297,0.021094295703137842
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,0.67,0.6601470588235295,0.0,0.1650106743027982,0.02769910546239375
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,11.9,11.980224719101122,0.0,0.5952479792137464,0.021724088762418426
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,MSFT_put_put_near,capacity_partial_fill,0.75,0.7408536585365855,0.0,0.14821606024623163,0.004999809240339187
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,52.37,52.73309907979272,0.0,0.8007981147146962,-0.02683614912902568
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,46.75,47.11718270873313,0.0,0.6592623843896439,0.005524887256927101
2021-07-30,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,7.88,7.752697567595781,0.0,0.741682913532276,0.006394653224238805
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_call_put_near,capacity_partial_fill,105.89,104.5251952859645,0.0,0.8427948453385801,-0.0018318989613506705
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,2.53,2.5486715867158667,0.0,0.7206738185822257,-0.0003039858751242788
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.53,0.52,0.0,0.5288201315187203,0.0005525104265719476
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_atm,capacity_partial_fill,4.41,4.476482412060301,0.0,0.10883269746217936,-0.05816724264884465
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,META_call_call_near,capacity_partial_fill,0.69,0.6777514792899408,0.0,0.4847717503389562,0.005962137666030777
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,14.2,14.30906298003072,0.0,0.10765168241101779,0.0005636506682410444
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,19.4,19.52564787921803,0.0,0.2973796533578998,-0.008996459571557335
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,2.88,2.8515976331360946,0.0,0.4392969463234289,0.01860020546239375
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.46,0.4548314606741573,0.0,0.5873508591775154,-0.05836142884809516
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,15.04,15.161095008051529,0.0,0.5918476706847058,0.03783880997799979
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,13.35,13.422423146473777,0.0,0.36368097083104706,0.06299258029028618
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,21.33,21.543777441576395,0.0,0.2532165695851606,0.008373336277951227
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_near,capacity_partial_fill,4.06,4.106136363636364,0.0,0.5754931973833383,-0.005390673126334302
2021-08-31,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,8.75,8.64942528735632,0.0,0.749341955841034,0.006205053224238803
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,6.76,6.787818930041153,0.0,0.8810789823237173,0.0007643200027606542
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_put_atm,capacity_partial_fill,38.79,38.305125000000004,0.0,0.5300452839016508,-0.004810145399197101
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.1,1.1253456221198157,0.0,0.2868901197015798,-0.002788904987481246
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,META_call_call_near,capacity_partial_fill,1.14,1.1260408163265305,0.0,0.3300253693681432,0.007752837666030778
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,21.35,21.44918712566773,0.0,0.5826836838106217,-0.017150911946136545
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,1.43,1.4153583617747438,0.0,0.10518190773987897,0.029683805462393745
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,16.8,16.88842105263158,0.0,0.15130957268591239,-0.007036467130028436
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,23.14,23.216707182320445,0.0,0.1945818372859245,-0.004672360776654652
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,18.85,18.93377777777778,0.0,0.2658202341335784,0.0009501093413336818
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_near,capacity_partial_fill,2.52,2.533147985155208,0.0,0.28179322078770364,-0.0091202731263343
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.31,0.3052307692307692,0.0,0.5965468115205648,0.0004046388950633505
2021-09-30,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,5.78,5.691979695431472,0.0,0.5813843286714464,0.010362853224238803
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_call_near,capacity_partial_fill,0.25,0.24528301886792453,0.0,0.10934469796006564,0.0035025180646348544
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,8.01,8.053532608695651,0.0,0.3441735596688331,0.0047772966052249295
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_put_put_near,capacity_partial_fill,19.28,18.988429959977132,0.0,0.6945616738675333,0.0012717771112483837
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.74,0.7146563452967394,0.0,0.7572847553436923,0.00028461042657194755
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_put_near,capacity_partial_fill,7.81,7.894738070946476,0.0,0.2621610519117859,0.012147168207705075
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_atm,capacity_partial_fill,3.45,3.513496932515338,0.0,0.1242467889671653,-0.061036466165278094
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.66,1.6940169648106156,0.0,0.4286987296717189,-0.002234304987481247
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,12.94,13.037845340194398,0.0,0.30833446778036233,0.0433190054430449
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,2.69,2.6680854488136716,0.0,0.9738912573545501,0.0008661054623937432
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.8,0.7823788546255508,0.0,0.22683564514469468,-0.054976229910681344
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,25.05,25.243436293436293,0.0,0.16660680421020244,0.04600380615401048
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,11.4,11.465391969407266,0.0,0.13877842269351165,0.07348077142071831
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,34.5,34.577412116679135,0.0,0.3754324431847494,0.0033378353358110707
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.69,0.6839469026548672,0.0,0.6879781045448599,0.00031293889506335055
2021-10-29,Equity-option Greek Markowitz,half_spread_repaired,TSLA_call_put_near,capacity_partial_fill,74.05,74.26150428435417,0.0,0.9088063442751707,0.0032929650319265653
2021-11-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.66,0.6414084507042254,0.0,0.16322556550989045,0.0009812104265719476
2021-11-30,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,18.3,18.424829467939972,0.0,0.3953924997286362,0.02963456552558118
2021-11-30,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,19.82,19.94903667710483,0.0,0.2647125120959041,-0.04844723865708997
2021-11-30,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.83,0.8130612244897959,0.0,0.19752804818083602,0.013386581565462295
2021-11-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,16.5,16.575342465753423,0.0,0.2963961498797561,0.39265359039461056
2021-11-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_near,capacity_partial_fill,3.2,3.2253984251968504,0.0,0.6803860461674935,-0.004058673126334302
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,9.7,9.75374002455494,0.0,0.4910801359985606,-0.004062196351854217
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_call_put_near,capacity_partial_fill,140.25,137.1390561090951,0.0,0.6309360007569651,0.004239392703184347
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,2.53,2.5813186695632138,0.0,0.7292193579330032,-0.002405026750127297
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.3,0.29062499999999997,0.0,0.637040216488444,0.00042561042657194746
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_atm,capacity_partial_fill,4.7,4.776216216216216,0.0,0.20837647856921782,-0.01713877181428746
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.31,1.337656593569858,0.0,0.8441013040631506,-0.0006097049874812465
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,29.2,29.358205187344055,0.0,0.2047656297127881,0.006595584655407563
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,14.9,14.975379426644182,0.0,0.4952432106114946,-0.03055705338263053
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,5.46,5.401914893617022,0.0,0.5908840554776063,0.013571605462393745
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.02,1.982154359176868,0.0,0.7749818235810287,0.0037536815654622955
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,32.45,32.77905796418044,0.0,0.6609609506847117,-0.006522408186040609
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,30.28,30.414937718596565,0.0,0.5326935823068085,-0.06295474912902567
2021-12-31,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,27.8,27.633390288831077,0.0,0.33690091168270747,-0.038162060093625265
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,13.5,13.599264705882353,0.0,0.613940369293621,-0.012309204035193734
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,AAPL_put_put_near,capacity_partial_fill,0.81,0.8154362416107384,0.0,0.7814092658268903,0.003545294316547595
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.27,0.26448979591836735,0.0,0.3269628099085266,0.0007892104265719475
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,23.0,23.18069584736251,0.0,0.10461924065296098,-0.047242761090101365
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,3.3,3.244067796610169,0.0,0.1810508247981523,-0.11138461185298616
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.58,0.5646017699115045,0.0,0.4471251876335224,0.009222881565462296
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,28.85,29.08734023486947,0.0,0.39575351284511784,-0.04360842161274342
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_put_put_near,capacity_partial_fill,1.83,1.7891315136476427,0.0,0.6172943364324088,-0.027177870668474522
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,20.59,20.677991452991453,0.0,0.14213876672182532,-0.11556964912902566
2022-01-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_near,capacity_partial_fill,8.0,8.050632911392405,0.0,0.9701801028684631,0.0020476746706385284
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_call_put_near,capacity_partial_fill,155.0,153.7587225804083,0.0,0.697291123831227,0.008292670583062387
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,2.7,2.7367586054721977,0.0,0.7934178630425325,-0.00038055707405950366
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.25,0.24509803921568626,0.0,0.5990906989064684,0.0004701104265719475
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.24,1.2688372093023257,0.0,0.9702102229907971,-0.00011650498748124592
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,26.35,26.567389313404306,0.0,0.299936990889328,0.17941131992582374
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,7.3,7.256024096385542,0.0,0.8736320268856564,-0.04969536128273593
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.08,2.040999830728432,0.0,0.9201950019104442,0.001331281565462296
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,15.0,15.11320754716981,0.0,0.37203864712607587,-0.04531992161274341
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,17.55,17.641884816753926,0.0,0.18368321880414487,-0.10997284912902566
2022-02-28,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_put_near,capacity_partial_fill,11.55,11.611327433628318,0.0,0.9641164772255354,-0.0004130648083647366
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,7.81,7.864615384615385,0.0,0.46295337916251394,-0.008397225046535159
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,10.52,10.601340746497678,0.0,0.6119166564116304,-0.0006849447736477285
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,2.72,2.7747651006711416,0.0,0.6094241817903533,-0.003469026750127296
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_atm,capacity_partial_fill,3.85,3.9296551724137934,0.0,0.8401992715207285,-0.011137466165278099
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,META_call_call_near,capacity_partial_fill,2.7,2.6744075829383887,0.0,0.6393107312347537,0.004173837666030775
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,13.4,13.47613663673897,0.0,0.79999604129737,0.002433439532571754
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,16.25,16.401062416998673,0.0,0.3255483088969557,-0.02116657571173594
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,4.2,4.1567010309278345,0.0,0.5646759990208107,0.014441005462393748
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.37,0.3468713861540866,0.0,0.3901465193697718,0.010173381565462295
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,17.0,17.171717171717173,0.0,0.1507553251669164,-0.00566033093134119
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,26.4,26.50134357005758,0.0,0.9140963834063462,0.0011926557043675026
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,20.75,20.840842770208756,0.0,0.7863995487589034,-0.002423513631469523
2022-04-29,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,19.5,19.367676989384627,0.0,0.4962623141513263,0.012470053224238805
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,10.69,10.753757455268389,0.0,0.8583058861934584,-0.0045178040351937345
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,3.7,3.756923076923077,0.0,0.6248714545034845,-0.003331826750127296
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_atm,capacity_partial_fill,4.0,4.063492063492063,0.0,0.10560152050330118,-0.02088249159508664
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.37,1.4078752211036623,0.0,0.2276966591749169,-0.003020404987481247
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,16.21,16.322361391831336,0.0,0.1628288554749608,-0.03452515167013619
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_wing,capacity_partial_fill,26.21,26.058099831101075,0.0,0.16066420621176844,0.03905219670270975
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,13.2,13.276669965363679,0.0,0.3886545964677502,0.009948167004720775
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,5.8,5.743413287645154,0.0,0.9826061746787501,0.0005770054623937453
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_put_put_near,capacity_partial_fill,6.16,6.037615894039735,0.0,0.8395502814867004,-0.0009601565468618607
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,TSLA_call_atm,capacity_partial_fill,55.65,55.94787891656263,0.0,0.6874720129838323,-0.009360537440245934
2022-05-31,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,14.2,14.073777777777778,0.0,0.29828253379677605,-0.07572310109462253
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,16.17,16.251529411764707,0.0,0.26371679188600167,-0.023475804035193733
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,AAPL_put_put_near,capacity_partial_fill,1.0,1.0056181548464476,0.0,0.8685035015172645,0.0023680502025836057
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_call_put_near,capacity_partial_fill,145.0,141.0766579220304,0.0,0.953368261119122,0.0013475426637972244
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_atm,capacity_partial_fill,4.2,4.2639593908629445,0.0,0.11570253550796479,0.2607619319026965
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.03,1.0541784037558688,0.0,0.6426134125080305,0.014845528416725906
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,9.01,9.077406483790524,0.0,0.2953702083183679,0.14041531613465738
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,3.05,3.0320587545511515,0.0,0.2730684143246858,-0.10444343760435627
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.27,2.2568276558729448,0.0,0.8219075484804123,0.0029708815654622945
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,MSFT_put_put_near,capacity_partial_fill,1.5,1.490506329113924,0.0,0.5826424437265656,-0.0013882352044914776
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,22.7,22.83565737051793,0.0,0.12351183275788132,-0.017719686484564096
2022-06-30,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,20.05,19.931220212400067,0.0,0.8099356449926002,-0.0022692240506372594
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_call_near,capacity_partial_fill,0.29,0.28567164179104476,0.0,0.5383319199568812,0.0007512603174794655
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,7.9,7.941253544938918,0.0,0.33696936539926764,0.032834210734551575
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_call_put_near,capacity_partial_fill,116.4,114.87042323240658,0.0,0.48336289914017766,-0.0024561825475889485
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,1.7,1.730395962732919,0.0,0.15886371573052552,-0.007470826750127296
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.58,0.5637383177570093,0.0,0.41548325766153926,0.0006854104265719476
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.29,1.3173638876390048,0.0,0.4222040692078863,-0.0022597049874812465
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,11.88,11.940000170051158,0.0,0.4030342529589394,0.000848411062786559
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_wing,capacity_partial_fill,20.2,20.05128811967047,0.0,0.5057879892395393,0.001177428330516056
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,12.6,12.660869565217391,0.0,0.19123117445695298,-0.030873679331121194
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,4.52,4.474571717171717,0.0,0.2697856246442797,0.024223405462393748
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,1.75,1.7389937106918238,0.0,0.44060306337566224,0.009331681565462295
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,MSFT_put_put_near,capacity_partial_fill,2.86,2.8435946462715105,0.0,0.9403712751116658,0.00035000924033918706
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,10.85,10.899318181818183,0.0,0.2118159863484543,0.017322002955812803
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,TSLA_call_put_near,capacity_partial_fill,51.65,52.01949137267327,0.0,0.9271881791886545,0.0014275914021334457
2022-07-29,Equity-option Greek Markowitz,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,9.35,9.259223300970874,0.0,0.4985648743390858,0.012413053224238803
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,8.15,8.198657149985744,0.0,0.930564004143796,-0.0006446172058349388
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_put_put_near,capacity_partial_fill,0.96,0.9411764705882352,0.0,0.3066446560145459,0.002886977111248383
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,3.25,3.3024193548387095,0.0,0.6659666042140738,0.0003468880050508582
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,0.92,0.9435897435897438,0.0,0.4987081011283076,-0.001960504987481246
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,META_call_put_near,capacity_partial_fill,12.75,12.81042654028436,0.0,0.2948101971660884,0.015204132163717205
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_call_near,capacity_partial_fill,9.24,9.28463768115942,0.0,0.20754956801061294,-0.05221363865708997
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,META_put_put_near,capacity_partial_fill,2.82,2.800551724137931,0.0,0.43694563691046595,0.018678205462393745
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,14.0,14.055555555555555,0.0,0.3685746001323507,0.0069982180950478355
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,12.75,12.807174887892376,0.0,0.18644453530189767,-0.07960022296355078
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,20.14,20.25561423650976,0.0,0.2888999641192157,-0.002962295188695212
2022-08-31,Equity-option Greek Markowitz,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,15.38,15.438927203065136,0.0,0.4744397613862907,-0.0015004498216314055
2022-09-30,Equity-option Greek Markowitz,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,10.52,10.568256880733946,0.0,0.3332433824683822,-0.019844437690392975
2022-09-30,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_put_atm,capacity_partial_fill,3.85,3.8206106870229006,0.0,0.8461161558028737,-0.001175884754680201
2022-09-30,Equity-option Greek Markowitz,half_spread_repaired,GOOGL_put_put_near,capacity_partial_fill,1.7,1.6938628158844764,0.0,0.5960933867701307,-0.0004946373077928244
2022-09-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_atm,capacity_partial_fill,2.3,2.3323943661971827,0.0,0.34441113141011864,-0.0005569614013538575
2022-09-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.6,0.5793103448275861,0.0,0.4707445776460791,0.0006206104265719475
2022-09-30,Equity-option Greek Markowitz,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,0.58,0.6003508771929823,0.0,0.932827571029682,-0.00026270498748124667
