Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
VIX hedge sleeve,Gross before costs,822,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,129895.07112565404,-1.2508245906183588,-1.2081453730437428,-3314076972.5488544,90847.12449529649,146537.78298261508,-8.777768504302713e+170,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,823,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,67093.24927481706,-1.5195188088866718,-1.4016159975625713,-92560.02349415509,60323.9703892354,74712.65802779842,-2.3893189172895332e+142,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,824,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,494890.2866790091,-1.516054502653015,-1.3991248029582373,-2253351.5517584905,333327.0777214674,594840.7962099154,-2.1035346721101615e+195,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,825,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1448123.7850143486,-1.337815095671605,-1.257134666208731,-340229708.3708248,746600.7849913974,1752702.0072957936,-1.4231649080805146e+198,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,826,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1497974.1981006071,-1.1195949415374749,-1.074027848491411,-406703767.52304274,565179.5119313706,1704521.8386287969,-1.012233200066266e+220,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,827,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,5207423.373313793,-0.7451697052640904,-0.7448836417166015,-8142653.431231001,1344591.5561216078,6281194.447877079,-4.8662482286481244e+178,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,828,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,382836.5704471423,-1.3606111080634953,-1.2760439273805657,-2880067911.2761846,204734.63979646558,422054.16671007685,-4.804665719065408e+167,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,829,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,5.158922439480262e+23,22026.030034176558,-1.4908903040560046,-1.4000198013624834,-205123260.08870175,17060.28064767414,22715.016892404146,3.6542225488942134e+118,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,830,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,26487523.68364428,-1.2594838547488134,-1.1924850900111463,-26805001.07030609,18717569.531075865,31499519.823008325,-4.459712998439987e+222,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,831,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.251642868171984e+30,271060.69322618016,-0.8764654277917927,-0.8572201352229549,-6547680069061.315,83022.39197450102,293215.5410742353,5.787587129363491e+151,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,832,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.2128821469219158e+26,62462.33295502772,-1.0780709047126817,-1.0593309039416525,-103814.91028718505,28055.759887604403,74679.7522777163,5.306295420196976e+131,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,833,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,6352560.995405028,-0.8513811117438227,-0.8724221710030826,-1.0415474393331353e+20,3539934.1687437515,6614931.053037587,-1.2985756563916935e+207,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,834,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,2562508.875421401,-1.1441925134325992,-1.0978428786399652,-1260824862653.26,2408559.289162928,3025952.939150147,-1.716940691592453e+188,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,835,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.538648882476348e+27,450185.2437313384,-0.996587011772066,-0.9652329903377945,-383355.266163006,177180.14218844209,499727.0883118899,1.0544189230569613e+137,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,836,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,839438.8163552283,-1.3545984835710088,-1.2708011653503195,-178512314.5214451,671930.1048858229,961906.6122971297,-3.403255443218464e+161,insufficient_egarch_obs
