Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
Beta/delta-neutral + VIX,Gross before costs,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.1513322269186252,0.6361588510300468,1.5243389458164565,3.9819372896124636,-0.42130652220573783,0.1635214359794366,0.1824265650891217,46.082646771000576,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.12428649768952982,0.8809363135566948,0.28246153517267686,0.46397677507270774,-0.9704182815090152,0.3180820999936637,0.47503834949519924,0.5150035585791649,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.4350793495477867,0.7070724517925276,0.8400023712963708,1.7101118477465806,-0.7734518108951428,0.2185141639005263,0.2863603379679682,6.086667465091268,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.3301047064305,0.716279657880805,2.099979204913239,5.134081320918985,-0.5977871871554723,0.19037821201700408,0.27322064045705735,409.53351119001064,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.4909913130793164,0.6314156136211494,1.7834306548029906,4.7860380128177225,-0.40249972128085,0.16893269207307374,0.1862499173207909,95.90937591726971,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8163834683231646,0.6710816969043256,1.2221219588154968,2.566243037653659,-0.4564140958443127,0.19908350315374576,0.21854662447854523,19.77141275755591,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9858083863502272,0.6093064527972706,1.4336409856952141,3.3172354572240867,-0.33616044342055784,0.16808002495398078,0.20433666715639642,30.880669136191532,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.7395666216075605,0.6375155794628921,1.9315537473974584,5.476940782028791,-0.400090393659263,0.1678966756163524,0.18733869772537312,154.31542206804238,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.990814075158404,0.5023423779758316,1.6327956173123892,4.625416577117264,-0.3059187405581364,0.12031599425629927,0.13387459387114453,31.27184557624441,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9857996637492792,0.6757816265459309,1.365786057342651,2.8302607532775728,-0.4308795880147229,0.2040391041558176,0.31901234373690784,30.879990930304622,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,10,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,2.4575747380858863,0.7188634885574486,2.1377452340334613,5.8296087576877795,-0.43789606232922673,0.16640040881956952,0.2806817168659242,494.14895630744303,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,11,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8003024925690567,0.9184362741792655,1.0879723055821935,2.215971527008758,-0.6985348199421856,0.26613558220522077,0.3846702442806984,18.911562567243823,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,12,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.1522975223821048,0.9289522091511762,0.3190737563595773,0.5110547522352243,-0.9338877535164852,0.26984217524484233,0.553706324862727,0.43774103703880585,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,13,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.11032371641858907,0.9736877857362267,0.6505540491106163,1.0731659889570426,-0.8351876733764771,0.35147669146637484,0.5798820806164459,1.6875167102717312,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,14,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9734295215279889,0.7946345155647305,1.27310527567442,2.4425478471765105,-0.6811228571524859,0.22835424408488209,0.442459542981074,29.93009557928713,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,15,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9116878080704027,0.9270147389478025,1.1318143236715565,2.476837899354829,-0.8116951642611715,0.2501153545214396,0.31245875405574114,25.532000960113226,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,16,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8975223713778625,1.4662438414801913,-0.4177250456054241,-0.5786123701287413,-0.9999975227442836,0.6584126511467296,0.8484958739800739,1.130174060972003e-05,False,insufficient_egarch_obs
Beta/delta-neutral + VIX,Gross before costs,17,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,1.2738995054115323,0.8971854707392242,1.344001043802345,3.1378831972528336,-0.4669510940967966,0.2288768053666803,0.2580755263256209,60.79338644040953,False,insufficient_egarch_obs
