Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal premium,Gross before costs,0,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7028049672685684,1.4119376416182585,-0.165848233502562,-0.2619567301065429,-0.9997737334521676,0.489793106985363,0.5316731947659736,0.0023185033733419797,insufficient_egarch_obs
Equal premium,Gross before costs,1,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8298017719618251,1.2884789764873459,-0.6510833916680554,-0.908460437924608,-0.9998971718688919,0.5306089535713542,0.6307400297618514,0.00014281544298293556,insufficient_egarch_obs
Equal premium,Gross before costs,2,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6650248252185194,1.1965614685263846,-0.3318438530645958,-0.526354224561317,-0.9978662115496642,0.4112867581878264,0.5383377866999374,0.0042175778911104755,insufficient_egarch_obs
Equal premium,Gross before costs,3,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7913265099876978,1.375901215272735,-0.35121751202328777,-0.5039533185965979,-0.9998706243116648,0.5650997800992114,0.7022759960858802,0.000395672983652578,insufficient_egarch_obs
Equal premium,Gross before costs,4,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8345973085752281,1.5858246766011082,-0.20383487980117135,-0.3059752223521891,-0.9999506987573527,0.6155710713470874,0.769456720135388,0.00012379778105057337,insufficient_egarch_obs
Equal premium,Gross before costs,5,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5005229165889207,1.6062951563252466,0.34726431320887857,0.6163715034781333,-0.9862162545236051,0.5788610325217372,0.6857560817320915,0.031086930010879782,insufficient_egarch_obs
Equal premium,Gross before costs,6,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8404096563161225,1.197056251889744,-0.8082689300860237,-1.0497529653426318,-0.9999382284011373,0.44849886837118597,0.584063372513672,0.00010352209444387129,insufficient_egarch_obs
Equal premium,Gross before costs,7,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.8327137498432795,-0.1424524554155043,-0.22130806073020248,-1.0002336523111657,0.6944434941687743,0.833007109413406,-3.4966750221097036e-06,insufficient_egarch_obs
Equal premium,Gross before costs,8,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9148782164031956,1.2201906137662941,-1.2006334200447542,-1.440758257056764,-0.999993171125758,0.5250345949899,0.6087768912418857,4.46893023727927e-06,insufficient_egarch_obs
Equal premium,Gross before costs,9,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7678988277900783,1.1629383743931476,-0.5502726335618181,-0.7222530625111191,-0.999295923787363,0.5319146458278796,0.6197620675658851,0.0006735761002363899,insufficient_egarch_obs
