Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,block_length
Equal risk,Full-spread post-cost,355,circular_block_bootstrap,60,ok,60,-0.5613583950882133,1.2264992413680627,-0.09804628985967459,-0.15915783986552562,-0.9949860976460562,0.48682622168112,0.5053914172998815,0.016238619641825942,6
Equal risk,Full-spread post-cost,356,circular_block_bootstrap,60,ok,60,-0.2905491246703984,1.3863026396528335,0.3756723262232436,0.6832161203728394,-0.9475173579782552,0.4599451819913076,0.5285672374256215,0.17972630445528104,6
Equal risk,Full-spread post-cost,357,circular_block_bootstrap,60,ok,60,-0.6586804775571516,1.4680656201804336,-0.08624252773241675,-0.15001891842047008,-0.998229612916472,0.5101247393977074,0.5170406761581752,0.004632395665655376,6
Equal risk,Full-spread post-cost,358,circular_block_bootstrap,60,ok,60,-0.6011885074830499,1.4796491497111337,0.01730012281071061,0.03118111778717833,-0.9973962197383088,0.4879911475669494,0.5101247393977074,0.010088772392059598,6
Equal risk,Full-spread post-cost,359,circular_block_bootstrap,60,ok,60,-0.5165314424297676,1.395430256499964,0.0892398528062297,0.15959144148845752,-0.9901374980164961,0.4879911475669494,0.5285672374256215,0.02641442582223089,6
Equal risk,Full-spread post-cost,360,circular_block_bootstrap,60,ok,60,-0.5612524620978603,1.3315478278183972,-0.061055583062941565,-0.11193289990998209,-0.9901617705448065,0.3972658831153132,0.42972381258501857,0.016258237441263205,6
Equal risk,Full-spread post-cost,361,circular_block_bootstrap,60,ok,60,0.04725489914820313,1.3495754848169879,0.6025571152526475,1.2261556786001708,-0.9746701701462847,0.4178681185602095,0.49459239425331586,1.259685132267232,6
Equal risk,Full-spread post-cost,362,circular_block_bootstrap,60,ok,60,-0.7248327017124666,1.3376270374522492,-0.36051359771001246,-0.597211144586514,-0.9991588673958957,0.48682622168112,0.5053914172998815,0.001577553508359335,6
Equal risk,Full-spread post-cost,363,circular_block_bootstrap,60,ok,60,-0.717214151448955,1.0444723646141107,-0.6227371605623753,-0.8285229984181547,-0.9992883193374197,0.48682622168112,0.5123073540603493,0.00180837444579499,6
Equal risk,Full-spread post-cost,364,circular_block_bootstrap,60,ok,60,-0.44055180599090327,1.4174276867042246,0.179356420134023,0.34532355509566826,-0.9318710962503676,0.4163920151088599,0.484751704577652,0.0548023751157331,6
Equal risk,Full-spread post-cost,365,circular_block_bootstrap,60,ok,60,-0.629978000689295,1.0275182973189254,-0.4175941249439303,-0.5801893616609095,-0.9935315646143685,0.45878025610547823,0.5115798158394687,0.006936457457667272,6
Equal risk,Full-spread post-cost,366,circular_block_bootstrap,60,ok,60,-0.4586687776576348,1.2846735713705786,0.08949336205028469,0.15806239897228788,-0.9911224562297334,0.4163920151088599,0.4939729535916091,0.04648527269686607,6
Equal risk,Full-spread post-cost,367,circular_block_bootstrap,60,ok,60,-0.865773695093999,1.1912318058142117,-1.0071469840597989,-1.3215705325137679,-0.9999764546156396,0.4893743349190429,0.5377884864395786,4.357006157024735e-05,6
Equal risk,Full-spread post-cost,368,circular_block_bootstrap,60,ok,60,0.28009855469304523,1.0280811060924893,0.6902780508044926,1.3779152100619168,-0.6988800746791097,0.32163360179121625,0.4206870619108716,3.4372968192110607,6
Equal risk,Full-spread post-cost,369,circular_block_bootstrap,60,ok,60,-0.561523503889408,1.1819962960116066,-0.14443621642229057,-0.23282187412988556,-0.9925087096450913,0.38151112309313695,0.5115798158394687,0.0162080807994073,6
Equal risk,Full-spread post-cost,370,circular_block_bootstrap,60,ok,60,-0.696616558113472,1.1984297431520412,-0.3957121568788562,-0.5927809995040192,-0.9988924925649632,0.48682622168112,0.5123073540603493,0.002570155326052701,6
Equal risk,Full-spread post-cost,371,circular_block_bootstrap,60,ok,60,-0.6959441752329918,1.3725474932674349,-0.2172174672240481,-0.3500901532069555,-0.9994782067934435,0.5101247393977074,0.523956612918643,0.0025987627784206306,6
Equal risk,Full-spread post-cost,372,circular_block_bootstrap,60,ok,60,-0.745556577943649,1.3083625338377518,-0.4001265961043753,-0.6074963614815309,-0.9997008757379329,0.5101247393977074,0.523956612918643,0.0010664884078121278,6
Equal risk,Full-spread post-cost,373,circular_block_bootstrap,60,ok,60,-0.4763213816330243,1.0251385844500944,-0.1657543038331401,-0.2713260060511215,-0.971393229154527,0.36360927097650725,0.4429490166733326,0.039384397929492686,6
