Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,defaulted,reason
Equal premium,Full-spread post-cost,0,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5323783199582319,0.8334690637492811,-0.48736200926176515,-0.6889649702282387,-0.9950616713590164,0.33290340021568404,0.3444240888767205,0.02236007157261605,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,1,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7489440531553204,0.8622806485807025,-1.0545376486289604,-1.2135773144683155,-0.9992785151206541,0.4183584892843109,0.4332208229414875,0.000997361421703343,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,2,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5443141560392998,0.8609700021335808,-0.45399404258421544,-0.6179775710570998,-0.9939327954028248,0.36008403352915985,0.40044506615207837,0.019648422419422076,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,3,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5586873787473694,1.110119409895559,-0.163216009971479,-0.24002629960712127,-0.9924090938454323,0.4272690736751726,0.49048762565819776,0.01673908600698582,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,4,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5817264361812107,0.9901996973616075,-0.36034150441092866,-0.5062917440898842,-0.9921750436250936,0.3914560361405385,0.4513235006612168,0.012802715167019734,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,5,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.14311090072350507,1.0121189822967758,0.3408544952452455,0.5569400613430614,-0.9104134323762281,0.39462168136584735,0.421312973669375,0.4619799105447331,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,6,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7383069450441124,0.831802570181699,-1.0996342007675564,-1.2790727028845292,-0.9995653267744021,0.35811581889583616,0.3820174035567682,0.00122732897005138,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,7,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5043421731323456,1.046313861610501,-0.12635814050583868,-0.18412460672404227,-0.9918315763439692,0.40970359609752593,0.47045367131718474,0.029916435194309175,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,8,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7748313381775819,0.7597271004087117,-1.4657518320809444,-1.6117734931733603,-0.9994526256555775,0.34247537818358953,0.3539217163968332,0.0005788149423416483,False,insufficient_egarch_obs
Equal premium,Full-spread post-cost,9,garch11_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6357250388917366,0.9688655285044018,-0.5093461225508402,-0.6798977944260718,-0.9964193714259434,0.4247454382368836,0.4467125148987328,0.0064142606284114225,False,insufficient_egarch_obs
