Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equity-option Greek Markowitz,Full-spread post-cost,0,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.7653357928377653,1.1332966531243331,1.0266914250163608,2.102622306833005,-0.8970492100158071,0.3304928332274903,0.3720243190082813,17.14496622493703,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,1,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.45253617344843855,1.0072640089585847,-0.090302303507543,-0.13832355097965002,-0.9954540036467292,0.3427105741069813,0.5039266930110137,0.049178711190843244,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,2,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.2629263729675826,0.986470966672842,0.14664369379722003,0.24837218179741272,-0.9459490193385944,0.3114346771768523,0.3548256491000063,0.2175476321707299,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,3,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9314379154477785,1.157252174662936,1.1150541430300507,2.342174251049432,-0.8487618308744774,0.3081099106692913,0.4449722960793168,26.878421692598664,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,4,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.6966237862087827,0.9998769501856167,0.9995624510842062,1.9944288540361794,-0.6244543117207078,0.30829444490502916,0.3323918647470037,14.058136536868826,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,5,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8101107398930829,0.8834736866502634,1.1040026267213687,2.158465689576143,-0.6531925007854529,0.2814426327087169,0.32338410365550935,19.432367980231202,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,6,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.16778990177517028,0.8558895325770581,0.19774583664985168,0.3142003887442511,-0.9163995825631687,0.29694478709659017,0.33775167528733757,0.3991764454490217,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,7,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8177189010589079,0.8618115857408134,1.1082163873057755,2.2541736886208903,-0.6956452461109908,0.2769973969550192,0.2986292888846348,19.844200924796613,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,8,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.1510248906081857,0.7120431303553303,0.09698365139626249,0.16518703348444883,-0.9359781240522486,0.22858122963896288,0.26843310969201933,0.4410367589851077,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,9,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.5394628125733485,1.1142135939649798,0.9269243090931155,1.759828134016903,-0.9268717639935996,0.33611792014489633,0.46941583598730147,8.646612820767587,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,10,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.2391632238650296,1.0816401978951273,1.2850475297383908,2.5670879222612846,-0.7250013800037451,0.32708007215541907,0.4531569206020393,56.2896778549443,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,11,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.10944385895437048,1.4263556879876214,0.6144398203625729,1.1033820286256277,-0.9313408252170625,0.46063749384546515,0.5646335105464412,0.5601528034574653,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,12,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5260510490300305,1.1899160734793568,-0.03600826394918545,-0.05626266330192671,-0.9961897165569915,0.4117184843145736,0.5135163592235271,0.023914308735847385,insufficient_egarch_obs
Equity-option Greek Markowitz,Full-spread post-cost,13,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.37384157525884354,1.1825342213511536,0.21422783858160005,0.33271275705029835,-0.9808102664684976,0.4930733701207591,0.5549954352327181,0.09625452189714657,insufficient_egarch_obs
