return_date,strategy,margin_requirement_nav,stress_margin_nav,assignment_notional_nav,excluded_gross_return_nav,margin_model
2023-03-31,Equity-option Greek Markowitz,4.681357547518486,0.22593754644451108,0.0,0.0,conservative_research_simulation
2023-04-28,Equity-option Greek Markowitz,5.316746463719258,0.20263262491053394,0.0,0.0,conservative_research_simulation
2023-05-31,Equity-option Greek Markowitz,4.92385103215878,0.17587053181956996,0.028897542663797227,0.0,conservative_research_simulation
2023-06-30,Equity-option Greek Markowitz,3.50170597229925,0.24265127453972518,0.09624981422195138,0.0,conservative_research_simulation
2023-07-31,Equity-option Greek Markowitz,4.233444564540436,0.2093409969859141,0.0,0.0,conservative_research_simulation
2023-08-31,Equity-option Greek Markowitz,6.163723272443001,0.24961732839240278,0.1251473568857486,0.0,conservative_research_simulation
2023-09-29,Equity-option Greek Markowitz,6.711219615850924,0.24755475590421575,0.028897542663797227,0.0,conservative_research_simulation
2023-10-31,Equity-option Greek Markowitz,5.174371546364859,0.22593754644451108,0.0,0.0,conservative_research_simulation
2023-11-30,Equity-option Greek Markowitz,7.290894539645157,0.19479657328411362,0.028897542663797227,0.0,conservative_research_simulation
2023-12-29,Equity-option Greek Markowitz,7.82203581006703,0.19861129110240003,0.028897542663797227,0.0,conservative_research_simulation
2024-01-31,Equity-option Greek Markowitz,7.672945351249381,0.24987566020567448,0.1251473568857486,0.0,conservative_research_simulation
2024-02-29,Equity-option Greek Markowitz,5.2807318533613925,0.24999999999999897,0.10104673318273111,0.0,conservative_research_simulation
2024-04-30,Equity-option Greek Markowitz,7.846837042633047,0.2175478767064252,0.0,0.0,conservative_research_simulation
2024-05-31,Equity-option Greek Markowitz,4.015102737205788,0.22361664214305238,0.0,0.0,conservative_research_simulation
2024-06-28,Equity-option Greek Markowitz,4.0759639060725235,0.18229368899966544,0.028897542663797227,0.0,conservative_research_simulation
2024-07-31,Equity-option Greek Markowitz,5.177497290681165,0.2258132066501866,0.0,0.0,conservative_research_simulation
2024-08-30,Equity-option Greek Markowitz,3.146072387396574,0.24149033239248055,0.09624981422195138,0.0,conservative_research_simulation
2024-09-30,Equity-option Greek Markowitz,4.436672703606415,0.24469509365509212,0.09624981422195138,0.0,conservative_research_simulation
2024-10-31,Equity-option Greek Markowitz,5.633485226617271,0.21831173579814553,0.0,0.0,conservative_research_simulation
2024-11-29,Equity-option Greek Markowitz,2.9646630593379024,0.24999999999999897,0.09624981422195138,0.0,conservative_research_simulation
2024-12-31,Equity-option Greek Markowitz,6.613952788007716,0.19638038216524348,0.09624981422195138,0.0,conservative_research_simulation
2025-01-31,Equity-option Greek Markowitz,7.506094278631278,0.20108680296539666,0.0,0.0,conservative_research_simulation
2025-02-28,Equity-option Greek Markowitz,4.705692027543373,0.24469509365509212,0.0,0.0,conservative_research_simulation
2025-04-30,Equity-option Greek Markowitz,2.5694489713376,0.22593754644451108,0.0,0.0,conservative_research_simulation
2025-05-30,Equity-option Greek Markowitz,2.272215600003591,0.20416043043533175,0.028897542663797227,0.0,conservative_research_simulation
2025-06-30,Equity-option Greek Markowitz,4.029998319678179,0.24999999999999897,0.1251473568857486,0.0,conservative_research_simulation
2025-07-31,Equity-option Greek Markowitz,5.6184876712976735,0.23352779033572646,0.09624981422195138,0.0,conservative_research_simulation
2025-08-29,Equity-option Greek Markowitz,6.550739643912212,0.24999999999999897,0.09624981422195138,0.0,conservative_research_simulation
2025-09-30,Equity-option Greek Markowitz,4.449132731570669,0.22847361871458544,0.09624981422195138,0.0,conservative_research_simulation
2025-10-31,Equity-option Greek Markowitz,4.514656236314984,0.20789506604132524,0.0,0.0,conservative_research_simulation
2025-11-28,Equity-option Greek Markowitz,3.8354486075718777,0.24999999999999897,0.09624981422195138,0.0,conservative_research_simulation
2025-12-31,Equity-option Greek Markowitz,7.091428908796375,0.22593754644451108,0.0,0.0,conservative_research_simulation
2026-01-30,Equity-option Greek Markowitz,6.565889945465023,0.2070200926844554,0.0,0.0,conservative_research_simulation
2026-02-27,Equity-option Greek Markowitz,3.3088278063894117,0.225273596315209,0.09624981422195138,0.0,conservative_research_simulation
2026-03-31,Equity-option Greek Markowitz,3.8924692296217396,0.2094653367802386,0.0,0.0,conservative_research_simulation
2026-04-30,Equity-option Greek Markowitz,4.387510651842734,0.22593754644451108,0.0,0.0,conservative_research_simulation
2021-01-29,Greek Markowitz + VIX,2.972665422873239,0.24899165983576696,0.0,0.0,conservative_research_simulation
2021-02-26,Greek Markowitz + VIX,1.6905683598758905,0.2423708241789354,0.0,0.0,conservative_research_simulation
2021-03-31,Greek Markowitz + VIX,2.143952068334442,0.2423708241789354,0.0,0.0,conservative_research_simulation
2021-04-30,Greek Markowitz + VIX,3.9783140496043194,0.20113146499984544,0.0,0.0,conservative_research_simulation
2021-06-30,Greek Markowitz + VIX,3.771780667791903,0.21433470588444398,0.0,0.0,conservative_research_simulation
2021-07-30,Greek Markowitz + VIX,4.193810845052793,0.24627094132964114,0.0,0.0,conservative_research_simulation
2021-08-31,Greek Markowitz + VIX,5.178414435161826,0.22488776216113324,0.0,0.0,conservative_research_simulation
2021-09-30,Greek Markowitz + VIX,5.726671213059129,0.24710127254861428,0.0,0.0,conservative_research_simulation
2021-10-29,Greek Markowitz + VIX,3.4706794408768573,0.23358671654399518,0.0,0.0,conservative_research_simulation
2021-11-30,Greek Markowitz + VIX,3.5401993038613226,0.22488776216113324,0.0,0.0,conservative_research_simulation
2021-12-31,Greek Markowitz + VIX,2.5887854060578017,0.2499999999999998,0.0,0.0,conservative_research_simulation
2022-01-31,Greek Markowitz + VIX,4.626278025621636,0.23609585172607161,0.0,0.0,conservative_research_simulation
2022-02-28,Greek Markowitz + VIX,2.5110785476953645,0.24707611954437494,0.0,0.0,conservative_research_simulation
2022-04-29,Greek Markowitz + VIX,4.388815358841618,0.23014977687343915,0.0,0.0,conservative_research_simulation
2022-05-31,Greek Markowitz + VIX,1.7570860512923832,0.24136248401470256,0.0,0.0,conservative_research_simulation
2022-06-30,Greek Markowitz + VIX,2.0324303987660604,0.20503753903457256,0.0,0.0,conservative_research_simulation
2022-07-29,Greek Markowitz + VIX,2.5360940326065813,0.24596234683300558,0.0,0.0,conservative_research_simulation
2022-08-31,Greek Markowitz + VIX,1.8003596948299228,0.1719638817055088,0.0,0.0,conservative_research_simulation
2022-09-30,Greek Markowitz + VIX,3.1344537946492914,0.2460677793801421,0.0,0.0,conservative_research_simulation
2022-10-31,Greek Markowitz + VIX,1.5326025842201612,0.23176614157416317,0.0,0.0,conservative_research_simulation
2022-11-30,Greek Markowitz + VIX,2.6447477153836987,0.24707611954437494,0.0,0.0,conservative_research_simulation
2022-12-30,Greek Markowitz + VIX,3.4735388204712687,0.2131369475520537,0.0,0.0,conservative_research_simulation
2023-01-31,Greek Markowitz + VIX,2.323925613014137,0.24707611954437494,0.0,0.0,conservative_research_simulation
2023-02-28,Greek Markowitz + VIX,2.505291412220951,0.2460677793801421,0.0,0.0,conservative_research_simulation
2023-03-31,Greek Markowitz + VIX,4.524989752769505,0.24707611954437494,0.0,0.0,conservative_research_simulation
2023-04-28,Greek Markowitz + VIX,4.762456127101593,0.22670581049001493,0.0,0.0,conservative_research_simulation
2023-05-31,Greek Markowitz + VIX,4.147935303185719,0.19210939073081965,0.0,0.0,conservative_research_simulation
2023-06-30,Greek Markowitz + VIX,2.3877989162065885,0.24899165983576696,0.0,0.0,conservative_research_simulation
2023-07-31,Greek Markowitz + VIX,4.380764606101098,0.23218878411045324,0.0,0.0,conservative_research_simulation
2023-08-31,Greek Markowitz + VIX,4.257705882875976,0.22725104942205362,0.0,0.0,conservative_research_simulation
2023-09-29,Greek Markowitz + VIX,4.414392787537941,0.2420552792173872,0.0,0.0,conservative_research_simulation
2023-10-31,Greek Markowitz + VIX,4.867897611954634,0.24707611954437494,0.0,0.0,conservative_research_simulation
2023-11-30,Greek Markowitz + VIX,6.373914036682583,0.19328672442549305,0.0,0.0,conservative_research_simulation
2023-12-29,Greek Markowitz + VIX,5.433384655960122,0.21969509928620926,0.0,0.0,conservative_research_simulation
2024-01-31,Greek Markowitz + VIX,5.266808479253775,0.24609293238438143,0.0,0.0,conservative_research_simulation
2024-02-29,Greek Markowitz + VIX,3.044766555325127,0.2499999999999998,0.0,0.0,conservative_research_simulation
2024-04-30,Greek Markowitz + VIX,5.315120256295434,0.24596770953263317,0.0,0.0,conservative_research_simulation
2024-05-31,Greek Markowitz + VIX,2.851463502953938,0.24303846637738072,0.0,0.0,conservative_research_simulation
2024-06-28,Greek Markowitz + VIX,3.459469357892864,0.20530688851824036,0.0,0.0,conservative_research_simulation
2024-07-31,Greek Markowitz + VIX,4.636688422859621,0.24316905192875657,0.0,0.0,conservative_research_simulation
2024-08-30,Greek Markowitz + VIX,2.585164267211126,0.24504045272162017,0.0,0.0,conservative_research_simulation
2024-09-30,Greek Markowitz + VIX,3.0042695432517776,0.24213299072459607,0.0,0.0,conservative_research_simulation
2024-10-31,Greek Markowitz + VIX,3.965819183621779,0.23227272965059145,0.0,0.0,conservative_research_simulation
2024-11-29,Greek Markowitz + VIX,2.195860346377336,0.2499999999999998,0.0,0.0,conservative_research_simulation
2024-12-31,Greek Markowitz + VIX,5.225254159880096,0.20927667825204657,0.0,0.0,conservative_research_simulation
2025-01-31,Greek Markowitz + VIX,5.485197053569559,0.22095554154127553,0.0,0.0,conservative_research_simulation
2025-02-28,Greek Markowitz + VIX,3.1638924237273645,0.24213299072459607,0.0,0.0,conservative_research_simulation
2025-04-30,Greek Markowitz + VIX,2.50859384990349,0.24707611954437494,0.0,0.0,conservative_research_simulation
2025-05-30,Greek Markowitz + VIX,1.8663995843185692,0.22822884245066788,0.0,0.0,conservative_research_simulation
2025-06-30,Greek Markowitz + VIX,3.009053979553371,0.2499999999999998,0.0,0.0,conservative_research_simulation
2025-07-31,Greek Markowitz + VIX,3.9463415003248614,0.2390197321816965,0.0,0.0,conservative_research_simulation
2025-08-29,Greek Markowitz + VIX,3.3036098472399384,0.2499999999999998,0.0,0.0,conservative_research_simulation
2025-09-30,Greek Markowitz + VIX,3.155003616024277,0.2313905563606321,0.0,0.0,conservative_research_simulation
2025-10-31,Greek Markowitz + VIX,3.1048141088408796,0.23384898289416373,0.0,0.0,conservative_research_simulation
2025-11-28,Greek Markowitz + VIX,2.77754622206916,0.24875659523764856,0.0,0.0,conservative_research_simulation
2025-12-31,Greek Markowitz + VIX,5.70220509747173,0.24707611954437494,0.0,0.0,conservative_research_simulation
2026-01-30,Greek Markowitz + VIX,4.2691488282719,0.23104985839484457,0.0,0.0,conservative_research_simulation
2026-02-27,Greek Markowitz + VIX,2.226676361143993,0.22488776216113324,0.0,0.0,conservative_research_simulation
2026-03-31,Greek Markowitz + VIX,2.7384368407470583,0.23609585172607161,0.0,0.0,conservative_research_simulation
2026-04-30,Greek Markowitz + VIX,2.657374686693967,0.24707611954437494,0.0,0.0,conservative_research_simulation
2021-01-29,Beta/delta-neutral + VIX,3.484342754287472,0.2490491792512911,0.0,0.0,conservative_research_simulation
2021-02-26,Beta/delta-neutral + VIX,1.8331450610800022,0.2397858942211062,0.0,0.0,conservative_research_simulation
2021-03-31,Beta/delta-neutral + VIX,2.338786365664319,0.2397858942211062,0.0,0.0,conservative_research_simulation
2021-04-30,Beta/delta-neutral + VIX,4.934966140259944,0.2030565977014099,0.0006714369191419547,0.0,conservative_research_simulation
2021-06-30,Beta/delta-neutral + VIX,4.443711861956549,0.22030624005412514,0.0,0.0,conservative_research_simulation
2021-07-30,Beta/delta-neutral + VIX,4.675113352846122,0.24884763752744335,0.0,0.0,conservative_research_simulation
2021-08-31,Beta/delta-neutral + VIX,5.970034922688152,0.23052034583301215,0.0,0.0,conservative_research_simulation
2021-09-30,Beta/delta-neutral + VIX,6.382575317652004,0.24624101785685876,0.0,0.0,conservative_research_simulation
2021-10-29,Beta/delta-neutral + VIX,3.9223374218861826,0.23254547025568287,0.0,0.0,conservative_research_simulation
2021-11-30,Beta/delta-neutral + VIX,4.07937023548561,0.23052034583301215,0.0006714369191419547,0.0,conservative_research_simulation
2021-12-31,Beta/delta-neutral + VIX,3.209828353042706,0.24999999999999323,0.0,0.0,conservative_research_simulation
2022-01-31,Beta/delta-neutral + VIX,5.420396030347071,0.23297085874427192,0.0,0.0,conservative_research_simulation
2022-02-28,Beta/delta-neutral + VIX,3.164245841302735,0.24999999999999323,0.0,0.0,conservative_research_simulation
2022-04-29,Beta/delta-neutral + VIX,5.16134117993155,0.2346220439650216,0.0,0.0,conservative_research_simulation
2022-05-31,Beta/delta-neutral + VIX,1.9139777388159454,0.23917079193197505,0.0,0.0,conservative_research_simulation
2022-06-30,Beta/delta-neutral + VIX,2.324561474641996,0.2151423897980405,0.0,0.0,conservative_research_simulation
2022-07-29,Beta/delta-neutral + VIX,2.8945057063965915,0.24136692746533542,0.0,0.0,conservative_research_simulation
2022-08-31,Beta/delta-neutral + VIX,2.0819767238839004,0.18052034583301402,0.0,0.0,conservative_research_simulation
2022-09-30,Beta/delta-neutral + VIX,3.6555332653600665,0.2492170384810766,0.0,0.0,conservative_research_simulation
2022-10-31,Beta/delta-neutral + VIX,1.6471375135815678,0.23177974383814143,0.0,0.0,conservative_research_simulation
2022-11-30,Beta/delta-neutral + VIX,2.8962823150476686,0.24999999999999323,0.0,0.0,conservative_research_simulation
2022-12-30,Beta/delta-neutral + VIX,4.001550903439141,0.21872905063019443,0.0006714369191419547,0.0,conservative_research_simulation
2023-01-31,Beta/delta-neutral + VIX,2.540904578323676,0.24999999999999323,0.0006714369191419547,0.0,conservative_research_simulation
2023-02-28,Beta/delta-neutral + VIX,2.757472819438603,0.2492170384810766,0.0,0.0,conservative_research_simulation
2023-03-31,Beta/delta-neutral + VIX,5.227710343216899,0.24999999999999323,0.0,0.0,conservative_research_simulation
2023-04-28,Beta/delta-neutral + VIX,5.451833450369711,0.2219624030899042,0.0,0.0,conservative_research_simulation
2023-05-31,Beta/delta-neutral + VIX,4.651602941931449,0.19023939601306458,0.0006714369191419547,0.0,conservative_research_simulation
2023-06-30,Beta/delta-neutral + VIX,2.60651763795461,0.2490491792512911,0.0,0.0,conservative_research_simulation
2023-07-31,Beta/delta-neutral + VIX,4.445891484576043,0.2287646335417918,0.0,0.0,conservative_research_simulation
2023-08-31,Beta/delta-neutral + VIX,4.877162972726606,0.2310309210516726,0.0006714369191419547,0.0,conservative_research_simulation
2023-09-29,Beta/delta-neutral + VIX,5.06343248727213,0.2369928430330698,0.0006714369191419547,0.0,conservative_research_simulation
2023-10-31,Beta/delta-neutral + VIX,5.66494100100998,0.24999999999999323,0.0,0.0,conservative_research_simulation
2023-11-30,Beta/delta-neutral + VIX,7.564969825473526,0.20335109459522277,0.0006714369191419547,0.0,conservative_research_simulation
2023-12-29,Beta/delta-neutral + VIX,6.128294122913102,0.2270985516369158,0.0006714369191419547,0.0,conservative_research_simulation
2024-01-31,Beta/delta-neutral + VIX,6.093602219707276,0.24562591556772762,0.0006714369191419547,0.0,conservative_research_simulation
2024-02-29,Beta/delta-neutral + VIX,3.411421567202934,0.24999999999999323,0.0,0.0,conservative_research_simulation
2024-04-30,Beta/delta-neutral + VIX,6.281551722086635,0.2490491792512911,0.0,0.0,conservative_research_simulation
2024-05-31,Beta/delta-neutral + VIX,3.3626105766969223,0.24136692746533542,0.0,0.0,conservative_research_simulation
2024-06-28,Beta/delta-neutral + VIX,4.0865157700265895,0.20329619202312768,0.0006714369191419547,0.0,conservative_research_simulation
2024-07-31,Beta/delta-neutral + VIX,4.951352351398272,0.24562591556772762,0.0,0.0,conservative_research_simulation
2024-08-30,Beta/delta-neutral + VIX,2.9137095600816316,0.24012534065658553,0.0,0.0,conservative_research_simulation
2024-09-30,Beta/delta-neutral + VIX,3.4291874508072113,0.2396633585414763,0.0,0.0,conservative_research_simulation
2024-10-31,Beta/delta-neutral + VIX,4.551518695768223,0.2274391630934695,0.0,0.0,conservative_research_simulation
2024-11-29,Beta/delta-neutral + VIX,2.319650150014376,0.24999999999999323,0.0,0.0,conservative_research_simulation
2024-12-31,Beta/delta-neutral + VIX,5.842150654332833,0.19662111760666978,0.0,0.0,conservative_research_simulation
2025-01-31,Beta/delta-neutral + VIX,6.59998455044243,0.22973738431409554,0.0,0.0,conservative_research_simulation
2025-02-28,Beta/delta-neutral + VIX,3.6128739327949004,0.2396633585414763,0.0,0.0,conservative_research_simulation
2025-04-30,Beta/delta-neutral + VIX,2.859190562412504,0.24999999999999323,0.0,0.0,conservative_research_simulation
2025-05-30,Beta/delta-neutral + VIX,2.0481863411110166,0.2228020765155405,0.0006714369191419547,0.0,conservative_research_simulation
2025-06-30,Beta/delta-neutral + VIX,3.363734894393333,0.24999999999999323,0.0006714369191419547,0.0,conservative_research_simulation
2025-07-31,Beta/delta-neutral + VIX,4.413379271399975,0.2331387179740574,0.0,0.0,conservative_research_simulation
2025-08-29,Beta/delta-neutral + VIX,3.7397669436927696,0.24999999999999323,0.0,0.0,conservative_research_simulation
2025-09-30,Beta/delta-neutral + VIX,3.603615196212716,0.22309247142495586,0.0,0.0,conservative_research_simulation
2025-10-31,Beta/delta-neutral + VIX,3.4894023217439805,0.2436895847947886,0.0,0.0,conservative_research_simulation
2025-11-28,Beta/delta-neutral + VIX,3.0567803611168958,0.24796070032755937,0.0,0.0,conservative_research_simulation
2025-12-31,Beta/delta-neutral + VIX,6.6569245083096416,0.24999999999999323,0.0,0.0,conservative_research_simulation
2026-01-30,Beta/delta-neutral + VIX,4.858420739687402,0.22372268392048297,0.0,0.0,conservative_research_simulation
2026-02-27,Beta/delta-neutral + VIX,2.46191256896811,0.23052034583301215,0.0,0.0,conservative_research_simulation
2026-03-31,Beta/delta-neutral + VIX,3.3329633980763482,0.2331387179740574,0.0,0.0,conservative_research_simulation
2026-04-30,Beta/delta-neutral + VIX,2.9636831609675123,0.24999999999999323,0.0,0.0,conservative_research_simulation
2021-01-29,Cost-aware Sortino + VIX,3.680645161290323,0.25,0.0,0.0,conservative_research_simulation
2021-02-26,Cost-aware Sortino + VIX,1.3936543486375514,0.25,0.0,0.0,conservative_research_simulation
2021-03-31,Cost-aware Sortino + VIX,3.546714285714286,0.25,0.0,0.0,conservative_research_simulation
2021-04-30,Cost-aware Sortino + VIX,1.7267102396514162,0.25,0.0,0.0,conservative_research_simulation
2021-06-30,Cost-aware Sortino + VIX,3.1527777777777777,0.25,0.0,0.0,conservative_research_simulation
2021-07-30,Cost-aware Sortino + VIX,1.9900909090909091,0.25,0.0,0.0,conservative_research_simulation
2021-08-31,Cost-aware Sortino + VIX,1.840521739130435,0.25,0.0,0.0,conservative_research_simulation
2021-09-30,Cost-aware Sortino + VIX,0.8612727272727274,0.20500000000000002,0.0,0.0,conservative_research_simulation
2021-10-29,Cost-aware Sortino + VIX,1.6216140186915888,0.25,0.0,0.0,conservative_research_simulation
2021-11-30,Cost-aware Sortino + VIX,2.9776428571428575,0.25,0.0,0.0,conservative_research_simulation
2021-12-31,Cost-aware Sortino + VIX,1.9863589743589742,0.25,0.0,0.0,conservative_research_simulation
2022-01-31,Cost-aware Sortino + VIX,2.743968253968254,0.25,0.0,0.0,conservative_research_simulation
2022-02-28,Cost-aware Sortino + VIX,2.843783783783784,0.25,0.0,0.0,conservative_research_simulation
2022-04-29,Cost-aware Sortino + VIX,3.514175675675676,0.25,0.0,0.0,conservative_research_simulation
2022-05-31,Cost-aware Sortino + VIX,1.8083354728284124,0.25,0.0,0.0,conservative_research_simulation
2022-06-30,Cost-aware Sortino + VIX,1.704838212634823,0.25,0.0,0.0,conservative_research_simulation
2022-07-29,Cost-aware Sortino + VIX,3.2055106382978726,0.25,0.0,0.0,conservative_research_simulation
2022-08-31,Cost-aware Sortino + VIX,0.8,0.2,0.0,0.0,conservative_research_simulation
2022-09-30,Cost-aware Sortino + VIX,3.6407142857142865,0.25,0.0,0.0,conservative_research_simulation
2022-10-31,Cost-aware Sortino + VIX,2.1755333333333335,0.25,0.0,0.0,conservative_research_simulation
2022-11-30,Cost-aware Sortino + VIX,4.0515421686746995,0.25,0.0,0.0,conservative_research_simulation
2022-12-30,Cost-aware Sortino + VIX,3.3681875650571054,0.21478364788596555,0.0,0.0,conservative_research_simulation
2023-01-31,Cost-aware Sortino + VIX,1.9204285714285718,0.25,0.0,0.0,conservative_research_simulation
2023-02-28,Cost-aware Sortino + VIX,2.2839910112359547,0.25,0.0,0.0,conservative_research_simulation
2023-03-31,Cost-aware Sortino + VIX,2.4786163405797104,0.25,0.0,0.0,conservative_research_simulation
2023-04-28,Cost-aware Sortino + VIX,2.154893048128342,0.20500000000000002,0.0,0.0,conservative_research_simulation
2023-05-31,Cost-aware Sortino + VIX,0.7264345915438623,0.16978364788596556,0.0,0.0,conservative_research_simulation
2023-06-30,Cost-aware Sortino + VIX,2.2154200000000004,0.25,0.0,0.0,conservative_research_simulation
2023-07-31,Cost-aware Sortino + VIX,0.8578350515463918,0.20500000000000002,0.0,0.0,conservative_research_simulation
2023-08-31,Cost-aware Sortino + VIX,0.9103921568627452,0.20500000000000002,0.0,0.0,conservative_research_simulation
2023-09-29,Cost-aware Sortino + VIX,0.878082191780822,0.20500000000000002,0.0,0.0,conservative_research_simulation
2023-10-31,Cost-aware Sortino + VIX,3.1888531187122737,0.25,0.0,0.0,conservative_research_simulation
2023-11-30,Cost-aware Sortino + VIX,1.8371198612041142,0.21478364788596555,0.0,0.0,conservative_research_simulation
2023-12-29,Cost-aware Sortino + VIX,2.7353846153846155,0.25,0.0,0.0,conservative_research_simulation
2024-01-31,Cost-aware Sortino + VIX,0.9036538461538464,0.20500000000000002,0.0,0.0,conservative_research_simulation
2024-02-29,Cost-aware Sortino + VIX,2.787114285714286,0.25,0.0,0.0,conservative_research_simulation
2024-04-30,Cost-aware Sortino + VIX,2.7848550724637677,0.25,0.0,0.0,conservative_research_simulation
2024-05-31,Cost-aware Sortino + VIX,1.746638888888889,0.25,0.0,0.0,conservative_research_simulation
2024-06-28,Cost-aware Sortino + VIX,2.3628312159709624,0.25,0.0,0.0,conservative_research_simulation
2024-07-31,Cost-aware Sortino + VIX,0.8621176470588237,0.20500000000000002,0.0,0.0,conservative_research_simulation
2024-08-30,Cost-aware Sortino + VIX,2.7455686274509805,0.25,0.0,0.0,conservative_research_simulation
2024-09-30,Cost-aware Sortino + VIX,3.185012658227848,0.25,0.0,0.0,conservative_research_simulation
2024-10-31,Cost-aware Sortino + VIX,0.8962500000000001,0.20500000000000002,0.0,0.0,conservative_research_simulation
2024-11-29,Cost-aware Sortino + VIX,3.007100143733567,0.25,0.0,0.0,conservative_research_simulation
2024-12-31,Cost-aware Sortino + VIX,2.056390621276596,0.25,0.0,0.0,conservative_research_simulation
2025-01-31,Cost-aware Sortino + VIX,3.292261787545788,0.25,0.0,0.0,conservative_research_simulation
2025-02-28,Cost-aware Sortino + VIX,1.598220925437545,0.25,0.0,0.0,conservative_research_simulation
2025-04-30,Cost-aware Sortino + VIX,1.882421524064171,0.25,0.0,0.0,conservative_research_simulation
2025-05-30,Cost-aware Sortino + VIX,3.5729005783582086,0.25,0.0,0.0,conservative_research_simulation
2025-06-30,Cost-aware Sortino + VIX,2.3442532102564106,0.25,0.0,0.0,conservative_research_simulation
2025-07-31,Cost-aware Sortino + VIX,3.0978145161290325,0.25,0.0,0.0,conservative_research_simulation
2025-08-29,Cost-aware Sortino + VIX,1.584159779816514,0.25,0.0,0.0,conservative_research_simulation
2025-09-30,Cost-aware Sortino + VIX,1.8046888888888888,0.25,0.0,0.0,conservative_research_simulation
2025-10-31,Cost-aware Sortino + VIX,1.7246049814520406,0.25,0.0,0.0,conservative_research_simulation
2025-11-28,Cost-aware Sortino + VIX,2.3361926871552408,0.25,0.0,0.0,conservative_research_simulation
2025-12-31,Cost-aware Sortino + VIX,2.7062991304347825,0.25,0.0,0.0,conservative_research_simulation
2026-01-30,Cost-aware Sortino + VIX,1.952567730802416,0.25,0.0,0.0,conservative_research_simulation
2026-02-27,Cost-aware Sortino + VIX,1.4566447260179434,0.25,0.0,0.0,conservative_research_simulation
2026-03-31,Cost-aware Sortino + VIX,1.6286115855572998,0.25,0.0,0.0,conservative_research_simulation
2026-04-30,Cost-aware Sortino + VIX,4.20832690647482,0.25,0.0,0.0,conservative_research_simulation
2021-01-29,Equal premium,0.9629629629629619,0.24074074074074048,0.0,0.0,conservative_research_simulation
2021-02-26,Equal premium,0.9629629629629619,0.24074074074074048,0.0,0.0,conservative_research_simulation
2021-03-31,Equal premium,0.9629629629629619,0.24074074074074048,0.0,0.0,conservative_research_simulation
2021-04-30,Equal premium,0.9259259259259249,0.23148148148148123,0.0,0.0,conservative_research_simulation
2021-06-30,Equal premium,0.9259259259259249,0.23148148148148123,0.0,0.0,conservative_research_simulation
2021-07-30,Equal premium,0.9074074074074064,0.2268518518518516,0.0,0.0,conservative_research_simulation
