Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Underlying Markowitz,Gross before costs,0,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.3029646317554895,0.27398733886476884,1.1094088299247906,2.102335029513853,-0.30557880005526483,0.10426139102791285,0.11692800716516501,3.7554599598781504,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,1,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.12414984069305768,0.16747845586137788,0.782992568272763,1.5155475593614307,-0.1616032080013139,0.05291511837800284,0.06121463186180332,1.7952337998265275,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,2,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.12051493523605217,0.1856555631776745,0.7055954773433839,1.3138400514736885,-0.21779129943478026,0.05680087283567635,0.06400917088076734,1.7663967130116787,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,3,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1541648294526099,0.1470977751951273,1.0516098416455921,2.1563737057015704,-0.11710317893763744,0.04639062453699079,0.05741494936032826,2.0480435163521324,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,4,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1085409751908859,0.185167566783758,0.6490999001350216,1.118379200155766,-0.16864597787210034,0.06755969254629578,0.07783442323940072,1.6740127183977656,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,5,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.5179773615813843,0.23977747231376428,1.8880709325771472,3.861582282631054,-0.29773418930515116,0.07483074153680101,0.09837355779247152,8.059840987411553,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,6,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.11160500514106064,0.1678076892888516,0.7141456744587861,1.3596579748872046,-0.16707747260043904,0.05371909929610103,0.06384128637197509,1.6972759908836286,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,7,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.27172638919706316,0.1776695943464934,1.451862699374647,3.364030346369395,-0.16186581021509783,0.051309101360438376,0.0640719472229956,3.3263536190504537,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,8,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.01570856480551619,0.13057776739648816,-0.05787541609187844,-0.09169127889481649,-0.3531748014901296,0.0491794070727189,0.059543598671075844,0.9238863072497318,insufficient_egarch_obs
Underlying Markowitz,Gross before costs,9,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.15366692149296202,0.14898444131108207,1.0373280749468947,2.095159213473381,-0.18094819441778354,0.044406510940009136,0.06178114836386079,2.043629685283407,insufficient_egarch_obs
