Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
VIX hedge sleeve,Full-spread post-cost,888,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,43129.18043980365,-1.625031854386788,-1.489084845487704,-84670442.44844358,31743.893631040788,45004.7994866817,-7.135417122947256e+144,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,889,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,597522.044515532,-1.3766108868937892,-1.3003776529061848,-124254533130.68312,599568.8612750041,636575.5982694542,-3.753091145788567e+172,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,890,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,387668.85847724316,-1.1597267095135075,-1.1081953671574427,-1778093820.659957,204604.25869979852,417572.0732044846,-2.8569796250099043e+172,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,891,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,137927.94454833318,-1.2226298342236903,-1.1624091183959657,-460425821.531731,84769.0112635037,165293.7838432428,-2.316995771667548e+152,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,892,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,2111495.470280808,-1.055281170317611,-1.0229527919381656,-1085849237143.8263,1199448.9147106095,2582739.0970545555,-2.0322804482093213e+176,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,893,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,491564.19574670336,-1.0531965505738423,-1.055879770286387,-2.5043448418806205e+21,402058.0196450225,509306.13251598267,-2.4417901645606004e+168,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,894,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.9450900178053575e+19,80110.02888151158,-0.9230448749859428,-0.8989513797117635,-367967887.26794624,27361.91427181,92253.09875945757,2.2156077138578557e+97,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,895,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,8.082348244303857e+28,67098.58183601807,-1.375215567101178,-1.2878227783971719,-10640644.201926928,54284.39643786241,78640.10589819986,3.4489571191736855e+144,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,896,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,854481.1364899958,-1.245543912422591,-1.180828905691954,-4259510292.557436,606365.4019725902,1032375.1284497009,-1.674605791408024e+173,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,897,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,16595.826507130863,-1.3753384055639821,-1.287851909890109,-1288800.9418741697,11899.824329120574,19786.541280619047,-4.4121443043824754e+108,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,898,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,50729.88486091726,-1.572919183255296,-1.4426901867339132,-57765.716406472886,47287.678662853345,58966.90026052377,-2.781193738378906e+142,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,899,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.7386829186310117e+35,1174875.285265163,-0.9486075599599644,-0.9221180798413013,-2912384751.1260448,223000.1800795551,1413632.7189699411,1.5889196556363235e+176,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,900,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,3.6792298454583525e+25,36197.23065338266,-1.5068858395392004,-1.3950404072783333,-149047167.1769642,26939.21952181269,41883.74159393623,6.741935566779474e+127,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,901,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.2153430781530175e+25,88230.78952897686,-1.2408750212529853,-1.1772294006306299,-76398734.7022907,69001.27707895519,104136.86370406534,2.651517264836281e+125,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,902,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,442984.4604223551,-1.2332061711640285,-1.170477019257843,-43066681.47666232,266393.08551560494,533362.5556267147,-2.2987840579526307e+186,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,903,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,432900.9686219594,-1.3720372817062676,-1.2849159683797107,-14170903.51924844,348281.0897817063,525670.3119513283,-7.331524112657736e+142,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,904,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.142082476626726e+35,536496.3357027709,-1.1283540085970631,-1.087422839789351,-37766324334.992935,284823.0123505774,607820.4158850242,1.9430650504091793e+175,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,905,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.9014569992176204e+32,281393.9120816988,-1.4619625848764415,-1.3565611986547457,-825814.6616731796,251453.1795443877,306930.9763748791,2.4856074515275386e+161,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,906,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1274786.7522531445,-1.0963815888583524,-1.0533038508196408,-1397494.752368671,455721.1659008644,1569946.3076666612,-1.323116867484033e+175,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,907,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,612718.502983566,-1.180779035104713,-1.1261036271677618,-272185441.22704446,280505.2450275455,764610.2372323038,-4.2894542398221713e+161,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,908,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,9259.236000498113,-1.0310139224252295,-0.9992808318327412,-27526973.576114617,3960.9386602071,10894.610074678762,-7.818742172265691e+97,insufficient_egarch_obs
