return_date,decision_date,state_snapshot_date,expiry,payoff_date,asset_id,symbol,underlying,underlying_or_forward,kind,right,moneyness_bucket,mark,entry_price,strike,start_spot,payoff_raw_close,terminal_spot_proxy,expiry_spot_proxy,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,expiry_weight,payoff_proxy,exit_price,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,settlement_source,greek_model,vx_contract,train_end_date,asset_class
2018-06-29,2018-05-31,2018-05-31,2018-06-20,2018-06-20,VIX_call_vix_call_near,VIX   180620C00018000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.85,0.85,18.0,15.35,12.27,12.27,12.27,12.789999961853027,-0.5199999618530278,13.75,1.0,0.0,0.0,-1.0,0.33847256699813305,0.0834744935377929,1.3134117300231127,-14.720983631921014,1.218689886402827,20,vro_soq_exact,black76_vx_forward,VXM18,2020-12-31,vix_option
2018-06-29,2018-05-31,2018-05-31,2018-06-20,2018-06-20,VIX_call_vix_call_wing,VIX   180620C00025000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.31,0.31,25.0,15.35,12.27,12.27,12.27,12.789999961853027,-0.5199999618530278,13.75,1.0,0.0,0.0,-1.0,0.12753702542075374,0.0368458236203098,0.7498454553554513,-10.678343677970762,1.5762663486582276,20,vro_soq_exact,black76_vx_forward,VXM18,2020-12-31,vix_option
2018-06-29,2018-05-31,2018-05-31,2018-06-20,2018-06-20,VIX_put_vix_atm,VIX   180620P00015000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.25,1.25,15.0,15.35,12.27,12.27,12.27,12.789999961853027,-0.5199999618530278,13.75,1.0,2.7300000000000004,2.7300000000000004,1.1840000000000002,-0.41417525404226496,0.10792197952723726,1.3989830133707757,-12.957911148431455,1.0040345271804363,20,vro_soq_exact,black76_vx_forward,VXM18,2020-12-31,vix_option
2018-06-29,2018-05-31,2018-05-31,2018-06-20,2018-06-20,VIX_put_vix_put_near,VIX   180620P00013500,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.5,0.5,13.5,15.35,12.27,12.27,12.27,12.789999961853027,-0.5199999618530278,13.75,1.0,1.2300000000000004,1.2300000000000004,1.4600000000000009,-0.23682446319443398,0.09553323503694168,1.1083535315400606,-9.15215143759402,0.8986072829191301,20,vro_soq_exact,black76_vx_forward,VXM18,2020-12-31,vix_option
2018-07-31,2018-06-29,2018-06-29,2018-07-18,2018-07-18,VIX_call_vix_atm,VIX   180718C00016000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.7,1.7,16.0,16.1,12.38,12.38,12.38,12.100000381469727,0.2799996185302742,13.15,1.0,0.0,0.0,-1.0,0.5603741473725917,0.09459629074360704,1.4467865968357725,-15.935029502484936,1.1334904900972016,19,vro_soq_exact,black76_vx_forward,VXN18,2020-12-31,vix_option
2018-07-31,2018-06-29,2018-06-29,2018-07-18,2018-07-18,VIX_call_vix_call_near,VIX   180718C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.85,0.85,20.0,16.1,12.38,12.38,12.38,12.100000381469727,0.2799996185302742,13.15,1.0,0.0,0.0,-1.0,0.3028253517074778,0.06753417235879203,1.2818416162670934,-17.434337000506805,1.406689665446063,19,vro_soq_exact,black76_vx_forward,VXN18,2020-12-31,vix_option
2018-07-31,2018-06-29,2018-06-29,2018-07-18,2018-07-18,VIX_call_vix_call_wing,VIX   180718C00025000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.42,0.42,25.0,16.1,12.38,12.38,12.38,12.100000381469727,0.2799996185302742,13.15,1.0,0.0,0.0,-1.0,0.1573646522475481,0.04039746934241594,0.8837618863962892,-13.680534780298904,1.621319549703174,19,vro_soq_exact,black76_vx_forward,VXN18,2020-12-31,vix_option
2018-07-31,2018-06-29,2018-06-29,2018-07-18,2018-07-18,VIX_put_vix_atm,VIX   180718P00016000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.6,1.6,16.0,16.1,12.38,12.38,12.38,12.100000381469727,0.2799996185302742,13.15,1.0,3.619999999999999,3.619999999999999,1.2624999999999993,-0.43858792788561995,0.09460239028078647,1.4467880784086233,-15.936032185859775,1.133418568391017,19,vro_soq_exact,black76_vx_forward,VXN18,2020-12-31,vix_option
2018-07-31,2018-06-29,2018-06-29,2018-07-18,2018-07-18,VIX_put_vix_put_near,VIX   180718P00015000,VX_FRONT,VX_FRONT,put,put,vix_put_near,1.0,1.0,15.0,16.1,12.38,12.38,12.38,12.100000381469727,0.2799996185302742,13.15,1.0,2.619999999999999,2.619999999999999,1.6199999999999992,-0.3388548571627558,0.09451057860716174,1.3433319486829798,-13.742726045441197,1.0533930125213693,19,vro_soq_exact,black76_vx_forward,VXN18,2020-12-31,vix_option
2018-08-31,2018-07-31,2018-07-31,2018-08-22,2018-08-22,VIX_call_vix_atm,VIX   180822C00015000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.03,1.03,15.0,14.85,12.61,12.61,12.61,12.25,0.35999999999999943,13.625,1.0,0.0,0.0,-1.0,0.5148533018843298,0.1443165273060417,1.4516135866628173,-9.199093606048901,0.7567496536505569,22,vro_soq_exact,black76_vx_forward,VXU18,2020-12-31,vix_option
2018-08-31,2018-07-31,2018-07-31,2018-08-22,2018-08-22,VIX_call_vix_call_near,VIX   180822C00018000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.58,0.58,18.0,14.85,12.61,12.61,12.61,12.25,0.35999999999999943,13.625,1.0,0.0,0.0,-1.0,0.27422047214778517,0.0851800841696454,1.2140533668693982,-10.847658548209674,1.072301686764459,22,vro_soq_exact,black76_vx_forward,VXU18,2020-12-31,vix_option
2018-08-31,2018-07-31,2018-07-31,2018-08-22,2018-08-22,VIX_call_vix_call_wing,VIX   180822C00021000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.4,0.4,21.0,14.85,12.61,12.61,12.61,12.25,0.35999999999999943,13.625,1.0,0.0,0.0,-1.0,0.17853431879652154,0.05479001720139498,0.9513237161779396,-10.282415567383941,1.3063037189095983,22,vro_soq_exact,black76_vx_forward,VXU18,2020-12-31,vix_option
2018-08-31,2018-07-31,2018-07-31,2018-08-22,2018-08-22,VIX_put_vix_atm,VIX   180822P00015000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.9,1.9,15.0,14.85,12.61,12.61,12.61,12.25,0.35999999999999943,13.625,1.0,2.3900000000000006,2.3900000000000006,0.2578947368421056,-0.4511693519517476,0.08649598302640485,1.4420526177744246,-15.14581823839323,1.25430295317804,22,vro_soq_exact,black76_vx_forward,VXU18,2020-12-31,vix_option
2018-08-31,2018-07-31,2018-07-31,2018-08-22,2018-08-22,VIX_put_vix_put_near,VIX   180822P00012500,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.35,0.35,12.5,14.85,12.61,12.61,12.61,12.25,0.35999999999999943,13.625,1.0,0.0,0.0,-1.0,-0.1815804707318736,0.08257283860832436,0.9614778571090024,-7.009603001005107,0.8760307454814625,22,vro_soq_exact,black76_vx_forward,VXU18,2020-12-31,vix_option
2018-11-30,2018-10-31,2018-10-31,2018-11-21,2018-11-21,VIX_call_vix_atm,VIX   181121C00020000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.25,2.25,20.0,20.55,22.07,22.07,22.07,20.799999237060547,1.2700007629394534,20.175,1.0,2.0700000000000003,2.0700000000000003,-0.07999999999999985,0.5915025048734528,0.07746823094221626,1.911524714680059,-17.032683962281997,1.0155614248490408,21,vro_soq_exact,black76_vx_forward,VXX18,2020-12-31,vix_option
2018-11-30,2018-10-31,2018-10-31,2018-11-21,2018-11-21,VIX_call_vix_call_near,VIX   181121C00025000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.95,0.95,25.0,20.55,22.07,22.07,22.07,20.799999237060547,1.2700007629394534,20.175,1.0,0.0,0.0,-1.0,0.29444731193230195,0.05841332058805112,1.6982158280216721,-17.758230122710927,1.1965501529630949,21,vro_soq_exact,black76_vx_forward,VXX18,2020-12-31,vix_option
2018-11-30,2018-10-31,2018-10-31,2018-11-21,2018-11-21,VIX_call_vix_call_wing,VIX   181121C00037500,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.25,0.25,37.5,20.55,22.07,22.07,22.07,20.799999237060547,1.2700007629394534,20.175,1.0,0.0,0.0,-1.0,0.08137247432060712,0.019304976339677017,0.742067781222857,-10.013079808826806,1.582064624235185,21,vro_soq_exact,black76_vx_forward,VXX18,2020-12-31,vix_option
2018-11-30,2018-10-31,2018-10-31,2018-11-21,2018-11-21,VIX_put_vix_atm,VIX   181121P00020000,VX_FRONT,VX_FRONT,put,put,vix_atm,2.0,2.0,20.0,20.55,22.07,22.07,22.07,20.799999237060547,1.2700007629394534,20.175,1.0,0.0,0.0,-1.0,-0.4058337083963176,0.06705289250211241,1.9097703552787066,-19.656077558666826,1.1722319330516702,21,vro_soq_exact,black76_vx_forward,VXX18,2020-12-31,vix_option
2018-11-30,2018-10-31,2018-10-31,2018-11-21,2018-11-21,VIX_put_vix_put_near,VIX   181121P00016000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.3,0.3,16.0,20.55,22.07,22.07,22.07,20.799999237060547,1.2700007629394534,20.175,1.0,0.0,0.0,-1.0,-0.1160898894212194,0.0409439276367987,0.9628785722566784,-8.077307964996084,0.9679032283508616,21,vro_soq_exact,black76_vx_forward,VXX18,2020-12-31,vix_option
2018-12-31,2018-11-30,2018-11-30,2018-12-19,2018-12-19,VIX_call_vix_atm,VIX   181219C00018000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.55,1.55,18.0,17.45,26.2,26.2,26.2,25.579999923706055,0.6200000762939446,23.975,1.0,8.2,8.2,4.290322580645161,0.5026341961678482,0.08880387064235415,1.586609747458695,-17.380197865540648,1.127162738334168,19,vro_soq_exact,black76_vx_forward,VXZ18,2020-12-31,vix_option
2018-12-31,2018-11-30,2018-11-30,2018-12-19,2018-12-19,VIX_call_vix_call_near,VIX   181219C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.0,1.0,20.0,17.45,26.2,26.2,26.2,25.579999923706055,0.6200000762939446,23.975,1.0,6.199999999999999,6.199999999999999,5.199999999999999,0.35741261694096454,0.07844053806043107,1.484743857404716,-17.18642382861154,1.1941513503947538,19,vro_soq_exact,black76_vx_forward,VXZ18,2020-12-31,vix_option
2018-12-31,2018-11-30,2018-11-30,2018-12-19,2018-12-19,VIX_call_vix_call_wing,VIX   181219C00024000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.47,0.47,24.0,17.45,26.2,26.2,26.2,25.579999923706055,0.6200000762939446,23.975,1.0,2.1999999999999993,2.1999999999999993,3.6808510638297856,0.18521182856422921,0.05027386024923528,1.0630645925171684,-13.596072051334465,1.3340306895708909,19,vro_soq_exact,black76_vx_forward,VXZ18,2020-12-31,vix_option
2018-12-31,2018-11-30,2018-11-30,2018-12-19,2018-12-19,VIX_put_vix_atm,VIX   181219P00018000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.75,1.75,18.0,17.45,26.2,26.2,26.2,25.579999923706055,0.6200000762939446,23.975,1.0,0.0,0.0,-1.0,-0.5180153870748062,0.11025969671335135,1.5849429964149622,-13.956044136861708,0.9068704576673083,19,vro_soq_exact,black76_vx_forward,VXZ18,2020-12-31,vix_option
2018-12-31,2018-11-30,2018-11-30,2018-12-19,2018-12-19,VIX_put_vix_put_near,VIX   181219P00016000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.75,0.75,16.0,17.45,26.2,26.2,26.2,25.579999923706055,0.6200000762939446,23.975,1.0,0.0,0.0,-1.0,-0.2983764994107515,0.0976563763145019,1.3800833843375313,-11.935873642924502,0.891565229631436,19,vro_soq_exact,black76_vx_forward,VXZ18,2020-12-31,vix_option
2019-01-31,2018-12-31,2018-12-31,2019-01-16,2019-01-16,VIX_call_vix_atm,VIX   190116C00025000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.65,1.65,25.0,26.175,18.87,18.87,18.87,19.040000915527344,-0.17000091552734276,19.05,1.0,0.0,0.0,-1.0,0.704609407497685,0.1412921049383317,1.8885467641295821,-9.670762644924126,0.4450505572764078,16,vro_soq_exact,black76_vx_forward,VXF19,2020-12-31,vix_option
2019-01-31,2018-12-31,2018-12-31,2019-01-16,2019-01-16,VIX_call_vix_call_near,VIX   190116C00028000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.9,0.9,28.0,26.175,18.87,18.87,18.87,19.040000915527344,-0.17000091552734276,19.05,1.0,0.0,0.0,-1.0,0.35814580097301074,0.09293753443866833,2.045421033710337,-17.302390765904708,0.7328094681410341,16,vro_soq_exact,black76_vx_forward,VXF19,2020-12-31,vix_option
2019-01-31,2018-12-31,2018-12-31,2019-02-13,2019-02-13,VIX_call_vix_call_wing,VIX   190213C00030000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.75,0.75,30.0,22.775,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,0.0,0.0,-1.0,0.21992140076074634,0.043372604905067676,2.3384691870465075,-8.356911601100862,0.862262625868987,44,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-01-31,2018-12-31,2018-12-31,2019-02-13,2019-02-13,VIX_put_vix_atm,VIX   190213P00022000,VX_FRONT,VX_FRONT,put,put,vix_atm,2.2,2.2,22.0,22.775,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,6.4,6.4,1.9090909090909092,-0.39481426009963716,0.05833654321219888,3.0389983818013038,-10.518877418422692,0.8331308082547428,44,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-01-31,2018-12-31,2018-12-31,2019-02-13,2019-02-13,VIX_put_vix_put_near,VIX   190213P00019000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.8,0.8,19.0,22.775,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,3.4000000000000004,3.4000000000000004,3.25,-0.20632972227296653,0.047306430403932634,2.2531410942716783,-7.125143868419376,0.7617134539583276,44,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-02-28,2019-01-31,2019-01-31,2019-02-13,2019-02-13,VIX_call_vix_atm,VIX   190213C00017000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.2,1.2,17.0,16.925,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,0.0,0.0,-1.0,0.5265191365339625,0.12827957658209813,1.2704754250967123,-17.639608736637722,0.9707354919370554,13,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-02-28,2019-01-31,2019-01-31,2019-02-13,2019-02-13,VIX_call_vix_call_near,VIX   190213C00018000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.85,0.85,18.0,16.925,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,0.0,0.0,-1.0,0.40882473749462667,0.1209454031938609,1.2401824216021993,-17.79702884337581,1.005051606559295,13,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-02-28,2019-01-31,2019-01-31,2019-02-13,2019-02-13,VIX_call_vix_call_wing,VIX   190213C00022000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.27,0.27,22.0,16.925,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,0.0,0.0,-1.0,0.14937245386386608,0.060354716201726756,0.7424856536536517,-12.476792103603128,1.2057825983465527,13,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-02-28,2019-01-31,2019-01-31,2019-02-13,2019-02-13,VIX_put_vix_atm,VIX   190213P00017000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.1,1.1,17.0,16.925,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,1.4000000000000004,1.4000000000000004,0.27272727272727293,-0.47952382862806614,0.149621274155927,1.2717479391189503,-15.151742777370151,0.8331052113604938,13,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-02-28,2019-01-31,2019-01-31,2019-02-13,2019-02-13,VIX_put_vix_put_near,VIX   190213P00016000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.55,0.55,16.0,16.925,15.6,15.6,15.6,15.649999618530273,-0.04999961853027379,16.4,1.0,0.40000000000000036,0.40000000000000036,-0.27272727272727215,-0.3213175940007659,0.14741871007235657,1.1437440806387593,-12.40633114699348,0.7604460530174367,13,vro_soq_exact,black76_vx_forward,VXG19,2020-12-31,vix_option
2019-04-30,2019-02-28,2019-02-28,2019-03-19,2019-03-19,VIX_call_vix_atm,VIX   190319C00015000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.5,1.5,15.0,15.375,12.35,12.35,12.35,13.5600004196167,-1.2100004196166996,14.5,1.0,0.0,0.0,-1.0,0.587356071112029,0.11712904530918988,1.3638625012843726,-12.534299455542266,0.9462698437510988,19,vro_soq_exact,black76_vx_forward,VXH19,2020-12-31,vix_option
2019-04-30,2019-02-28,2019-02-28,2019-03-19,2019-03-19,VIX_call_vix_call_near,VIX   190319C00017000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.75,0.75,17.0,15.375,12.35,12.35,12.35,13.5600004196167,-1.2100004196166996,14.5,1.0,0.0,0.0,-1.0,0.36416990113059045,0.11089192245429381,1.3166142617030212,-12.319470632195166,0.96486745329488,19,vro_soq_exact,black76_vx_forward,VXH19,2020-12-31,vix_option
2019-04-30,2019-02-28,2019-02-28,2019-03-19,2019-03-19,VIX_call_vix_call_wing,VIX   190319C00021000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.3,0.3,21.0,15.375,12.35,12.35,12.35,13.5600004196167,-1.2100004196166996,14.5,1.0,0.0,0.0,-1.0,0.15490477907615996,0.0571447098363193,0.8352516628083048,-9.48222748641341,1.1878191745662208,19,vro_soq_exact,black76_vx_forward,VXH19,2020-12-31,vix_option
2019-04-30,2019-02-28,2019-02-28,2019-03-19,2019-03-19,VIX_put_vix_atm,VIX   190319P00016000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.4,1.4,16.0,15.375,12.35,12.35,12.35,13.5600004196167,-1.2100004196166996,14.5,1.0,3.6500000000000004,3.6500000000000004,1.6071428571428577,-0.5591210184762615,0.15115458062638573,1.3823035897265348,-9.966726123366383,0.7431750786679912,19,vro_soq_exact,black76_vx_forward,VXH19,2020-12-31,vix_option
2019-04-30,2019-02-28,2019-02-28,2019-03-19,2019-03-19,VIX_put_vix_put_near,VIX   190319P00014500,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.5,0.5,14.5,15.375,12.35,12.35,12.35,13.5600004196167,-1.2100004196166996,14.5,1.0,2.1500000000000004,2.1500000000000004,3.3000000000000007,-0.31727504399930045,0.158678542181912,1.2492006910828133,-7.754097417055764,0.6397687584841617,19,vro_soq_exact,black76_vx_forward,VXH19,2020-12-31,vix_option
2019-05-31,2019-04-30,2019-04-30,2019-05-22,2019-05-22,VIX_call_vix_atm,VIX   190522C00015000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.02,1.02,15.0,15.15,15.01,15.01,15.01,14.75,0.2599999999999998,15.725,1.0,0.009999999999999787,0.009999999999999787,-0.9901960784313728,0.5557484737855338,0.16565044940464901,1.4672088705479878,-7.8633299924136,0.6402421223375275,22,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-05-31,2019-04-30,2019-04-30,2019-05-22,2019-05-22,VIX_call_vix_call_near,VIX   190522C00018000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.55,0.55,18.0,15.15,15.01,15.01,15.01,14.75,0.2599999999999998,15.725,1.0,0.0,0.0,-1.0,0.2754136724330209,0.09148653546518769,1.2412306046541033,-10.145251242855727,0.9807091150710741,22,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-05-31,2019-04-30,2019-04-30,2019-05-22,2019-05-22,VIX_call_vix_call_wing,VIX   190522C00022000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.3,0.3,22.0,15.15,15.01,15.01,15.01,14.75,0.2599999999999998,15.725,1.0,0.0,0.0,-1.0,0.1434322304614994,0.048721507767620055,0.8412245320791976,-8.655586148548885,1.2480619053678912,22,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-05-31,2019-04-30,2019-04-30,2019-05-22,2019-05-22,VIX_put_vix_atm,VIX   190522P00015000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.55,1.55,15.0,15.15,15.01,15.01,15.01,14.75,0.2599999999999998,15.725,1.0,0.0,0.0,-1.0,-0.43109068454417404,0.09556645796315284,1.4602238288451215,-13.506794436477128,1.1044825517430974,22,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-05-31,2019-04-30,2019-04-30,2019-05-22,2019-05-22,VIX_put_vix_put_near,VIX   190522P00013000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.4,0.4,13.0,15.15,15.01,15.01,15.01,14.75,0.2599999999999998,15.725,1.0,0.0,0.0,-1.0,-0.20211168282546224,0.08842806552123694,1.0473748786685781,-7.471847735946383,0.856163968562768,22,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-06-28,2019-05-31,2019-05-31,2019-06-19,2019-06-19,VIX_call_vix_atm,VIX   190619C00019000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.56,1.56,19.0,18.675,14.8,14.8,14.8,14.329999923706055,0.470000076293946,15.025,1.0,0.0,0.0,-1.0,0.5151733849353166,0.09300289481556936,1.6967270909913863,-16.570438487221445,1.0049248136798061,19,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-06-28,2019-05-31,2019-05-31,2019-06-19,2019-06-19,VIX_call_vix_call_near,VIX   190619C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.24,1.24,20.0,18.675,14.8,14.8,14.8,14.329999923706055,0.470000076293946,15.025,1.0,0.0,0.0,-1.0,0.43216847776772793,0.08853465372004836,1.6737656571594286,-16.92808030796455,1.0413564280092715,19,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-06-28,2019-05-31,2019-05-31,2019-06-19,2019-06-19,VIX_call_vix_call_wing,VIX   190619C00025000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.5,0.5,25.0,18.675,14.8,14.8,14.8,14.329999923706055,0.470000076293946,15.025,1.0,0.0,0.0,-1.0,0.19182598163325462,0.050803109981742485,1.162567155032605,-14.061463094967413,1.2605085405111995,19,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-06-28,2019-05-31,2019-05-31,2019-06-19,2019-06-19,VIX_put_vix_atm,VIX   190619P00018000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.5,1.5,18.0,18.675,14.8,14.8,14.8,14.329999923706055,0.470000076293946,15.025,1.0,3.1999999999999993,3.1999999999999993,1.1333333333333329,-0.3922811087419697,0.08247058937921707,1.6362369323064687,-17.377422905417777,1.0928615219565714,19,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-06-28,2019-05-31,2019-05-31,2019-06-19,2019-06-19,VIX_put_vix_put_near,VIX   190619P00015000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.27,0.27,15.0,18.675,14.8,14.8,14.8,14.329999923706055,0.470000076293946,15.025,1.0,0.1999999999999993,0.1999999999999993,-0.25925925925926196,-0.1256953073346513,0.052556149102789676,0.8802261664857748,-7.785306223846203,0.9225475952766682,19,vro_soq_exact,black76_vx_forward,VXM19,2020-12-31,vix_option
2019-07-31,2019-06-28,2019-06-28,2019-07-17,2019-07-17,VIX_call_vix_atm,VIX   190717C00016000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.25,1.25,16.0,15.3,12.69,12.69,12.69,13.970000267028809,-1.280000267028809,14.6,1.0,0.0,0.0,-1.0,0.4795497591071404,0.10272700280228939,1.3894285063732872,-14.986157837586703,1.1099616901939355,19,vro_soq_exact,black76_vx_forward,VXN19,2020-12-31,vix_option
2019-07-31,2019-06-28,2019-06-28,2019-07-17,2019-07-17,VIX_call_vix_call_near,VIX   190717C00019000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.6,0.6,19.0,15.3,12.69,12.69,12.69,13.970000267028809,-1.280000267028809,14.6,1.0,0.0,0.0,-1.0,0.2635427386052498,0.07604563091721005,1.1395932705747005,-13.524851396346566,1.229792982402539,19,vro_soq_exact,black76_vx_forward,VXN19,2020-12-31,vix_option
2019-07-31,2019-06-28,2019-06-28,2019-07-17,2019-07-17,VIX_call_vix_call_wing,VIX   190717C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.45,0.45,20.0,15.3,12.69,12.69,12.69,13.970000267028809,-1.280000267028809,14.6,1.0,0.0,0.0,-1.0,0.20945353511477052,0.06658243487371714,1.0040750123596116,-11.94359021160168,1.237550380886937,19,vro_soq_exact,black76_vx_forward,VXN19,2020-12-31,vix_option
2019-07-31,2019-06-28,2019-06-28,2019-07-17,2019-07-17,VIX_put_vix_atm,VIX   190717P00016000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.6,1.6,16.0,15.3,12.69,12.69,12.69,13.970000267028809,-1.280000267028809,14.6,1.0,3.3100000000000005,3.3100000000000005,1.06875,-0.5514211183738627,0.13195116637700946,1.3793359215969576,-11.481067006557696,0.8578536726519282,19,vro_soq_exact,black76_vx_forward,VXN19,2020-12-31,vix_option
2019-07-31,2019-06-28,2019-06-28,2019-07-17,2019-07-17,VIX_put_vix_put_near,VIX   190717P00014000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.45,0.45,14.0,15.3,12.69,12.69,12.69,13.970000267028809,-1.280000267028809,14.6,1.0,1.3100000000000005,1.3100000000000005,1.9111111111111123,-0.2673918027639243,0.13004700260043198,1.1480008533580417,-8.056421412383255,0.7244330676158763,19,vro_soq_exact,black76_vx_forward,VXN19,2020-12-31,vix_option
2019-08-30,2019-07-31,2019-07-31,2019-08-21,2019-08-21,VIX_call_vix_atm,VIX   190821C00016000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.55,1.55,16.0,15.575,15.63,15.63,15.63,15.800000190734863,-0.1700001907348625,16.875,1.0,0.0,0.0,-1.0,0.5168089147047966,0.09136943386959179,1.4872640216080617,-15.229787222396444,1.1662847504073077,21,vro_soq_exact,black76_vx_forward,VXQ19,2020-12-31,vix_option
2019-08-30,2019-07-31,2019-07-31,2019-08-21,2019-08-21,VIX_call_vix_call_near,VIX   190821C00019000,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.8,0.8,19.0,15.575,15.63,15.63,15.63,15.800000190734863,-0.1700001907348625,16.875,1.0,0.0,0.0,-1.0,0.30731249495766405,0.07423650828239876,1.3121267004377013,-14.528852821405982,1.2664139782033832,21,vro_soq_exact,black76_vx_forward,VXQ19,2020-12-31,vix_option
2019-08-30,2019-07-31,2019-07-31,2019-08-21,2019-08-21,VIX_call_vix_call_wing,VIX   190821C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.68,0.68,20.0,15.575,15.63,15.63,15.63,15.800000190734863,-0.1700001907348625,16.875,1.0,0.0,0.0,-1.0,0.2639218101082598,0.06616767269431421,1.2204334475668865,-14.070513149977511,1.3215563964506414,21,vro_soq_exact,black76_vx_forward,VXQ19,2020-12-31,vix_option
