Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,block_length
Equal premium,Gross before costs,0,circular_block_bootstrap,60,ok,60,-0.06886049875739231,2.0101202147887536,0.6975868922930041,1.6723961507830347,-0.9610914212085931,0.4856205854167976,0.5369790162296328,0.6999608573582475,6
Equal premium,Gross before costs,1,circular_block_bootstrap,60,ok,60,-0.8756781564818633,2.1364249529878743,-0.08692974929799317,-0.16141697896759638,-0.9999833339980385,0.6052777856442707,0.6559273510632314,2.969868413683947e-05,6
Equal premium,Gross before costs,2,circular_block_bootstrap,60,ok,60,-0.8784976737291077,1.894380689501392,-0.2857646277619761,-0.5020627231447699,-0.9999649658774838,0.5563270834825111,0.6426715660944017,2.64803038937385e-05,6
Equal premium,Gross before costs,3,circular_block_bootstrap,60,ok,60,-0.7377679225209961,1.7934082571875165,-0.015610161423810878,-0.02983872781802199,-0.9988724531875719,0.4883043868963583,0.6084700535396276,0.001240021107921269,6
Equal premium,Gross before costs,4,circular_block_bootstrap,60,ok,60,-0.7989976983484427,1.8046637190283574,-0.0916140759034778,-0.16221436890983826,-0.9997740821176779,0.6052777856442707,0.6559273510632314,0.0003280991856791549,6
Equal premium,Gross before costs,5,circular_block_bootstrap,60,ok,60,-0.5485725312454715,2.2646062870127177,0.43288264300379753,1.0328636136254004,-0.9957405249912559,0.48250749333521686,0.5700976717881455,0.018747350926649718,6
Equal premium,Gross before costs,6,circular_block_bootstrap,60,ok,60,-0.6880737323548411,1.785638267471064,0.0940542121014689,0.17955494199386604,-0.9980049875104455,0.5563270834825111,0.6362362769655037,0.0029529748182953626,6
Equal premium,Gross before costs,7,circular_block_bootstrap,60,ok,60,-0.8932859845223227,1.1562822718549743,-1.1222595434917702,-1.2962518309123208,-0.9999731486107172,0.5392966150080117,0.5738833342738197,1.3839082874996734e-05,6
Equal premium,Gross before costs,8,circular_block_bootstrap,60,ok,60,-0.6793389709643214,1.4492211226181388,-0.0730391006152179,-0.11756156736422499,-0.9983234212682763,0.5424962551525585,0.6362362769655037,0.0033902436380381044,6
Equal premium,Gross before costs,9,circular_block_bootstrap,60,ok,60,-0.9567131185574075,1.7415089954352438,-0.9016899086170604,-1.3472735568869674,-0.9999998732382472,0.6052777856442707,0.6559273510632314,1.5197826882991214e-07,6
Equal premium,Gross before costs,10,circular_block_bootstrap,60,ok,60,-0.9100111120078936,1.8382334453102065,-0.4066000381658997,-0.6514948283783041,-0.9999972934819173,0.6440220661747702,0.6623626401921293,5.901255605815282e-06,6
Equal premium,Gross before costs,11,circular_block_bootstrap,60,ok,60,-0.850750957627646,2.1507267929829093,-0.04816051813608531,-0.09520555133890851,-0.9999675846386746,0.6032894178989463,0.6132312566255687,7.405557634323863e-05,6
Equal premium,Gross before costs,12,circular_block_bootstrap,60,ok,60,-0.9373494421271902,1.392721094139707,-1.066979922645168,-1.3319861764945737,-0.9999995991990003,0.6440220661747702,0.6623626401921293,9.652164450175615e-07,6
Equal premium,Gross before costs,13,circular_block_bootstrap,60,ok,60,-0.7496742197329158,1.9733227424788233,0.06378243104314588,0.12991322228659932,-0.9994078181235002,0.4890323252295137,0.6133229757606636,0.0009829420007128234,6
