Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal risk,Full-spread post-cost,0,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7210640361666406,1.1996970872301405,-0.4181785780912086,-0.591747707643828,-0.9997269667894786,0.4571048092468562,0.5191534683683663,0.0016885835812364715,insufficient_egarch_obs
Equal risk,Full-spread post-cost,1,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7141411675997256,0.9474147696900459,-0.7824474119669126,-1.0029618373156615,-0.9982993701103654,0.3986167944179644,0.46990771159025013,0.0019087896762704662,insufficient_egarch_obs
Equal risk,Full-spread post-cost,2,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.571986976580521,0.9097587856906503,-0.464329653043924,-0.6623112781401855,-0.992396602071482,0.35564864814215585,0.41105458862004446,0.014364314949275566,insufficient_egarch_obs
Equal risk,Full-spread post-cost,3,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5884712080998378,1.1718655312346522,-0.13154325778836404,-0.19030116083113333,-0.9953494920314003,0.4954050030741246,0.5457116774285417,0.011803236968849948,insufficient_egarch_obs
Equal risk,Full-spread post-cost,4,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7331084078975945,1.2846412811201458,-0.30468832886338537,-0.4313693991963063,-0.9992400171087295,0.5638424810067383,0.6438662963632918,0.001354173971598527,insufficient_egarch_obs
Equal risk,Full-spread post-cost,5,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4182076045927826,1.1809277764308186,0.14122460286905117,0.2194457601822807,-0.9723708085115812,0.48840273891204966,0.5074234850307794,0.06665614630073138,insufficient_egarch_obs
Equal risk,Full-spread post-cost,6,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7734965614924396,0.9524218455118783,-0.9718437771412661,-1.1800159720190737,-0.9995383745717419,0.4294265651265937,0.5360920363599061,0.0005961753244443428,insufficient_egarch_obs
Equal risk,Full-spread post-cost,7,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7303029369918144,1.4263022360861317,-0.11810309753866556,-0.1758695072349482,-0.998616279855781,0.5309010007802267,0.6911943958311962,0.0014268590861019525,insufficient_egarch_obs
Equal risk,Full-spread post-cost,8,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8308367486373113,0.9722119833368342,-1.2013055127438528,-1.4018558132457506,-0.9998385396645495,0.43867448180354257,0.5085430127162134,0.00013852562524437363,insufficient_egarch_obs
Equal risk,Full-spread post-cost,9,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.5883531233992173,0.9177886913843455,-0.4618682210576721,-0.6130672798932428,-0.9892252419388066,0.3699540852361674,0.4463176364918567,0.011820180884178867,insufficient_egarch_obs
