return_date,strategy,asset_id,estimated_contracts,capacity_contracts,capacity_ratio,capacity_status
2021-03-31,Equity-option Greek Markowitz,TSLA_call_call_near,0.6476451445469312,165.70000000000002,0.0039085404016109306,pass
2021-03-31,Equity-option Greek Markowitz,TSLA_call_put_near,6.545795975946414,6.300000000000001,1.0390152342772085,penalized
2021-03-31,Equity-option Greek Markowitz,TSLA_put_atm,5.231263958873139,25.200000000000003,0.20758983963782296,pass
2021-03-31,Equity-option Greek Markowitz,TSLA_put_call_near,0.8460174534003063,74.8,0.011310393762036181,pass
2021-03-31,Equity-option Greek Markowitz,TSLA_put_put_near,1.3112263684313896,51.800000000000004,0.025313250355818332,pass
2021-03-31,Equity-option Greek Markowitz,TSLA_put_put_wing,19.415728019010825,15.4,1.2607615596760275,penalized
2021-04-30,Equity-option Greek Markowitz,AAPL_call_atm,10.032574620306807,860.1,0.011664428113366826,pass
2021-04-30,Equity-option Greek Markowitz,AAPL_call_call_near,100.83379652909882,345.1,0.2921871820605587,pass
2021-04-30,Equity-option Greek Markowitz,AAPL_call_put_near,39.21796314291972,18.2,2.1548331397208638,penalized
2021-04-30,Equity-option Greek Markowitz,AAPL_put_atm,72.65595313112522,823.6,0.08821752444284266,pass
2021-04-30,Equity-option Greek Markowitz,AAPL_put_call_near,16.879304010608983,33.2,0.508412771403885,pass
2021-04-30,Equity-option Greek Markowitz,AAPL_put_put_near,113.54632933903528,304.0,0.37350766229945814,pass
2021-04-30,Equity-option Greek Markowitz,AMZN_call_atm,0.2062603736582756,11.5,0.017935684665937007,pass
2021-04-30,Equity-option Greek Markowitz,AMZN_put_put_near,2.5300602155120986,31.3,0.08083259474479548,pass
2021-04-30,Equity-option Greek Markowitz,AMZN_put_put_wing,1.6578639243266784,10.3,0.16095766255598817,pass
2021-04-30,Equity-option Greek Markowitz,GOOGL_call_atm,3.275444713827147,12.8,0.25589411826774583,pass
2021-04-30,Equity-option Greek Markowitz,GOOGL_call_put_near,1.66652495177608,5.1000000000000005,0.32676959838746666,pass
2021-04-30,Equity-option Greek Markowitz,GOOGL_put_atm,2.6175532557454737,24.0,0.10906471898939474,pass
2021-04-30,Equity-option Greek Markowitz,GOOGL_put_put_near,4.6470726688039985,22.0,0.2112305758547272,pass
2021-04-30,Equity-option Greek Markowitz,JPM_call_atm,19.308319022015866,102.30000000000001,0.18874212142733005,pass
2021-04-30,Equity-option Greek Markowitz,JPM_call_call_near,9.690995260925186,10.4,0.9318264673966525,pass
2021-04-30,Equity-option Greek Markowitz,JPM_call_put_near,117.60477376832333,1.6,73.50298360520208,penalized
2021-04-30,Equity-option Greek Markowitz,JPM_put_atm,232.31988721759365,20.1,11.558203344158887,penalized
2021-04-30,Equity-option Greek Markowitz,JPM_put_put_near,26.425033699197613,6.4,4.1289115154996265,penalized
2021-04-30,Equity-option Greek Markowitz,META_call_call_near,62.89042209799335,492.1,0.12780008554763939,pass
2021-04-30,Equity-option Greek Markowitz,META_call_put_near,29.410680652230415,28.900000000000002,1.0176706108038205,penalized
2021-04-30,Equity-option Greek Markowitz,META_put_call_near,29.21899718717959,3.0,9.739665729059864,penalized
2021-04-30,Equity-option Greek Markowitz,META_put_put_near,228.7793480165086,25.400000000000002,9.007060945531833,penalized
2021-04-30,Equity-option Greek Markowitz,MSFT_call_atm,5.670325464999369,163.10000000000002,0.03476594399141243,pass
2021-04-30,Equity-option Greek Markowitz,MSFT_call_call_near,175.59664805749784,50.800000000000004,3.4566269302657053,penalized
2021-04-30,Equity-option Greek Markowitz,MSFT_put_atm,5.57642292320019,94.4,0.05907227672881557,pass
2021-04-30,Equity-option Greek Markowitz,MSFT_put_put_near,53.361902184901695,25.3,2.109166094264889,penalized
2021-04-30,Equity-option Greek Markowitz,NVDA_call_atm,1.687913261379396,59.0,0.02860869934541349,pass
2021-04-30,Equity-option Greek Markowitz,NVDA_call_call_near,5.7794832932158355,33.7,0.17149802057020283,pass
2021-04-30,Equity-option Greek Markowitz,NVDA_put_atm,8.930420850642932,12.5,0.7144336680514346,pass
2021-04-30,Equity-option Greek Markowitz,NVDA_put_call_near,2.944721939130423,1.1,2.677019944664021,penalized
2021-04-30,Equity-option Greek Markowitz,NVDA_put_put_near,42.32891042111434,17.5,2.4187948812065336,penalized
2021-04-30,Equity-option Greek Markowitz,NVDA_put_put_wing,5.039893945041962,11.3,0.4460083137205276,pass
2021-04-30,Equity-option Greek Markowitz,TSLA_call_atm,6.521018384551695,66.0,0.09880330885684387,pass
2021-04-30,Equity-option Greek Markowitz,TSLA_call_call_near,1.5267473625644938,1020.1,0.0014966644079644092,pass
2021-04-30,Equity-option Greek Markowitz,TSLA_call_put_near,8.462554400774001,27.8,0.304408431682518,pass
2021-04-30,Equity-option Greek Markowitz,TSLA_put_atm,9.726320289666878,58.2,0.16711890532073673,pass
2021-04-30,Equity-option Greek Markowitz,TSLA_put_call_near,0.9281963933397324,13.9,0.06677671894530449,pass
2021-04-30,Equity-option Greek Markowitz,TSLA_put_put_near,2.3339548581554443,17.6,0.1326110714861048,pass
2021-04-30,Equity-option Greek Markowitz,TSLA_put_put_wing,21.71495896863053,59.0,0.36805015201068697,pass
2021-06-30,Equity-option Greek Markowitz,AAPL_call_atm,27.537687578497305,296.2,0.0929699107984379,pass
2021-06-30,Equity-option Greek Markowitz,AAPL_call_call_near,75.62534739682411,590.5,0.12807002099377496,pass
2021-06-30,Equity-option Greek Markowitz,AAPL_call_put_near,45.810637981600195,49.900000000000006,0.9180488573466972,pass
2021-06-30,Equity-option Greek Markowitz,AAPL_put_atm,53.47478150450816,93.80000000000001,0.5700936194510464,pass
2021-06-30,Equity-option Greek Markowitz,AAPL_put_call_near,10.258140558933635,16.2,0.6332185530205947,pass
2021-06-30,Equity-option Greek Markowitz,AAPL_put_put_near,79.36033771007841,76.0,1.0442149698694527,penalized
