return_date,strategy,scenario,premium_paid_nav,simulated_margin_nav,stress_capital_nav,required_capital_nav,nav_return,required_capital_return,rejected_trades,excluded_gross_return_nav
2021-01-29,Equity-option Greek Markowitz,mid_repaired,0.5381434954977831,2.6018708256878913,0.13453587387444577,2.6018708256878913,0.0010187640420190602,0.000391550584279954,4,0.11935126379391975
2021-02-26,Equity-option Greek Markowitz,mid_repaired,0.6642340074558061,1.9761734677002485,0.16605850186395152,1.9761734677002485,0.25005956038896515,0.12653725215730652,4,0.06266042686484849
2021-03-31,Equity-option Greek Markowitz,mid_repaired,0.44826558389128496,1.652846803113866,0.11206639597282124,1.652846803113866,-0.07295609212513418,-0.04413965770311514,5,-0.23105411817140023
2021-04-30,Equity-option Greek Markowitz,mid_repaired,0.36896345585140805,2.4694821341473485,0.09224086396285201,2.4694821341473485,0.09066691330722948,0.03671495009156425,7,-0.26970104911503023
2021-06-30,Equity-option Greek Markowitz,mid_repaired,0.40646851690136265,3.9324352038192014,0.10161712922534066,3.9324352038192014,-0.07853587408221416,-0.019971307856754945,6,-0.11867125553955804
2021-07-30,Equity-option Greek Markowitz,mid_repaired,0.48037291495804835,2.207945649842924,0.12009322873951209,2.207945649842924,-0.05877864335067331,-0.026621417676134778,6,-0.007353033677883765
2021-08-31,Equity-option Greek Markowitz,mid_repaired,0.46846051701512564,3.9905328100972506,0.11711512925378141,3.9905328100972506,-0.05300713519182238,-0.013283222495426765,2,-0.0016798860043559863
2021-09-30,Equity-option Greek Markowitz,mid_repaired,0.3265109882989498,2.34916953915407,0.08162774707473745,2.34916953915407,-0.03152575688931529,-0.013419958144301341,8,-0.03131996813164638
2021-10-29,Equity-option Greek Markowitz,mid_repaired,0.3971665090430074,2.575805973102315,0.09929162726075184,2.575805973102315,0.1264331657836324,0.04908489502078279,4,0.07434979709491292
2021-11-30,Equity-option Greek Markowitz,mid_repaired,0.5344666432277425,2.9993534054202446,0.13361666080693563,2.9993534054202446,0.29582925155834844,0.09863100861130411,5,0.4895468403481478
2021-12-31,Equity-option Greek Markowitz,mid_repaired,0.5344614920987387,2.3859926061540997,0.13361537302468468,2.3859926061540997,-0.07630649676390197,-0.03198102817548031,2,-0.2020210718341404
2022-01-31,Equity-option Greek Markowitz,mid_repaired,0.38021469645751643,2.919879798464028,0.09505367411437911,2.919879798464028,-0.11502103986070317,-0.03939238865970057,5,-0.28666243883657616
2022-02-28,Equity-option Greek Markowitz,mid_repaired,0.5165815504925794,2.3220912473555657,0.12914538762314484,2.3220912473555657,-0.42113511494488576,-0.18136027833724497,3,-0.03620708399356571
2022-04-29,Equity-option Greek Markowitz,mid_repaired,0.6078119574883566,2.595793856843504,0.15195298937208915,2.595793856843504,0.049620144279737946,0.019115595080449202,2,-0.057457820177414784
2022-05-31,Equity-option Greek Markowitz,mid_repaired,0.47896736919550753,1.5259204150815184,0.11974184229887688,1.5259204150815184,0.01761717750128544,0.011545279378377207,4,-0.305509565313256
2022-06-30,Equity-option Greek Markowitz,mid_repaired,0.49270118444316424,1.672251191967494,0.12317529611079106,1.672251191967494,0.02545412006295028,0.015221469229752578,4,0.24472999502578663
2022-07-29,Equity-option Greek Markowitz,mid_repaired,0.41281352231917784,1.5455034709072972,0.10320338057979446,1.5455034709072972,0.007040679447786552,0.004555589541091925,4,-0.03951460064493337
2022-08-31,Equity-option Greek Markowitz,mid_repaired,0.443080202751527,2.236147531444937,0.11077005068788175,2.236147531444937,-0.06995075014035493,-0.03128181354615484,3,-0.16446327415210366
2022-09-30,Equity-option Greek Markowitz,mid_repaired,0.35158492520897333,2.3443585099644686,0.08789623130224333,2.3443585099644686,0.059205218050340166,0.025254336228308992,5,-0.13551117243655278
2022-10-31,Equity-option Greek Markowitz,mid_repaired,0.38662147604814934,1.208128972436329,0.09665536901203733,1.208128972436329,-0.025084546194961577,-0.020763136028743474,10,0.03918855515581246
2022-11-30,Equity-option Greek Markowitz,mid_repaired,0.45641318017205496,1.5292986155038508,0.11410329504301374,1.5292986155038508,-0.010400888523841773,-0.006801084116861664,4,0.11699309945374686
2022-12-30,Equity-option Greek Markowitz,mid_repaired,0.462894442156903,1.7364259939546403,0.11572361053922575,1.7364259939546403,-0.05302858633948686,-0.03053892680949586,6,-0.04886895416511351
2023-01-31,Equity-option Greek Markowitz,mid_repaired,0.4157526764165083,1.192252499053116,0.10393816910412708,1.192252499053116,0.0795318007752735,0.06670717892261703,5,0.17522458958432058
