return_date,strategy,scenario,premium_paid_nav,simulated_margin_nav,stress_capital_nav,required_capital_nav,nav_return,required_capital_return,rejected_trades,excluded_gross_return_nav
2023-07-31,Greek Markowitz + VIX,mid,0.4614164667779274,1.2591728595364515,0.11535411669448185,1.2591728595364515,0.03759479968239561,0.029856742382642888,14,-0.10341156567886836
2023-08-31,Greek Markowitz + VIX,mid,0.17186816473337913,2.090076253905423,0.04296704118334478,2.090076253905423,0.08237116501804795,0.039410602777833044,19,-0.084850455333838
2023-09-29,Greek Markowitz + VIX,mid,0.4158867253859702,2.0087810945531586,0.10397168134649255,2.0087810945531586,0.22616030287102265,0.11258583799113794,17,-0.16389093550292388
2023-10-31,Greek Markowitz + VIX,mid,0.45919186097218545,1.5674807372934878,0.11479796524304636,1.5674807372934878,0.11655808399834547,0.07436013803882661,13,-0.2530792712921617
2023-11-30,Greek Markowitz + VIX,mid,0.37504000309975827,1.382171268011917,0.09376000077493957,1.382171268011917,-0.15478921685677471,-0.11198989621555361,17,0.5070148816274803
2023-12-29,Greek Markowitz + VIX,mid,0.5278966414100279,2.2511085624369596,0.13197416035250698,2.2511085624369596,0.002568330963613752,0.0011409183041947032,16,0.0950776208185688
2024-01-31,Greek Markowitz + VIX,mid,0.44098206972856147,1.117070695801364,0.11024551743214037,1.117070695801364,0.33582946528153845,0.30063403018608514,16,0.11966603313338234
2024-02-29,Greek Markowitz + VIX,mid,0.4857117855413081,2.0445915132135295,0.12142794638532703,2.0445915132135295,0.37399079298169485,0.1829171208843987,14,0.08304259052735156
2024-04-30,Greek Markowitz + VIX,mid,0.4732103180982772,1.8543507306365785,0.1183025795245693,1.8543507306365785,0.30769250186666725,0.16593004590940558,17,-0.08594339975467691
2024-05-31,Greek Markowitz + VIX,mid,0.5566167799028512,1.9901483092268804,0.1391541949757128,1.9901483092268804,-0.35264414332667127,-0.17719490637542692,14,0.22295894859483312
2024-06-28,Greek Markowitz + VIX,mid,0.4819296792801356,1.9495731830978915,0.1204824198200339,1.9495731830978915,0.17352739805418338,0.08900789134699041,16,0.08261939116106386
2024-07-31,Greek Markowitz + VIX,mid,0.2677584031997018,1.1194577102471395,0.06693960079992545,1.1194577102471395,0.2174496806660056,0.19424555181990738,17,0.07981683921833424
2024-08-30,Greek Markowitz + VIX,mid,0.44062033820301827,1.4930589241282333,0.11015508455075457,1.4930589241282333,-0.02960855080754623,-0.01983079859010525,14,0.006125662534939014
2024-09-30,Greek Markowitz + VIX,mid,0.2841499971919037,0.7533712743093824,0.07103749929797593,0.7533712743093824,-0.117881709669577,-0.15647226498998054,19,0.4045661986965644
2024-10-31,Greek Markowitz + VIX,mid,0.4158285562491065,2.667560150256112,0.10395713906227662,2.667560150256112,0.17792373215013652,0.06669905161578235,16,0.19462673669706115
2024-11-29,Greek Markowitz + VIX,mid,0.4627887475632825,1.599101867188901,0.11569718689082062,1.599101867188901,0.2265689349074857,0.1416851168498581,11,0.14666562590558913
2024-12-31,Greek Markowitz + VIX,mid,0.4096310798296616,1.1539168592569884,0.1024077699574154,1.1539168592569884,0.3587487633182088,0.31089654375030845,17,0.19902269682623472
2025-01-31,Greek Markowitz + VIX,mid,0.5622183373039124,2.070047604571689,0.1405545843259781,2.070047604571689,-0.046901547752649965,-0.022657231480603706,13,0.07271261533339855
2025-02-28,Greek Markowitz + VIX,mid,0.4651883886721658,1.9632156526262365,0.11629709716804144,1.9632156526262365,-0.058272628225188444,-0.029682234932894853,14,-0.14323341065137546
2025-04-30,Greek Markowitz + VIX,mid,0.6012312964356117,1.7745610052988892,0.15030782410890292,1.7745610052988892,-0.003197548373526621,-0.0018018813464167483,9,-0.12859368666378596
2025-05-30,Greek Markowitz + VIX,mid,0.4093837869766122,1.3628680014925096,0.10234594674415305,1.3628680014925096,-0.17388568614719535,-0.1275880613212497,15,0.9177852464174174
2025-06-30,Greek Markowitz + VIX,mid,0.596518921598717,1.6765279117791607,0.14912973039967925,1.6765279117791607,0.15317630221606843,0.09136519657075978,12,0.0714927196698682
2025-07-31,Greek Markowitz + VIX,mid,0.43091571776359516,1.6199836678943904,0.10772892944089879,1.6199836678943904,-0.1138778724264354,-0.07029569166857755,12,0.14326879207974227
2025-08-29,Greek Markowitz + VIX,mid,0.5866238599924632,2.041857589128339,0.1466559649981158,2.041857589128339,0.06865222675024367,0.03362243631278469,9,-0.1816979005059991
2025-09-30,Greek Markowitz + VIX,mid,0.47765587164827406,2.4154218827791194,0.11941396791206851,2.4154218827791194,0.4484928665074439,0.18567889514664002,13,0.0717998597433328
2025-10-31,Greek Markowitz + VIX,mid,0.5825803035331271,2.0782653752766604,0.14564507588328177,2.0782653752766604,0.05070068522022367,0.02439567430770209,12,-0.17112671903485016
2025-11-28,Greek Markowitz + VIX,mid,0.5372248666080373,2.015066379332926,0.1343062166520093,2.015066379332926,-0.22771123797121498,-0.11300433589021382,10,0.07608102247120357
2025-12-31,Greek Markowitz + VIX,mid,0.46111217604764443,1.732127925047164,0.11527804401191111,1.732127925047164,-0.033486907384624315,-0.01933281422254797,14,-0.16758700126149464
2026-01-30,Greek Markowitz + VIX,mid,0.18888849757522583,1.3811108091079565,0.04722212439380646,1.3811108091079565,-0.05361676561029817,-0.03882147996867002,22,-0.02251325836715279
2026-02-27,Greek Markowitz + VIX,mid,0.5706125565212452,1.8063853381949957,0.1426531391303113,1.8063853381949957,0.08960002874393105,0.04960183569329819,10,-0.26284982095819037
2026-03-31,Greek Markowitz + VIX,mid,0.5038515859597923,2.123653769735999,0.12596289648994807,2.123653769735999,0.11129788392095549,0.05240867673772991,12,-0.29012864735695226
2026-04-30,Greek Markowitz + VIX,mid,0.5158264860996788,1.4836944877422047,0.1289566215249197,1.4836944877422047,-0.18420660888304796,-0.12415400232655867,11,0.4860610613118112
2021-01-29,Beta/delta-neutral + VIX,mid,0.3569503152994008,1.3099734070456082,0.0892375788248502,1.3099734070456082,0.08403203790902108,0.06414789602373616,15,0.14792109976143492
2021-02-26,Beta/delta-neutral + VIX,mid,0.6347835919376746,1.3755330302463835,0.15869589798441866,1.3755330302463835,0.1767392007678497,0.1284877911918934,9,-0.10080954761149341
2021-03-31,Beta/delta-neutral + VIX,mid,0.5038425170666452,1.1272297423624005,0.1259606292666613,1.1272297423624005,-0.08090996461453204,-0.07177770562100708,12,-0.27754886688635727
2021-04-30,Beta/delta-neutral + VIX,mid,0.3817205499066484,1.3622061035668793,0.0954301374766621,1.3622061035668793,0.10529727006604511,0.0772990737527373,18,-0.2661476351037965
2021-06-30,Beta/delta-neutral + VIX,mid,0.487794324415893,2.3680611320786302,0.12194858110397325,2.3680611320786302,-0.09537209464729633,-0.04027433808838409,15,-0.0787103457405554
2021-07-30,Beta/delta-neutral + VIX,mid,0.33249648116900254,1.3561031697452308,0.08312412029225064,1.3561031697452308,0.11613683571811771,0.08564011817768716,21,-0.0627789685872152
2021-08-31,Beta/delta-neutral + VIX,mid,0.3774028878257379,1.3057525484251244,0.09435072195643447,1.3057525484251244,-0.024244225529886282,-0.01856724350959711,13,-0.0784143045783543
2021-09-30,Beta/delta-neutral + VIX,mid,0.2754052632021607,1.7111387798410131,0.06885131580054017,1.7111387798410131,0.02068245051391858,0.012086950957794461,21,0.06030932360462135
2021-10-29,Beta/delta-neutral + VIX,mid,0.3594721665042606,1.2867054559505569,0.08986804162606515,1.2867054559505569,-0.06120492934880968,-0.047567163926878965,18,0.038265194017318566
2021-11-30,Beta/delta-neutral + VIX,mid,0.44131117528075164,1.7472168214799138,0.11032779382018791,1.7472168214799138,-0.07365479369472638,-0.04215549712504478,14,0.761888586643611
2021-12-31,Beta/delta-neutral + VIX,mid,0.47921136359902516,1.4505165889419345,0.11980284089975629,1.4505165889419345,-0.022997393270937083,-0.015854622722868902,11,-0.2509335685700721
2022-01-31,Beta/delta-neutral + VIX,mid,0.22657324934631723,1.1701119808656857,0.05664331233657931,1.1701119808656857,0.016377942441108656,0.013996901757207664,19,0.1567405789081598
2022-02-28,Beta/delta-neutral + VIX,mid,0.4959427549113908,1.4015984822084935,0.1239856887278477,1.4015984822084935,-0.056294004185590454,-0.040164144653530305,11,0.13930703284054402
2022-04-29,Beta/delta-neutral + VIX,mid,0.5893419493142137,1.4914063005827887,0.14733548732855342,1.4914063005827887,0.18304411398461184,0.12273256047871375,12,-0.07348869468255745
2022-05-31,Beta/delta-neutral + VIX,mid,0.3320982442864667,1.1628164742803837,0.08302456107161668,1.1628164742803837,0.12855299793329633,0.11055312749404601,13,-0.33178636372773396
2022-06-30,Beta/delta-neutral + VIX,mid,0.559500337532363,1.570715532153766,0.13987508438309074,1.570715532153766,0.05731796352030949,0.03649162585265523,11,0.45120596737502217
2022-07-29,Beta/delta-neutral + VIX,mid,0.40753265672340505,1.246024718632401,0.10188316418085126,1.246024718632401,-0.10297017934707083,-0.0826389539527657,15,0.033061110741213554
2022-08-31,Beta/delta-neutral + VIX,mid,0.30238119463156055,1.5262742348570684,0.07559529865789014,1.5262742348570684,-0.02282491866479186,-0.014954664203533093,16,-0.2698068840720036
2022-09-30,Beta/delta-neutral + VIX,mid,0.2265856006682099,1.9802823994724146,0.056646400167052476,1.9802823994724146,0.18171949451017,0.09176443448600238,19,0.00045542494247151344
2022-10-31,Beta/delta-neutral + VIX,mid,0.35459499653294924,0.9962947232232278,0.08864874913323731,0.9962947232232278,-0.06915061426519879,-0.06940778933514942,16,0.08043458133812187
2022-11-30,Beta/delta-neutral + VIX,mid,0.2609802871739069,1.1796625156449096,0.06524507179347673,1.1796625156449096,0.06580617912540261,0.055783902813447486,15,0.08744531049359623
2022-12-30,Beta/delta-neutral + VIX,mid,0.4899761981326742,1.5825531387330136,0.12249404953316854,1.5825531387330136,-0.09804161333353491,-0.06195154584952937,15,0.1109810776306636
2023-01-31,Beta/delta-neutral + VIX,mid,0.29690915778993926,1.0735016047478891,0.07422728944748481,1.0735016047478891,0.0433722013930421,0.04040254919155712,15,0.07440665070268557
2023-02-28,Beta/delta-neutral + VIX,mid,0.28234910401735047,0.790206838523588,0.07058727600433762,0.790206838523588,0.11711212593583342,0.1482043943768497,16,0.1561549747591402
2023-03-31,Beta/delta-neutral + VIX,mid,0.4586105173009171,1.4541386614914353,0.11465262932522928,1.4541386614914353,0.008655189208668035,0.00595210720811924,14,0.6478764333547822
2023-04-28,Beta/delta-neutral + VIX,mid,0.5425556049731419,1.5760804516179032,0.13563890124328548,1.5760804516179032,-0.20393960968540706,-0.12939670019766802,12,-0.014355347260859627
2023-05-31,Beta/delta-neutral + VIX,mid,0.20706245194529704,0.9054474464345159,0.05176561298632426,0.9054474464345159,0.02014237631735305,0.022245770747567947,18,0.4176316882459885
2023-06-30,Beta/delta-neutral + VIX,mid,0.3299851311251504,1.3505421300257399,0.0824962827812876,1.3505421300257399,0.2593531651533849,0.19203633813958987,17,-0.03725173373581814
2023-07-31,Beta/delta-neutral + VIX,mid,0.5938782625900969,1.6031400030950425,0.14846956564752423,1.6031400030950425,0.06750344037705727,0.04210701513700255,11,-0.17516180355557615
2023-08-31,Beta/delta-neutral + VIX,mid,0.23787464543361173,2.44958751665727,0.05946866135840293,2.44958751665727,0.17087245105423884,0.06975560166448472,18,0.015332260543480303
2023-09-29,Beta/delta-neutral + VIX,mid,0.383027805762961,2.0571947645869084,0.09575695144074026,2.0571947645869084,0.20426197150309094,0.09929150852379669,20,-0.13212436573361103
2023-10-31,Beta/delta-neutral + VIX,mid,0.4664313533639075,1.6192073104252314,0.11660783834097688,1.6192073104252314,0.09304639214645316,0.05746416258583813,12,-0.2909175616907599
2023-11-30,Beta/delta-neutral + VIX,mid,0.38929951865347334,1.198134066641632,0.09732487966336834,1.198134066641632,-0.07630525746007238,-0.06368674390000102,19,0.28020953181526276
2023-12-29,Beta/delta-neutral + VIX,mid,0.5309736391014911,2.292610780804935,0.13274340977537277,2.292610780804935,0.04566910676299615,0.01992013085926506,16,-0.014218985147076025
