Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal premium,Full-spread post-cost,572,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7941210696758917,1.3236141343304895,-0.4297866174657307,-0.5982840863741878,-0.9998674525765402,0.5917698748637414,0.6614810312731679,0.0003698788644921282,insufficient_egarch_obs
Equal premium,Full-spread post-cost,573,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8311169007109975,1.735148613887901,-0.01929229493449936,-0.0307217927473756,-0.9999344215702993,0.5633332447480113,0.793059522420271,0.0001373823535074322,insufficient_egarch_obs
Equal premium,Full-spread post-cost,574,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9863988151482486,1.508227681232397,-1.4609655215702069,-1.6830556086374,-0.9999999993771903,0.6107523612791735,0.859794313611277,4.654614664111903e-10,insufficient_egarch_obs
Equal premium,Full-spread post-cost,575,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8780296257003433,1.3920715000708894,-0.6863195518814984,-0.9171169344331026,-0.9999597349617021,0.5728798111205926,0.6166400158760063,2.699428214653836e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,576,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7346763862661856,1.4800041364237162,-0.031113771735898854,-0.047903304455922543,-0.9998884126209339,0.5701551099397495,0.7480636300557206,0.001314860016083226,insufficient_egarch_obs
Equal premium,Full-spread post-cost,577,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6769901234554683,1.0722077582009615,-0.41821031847392015,-0.5625659387159775,-0.9959512266783671,0.44212197466079134,0.6297851183732163,0.0035162440389473982,insufficient_egarch_obs
Equal premium,Full-spread post-cost,578,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9572487285712282,1.3229314533934637,-1.2354544066558306,-1.4237967069024593,-0.9999998321856004,0.5742660592405467,0.8571681054713696,1.4280557954345072e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,579,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9038526287281688,1.4305183481736676,-0.5428548974717651,-0.7452324217555617,-0.9999928350764357,0.5722700473785183,0.7480598790448791,8.216504062159326e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,580,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8221993188405636,1.670293887127857,-0.0875255804878867,-0.13260365260017562,-0.9999776697777119,0.6496822016631648,0.7267577102335187,0.0001776916835627065,insufficient_egarch_obs
Equal premium,Full-spread post-cost,581,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8164655225989638,1.1828353075267986,-0.7192378716152366,-0.944552762075424,-0.9996334825888338,0.512859893075714,0.6288768101764458,0.00020825157644948502,insufficient_egarch_obs
Equal premium,Full-spread post-cost,582,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.747563863449777,-0.43800724209324887,-0.6257132445732767,-1.0000011981472934,0.6818355289738743,0.9784038329972532,-1.718801787904225e-08,insufficient_egarch_obs
