Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Delta-matched equities,Full-spread post-cost,0,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.7546105530649827,1.5048818067309746,1.4642184079420064,2.92359800789839,-0.9067663907460378,0.517669518993885,0.601228466581411,158.59921550563348,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,1,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9693573794919854,0.8817807736260171,1.2066943585071321,2.3963015430694017,-0.714808951788936,0.2923296887832752,0.36688205926550527,29.622565864030392,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,2,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8675574829274115,1.193399681486026,1.0952215059890438,2.1799758690415745,-0.6957451809986874,0.3835599534977378,0.43925067470412804,22.717989308150212,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,3,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.6570264039443496,0.7386117005109495,1.7204363727364838,3.766550649740458,-0.5528391104024504,0.2507356340007895,0.30957131677250666,132.4278569311912,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,4,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.101995813167381,1.2589529883616455,1.2137950480442845,2.382816132501931,-0.7101742023710661,0.4016664515088671,0.5162096234422416,41.03545311171142,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,5,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,3.5682287918447626,1.7577209631759858,1.956147941527226,4.01003626100436,-0.9961964801515646,0.620507144304507,0.7544007170055931,1989.4784230588048,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,6,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.6960348014150053,0.8863647586937113,1.0206307431021666,2.00362897929056,-0.6920363509510998,0.30521297010150483,0.33315856526669857,14.033751986004402,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,7,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.269415931246439,0.8605418607992019,1.8406838242688064,4.285014270093511,-0.5561013412135833,0.271959245058974,0.32752245277479525,373.5518337122196,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,8,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1575172033880914,0.6844889552105078,0.541188197293809,0.9458456093399147,-0.817054075563494,0.2547122508747724,0.3227741988503053,2.0779604235235207,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,9,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.6253252483886182,0.8866129304860049,1.546063466806861,3.315704670781446,-0.6664118150921455,0.29850808743633817,0.34553996770494927,124.7141056016012,insufficient_egarch_obs
Delta-matched equities,Full-spread post-cost,10,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.1652624472509556,0.8123881166031033,1.8829250893776506,3.8094802894578503,-0.5806625594058272,0.3102062829023505,0.36580012352775454,317.7229794771126,insufficient_egarch_obs
