Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Beta/delta-neutral + VIX,Full-spread post-cost,299,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.3124297410162644,0.7810146148439173,0.7205426491997091,1.3237480555563292,-0.7624726919022715,0.2338610522426626,0.32021927182509174,3.893859857589381,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,300,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.5095712995074075,0.6821271852186123,1.732010621282629,3.681312455262074,-0.6205847313799339,0.19018115687917597,0.28870361845586895,99.54001336879014,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,301,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.31423630848660755,0.7403860772787931,0.7400451268466617,1.29380790503335,-0.643722837237945,0.22043560834753173,0.39491449584730426,3.9207333469975745,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,302,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.9456935676012579,0.869590246062006,1.2250003122743869,2.333335738200285,-0.6489957439793822,0.248799810524946,0.44901245445502597,27.885100604429937,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,303,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.24349642238414226,0.48725594088025415,0.6788810394665081,1.2799513655634018,-0.5217195225846804,0.14530413960864302,0.1795311875604713,2.9731902543126427,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,304,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.912691846065181,0.6857753478994835,1.2805066889768901,2.951140206127086,-0.6015998023417581,0.19241970401137584,0.23364604728780433,25.599119766639294,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,305,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.1744219288265874,0.8559980265298238,1.314352651363336,3.0696442425951065,-0.5954334988660795,0.22743790968043598,0.2694853345733849,48.60926967757022,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,306,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.5819870726613217,0.8262139875987818,1.5809670623483445,3.4682073764205343,-0.5713002790200603,0.23397213126556013,0.32522622734944906,114.75465659702482,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,307,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8428402782067963,0.9578555730717129,1.1031824757226654,2.2818863613597484,-0.8767667059803288,0.2394337989233964,0.4157150124439313,21.253892489004873,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,308,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.3778809770617393,0.8509312824844585,0.821313156710399,1.3614689071928163,-0.8204617045317393,0.27165135801197143,0.48274252984582827,4.966592423480332,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,309,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.02606734379791742,0.7700238089026284,0.3452413627657263,0.5707779985501326,-0.724461008259712,0.23802942192606755,0.3994161963413936,0.8762835124732559,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,310,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.6686115731292186,0.8621583396164851,1.0212423625024347,1.9038821870268274,-0.5679647481184418,0.26407108889709546,0.355115970298276,12.935292603755329,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,311,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.069239625939927,0.9514405762637111,1.247516320532525,2.476243410048938,-0.6581211013905138,0.2769534532449641,0.43674867603971274,37.936209306103805,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,312,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.6094440571017379,0.8409395550896475,0.9590045761130241,1.9557523285623766,-0.5856056077328362,0.25731323074689816,0.28020123709931716,10.798897721339088,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,313,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.5123558771497589,0.5887831070290585,0.9871979655289633,2.0224799755923226,-0.5233227394646658,0.17907228370766692,0.20611765243558897,7.911703293051999,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,314,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.10617300403366903,0.8236855138517841,0.4987848844184537,0.9306246319594129,-0.5761767754761375,0.25908739900410216,0.318262543854085,1.656209520864788,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,315,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.24589388558866454,0.692018115356615,0.6402788211584008,1.2040702258201443,-0.7222808944881962,0.1956494714691279,0.2569561955361607,3.0019625659283515,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,316,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.4676715837239829,0.9780311154554332,0.8889369757614484,1.6525516094715942,-0.8750003792226074,0.3036098134673454,0.47179310744958985,6.809957925308559,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,317,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.22679476390368025,0.6826549247495632,-0.0491033885500199,-0.07804302187623278,-0.8904369914066207,0.2403297554071372,0.33516006579103474,0.2763592032320643,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,318,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.4653248315743226,0.6761531665073572,0.8832859039889046,1.7840835483034323,-0.7332026415184325,0.20176670953741965,0.22133535676031044,6.75568741180615,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,319,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.0506810765479409,0.7457942427061599,1.3592593856960073,2.771353277342161,-0.5661424338537613,0.19138935938493126,0.3389737740135888,36.26524527420097,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,320,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.490129848009501,1.026595044947601,1.7791563209547183,3.91213775569584,-0.6791008156447473,0.293392432009548,0.4373955596249542,517.8547027431015,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,321,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.2603771943953581,0.5703236052306699,0.6774075998280733,1.2502514470220065,-0.5466107718458224,0.20403596236233087,0.21839486547497647,3.1805533273789126,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,322,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.41246411401211547,0.5419362942072398,0.9119792231621718,1.5895960941052731,-0.4778054158216034,0.19970710123176583,0.27132895055414313,5.621951741232665,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,323,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.28527865031626587,0.7535239577247864,0.7045438746402237,1.2500925281652961,-0.7910509737952617,0.23288593548723824,0.37822002444893715,3.5074094504123936,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,324,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1262782467098016,0.6331110011240154,0.5020501452461003,0.8433901164843515,-0.7703288890139103,0.20134428662379872,0.34203981450794335,1.812293281628233,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,325,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.7301644336308208,0.6959875811054126,1.1252963203782438,2.360776038409941,-0.45329620616288513,0.1924883151087987,0.2365483027534431,15.503755139874952,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,326,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.0117928788066992,0.8075238761872132,1.2616174460097618,2.6721270731432747,-0.6323948094808338,0.23454185208565842,0.25304355921471094,32.95462185978335,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,327,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1891906994469974,0.85380609840191,0.594342876522063,1.1120236639324466,-0.6683203034180982,0.2690511502085475,0.28987206349761274,2.3782500789800776,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,328,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.732635452858428,0.5769298308377667,1.2386473700841778,2.723077282962122,-0.3878938037664783,0.16617030962862095,0.19916925835866336,15.614784073120365,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,329,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.023539577347127638,0.7421825519538557,0.34555013520821587,0.538343313901459,-0.92759343873696,0.3040050961568193,0.43267065142673006,0.8877143226998724,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,330,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.44055054925197457,0.5346507049537449,0.9436291425011608,1.813442381719755,-0.5569736716911717,0.18031770231555483,0.20781459895418888,6.203581781566981,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,331,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.30648043434891536,0.706353673308915,0.7023879527486144,1.3920902112007907,-0.688012182200415,0.21149836415992002,0.25597542641634635,3.8064011063372187,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,332,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1275167891525275,0.5471551462961269,0.47829582986134966,0.8430528128443792,-0.7629613622339457,0.1862784903714464,0.20917511967516536,1.8222799090962554,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,333,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.0993854327814474,0.617962114487902,0.45202964924290506,0.7610467207133244,-0.7915189341877618,0.18970096433477976,0.3112179451329229,1.6060160849607947,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,334,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.2548570587549608,0.815754518144402,0.6581350378592044,1.2642979016243925,-0.799142476679096,0.21799021299663882,0.37394454908964664,3.111510636449313,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,335,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8517276527219926,0.912065076228339,1.129984270223354,2.202914022159127,-0.6745241864858893,0.268110124695071,0.3809871582920157,21.77136007917927,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,336,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.30623649806321307,0.8391175950848159,0.6935265497331696,1.4228160452741496,-0.7710439679257889,0.2375671685846445,0.256225038585233,3.8028489188888477,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,337,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.415591953041782,0.6584010964533511,0.8429141351124028,1.6100567423775205,-0.539652611006298,0.23796311984647914,0.24141387654490387,5.684475854277045,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,338,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.9546222263222166,1.1771734147127677,1.5314408688530736,3.302548477843895,-0.7144619316715967,0.3143874555081508,0.4929525224172376,225.16962396539498,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,339,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.3073625976000618,0.8826472203776233,1.3834786714754532,3.0993162619878407,-0.5583186832957021,0.24060296575888235,0.3726900219060689,65.4002249525701,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,340,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.2528799010942824,0.5804694819114007,0.6590215359138313,1.2723160590837936,-0.5366335742138975,0.17886165239007837,0.20741828316545363,3.0870752176677794,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,341,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.641832136447529,0.693114001307202,1.0569657768033327,2.077501437909008,-0.7158278204949253,0.21448868186473297,0.28436035370895624,11.93009111153375,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,342,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.5364496083463446,0.7705241247293446,0.9286065710928428,1.8419154001729992,-0.6217399044359937,0.22380480431835775,0.31614526740903764,8.562322969687138,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,343,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.7673348898052859,0.7827434122295227,1.7133783745460656,4.029470362947921,-0.5393675451522011,0.2242121529190236,0.25040409710965394,162.29629027271608,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,344,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.6719356192706774,0.8231816063466729,1.6117005052165858,4.052464816767585,-0.5099032220038178,0.2385620356007376,0.2634250248923152,136.1852108836072,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,345,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.2955180842714791,0.7621269939190759,0.7128081801430645,1.2935004754977752,-0.7677356241101784,0.23644758314206832,0.33783154060391524,3.64936580742161,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,346,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.6111844520678433,1.2923508384234748,1.060552555833925,1.9946084367953933,-0.8863938920445442,0.41033944869305744,0.6885442262182745,10.85741183430885,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,347,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.3153189073192042,0.6375593506469798,1.6618729621105206,3.7391172290286048,-0.3629360919522472,0.20544386072792126,0.23480863632674756,66.53560214207309,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,348,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.24910363561578852,0.7166735948405101,0.6674779727534932,1.1440640673728462,-0.5721363415941869,0.20954306949680065,0.3611233209857801,3.0408315459574773,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,349,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.3963060546077246,0.9590768366629969,1.379255930312461,3.064464008908712,-0.6424825813293813,0.26520050874118445,0.2800273856589761,79.01534220263582,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,350,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.4100919962533678,0.6334968372252566,0.8410082588200146,1.6744591306635046,-0.6734084509190741,0.18552925253052344,0.1946365949857891,5.574902002457781,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,351,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8102638047092572,0.968011251250093,1.0622443860069604,2.271058172207718,-0.5447759406288795,0.2844867744803076,0.2938178871553966,19.440585474465983,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,352,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3093461110014606,0.6632384041505506,-0.23026330653928176,-0.34024155431429115,-0.9273713600474284,0.22193765438294769,0.3021046691195914,0.15714562989288572,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,353,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.880312405454216,0.994501072465326,1.121001231604163,2.266990611255856,-0.8210118379065852,0.26957567675752253,0.3763089082327434,23.504448021567605,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,354,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.8655185771196772,0.6472842870808878,1.2845404830441702,2.8212980869030044,-0.37238746723142124,0.2061466998359358,0.22538463658839733,22.59424797286631,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,355,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.5537556960262542,0.8407044613306698,0.9081329066649859,1.921306427074427,-0.5971620895344907,0.23517128467524487,0.25563489021164093,9.05552572842804,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,356,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.6727642897549868,1.0602193046142445,1.0106124974453543,1.9474092906907197,-0.8463239309234902,0.3049719311005303,0.4920232362694363,13.0970577609808,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,357,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.38962774316442594,0.8831492272154527,0.7898636172197671,1.483806747089508,-0.9032770191446756,0.2616330763216246,0.35200252030860346,5.1819399972920905,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,358,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.4165520589484095,0.9014479814575396,-0.09001796122802803,-0.12418682523696262,-0.944773218991825,0.4885711073104449,0.5365098911479173,0.06760994115214698,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,359,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.50268879073348,0.724105808522939,1.6526642734522672,3.701691805998958,-0.5693315800869749,0.243274032592482,0.24466446285940638,98.18253528002946,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,360,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.34162633855485836,1.0279109499209447,0.7850425596770702,1.4559878226045357,-0.8395424299068565,0.3237752201264375,0.4591501883122191,4.346682096591334,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,361,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.4246047315817565,0.659199056905321,0.8433317576777944,1.711938898519795,-0.6060649721964895,0.18669810417696373,0.2215676513822563,5.867754189963857,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,362,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.220264396512143,0.5741439846756792,1.6853949152928684,5.090499955876291,-0.35199989699320233,0.13131786368673393,0.14501641712719562,53.95397841423428,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,363,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.1951224575222319,0.7098692800989856,0.5950264928436949,1.0353884312239354,-0.8478012418992842,0.21958656255375736,0.3370566875243135,2.4381590704934646,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,364,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.2672698487637819,0.8147109835846317,0.704525347957159,1.1827155978000952,-0.8296884127778409,0.2551381973686788,0.4181435856583133,3.268477583021248,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,365,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,0.7377884209673755,0.6027450485289614,1.208673414555619,2.8024577580002,-0.5632540224978512,0.17410068972728335,0.19860146540884716,15.84836613110683,insufficient_egarch_obs
Beta/delta-neutral + VIX,Full-spread post-cost,366,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.040182528670969,0.9929640870447124,1.2483398952804992,2.25951703429388,-0.8668224712814204,0.4611290298663077,0.5093728681123004,35.346394523416606,insufficient_egarch_obs
