config,strategy,return_date,decision_date,train_start,train_end,gross_return,predicted_cost,net_return,gross_nav,predicted_annual_vol,scenario_cvar_loss,short_margin_used,collateral_used,integer_repair_failed,information_set_valid,evidence_status,segment,window,march_2020_in_training_window,march_2020_observation_policy,risk_aversion,stage1_gross_nav,deployment_target,deployment_target_feasible,deployment_target_applied,deployment_target_met_after_integer_repair,deployment_shortfall_after_integer_repair,positive_edge_contracts,integer_execution_abstained,integer_conversion_feasible,integer_abstention_reason,integer_repair_method,pre_repair_feasible,pre_repair_max_breach,best_failed_method,failed_max_breach,failed_breach_base,failed_breach_cap,failed_breach_cvar,failed_breach_stress,failed_breach_margin,failed_breach_collateral,failed_breach_assignment,failed_breach_volatility,failed_scenario_cvar_loss,failed_worst_stress_return,failed_short_margin_used,failed_collateral_used,failed_predicted_annual_vol,continuous_predicted_annual_vol,direct_truncation_max_breach,direct_truncation_scenario_cvar_loss,direct_truncation_worst_stress_return,direct_truncation_short_margin_used,direct_truncation_collateral_used,direct_truncation_predicted_annual_vol,direct_truncation_breach_base,direct_truncation_breach_cap,direct_truncation_breach_cvar,direct_truncation_breach_stress,direct_truncation_breach_margin,direct_truncation_breach_collateral,direct_truncation_breach_assignment,direct_truncation_breach_volatility,direct_truncation_breach_positive_edge
orig+VIX,R1 repaired net utility,2025-08-29,2025-07-31,2022-06-30,2025-07-31,0.0355729972534179,0.0045602103962871,0.0310127868571308,0.0867979999999999,0.1499855227516995,0.0188068777669351,0.3284176513896485,0.3352496513896485,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2025-09-30,2025-08-29,2022-07-29,2025-08-29,0.0610979978637695,0.0048551617404454,0.056242836123324,0.089772,0.1499863442264191,0.025191713340903,0.4244416993896484,0.4323536993896483,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2025-10-31,2025-09-30,2022-08-31,2025-09-30,0.071267,0.0049436821969977,0.0663233178030022,0.081985,0.1499994427786946,0.0135805356471532,0.4342137202075196,0.4374627202075196,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2025-11-28,2025-10-31,2022-09-30,2025-10-31,0.013208,0.0043478259165844,0.0088601740834156,0.082408,0.1499899126499223,0.0287217591320256,0.356215496,0.361910496,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2025-12-31,2025-11-28,2022-10-31,2025-11-28,0.0213760030517578,0.0040572707271456,0.0173187323246122,0.070626,0.1499996054284188,0.0250254201422439,0.3426070719999999,0.3480890719999999,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2026-01-30,2025-12-31,2022-11-30,2025-12-31,0.0678349974365234,0.0054076038629069,0.0624273935736164,0.0788,0.149988733470901,0.0152036852023854,0.521262500024414,0.528051500024414,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2026-02-27,2026-01-30,2022-12-30,2026-01-30,0.081271998046875,0.0050053718269218,0.0762666262199531,0.094669,0.1499855426035363,0.0258097487494641,0.381561664,0.389721664,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2026-03-31,2026-02-27,2023-01-31,2026-02-27,0.0741709995117187,0.0045184293578839,0.0696525701538347,0.08605,0.1499857467314471,0.0283688356116791,0.3496199041953125,0.3535489041953125,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig+VIX,R1 repaired net utility,2026-04-30,2026-03-31,2023-02-28,2026-03-31,-0.0206139870605468,0.0042055549741628,-0.0248195420347097,0.095178,0.1499957006653604,0.0272846712408388,0.3655581758291016,0.3720831758291016,False,True,retrospective_development_sample,frozen_post_2020_R1_artifact,aligned_2018_2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig,R1.1 25pct positive-edge deployment,2018-02-28,2018-01-31,2015-02-27,2018-01-31,-0.0467769861907959,0.0017136034799191,-0.048490589670715,0.08753,0.2129380257644336,0.0806761135332908,0.0639079998016357,0.1408089998016357,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.165197062050228,0.1024046787422829,0.5,False,False,False,0.41247,23.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499955543600356,0.0,0.0806761135332908,-0.1018282631455968,0.0639079998016357,0.1408089998016357,0.2129380257644336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-04-30,2018-02-28,2015-03-31,2018-02-28,0.027293988647461,0.0014841804564186,0.0258098081910424,0.0573,0.2268853642012904,0.0874691320867907,0.1548759971618652,0.1963909971618652,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.3066323998344163,0.0655408214822307,0.5,False,False,False,0.4427,17.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499955999505131,0.0,0.0874691320867907,-0.116418629361329,0.1548759971618652,0.1963909971618652,0.2268853642012904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-05-31,2018-04-30,2015-04-30,2018-04-30,0.0087679739685058,0.0011647212634845,0.0076032527050212,0.063787,0.212413561456959,0.0539427753127724,0.0404819995880127,0.0979019995880127,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.3577198918837294,0.076691084501784,0.5,False,False,False,0.436213,19.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.249985706918714,0.0,0.0539427753127724,-0.0905579763395282,0.0404819995880127,0.0979019995880127,0.212413561456959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-06-29,2018-05-31,2015-05-29,2018-05-31,0.0363860042266844,0.0014358295028893,0.0349501747237951,0.051861,0.2076245280584556,0.0744942885300815,0.251313000869751,0.286297000869751,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.454945092211841,0.0624015650779714,0.5,False,False,False,0.448139,19.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499899191343919,0.0,0.0744942885300815,-0.1222366756200765,0.251313000869751,0.286297000869751,0.2076245280584556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-07-31,2018-06-29,2015-06-30,2018-06-29,0.068179003540039,0.0013921048450755,0.0667868986949635,0.074293,0.2300102281464734,0.0842094381113579,0.081376000213623,0.143490000213623,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.3515523377381276,0.0809438168493785,0.5,False,False,False,0.425707,19.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499849136850966,0.0,0.0842094381113579,-0.109424076095489,0.081376000213623,0.143490000213623,0.2300102281464734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-08-31,2018-07-31,2015-07-31,2018-07-31,0.0243640100402831,0.0018135991894693,0.0225504108508137,0.067184,0.2161947067729083,0.0726089488650583,0.1499712014770508,0.2025922014770508,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2927670635648943,0.0765965124913393,0.5,False,False,False,0.432816,18.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499901929202912,0.0,0.0726089488650583,-0.090553282686494,0.1499712014770508,0.2025922014770508,0.2161947067729083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-09-28,2018-08-31,2015-08-31,2018-08-31,-0.0563590064086914,0.0011956891173018,-0.0575546955259932,0.066469,0.2130476320766291,0.0619550641753634,0.056136001586914,0.118980001586914,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.4932526850154677,0.0759825218660638,0.5,False,False,False,0.433531,15.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499881450365328,0.0,0.0619550641753634,-0.1060597256844526,0.056136001586914,0.118980001586914,0.2130476320766291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-10-31,2018-09-28,2015-09-30,2018-09-28,-0.1185019991455078,0.0013308575602427,-0.1198328567057505,0.05844,0.2158829148059845,0.0726353185866259,0.1576313995361328,0.2002043995361328,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.3669232193509035,0.0766942812648243,0.5,False,False,False,0.44156,16.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499881887999625,0.0,0.0726353185866259,-0.1029826098455609,0.1576313995361328,0.2002043995361328,0.2158829148059845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-11-30,2018-10-31,2015-10-30,2018-10-31,-0.0630409890136718,0.0012043885743155,-0.0642453775879874,0.066811,0.1912151283650232,0.078050544906791,0.0390736001586914,0.0941896001586914,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.1189621858749861,0.0824235026959552,0.5,False,False,False,0.433189,18.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.249996680324982,0.0,0.078050544906791,-0.0677847577036584,0.0390736001586914,0.0941896001586914,0.1912151283650232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2018-12-31,2018-11-30,2015-11-30,2018-11-30,-0.0814770011062622,0.0015027840992914,-0.0829797852055536,0.0733159999999999,0.2125247868526794,0.0855049573382251,0.0163430004119873,0.0861320004119873,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.0506494326488676,0.0847279059579084,0.5,False,False,False,0.426684,11.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.249993669432547,0.0,0.0855049573382251,-0.0804064775169537,0.0163430004119873,0.0861320004119873,0.2125247868526794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-01-31,2018-12-31,2015-12-31,2018-12-31,0.0752979475326538,0.0009101086661634,0.0743878388664903,0.035567,0.2320114143993888,0.0571340948833687,0.0196116004943847,0.0525146004943847,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.0373137499162948,0.0387701900049084,0.5,False,False,False,0.464433,7.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499863322986332,0.0,0.0571340948833687,-0.0372641967585097,0.0196116004943847,0.0525146004943847,0.2320114143993888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-02-28,2019-01-31,2016-01-29,2019-01-31,-0.0116019986953735,0.0008152232602193,-0.0124172219555928,0.042671,0.2141047232307743,0.0683825138268931,0.0401246002197265,0.0754896002197265,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.0747054095156806,0.0510647913772364,0.5,False,False,False,0.457329,10.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499848115825881,0.0,0.0683825138268931,-0.0347921014292,0.0401246002197265,0.0754896002197265,0.2141047232307743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-04-30,2019-02-28,2016-02-29,2019-02-28,0.0646459584808349,0.0008067569796677,0.0638392015011671,0.036015,0.2260041513001421,0.0703020199152265,0.0394343993759155,0.0700493993759155,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2924894659299916,0.03965070879059,0.5,False,False,False,0.463985,15.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499948598690221,0.0,0.0703020199152265,-0.0927850971658744,0.0394343993759155,0.0700493993759155,0.2260041513001421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000131
orig,R1.1 25pct positive-edge deployment,2019-05-31,2019-04-30,2016-03-31,2019-04-30,-0.0465330114746092,0.001164949106753,-0.0476979605813623,0.0566529999999999,0.2002151728404744,0.0808983289207694,0.1313167994689941,0.1776157994689941,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.315284777624934,0.0714153624766876,0.5,False,False,False,0.443347,20.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499971353061823,0.0,0.0808983289207694,-0.0995435635718639,0.1313167994689941,0.1776157994689941,0.2002151728404744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-06-28,2019-05-31,2016-04-29,2019-05-31,0.0859050374832153,0.0009492642710427,0.0849557732121725,0.0429159999999999,0.2218533711691314,0.0877588657059522,0.1146318019866943,0.1462978019866943,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.204977665662767,0.0476342226687194,0.5,False,False,False,0.457084,14.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499981506829548,0.0,0.0877588657059522,-0.0723703302206271,0.1146318019866943,0.1462978019866943,0.2218533711691314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-07-31,2019-06-28,2016-05-31,2019-06-28,-0.00236704737854,0.0011187072152282,-0.0034857545937683,0.061744,0.2332590192507617,0.0805375904839023,0.0444418014526367,0.0986248014526367,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.1893176749247686,0.0689181459336118,0.5,False,False,False,0.438256,17.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499879345041789,0.0,0.0805375904839023,-0.07680765772408,0.0444418014526367,0.0986248014526367,0.2332590192507617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-08-30,2019-07-31,2016-06-30,2019-07-31,-0.0407389924621582,0.0009357171548362,-0.0416747096169945,0.052515,0.227542485110952,0.0891980434490663,0.1211943994140625,0.1593943994140625,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2767144638935335,0.0578526245641471,0.5,False,False,False,0.447485,21.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499961002451984,0.0,0.0891980434490663,-0.0868091277765094,0.1211943994140625,0.1593943994140625,0.227542485110952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-09-30,2019-08-30,2016-07-29,2019-08-30,0.0072559819183349,0.0011317217708116,0.0061242601475232,0.065037,0.2306435606795558,0.0748240234593655,0.0596801998901367,0.1190631998901367,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2877800402161559,0.0732196895139551,0.5,False,False,False,0.434963,17.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499867394444109,0.0,0.0748240234593655,-0.0725728839085967,0.0596801998901367,0.1190631998901367,0.2306435606795558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-10-31,2019-09-30,2016-08-31,2019-09-30,5.20521240233926e-05,0.0010531988777126,-0.0010011467536892,0.068331,0.2316912543098777,0.06936448388833,0.0255949996948242,0.0917859996948242,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2605240244463319,0.0738539898961245,0.5,False,False,False,0.4316689999999999,17.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499779754023881,0.0,0.06936448388833,-0.0870978895891493,0.0255949996948242,0.0917859996948242,0.2316912543098777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-11-29,2019-10-31,2016-09-30,2019-10-31,0.0686020545959472,0.0012290298914931,0.0673730247044541,0.05588,0.2209566409125941,0.0817352134061863,0.187109197769165,0.226199197769165,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2757245673122945,0.0656273153179897,0.5,False,False,False,0.44412,18.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499868113178256,0.0,0.0817352134061863,-0.090365070603944,0.187109197769165,0.226199197769165,0.2209566409125941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2019-12-31,2019-11-29,2016-10-31,2019-11-29,0.0684380295867919,0.0014068219436665,0.0670312076431254,0.065456,0.2216626759706888,0.0784517930121651,0.123719200592041,0.171987200592041,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2390782339413865,0.0768910475750751,0.5,False,False,False,0.434544,23.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499983395213922,0.0,0.0784517930121651,-0.0938513054779087,0.123719200592041,0.171987200592041,0.2216626759706888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-01-31,2019-12-31,2016-11-30,2019-12-31,0.1070640507965088,0.0012754260236975,0.1057886247728112,0.073486,0.2321064096433643,0.0845731739925399,0.2063083964920044,0.2576723964920044,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2900640433200267,0.0832983307699119,0.5,False,False,False,0.426514,24.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499940500195767,0.0,0.0845731739925399,-0.093237719917931,0.2063083964920044,0.2576723964920044,0.2321064096433643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-02-28,2020-01-31,2016-12-30,2020-01-31,0.0305439685058593,0.0011255670011072,0.0294184015047521,0.055017,0.1820356852318065,0.0704900184267098,0.0937814004516601,0.1355674004516601,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.2381476572114024,0.0827602515535967,0.5,False,False,False,0.444983,20.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499869424972675,0.0,0.0704900184267098,-0.0731431702900307,0.0937814004516601,0.1355674004516601,0.1820356852318065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-03-31,2020-02-28,2017-01-31,2020-02-28,-0.028407,0.0005053258287523,-0.0289123258287523,0.028407,0.1941123146192053,0.0289123258287523,0.0,0.028407,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.0286669970770284,0.0352849293964966,0.5,False,False,False,0.471593,2.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499955382401431,0.0,0.0289123258287523,-0.0192968327222065,0.0,0.028407,0.1941123146192053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-04-30,2020-03-31,2017-02-28,2020-03-31,0.03377090234375,0.0005823443715231,0.0331885579722268,0.030629,0.2450564325878683,0.0312113443715231,0.0,0.030629,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.0764499270251751,0.0339236982218047,0.5,False,False,False,0.469371,7.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499909375170315,0.0,0.0312113443715231,-0.0570059095502278,0.0,0.030629,0.2450564325878683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-05-29,2020-04-30,2017-03-31,2020-04-30,0.0106910108947752,0.0013930701633836,0.0092979407313915,0.060362,0.2390588509566929,0.0916496874397765,0.1336148040771484,0.1791258040771484,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.080468219081191,0.0641096302087988,0.5,False,False,False,0.439638,14.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499893156479588,0.0,0.0916496874397765,-0.0756075935951494,0.1336148040771484,0.1791258040771484,0.2390588509566929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-06-30,2020-05-29,2017-04-28,2020-05-29,0.1377610153808594,0.0015108265145362,0.1362501888663232,0.062321,0.2363701351527105,0.0906738464724731,0.1639102021026611,0.2000512021026611,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.1933306268900126,0.0672745912782066,0.5,False,False,False,0.437679,10.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499942222883902,0.0,0.0906738464724731,-0.1062701875025126,0.1639102021026611,0.2000512021026611,0.2363701351527105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-07-31,2020-06-30,2017-05-31,2020-06-30,0.0705299777832031,0.00140883998024,0.0691211378029631,0.072972,0.2198092982585371,0.0872074007260668,0.1734387976074219,0.2231827976074218,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.1577271638356218,0.0828316000098707,0.5,False,False,False,0.4270279999999999,15.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499968555308671,0.0,0.0872074007260668,-0.1017950666948632,0.1734387976074219,0.2231827976074218,0.2198092982585371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011849999999999
orig,R1.1 25pct positive-edge deployment,2020-08-31,2020-07-31,2017-06-30,2020-07-31,0.0854380161743165,0.0013654445352734,0.084072571639043,0.069552,0.2012499914502548,0.0840355872111451,0.0340032006835937,0.0989552006835937,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.1611044527270285,0.0889287152856001,0.5,False,False,False,0.430448,7.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499998309945654,0.0,0.0840355872111451,-0.0942584885859371,0.0340032006835937,0.0989552006835937,0.2012499914502548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-09-30,2020-08-31,2017-07-31,2020-08-31,-0.02358,0.0009108627380901,-0.0244908627380901,0.0467849999999999,0.1640507433765189,0.0667896476357447,0.059505601196289,0.098240601196289,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.1789561310870715,0.0725042701803678,0.5,False,False,False,0.453215,8.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499950662219812,0.0,0.0667896476357447,-0.0473032268465068,0.059505601196289,0.098240601196289,0.1640507433765189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-10-30,2020-09-30,2017-08-31,2020-09-30,0.0152689877319335,0.0010043822545658,0.0142646054773677,0.06005,0.2141464525700246,0.0826966763943631,0.073011597290039,0.111896597290039,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.2204409308942469,0.0728489446671186,0.5,False,False,False,0.43995,13.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499964312121501,0.0,0.0826966763943631,-0.0744791815001602,0.073011597290039,0.111896597290039,0.2141464525700246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-11-30,2020-10-30,2017-09-29,2020-10-30,-0.0087530003051757,0.00072579000158,-0.0094787903067558,0.044434,0.1866148897080374,0.0596822948454857,0.0602211987304687,0.0954351987304687,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.1489689316317399,0.0576318856386319,0.5,False,False,False,0.455566,12.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499933912539616,0.0,0.0596822948454857,-0.0747814361225067,0.0602211987304687,0.0954351987304687,0.1866148897080374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,2020-12-31,2020-11-30,2017-10-31,2020-11-30,0.0134420247802734,0.0008851839114196,0.0125568408688538,0.049712,0.1903639734088699,0.0798891065315381,0.1208340029907226,0.1511020029907226,False,True,retrospective_development_sample,,aligned_2018_2026,True,retained_if_in_window,0.2479321724012385,0.0644895913017857,0.5,False,False,False,0.450288,15.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499887218142699,0.0,0.0798891065315381,-0.0832486043858264,0.1208340029907226,0.1511020029907226,0.1903639734088699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
