config,strategy,return_date,decision_date,train_start,train_end,gross_return,predicted_cost,net_return,gross_nav,predicted_annual_vol,scenario_cvar_loss,short_margin_used,collateral_used,integer_repair_failed,information_set_valid,evidence_status,segment
orig,R1 repaired net utility,2020-12-31,2020-11-30,2017-10-31,2020-11-30,0.016168010742187516,0.0006817249669079001,0.015486285775279615,0.035872,0.14999886638818324,0.06618711558557411,0.1227344030761719,0.1388544030761719,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-02-28,2018-01-31,2015-02-27,2018-01-31,-0.028134992065429694,0.0011034500624633415,-0.029238442127893036,0.054833,0.14999348708659263,0.0555447030561364,0.05445659942626953,0.09983059942626953,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-04-30,2018-02-28,2015-03-31,2018-02-28,0.004391997283935592,0.000814057251620516,0.003577940032315076,0.031261000000000004,0.14999451934081356,0.03800803983033614,0.06490159957885741,0.08867259957885741,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-05-31,2018-04-30,2015-04-30,2018-04-30,0.016739983993530244,0.0008465226110656295,0.015893461382464613,0.045319,0.14998988887736778,0.03928393552468955,0.040579999847412104,0.07967399984741211,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-06-29,2018-05-31,2015-05-29,2018-05-31,0.03788300288391109,0.001065055992164476,0.03681794689174661,0.037151,0.14999449670496623,0.061329511274805744,0.19108000022888183,0.21340200022888184,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-07-31,2018-06-29,2015-06-30,2018-06-29,0.04272200350952148,0.0007322592353000603,0.04198974427422142,0.034864,0.14999652743937664,0.032473050009718014,0.04976680061340333,0.07977280061340333,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-08-31,2018-07-31,2015-07-31,2018-07-31,-0.004372995452880897,0.0009035458772572449,-0.005276541330138142,0.038302,0.14999194297071028,0.03490302489108267,0.051886399383544925,0.08245239938354493,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-09-28,2018-08-31,2015-08-31,2018-08-31,0.0029300024871826234,0.0009492105869300617,0.0019807919002525617,0.043745,0.14999050845747883,0.03939171984602604,0.043634201049804686,0.08285720104980468,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-10-31,2018-09-28,2015-09-30,2018-09-28,-0.08686400108337403,0.0011302021619743231,-0.08799420324534835,0.044791,0.14999217892218694,0.04435263633463735,0.10933159950256349,0.13951459950256348,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-11-30,2018-10-31,2015-10-30,2018-10-31,-0.04787599432373047,0.001087625322990075,-0.048963619646720545,0.053949000000000004,0.14999995375390132,0.0803395924023217,0.08577779846191406,0.12472679846191406,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2018-12-31,2018-11-30,2015-11-30,2018-11-30,-0.06827200691223143,0.001173256291155121,-0.06944526320338655,0.049429,0.14999921662410648,0.08159738583025003,0.044850400695800784,0.08633740069580079,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-01-31,2018-12-31,2015-12-31,2018-12-31,0.04296096914672851,0.0006975199644386054,0.04226344918228991,0.02298,0.14998910717504557,0.04398540418305469,0.019611600494384766,0.03992760049438476,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-02-28,2019-01-31,2016-01-29,2019-01-31,0.042592019012451174,0.001043443608143524,0.04154857540430765,0.039683,0.14999873873487432,0.06274638244673209,0.07725080078125,0.10444380078125001,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-04-30,2019-02-28,2016-02-29,2019-02-28,-9.800405883789859e-05,0.0009979021148747293,-0.0010959061737126278,0.03516899999999999,0.14999494271905411,0.051725491302024675,0.12012880046844482,0.1451778004684448,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-05-31,2019-04-30,2016-03-31,2019-04-30,-0.04187899444580076,0.00116998105434814,-0.0430489755001489,0.050082,0.14999294768163535,0.0742184065204164,0.12784600204467772,0.16392700204467772,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-06-28,2019-05-31,2016-04-29,2019-05-31,0.07991201753997801,0.0010540735149289898,0.07885794402504902,0.042343,0.1499943921580388,0.07174298590348734,0.09305860031127931,0.12422660031127931,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-07-31,2019-06-28,2016-05-31,2019-06-28,0.01872198497009278,0.00108871872733486,0.01763326624275792,0.046565,0.14998747580076793,0.0638886186221877,0.06882520050048829,0.1071262005004883,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-08-30,2019-07-31,2016-06-30,2019-07-31,-0.025811988075256347,0.0010456171820463363,-0.026857605257302682,0.039724999999999996,0.14999622935948884,0.07069794774838459,0.170265199508667,0.194444199508667,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-09-30,2019-08-30,2016-07-29,2019-08-30,-0.02100000367736817,0.0012197316540470278,-0.022219735331415198,0.051439,0.14999546814711856,0.05800412221797732,0.06343640029907227,0.10867140029907227,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-10-31,2019-09-30,2016-08-31,2019-09-30,-0.014140978477478042,0.0009056513736833641,-0.015046629851161406,0.042851,0.14998913957731644,0.05281630849823767,0.04031640003204345,0.07988340003204346,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-11-29,2019-10-31,2016-09-30,2019-10-31,0.052625011672973655,0.0012288415202194006,0.05139617015275425,0.047556,0.14999868545082032,0.07506599310389478,0.1910193970489502,0.2214023970489502,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2019-12-31,2019-11-29,2016-10-31,2019-11-29,0.02351301992797851,0.0011711138292010018,0.02234190609877751,0.047727000000000006,0.1499965905298712,0.0689853204392632,0.1437598016357422,0.1759688016357422,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-01-31,2019-12-31,2016-11-30,2019-12-31,0.09565901249694822,0.0011838376733854538,0.09447517482356277,0.049265,0.14999740991159102,0.06873976307619442,0.18970839767456055,0.22049439767456055,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-02-28,2020-01-31,2016-12-30,2020-01-31,0.048561998031616226,0.0011878885269327767,0.047374109504683445,0.047039,0.14998818698692243,0.07652765446639781,0.14263279983520508,0.17213079983520507,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-03-31,2020-02-28,2017-01-31,2020-02-28,-0.029712,0.0005830655056879129,-0.03029506550568791,0.030092,0.14999575555090644,0.030535667599928748,0.0,0.030092,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-04-30,2020-03-31,2017-02-28,2020-03-31,0.06501797451782226,0.0006382625463098195,0.06437971197151245,0.030777,0.14999294878177025,0.031415262546309816,0.0,0.030777,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-05-29,2020-04-30,2017-03-31,2020-04-30,0.011878987945556604,0.0010135294553954494,0.010865458490161154,0.042761,0.1499891387851525,0.06445000626218758,0.11091900421142578,0.14330500421142578,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-06-30,2020-05-29,2017-04-28,2020-05-29,0.05563600164794928,0.0011018819803602364,0.054534119667589045,0.043663,0.14998837093610543,0.0614411651152285,0.10273760055541993,0.13072460055541993,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-07-31,2020-06-30,2017-05-31,2020-06-30,0.0275090025024414,0.0009401928965146902,0.026568809605926707,0.043765,0.14998766558465723,0.0694741182542207,0.17217359710693358,0.1959145971069336,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-08-31,2020-07-31,2017-06-30,2020-07-31,0.02786100921630867,0.000897368299579199,0.026963640916729474,0.038388,0.1499977405654289,0.05513374352615892,0.07197420104980469,0.09889320104980469,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-09-30,2020-08-31,2017-07-31,2020-08-31,-0.0449019986114502,0.0009487643530317638,-0.04585076296448196,0.041454,0.1499866934000777,0.06628659411606219,0.12315640151977539,0.1466364015197754,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-10-30,2020-09-30,2017-08-31,2020-09-30,0.024457999633789064,0.0008454316621684249,0.02361256797162064,0.03846,0.1499990134047146,0.054072211757902014,0.12378339752197265,0.14282639752197265,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-11-30,2020-10-30,2017-09-29,2020-10-30,0.017962997924804686,0.0006231176492022337,0.017339880275602453,0.02953,0.14999589427291274,0.04767303116661352,0.06647979949951172,0.08084079949951171,False,True,retrospective_development_extension,new_pre_2021_R1_run
larger,R1 repaired net utility,2020-12-31,2020-11-30,2017-10-31,2020-11-30,0.010985004821777377,0.0009775936191671105,0.010007411202610266,0.047091,0.14998797227668162,0.06624358150650789,0.12550080108642578,0.15308580108642578,False,True,retrospective_development_extension,new_pre_2021_R1_run
