arm,config,return_date,decision_date,gross_return,gross_nav,predicted_cost,net_return,observed_cost_mid,observed_cost_touch,observed_cost_worst,net_return_mid,net_return_touch,net_return_worst,coverage_weight_fraction,uncovered_cost_source,cost_reconstruction,cost_reconstruction_gap,size_exceeds_displayed
R1,larger+VIX,2023-11-30,2023-10-31,-0.019683996795654201,0.042436000000000001,0.0018107986546082001,-0.021494795450262501,0.0017501161578721001,0.0024718100835765,0.0027227431917238002,-0.021434112953526301,-0.022155806879230602,-0.022406739987378001,0.1109199736073106,modeled,exact,7.3508907294517201e-17,False
R1,larger+VIX,2023-12-29,2023-11-30,0.0196349992828369,0.0477989999999998,0.0025830790894119,0.017051920193424702,0.0025342592321761,0.0031489492838795,0.0033646368193084,0.0171007400506606,0.016486049998957301,0.0162703624635284,0.15190694365990981,modeled,exact,2.1684043449710093e-18,True
R1,larger+VIX,2024-01-31,2023-12-29,0.022007001403808402,0.034071999999999901,0.0021422802719440002,0.0198647211318644,0.0021157088433726001,0.0022046364588313,0.0022626119859523001,0.0198912925604358,0.019802364944976902,0.019744389417856001,0.051860765437893301,modeled,exact,1.0408340855860844e-17,True
R1,larger+VIX,2024-02-29,2024-01-31,0.031356998733520401,0.0355769999999999,0.0019814243778229,0.029375574355697501,0.0019672163370598001,0.0023109978935695,0.0023371795908888001,0.0293897823964606,0.029046000839950702,0.029019819142631301,0.026337240351912702,modeled,exact,2.3418766925686896e-17,False
R1,larger+VIX,2024-04-30,2024-02-29,0.030254997283935402,0.032848000000000002,0.0019720717216540002,0.028282925562281201,0.0019142285776955,0.0033015482624122001,0.0033803756816736001,0.028340768706239802,0.0269534490215231,0.0268746216022617,0.1218339016074011,modeled,exact,8.2399365108898337e-17,True
R1,larger+VIX,2024-05-31,2024-04-30,-0.032535998046874903,0.046711999999999802,0.0025655589310945,-0.035101556977969503,0.0025152799515054001,0.0039056088032811001,0.0039484419659603,-0.035051277998380301,-0.0364416068501561,-0.036484440012835101,0.071780270594279702,modeled,exact,7.9797279894933126e-17,True
R1,larger+VIX,2024-06-28,2024-05-31,-0.0150990008239744,0.046120000000000001,0.0025001142866079001,-0.017599115110582202,0.0024501344478981002,0.0042682631783613001,0.0044222800869386002,-0.017549135271872601,-0.0193672640023358,-0.0195212809109131,0.0722029488291413,modeled,exact,-1.214306433183765e-17,True
R1,larger+VIX,2024-07-31,2024-06-28,0.015842999542236301,0.046808000000000002,0.0030512171865339,0.012791782355702301,0.0029986080675144001,0.0042645296492272002,0.0043699602831958001,0.0128443914747217,0.0115784698930088,0.0114730392590402,0.077444026662105106,modeled,exact,1.7347234759768082e-18,True
R1,larger+VIX,2024-08-30,2024-07-31,0.052635000000000001,0.054658999999999902,0.0033014630531500002,0.0493335369468497,0.003283723937003,0.0037574270442908,0.0039381901925409002,0.049351276062996802,0.048877572955709103,0.048696809807459003,0.028339340273329201,modeled,exact,7.2424705122031733e-17,False
R1,larger+VIX,2024-09-30,2024-08-30,0.0385359978332519,0.055518999999999902,0.0027492145517841,0.035786783281467803,0.0026970303788447,0.0034511194303391002,0.0035170056312035002,0.035838967454407102,0.035084878402912502,0.0350189922020483,0.069201534609773102,modeled,exact,4.2067044292437572e-17,True
R1,larger+VIX,2024-10-31,2024-09-30,0.0152270001373291,0.040850999999999901,0.0027418058336045,0.012485194303724601,0.0027282516432504001,0.0030915072726592002,0.0031329306810081001,0.012498748494078501,0.0121354928646698,0.0120940694563208,0.022888056595921701,modeled,exact,1.0408340855860844e-17,True
R1,larger+VIX,2024-11-29,2024-10-31,0.028438000091552701,0.070684999999999901,0.0033472416636617002,0.025090758427890901,0.0032872274132032002,0.0036987443583545001,0.0038636245787201,0.025150772678349202,0.024739255733198001,0.024574375512832501,0.048298790408147503,modeled,exact,6.2450045135165055e-17,True
R1,larger+VIX,2024-12-31,2024-11-29,0.039350999847412103,0.0456689999999998,0.002717040292507,0.0366339595549049,0.0027097019466424,0.0028670482127746001,0.0028675980971579001,0.036641297900769601,0.036483951634637302,0.036483401750254101,0.0106855854080448,modeled,exact,8.8470897274817174e-17,True
R1,larger+VIX,2025-01-31,2024-12-31,0.031916999542236202,0.061818999999999902,0.0031532157905348,0.0287637837517014,0.0031037213060894002,0.0033474582602666001,0.0035629036818442001,0.028813278236146801,0.028569541281969601,0.028354095860391702,0.054772804477586201,modeled,exact,7.5460471204991109e-17,True
R1,larger+VIX,2025-02-28,2025-01-31,0.041846999694824201,0.069359000000000004,0.0037365625734494001,0.038110437121374602,0.0036980675239792001,0.0041389652048193001,0.0044419796673511001,0.0381489321708448,0.037708034490004802,0.037405020027472903,0.050188151501607402,modeled,exact,1.1275702593849246e-17,True
R1,larger+VIX,2025-04-30,2025-02-28,0.0481360004730223,0.080127000000000004,0.0038581704025199,0.0442778300705024,0.0038425601750062001,0.0041477059032013,0.004227811520812,0.0442934402980159,0.043988294569820903,0.0439081889522102,0.0126299499544473,modeled,exact,5.6378512969246231e-17,False
R1,larger+VIX,2025-05-30,2025-04-30,0.016409999145507701,0.078364000000000003,0.0039488914693099003,0.0124611076761978,0.0038566297681584,0.0045938024753927002,0.0050151745688670002,0.0125533693773492,0.0118161966701149,0.0113948245766407,0.070019396661730002,modeled,exact,4.250072516143178e-17,True
R1,larger+VIX,2025-06-30,2025-05-30,0.061451999557495002,0.071831999999999702,0.0036386628632113002,0.057813336694283603,0.0035718252051464001,0.0049661682796620001,0.0051991113073272003,0.0578801743523484,0.056485831277832702,0.0562528882501677,0.054070609199239901,modeled,exact,3.4694469519536136e-17,True
R1,larger+VIX,2025-07-31,2025-06-30,0.023020997756957901,0.0675039999999998,0.0034458244077199001,0.0195751733492379,0.0033861474719641001,0.003822462523592,0.0041274087620076002,0.0196348502849936,0.019198535233365701,0.01889358899495,0.062751836928182106,modeled,exact,7.155734338404328e-17,True
R1,larger+VIX,2025-08-29,2025-07-31,0.0270140009613037,0.082838999999999802,0.0041143736440131,0.022899627317290502,0.0040454958370038001,0.0043414253930290003,0.0046294285896377003,0.022968505124299501,0.022672575568274601,0.022384572371665901,0.055710474534941101,modeled,exact,7.9797279894933126e-17,True
R1,larger+VIX,2025-09-30,2025-08-29,0.0500809993743895,0.084399999999999906,0.0042863243999062004,0.0457946749744833,0.0041747619332095001,0.0056810385696363002,0.0061359772225177004,0.045906237441179901,0.044399960804753003,0.0439450221518718,0.086812796208529802,modeled,exact,4.4235448637408587e-17,True
R1,larger+VIX,2025-10-31,2025-09-30,0.067835999389648405,0.0764099999999997,0.0043182542003312001,0.063517745189317104,0.0042454668624326,0.0050408619630269002,0.0054427337485475,0.063590532527215707,0.0627951374266211,0.062393265641100801,0.0600444967936122,modeled,exact,8.5868812060851951e-17,True
R1,larger+VIX,2025-11-28,2025-10-31,0.017205998413085701,0.077107999999999802,0.003928060484275,0.0132779379288109,0.0038756605314059001,0.0047882038605598001,0.0049025474172000004,0.0133303378816799,0.012417794552526,0.0123034509958858,0.038854593557088701,modeled,exact,0,True
R1,larger+VIX,2025-12-31,2025-11-28,0.028179000274658202,0.066778000000000004,0.0036489320228836001,0.024530068251774301,0.0035523138067237001,0.0045736529206074003,0.0047306084349282001,0.024626686467934301,0.023605347354050701,0.023448391839729701,0.1065470663991134,modeled,exact,2.4286128663675305e-17,True
R1,larger+VIX,2026-01-30,2025-12-31,0.061775999603271403,0.071773000000000003,0.0046532416590326,0.057122757944238801,0.0045648842322686001,0.0058705028421166001,0.0065969467198442001,0.057211115371002402,0.0559054967611545,0.0551790528834269,0.082454404859766101,modeled,exact,9.5409791178724406e-18,True
R1,larger+VIX,2026-02-27,2026-01-30,0.079765999450683606,0.090800999999999701,0.0043437963272006004,0.075422203123482801,0.0042808312346183002,0.0047546260629811,0.0050424641677871002,0.075485168216065004,0.075011373387702404,0.0747235352828962,0.049790200548452103,modeled,exact,7.63278329429795e-17,True
R1,larger+VIX,2026-03-31,2026-02-27,0.065538999267578002,0.092780000000000001,0.0042031243402410002,0.0613358749273369,0.0041717670800518001,0.0051943209001328004,0.0053260239156398001,0.0613672321875261,0.060344678367445101,0.060212975351938001,0.028896313860745801,modeled,exact,4.3368086899420177e-17,True
R1,larger+VIX,2026-04-30,2026-03-31,-0.0386250044403076,0.092902999999999902,0.0036293833189477002,-0.042254387759255302,0.0035316495679487002,0.0040606514994047001,0.0042827938514752003,-0.0421566540082563,-0.0426856559397122,-0.042907798291782803,0.068792181092105803,modeled,exact,3.5995512126518747e-17,True
R1,orig,2021-01-29,2020-12-31,-0.0090120089111327007,0.028004999999999901,0.00063441527923250001,-0.0096464241903653006,0.00047289434789950002,0.0028477868141098001,0.0029478726553223001,-0.0094849032590323002,-0.0118597957252426,-0.0119598815664551,0.46605963220853402,modeled,exact,9.768661574094395e-17,True
R1,orig,2021-02-26,2021-01-29,0.0045049871826169001,0.029826999999999802,0.00038112151636280001,0.0041238656662543,0.0002352128710638,0.00067161787282020002,0.00068678563387940001,0.0042697743115532004,0.0038333693097967001,0.0038182015487375001,0.66238642840379525,modeled,exact,7.7520455332713567e-17,True
R1,orig,2021-03-31,2021-02-26,0.0012040001831054,0.0389069999999999,0.0005498903388932,0.00065410984421200005,0.00017263035169810001,0.0039155190837377001,0.0041263392414210001,0.001031369831407,-0.0027115189006323001,-0.0029223390583158,0.95990438738530359,modeled,exact,3.8163916471489762e-17,True
R1,orig,2021-04-30,2021-03-31,0.060247982421874902,0.025725999999999902,0.0005188484829604,0.059729133938914401,0.00035566458573820002,0.00050167765079790001,0.00065566005844400004,0.059892317836136501,0.059746304771077001,0.0595923223634309,0.29650936795459842,modeled,exact,9.3675067702747571e-17,True
R1,orig,2021-06-30,2021-04-30,-0.047332002502441302,0.0358259999999999,0.00052544830084980002,-0.0478574508032912,0.00029133074172130001,0.0028584450346875001,0.0028832767649596002,-0.047623333244162701,-0.050190447537128903,-0.050215279267401103,0.90579467425891824,modeled,exact,5.0632241455073057e-17,False
R1,orig,2021-07-30,2021-06-30,0.027525004150390601,0.028909000000000001,0.00082619900903990002,0.026698805141350201,0.00051546677286730001,0.0010694934755563,0.0011965614961864,0.0270095373775232,0.0264555106748342,0.026328442654204001,0.66771593621363823,modeled,exact,4.3801767768414379e-17,True
R1,orig,2021-08-31,2021-07-30,0.024628971557617101,0.034307999999999901,0.00080653119435930001,0.023822440363257601,0.00059931567858420001,0.00097936324472320006,0.0010140212785324,0.024029655879032701,0.0236496083128938,0.023614950279084501,0.53351987874548201,modeled,exact,5.377642775528102e-17,True
R1,orig,2021-09-30,2021-08-31,-0.0076180126190185,0.023460999999999801,0.00063715715998680002,-0.0082551697790055004,0.00044923032328500001,0.0048457600326999003,0.0049240317950476004,-0.0080672429423036002,-0.012463772651718301,-0.0125420444140661,0.67533353224500514,modeled,exact,5.6378512969246231e-17,True
R1,orig,2021-10-29,2021-09-30,0.020496003540038901,0.031209999999999901,0.00061601684687160002,0.0198799866931673,0.00033348706417180002,0.0057405749143176,0.0058158464634196,0.020162516475867,0.0147554286257213,0.0146801570766192,0.67801986542774595,modeled,exact,2.1792463666958642e-17,True
R1,orig,2021-11-30,2021-10-29,0.051248991027832001,0.041288999999999902,0.00056160943659190003,0.050687381591239901,0.0002259321313996,0.0009662840972821,0.0011028666145001,0.0510230588964323,0.050282706930549703,0.0501461244133318,0.96262927171885981,modeled,exact,9.8120296609938164e-17,True
R1,orig,2021-12-31,2021-11-30,-0.037093011474609201,0.0294949999999999,0.00052457842958070005,-0.037617589904190001,0.000243761392779,0.0012110088519139001,0.0014588539160645001,-0.037336772867388401,-0.038304020326523101,-0.038551865390673803,0.90242413968469559,modeled,exact,9.280770596475918e-17,True
R1,orig,2022-01-31,2021-12-31,-0.052923998901367002,0.0343689999999999,0.0006303578011793,-0.053554356702546602,0.0004373409813663,0.00074815735219760002,0.00079451480382730004,-0.053361339882733401,-0.053672156253564703,-0.053718513705194301,0.50513544182257275,modeled,exact,6.1474263179928101e-17,True
R1,orig,2022-02-28,2022-01-31,-0.020874992584228501,0.0429589999999999,0.00082377186394880003,-0.021698764448177501,0.00051366023819510002,0.0016789137263929,0.0018224203304779,-0.021388652822423401,-0.022553906310621302,-0.022697412914706502,0.65585791103144864,modeled,exact,1.0733601507606494e-17,True
R1,orig,2022-04-29,2022-02-28,0.023438993804931502,0.033778000000000002,0.0007172942380868,0.022721699566844701,0.00054562801381900002,0.0024524968373095001,0.0025523785460970002,0.0228933657911123,0.0209864969676219,0.020886615258834201,0.48513825566937052,modeled,exact,6.8196316649338241e-17,False
R1,orig,2022-05-31,2022-04-29,-0.077771014770507602,0.035777000000000003,0.00068448806235400003,-0.078455502832861901,0.00044370716135760002,0.00091330798427150005,0.0010977518926993,-0.078214721931865502,-0.078684322754779101,-0.078868766663206802,0.80719456634150433,modeled,exact,2.0816681711721685e-17,True
R1,orig,2022-06-30,2022-05-31,-0.0524200110015869,0.033486000000000002,0.00058634770114610003,-0.053006358702733,0.00036397911191970002,0.000669298209961,0.00077345508130640002,-0.0527839901135067,-0.053089309211548003,-0.053193466082893201,0.68655557546437285,modeled,exact,7.0256300777060687e-17,True
R1,orig,2022-07-29,2022-06-30,0.045493992805480901,0.036878000000000001,0.00068030328937680002,0.0448136895161039,0.00046810436992150001,0.00088653219657990002,0.00093633892799690002,0.045025888435559103,0.044607460608900702,0.044557653877483901,0.65738380606323554,modeled,exact,1.9732479539236178e-17,True
R1,orig,2022-08-31,2022-07-29,0.015087011428832901,0.029113,0.00049231137670770002,0.0145947000521251,0.0002194371446746,0.0033136010085785001,0.0034012487323945,0.014867574284158301,0.0117734104202543,0.011685762696438401,0.91773434548139998,modeled,exact,8.4350929019372245e-17,True
R1,orig,2022-09-30,2022-08-31,0.0050399926757812002,0.03041,0.0005877711920381,0.0044522214837429,0.00048552803239030001,0.00074547780839570002,0.00078182205185180003,0.0045544646433908001,0.0042945148673853,0.0042581706239293001,0.45511344952318122,modeled,exact,7.0256300777060687e-17,False
R1,orig,2022-10-31,2022-09-30,-0.041973995727539001,0.042911999999999902,0.00053957179113470004,-0.0425135675186738,0.0002153260799422,0.00066138429893170003,0.00069002004403730002,-0.042189321807481202,-0.042635380026470701,-0.0426640157715764,0.92449664429530198,modeled,exact,7.3725747729014326e-17,True
R1,orig,2022-11-30,2022-10-31,-0.067027995849609306,0.034671,0.0005448102491137,-0.067572806098723001,0.00037586478836740001,0.00064960016775990001,0.00066839451536710001,-0.067403860637976903,-0.067677596017369002,-0.067696390364976405,0.60843356118946645,modeled,exact,2.7972416050126021e-17,False
R1,orig,2022-12-30,2022-11-30,-0.054112005554199101,0.037134,0.00064967055614090002,-0.054761676110340302,0.00035929827616440002,0.0010832101217316001,0.0011552833514479001,-0.0544713038303637,-0.055195215675930803,-0.055267288905647,0.63133516453923533,modeled,exact,8.5435131191857749e-17,True
R1,orig,2023-01-31,2022-12-30,0.051829014526367102,0.035809000000000001,0.00048799450035450002,0.051341020026012603,0.00028437978334260001,0.00054825053185450002,0.00063218999158370004,0.051544634743024002,0.0512807639945125,0.051196824534783303,0.65209863442151395,modeled,exact,1.5341460740669888e-17,True
R1,orig,2023-02-28,2023-01-31,0.035117003173828001,0.032461999999999901,0.0005184390092896,0.034598564164538402,0.00039803494391300003,0.00051703269516800005,0.00053699448453220001,0.034718968229915,0.034599970478660001,0.034580008689295602,0.37459183044790823,modeled,exact,2.6129272356900657e-17,False
R1,orig,2023-03-31,2023-02-28,0.0058220064697265001,0.038158999999999901,0.00047073265521020003,0.0053512738145163,0.00025990934988970001,0.0010810284582132,0.0011074895509968,0.0055620971198366001,0.0047409780115131002,0.0047145169187294,0.73007678398280873,modeled,exact,3.6103932343767304e-17,True
R1,orig,2023-04-28,2023-03-31,-0.0328290045776366,0.037719000000000003,0.00053686660620000002,-0.033365871183836701,0.00027201871889900002,0.0035812513059437002,0.0039042614031321002,-0.033101023296535602,-0.036410255883580302,-0.036733265980768801,0.90312574564543036,modeled,exact,6.2124784483419416e-17,True
R1,orig,2023-05-31,2023-04-28,0.029394998901367101,0.035202999999999901,0.00063138749677110002,0.028763611404596,0.00033319079577160001,0.001717145692279,0.0023128222045192002,0.029061808105595301,0.027677853209087801,0.027082176696847801,0.71769451467204615,modeled,exact,4.1091262337200618e-17,True
R1,orig,2023-06-30,2023-05-31,0.0480279869384765,0.033141999999999901,0.00064509981120310003,0.047382887127273302,0.0004906969159277,0.0023824468936359,0.0027861015417631001,0.047537290022548501,0.045645540044840401,0.0452418853967132,0.35951360811055422,modeled,exact,6.1474263179928101e-17,True
R1,orig,2023-07-31,2023-06-30,-0.0008120111694334,0.030495000000000001,0.00043031229586450002,-0.0012423234652981,0.00031312937919020001,0.0042126349353648002,0.0043492949846399001,-0.0011251405486237,-0.0050246461047983,-0.0051613061540733002,0.51628135759960625,modeled,exact,2.8406096919120216e-17,True
R1,orig,2023-08-31,2023-07-31,-0.041279999206542801,0.039616999999999902,0.00048286240292650003,-0.041762861609469501,0.00040146877873460001,0.0013207952641704,0.0015213440815353,-0.041681467985277602,-0.042600794470713202,-0.042801343288078102,0.389731680844082,modeled,exact,5.9414279052205631e-17,True
R1,orig,2023-09-29,2023-08-31,-0.020637987182617001,0.040514000000000001,0.00039558327813920001,-0.0210335704607564,0.0002193938242197,0.0042192152233390002,0.0051464051097916,-0.0208573810068369,-0.024857202405956302,-0.025784392292408701,0.74919780816507775,modeled,exact,2.0003530082357557e-17,True
R1,orig,2023-10-31,2023-09-29,-0.024568996887207002,0.037575999999999901,0.00035388914061770002,-0.0249228860278248,0.00018335464725890001,0.0053683820682553004,0.0056797384013247002,-0.024752351534465901,-0.0299373789554623,-0.030248735288531701,0.73911539280391725,modeled,exact,4.0115480381963664e-18,True
R1,orig,2023-11-30,2023-10-31,0.08582700982666,0.041793999999999901,0.00049480864268690002,0.085332201183973,0.00025287130201250002,0.001032804519174,0.001956129187787,0.0855741385246475,0.084794205307486006,0.083870880638873005,0.61836627267071742,modeled,exact,4.976487971708466e-17,True
R1,orig,2023-12-29,2023-11-30,0.0123300012207031,0.033395000000000001,0.0005138068945982,0.0118161943261049,0.00031519701737570002,0.0024186942146571001,0.0033496893694779,0.0120148042033271,0.0099113070060458004,0.0089803118512251003,0.69375655038179374,modeled,exact,1.4203048459560108e-17,True
R1,orig,2024-01-31,2023-12-29,0.026697006591796801,0.025821,0.00041873741450960001,0.026278269177287102,0.00030992971492220002,0.0012197054159057,0.0012929669402767,0.026387076876874301,0.025477301175891,0.025404039651520001,0.36845978079857622,modeled,exact,2.1087732254843058e-17,True
R1,orig,2024-02-29,2024-01-31,0.043334993591308602,0.020847000000000001,0.00039943377569340001,0.0429355598156149,0.00024585882061320001,0.00086932563800220001,0.0011005099040773,0.0430891347706953,0.042465667953306301,0.042234483687231102,0.59039669976495412,modeled,exact,9.7415565197822549e-17,False
R1,orig,2024-04-30,2024-02-29,0.0235199975585937,0.018225000000000002,0.00035672897474970001,0.0231632685838437,0.0002172071696336,0.0030715775389417001,0.003242414857817,0.02330279038896,0.0204484200196519,0.020277582700776502,0.7744855967078188,modeled,exact,5.6595353403743331e-17,True
R1,orig,2024-05-31,2024-04-30,0.013395000000000001,0.013395000000000001,0.00028786883595310003,0.013107131164046701,0.00018796677914610001,0.0038722873366374001,0.0042802744714538002,0.0132070332208538,0.0095227126633624006,0.0091147255285459004,0.76147816349384101,modeled,exact,3.2146594414195213e-17,True
R1,orig,2024-06-28,2024-05-31,0.0287749992065429,0.012707,0.0001930821137133,0.028581917092829302,0.0001072048566154,0.00040471303690040001,0.0007386575786956,0.028667794349927202,0.028370286169642302,0.028036341627847201,0.40072401038797512,modeled,exact,2.7647155398380369e-17,False
R1,orig,2024-07-31,2024-06-28,-0.012966999420166001,0.025502,0.00056464695292850003,-0.013531646373094701,0.00032066571990010002,0.0026767602701432002,0.0029916814206577,-0.0132876651400661,-0.015643759690309102,-0.015958680840823702,0.68473060936397145,modeled,exact,6.5268970783627367e-17,True
R1,orig,2024-08-30,2024-07-31,0.0139710019531249,0.026851,0.00055874863088800002,0.0134122533222368,0.00031571425944190002,0.0017768229865835,0.0022075640809726001,0.013655287693682801,0.0121941789665413,0.0117634378721521,0.68392238650329484,modeled,exact,4.4452289071905682e-18,True
R1,orig,2024-09-30,2024-08-30,-0.0140170024414062,0.026152999999999801,0.00053077104999130003,-0.0145477734913976,0.0003343086434202,0.0024455907463789002,0.0025259777363579,-0.0143513110848264,-0.016462593187785101,-0.016542980177764101,0.54536764424731365,modeled,exact,7.3617327511765751e-17,True
R1,orig,2024-10-31,2024-09-30,0.017283998779296601,0.027876000000000001,0.00051940741344750003,0.016764591365849301,0.00033729103028070002,0.0010268056157136001,0.0013550681208023001,0.0169467077490159,0.016257193163583102,0.015928930658494302,0.67821782178217815,modeled,exact,5.2041704279304228e-18,True
R1,orig,2024-11-29,2024-10-31,0.037359991516113203,0.025121999999999901,0.00041309076796240002,0.036946900748150803,0.00025258142977430001,0.00099922891258250003,0.0010481690182921001,0.037107410086338603,0.0363607626035303,0.036311822497821,0.6410317649868652,modeled,exact,1.3010426069826053e-18,True
R1,orig,2024-12-31,2024-11-29,0.017455999755859201,0.024326,0.00039768599035270002,0.017058313765506601,0.00024569749220340002,0.0012116194018122,0.0013184412736897001,0.017210302263655702,0.016244380354046802,0.016137558482169401,0.55401627887856575,modeled,exact,2.5099280293039434e-17,True
R1,orig,2025-01-31,2024-12-31,0.0032620127563475002,0.025312999999999902,0.00044736242560780001,0.0028146503307397001,0.00027980453785670002,0.0022539588177832,0.0024025136308931001,0.0029822082184908002,0.0010080539385642,0.00085949912545410002,0.65010073875083951,modeled,exact,5.0686451563697332e-17,True
R1,orig,2025-02-28,2025-01-31,-0.0171180087890625,0.028743999999999902,0.00040101841656200001,-0.0175190272056246,0.0001832836000783,0.0041390407827032001,0.0042875918864622,-0.017301292389140702,-0.021257049571765801,-0.021405600675524501,0.68779571388811545,modeled,exact,1.7564075194265172e-17,True
R1,orig,2025-04-30,2025-02-28,-0.019096002746581901,0.027108,0.00042404511366820003,-0.0195200478602503,0.00033459172998610002,0.00081499817546790002,0.0018536951965164,-0.019430594476568201,-0.019911000922050101,-0.020949697943098401,0.36406226944075443,modeled,exact,7.2533125339280247e-17,True
R1,orig,2025-05-30,2025-04-30,0.072218981079101505,0.027771000000000001,0.00049643308946450005,0.071722547989636801,0.00026465534042990002,0.0011606357562111,0.0011650913028848,0.071954325738671401,0.071058345322890001,0.071053889776216503,0.73051024449965685,modeled,exact,3.8922857992229609e-17,True
R1,orig,2025-06-30,2025-05-30,0.021625001220702902,0.0334049999999999,0.0006076799381329,0.021017321282570101,0.00040334038095980003,0.0019735503690648001,0.0023621795560550001,0.021221660839743101,0.019651450851638101,0.019262821664647801,0.55473731477323585,modeled,exact,3.7947076036992655e-18,True
R1,orig,2025-07-31,2025-06-30,0.0188450045166015,0.027723999999999902,0.00051349983540820003,0.0183315046811931,0.00026363053247660003,0.0018954203878875,0.0024197850345781002,0.0185813739841247,0.016949584128713901,0.016425219482023301,0.82704515942865375,modeled,exact,8.5868812060851951e-17,True
R1,orig,2025-08-29,2025-07-31,-0.0045730147094725001,0.025101999999999802,0.00043802866144330001,-0.0050110433709159002,0.0001906161488949,0.0032254382676640001,0.0034458646712376001,-0.0047636308583674002,-0.0077984529771365002,-0.0080188793807102008,0.90112341646083982,modeled,exact,1.3010426069826053e-17,True
R1,orig,2025-09-30,2025-08-29,0.035895000610351502,0.035810000000000002,0.00076073507728500003,0.0351342655330662,0.00036508434631100001,0.0041639834385074001,0.0047747509450525001,0.035529916264040402,0.031731017171843803,0.031120249665298801,0.82873499022619335,modeled,exact,4.9656459499836115e-17,True
R1,orig,2025-10-31,2025-09-30,-0.0085589987792968007,0.032420999999999901,0.00054877659147880003,-0.0091077753707755008,0.00026268952901250002,0.0057730920972058003,0.0064633408215591,-0.0088216883083094,-0.0143320908765026,-0.015022339600856,0.85679035193239195,modeled,exact,4.1199682554449168e-18,True
R1,orig,2025-11-28,2025-10-31,-0.040256992187499903,0.035989,0.00053335059287760002,-0.040790342780377603,0.00032102072199560001,0.0014181058633162,0.0017336368081941,-0.0405780129094956,-0.041675098050816102,-0.041990628995694002,0.56458918002723091,modeled,exact,5.1824863844807106e-17,True
R1,orig,2025-12-31,2025-11-28,-0.0048529849243163,0.032428999999999902,0.00059028631499850003,-0.0054432712393148001,0.00027764522666350001,0.0027902999219179001,0.0029716886248019,-0.0051306301509796001,-0.0076432848462342001,-0.0078246735491181007,0.81695396096087081,modeled,exact,9.1615083575025125e-17,True
R1,orig,2026-01-30,2025-12-31,0.0021079963378906,0.034907000000000001,0.00073650211379990005,0.0013714942240907,0.00048247364486000001,0.0024774237391742,0.0028530940065825002,0.0016255226930305001,-0.00036942740128360002,-0.000745097668692,0.60346062394362165,modeled,exact,1.214306433183765e-17,True
R1,orig,2026-02-27,2026-01-30,-0.0121410006103514,0.036618999999999902,0.00070940049780590002,-0.0128504011081576,0.00046647435866590002,0.0020419569317097,0.0024142272761807,-0.0126074749690175,-0.0141829575420611,-0.014555227886532201,0.59876020645020511,modeled,exact,1.7347234759768068e-17,True
R1,orig,2026-03-31,2026-02-27,-0.018445007690429501,0.0450269999999999,0.00076325422310010002,-0.019208261913529801,0.00046076272408230001,0.00170720279572,0.0025028722435848001,-0.018905770414511702,-0.020152210486149801,-0.0209478799340145,0.6277122615319698,modeled,exact,9.7578195523695414e-18,True
R1,orig,2026-04-30,2026-03-31,0.088386985839843502,0.035621,0.000708504768378,0.0876784810714656,0.00049223924032000001,0.00098362331520140001,0.0015018663113571,0.087894746599523302,0.087403362524641801,0.086885119528486404,0.58086521995452245,modeled,exact,1.5070410197548512e-17,True
R1,larger,2021-01-29,2020-12-31,-0.0170490089340209,0.036454,0.00094402846807750001,-0.017993037402098601,0.0006031702069194,0.0019221954432093,0.0021305855422734002,-0.017652179140940302,-0.0189712043772302,-0.019179594476294401,0.53527733582048564,modeled,exact,9.6168732699464243e-17,True
R1,larger,2021-02-26,2021-01-29,0.0051229904785156004,0.048047999999999903,0.00085030535147740001,0.0042726851270379002,0.00057691771458180002,0.0014314676234737,0.0015878864510077001,0.0045460727639337001,0.0036915228550418,0.0035351040275078001,0.56905594405594295,modeled,exact,3.3610267347050637e-18,True
R1,larger,2021-03-31,2021-02-26,-0.0069820058898925003,0.031661999999999801,0.00074651916785330001,-0.0077285250577458003,0.00047441082113640001,0.0029319824747913001,0.0031720125049908001,-0.007456416711029,-0.0099139883646838008,-0.0101540183948833,0.6456004042701029,modeled,exact,1.5937771935536918e-17,True
R1,larger,2021-04-30,2021-03-31,0.077525001892089801,0.037294000000000001,0.00086204743622290004,0.076662954455866905,0.00040518232753130001,0.0020793609383985001,0.0030351774744024002,0.077119819564558406,0.075445640953691107,0.0744898244176872,0.62798305357429951,modeled,exact,4.6295432765131058e-17,True
R1,larger,2021-06-30,2021-04-30,-0.049088002288818301,0.042323,0.00072046412200510001,-0.049808466410823503,0.00053284804406040001,0.0012155638498637,0.0012774200844737,-0.049620850332878802,-0.0503035661386819,-0.050365422373292001,0.59272735864659865,modeled,exact,2.8514517136368767e-17,True
R1,larger,2021-07-30,2021-06-30,0.012822996887207,0.038089999999999902,0.0011182039062106,0.0117047929809963,0.00073519997754250004,0.0039657693582007001,0.0045391066482933003,0.012087796909664401,0.0088572275290062005,0.0082838902389135004,0.59858230506694865,modeled,exact,5.9414279052205631e-17,True
R1,larger,2021-08-31,2021-07-30,0.023188988464355301,0.039493,0.0009858032133516,0.0222031852510035,0.00063733418259060001,0.0034406086065480001,0.0035977822781773001,0.022551654281764501,0.0197483798578072,0.019591206186178,0.63041551667384055,modeled,exact,7.5677311639488209e-17,True
